,yum_male,yum_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,female-male
17,0.52223545,0.6214324,"('nasty', 'nice')",-0.6719645,-0.49721667,-0.48592228,-0.4350069,-0.2118838,-0.103597,0.1082868
18,-0.16057312,-0.07553348,"('disagreeable', 'welcoming')",-0.665151,-0.5341203,-0.38656938,-0.36719632,-0.4040978,-0.3256167,0.0784811
19,-0.07285745,0.014312459,"('inhospitable', 'hospitable')",-0.43525448,-0.3920854,0.007072225,0.11482529,-0.1670132,-0.0876492,0.079364
20,0.12694833,0.17302704,"('rough', 'thoughtful')",0.2775811,0.3560727,0.7543574,0.7253613,0.3862956,0.4181537,0.0318581
21,-0.3656872,-0.51581466,"('immoral', 'moral')",0.7594724,0.62082976,-0.31487066,-0.35752025,0.0263049,-0.0841684,-0.1104733
22,-0.35391012,-0.393656,"('untrustworthy', 'trustworthy')",0.024521265,-0.093791924,-1.1426604,-1.1978652,-0.4906831,-0.5617711,-0.071088
23,-0.15913689,-0.29984742,"('insincere', 'sincere')",1.0975761,0.9980825,5.40002,5.2636104,2.1128198,1.9872818,-0.125538
24,-0.26458645,-0.37170285,"('dishonest', 'honest')",-0.5514757,-0.6292564,0.53332436,0.45551106,-0.0942459,-0.1818161,-0.0875702
25,-0.57888895,-0.56246036,"('egoistic', 'altruistic')",-0.75187975,-0.6844758,0.949028,0.92803663,-0.1272469,-0.1062998,0.0209471
26,-0.71831024,-0.6906517,"('hardhearted', 'benevolent')",0.47474277,0.48084423,1.3134338,1.1810515,0.3566221,0.323748,-0.0328741
27,-0.038179345,0.12552199,"('hardhearted', 'softhearted')",0.14825149,0.17578563,0.8447474,0.8045274,0.3182732,0.3686117,0.0503385
28,-0.6651605,-0.77769434,"('disloyal', 'loyal')",-0.3509102,-0.50770086,0.74664754,0.5781496,-0.0898077,-0.2357485,-0.1459408
29,-0.15352076,-0.15669295,"('unfair', 'fair')",-1.1208264,-1.0916187,-1.067111,-1.1534269,-0.780486,-0.8005795,-0.0200935
30,0.34053993,0.2537137,"('intolerant', 'tolerant')",1.7746642,1.6365807,1.6147581,1.5303156,1.2433208,1.1402033,-0.1031175
31,-0.8183825,-0.5642568,"('evil', 'good')",-2.056328,-1.9118828,-1.5315611,-1.5106009,-1.4687573,-1.3289135,0.1398438
32,-0.08215963,-0.2133221,"('unkind', 'kind')",1.0587364,0.8494007,0.8887999,0.72619915,0.6217922,0.4540926,-0.1676996
33,0.754424,0.7672928,"('wrong', 'right')",0.24707332,0.30583906,-0.51066494,-0.46415392,0.1636108,0.2029926,0.0393818
34,-0.5105671,-0.4087215,"('mean', 'honorable')",-0.035359196,0.06507149,5.9504113,5.972053,1.8014949,1.8761344,0.0746395
35,0.011600219,0.065162726,"('corrupt', 'incorrupt')",-2.4261806,-2.416826,-0.93375707,-1.0156665,-1.1161125,-1.1224433,-0.0063308
36,-0.25259873,-0.08804221,"('hostile', 'amicable')",-1.9759569,-1.839313,-0.4889434,-0.60664433,-0.905833,-0.8446666,0.0611664
37,-0.46516556,-0.48955178,"('fake', 'genuine')",-0.6449375,-0.6937999,-0.041672282,-0.061657906,-0.3839251,-0.4150032,-0.0310781
38,-0.32465222,-0.27586752,"('untruthful', 'truthful')",-0.45685384,-0.348552,0.45554656,0.52419794,-0.1086532,-0.0334072,0.075246
39,0.5900793,0.5553525,"('exploitative', 'cooperative')",1.4499661,1.2891676,0.16980143,0.1375794,0.7366156,0.6606998,-0.0759158
40,-1.1914716,-1.1356534,"('stingy', 'generous')",-0.9513487,-0.8205425,-1.960979,-2.0025284,-1.3679331,-1.3195748,0.0483583
41,0.17896439,0.14110321,"('unforgiving', 'forgiving')",-0.4648814,-0.43695152,0.0789714,-0.000615512,-0.0689819,-0.0988213,-0.0298394
42,0.9255706,0.9419948,"('unreliable', 'reliable')",0.98398316,1.0353669,-2.3432238,-2.269533,-0.1445567,-0.0973904,0.0471663
43,0.07873832,0.06302334,"('irresponsible', 'responsible')",1.4841433,1.5082413,0.7321832,0.6918573,0.7650216,0.7543739,-0.0106477
44,0.21054152,0.1939425,"('prejudiced', 'unprejudiced')",0.18623947,0.23468137,-1.0838094,-1.0805726,-0.2290095,-0.2173163,0.0116932
45,-0.47264415,-0.41737452,"('incompetent', 'competent')",0.28703856,0.28443098,-0.11493608,-0.17296311,-0.1001806,-0.1019689,-0.0017883
46,-0.677929,-0.6880713,"('uncompetitive', 'competitive')",1.6486111,1.6176436,0.1171875,0.03570949,0.3626232,0.3217606,-0.0408626
47,-0.3519251,-0.32431486,"('stupid', 'smart')",1.1564981,1.1443666,5.0177865,5.042223,1.9407865,1.9540915,0.013305
48,-0.85797256,-0.89330435,"('unintelligent', 'intelligent')",-0.62336266,-0.63511693,0.54530656,0.4644429,-0.3120095,-0.3546595,-0.04265
49,-0.0020832792,0.11180475,"('unable', 'able')",0.67229986,0.73725396,0.16081563,0.3223225,0.2770107,0.3904604,0.1134497
50,1.0514451,1.1491692,"('clumsy', 'skillful')",0.17188658,0.3044587,0.41266602,0.40130347,0.5453326,0.6183105,0.0729779
51,-0.32067418,-0.4878538,"('uneducated', 'educated')",-0.016087856,-0.24082837,0.6796054,0.5579302,0.1142811,-0.0569173,-0.1711984
52,-0.29057905,-0.27485427,"('irrational', 'rational')",-1.2514145,-1.211011,-0.69076407,-0.7320033,-0.7442525,-0.7392895,0.004963
53,-0.9016711,-0.845845,"('uncreative', 'creative')",0.5544727,0.6491179,0.6834482,0.6455074,0.1120833,0.1495934,0.0375101
54,0.057647236,-0.003529366,"('incapable', 'capable')",1.099783,1.0771798,1.1339816,1.1818031,0.763804,0.7518179,-0.0119861
55,0.37650898,0.25985628,"('incompetent', 'clever')",0.8134707,0.68228966,0.3425978,0.27768138,0.5108592,0.4066091,-0.1042501
56,1.0197297,0.89603776,"('impractical', 'practical')",2.2192786,2.039965,0.62973624,0.5977348,1.2895815,1.1779126,-0.1116689
57,-1.2285289,-1.2874258,"('unimaginative', 'imaginative')",-0.703418,-0.747621,-2.278593,-2.3540916,-1.4035133,-1.4630461,-0.0595328
58,-0.19666864,-0.18724263,"('undiscriminating', 'discriminating')",0.35486543,0.36006904,-0.07851898,-0.19858408,0.0265593,-0.0085859,-0.0351452
59,0.8197301,0.8236171,"('foolish', 'wise')",-0.23345032,-0.17449473,0.14389111,0.16343136,0.2433903,0.2708512,0.0274609
60,-0.27790603,-0.33199638,"('inefficient', 'efficient')",2.0336137,1.9330276,0.5142962,0.5309856,0.7566679,0.7106723,-0.0459956
61,-0.2815352,-0.3658701,"('illogical', 'logical')",-0.23224717,-0.39480817,0.071292266,-0.0067262575,-0.1474967,-0.2558015,-0.1083048
62,0.23780602,0.27562553,"('incompetent', 'brilliant')",1.3404927,1.4400936,0.6111726,0.74791694,0.7298238,0.8212121,0.0913883
63,0.10396205,0.10076218,"('unperceptive', 'insightful')",0.76456195,0.8133777,1.458271,1.5044926,0.7755984,0.8062108,0.0306124
64,-0.78531075,-0.9364796,"('shy', 'confident')",0.05959486,-0.04531657,-5.7658634,-5.7041955,-2.1638597,-2.2286639,-0.0648042
65,-0.6154065,-0.92707944,"('insecure', 'secure')",0.3820933,0.061667725,-0.25165626,-0.32359293,-0.1616565,-0.3963349,-0.2346784
66,-1.4217861,-1.389305,"('inactive', 'active')",-0.6706591,-0.59739316,0.7562283,0.7764145,-0.4454056,-0.4034279,0.0419777
67,0.54863656,0.47305086,"('doubtful', 'determined')",0.38462976,0.36121798,0.051233724,0.092452236,0.3281667,0.308907,-0.0192597
68,-0.3581023,-0.40932643,"('dependent', 'independent')",-0.42990002,-0.59793663,-0.24868424,-0.2748004,-0.3455622,-0.4273545,-0.0817923
69,0.5654483,0.72445154,"('lazy', 'industrious')",0.31269842,0.43952575,-0.41995186,-0.30074388,0.1527316,0.2877445,0.1350129
70,-0.4891237,-0.47570777,"('lethargic', 'energetic')",0.64727426,0.7102958,0.9482398,0.9616976,0.3687968,0.3987619,0.0299651
71,0.23534468,0.22799493,"('diffident', 'self-confident')",2.415929,2.3846214,0.62350976,0.58110857,1.0915945,1.064575,-0.0270195
72,-0.7467447,-0.8111185,"('unambitious', 'ambitious')",-0.8660217,-0.8388033,-1.2809726,-1.2215563,-0.9645797,-0.9571594,0.0074203
73,1.4194235,1.4220935,"('helpless', 'self-reliant')",1.1225471,1.1649294,-2.8856058,-2.8086174,-0.114545,-0.0738649,0.0406801
74,0.5235793,0.6610343,"('undedicated', 'dedicated')",0.7013657,0.77892226,0.259945,0.22348744,0.4949634,0.5544813,0.0595179
75,0.071869135,0.23136766,"('meek', 'impulsive')",-1.2541995,-1.0112311,-0.6108927,-0.51047826,-0.597741,-0.4301139,0.1676271
76,0.34000355,0.30466747,"('anxious', 'daring')",1.2412688,1.2190608,0.8998867,0.8695887,0.8270531,0.7977723,-0.0292808
77,-0.52431744,-0.5354168,"('unmotivated', 'motivated')",0.5400198,0.55872643,-0.82508385,-0.7671785,-0.2697938,-0.2479563,0.0218375
78,-0.5694255,-0.42307857,"('nonresilient', 'resilient')",0.968492,1.149195,0.6964563,0.75386935,0.3651743,0.4933286,0.1281543
79,-0.23948762,-0.10155554,"('wavering', 'unwavering')",-1.4022402,-1.2281936,-0.11784975,-0.11448889,-0.5865258,-0.4814127,0.1051131
80,-0.24412093,-0.41714823,"('dominated', 'dominating')",0.63240165,0.5160699,-1.0489808,-1.0295397,-0.2202334,-0.310206,-0.0899726
81,-0.83230525,-1.1937021,"('submissive', 'aggressive')",0.39249384,0.12793419,-0.295297,-0.31968805,-0.2450361,-0.4618187,-0.2167826
82,-0.3568208,-0.36794665,"('poor', 'rich')",0.7791933,0.77969956,5.8869057,5.894468,2.1030927,2.1020735,-0.0010192
83,-0.42486137,-0.47898465,"('powerless', 'powerful')",0.70235205,0.7019334,-0.5548309,-0.66043985,-0.0924467,-0.1458304,-0.0533837
84,0.23254345,0.07717769,"('inferior', 'superior')",0.2934677,0.1802814,0.87569004,0.8278256,0.4672337,0.3617616,-0.1054721
85,0.4557155,0.6654323,"('insignificant', 'prestigious')",-0.16575657,0.013374433,0.6310959,0.6113351,0.3070183,0.4300473,0.123029
86,-1.4177943,-1.4888542,"('uninfluential', 'influential')",-0.103005454,-0.21050145,0.07140449,-0.0724398,-0.4831318,-0.5905985,-0.1074667
87,0.1384106,-0.02488989,"('unsuccessful', 'successful')",2.019112,1.9215683,1.0644985,1.0909464,1.074007,0.9958749,-0.0781321
88,-0.6814143,-0.7632724,"('low', 'eminent')",0.45542106,0.3825969,0.376631,0.2659288,0.0502126,-0.0382489,-0.0884615
