,dover_male,dover_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.5130266,0.45884404,"('unsociable', 'sociable')",-0.22494498,-0.34391788,0.1440408,0.0574631,-0.0865777
1,0.5907607,0.37930298,"('unfriendly', 'friendly')",1.2803476,1.0986205,0.9355541,0.7389618,-0.1965923
2,0.35019556,0.4142034,"('unlikable', 'likable')",0.51013434,0.5587495,0.4301649,0.4864765,0.0563116
3,-0.32517338,-0.009100104,"('repellent', 'pleasant')",0.84606713,0.84947634,0.2604469,0.4201881,0.1597412
4,-0.77046597,-0.80536216,"('disliked', 'liked')",-7.256822,-7.281742,-4.0136442,-4.0435519,-0.0299077
5,-0.29427594,-0.4646562,"('distant', 'outgoing')",-0.42755556,-0.37496948,-0.3609158,-0.4198129,-0.0588971
6,0.27092165,0.11254511,"('distant', 'open')",-0.3991238,-0.3799232,-0.0641011,-0.133689,-0.0695879
7,0.20846882,0.49451876,"('insensitive', 'sensitive')",0.10965736,0.17221123,0.1590631,0.333365,0.1743019
8,0.17609139,0.021453425,"('unaffectionate', 'affectionate')",0.7494296,0.6335459,0.4627605,0.3274997,-0.1352608
9,0.631132,0.68357116,"('unaffectionate', 'caring')",1.2461505,1.2691308,0.9386413,0.976351,0.0377097
10,0.86128324,0.9997654,"('unsympathetic', 'sympathetic')",-0.29905838,-0.27448368,0.2811124,0.3626409,0.0815285
11,-0.03693093,0.053714182,"('unhelpful', 'helpful')",1.9118992,2.128391,0.9374841,1.0910527,0.1535686
12,0.32477283,0.4924542,"('unsupportive', 'supportive')",-2.0032854,-1.97447,-0.8392563,-0.7410079,0.0982484
13,0.82118386,0.7734327,"('impolite', 'polite')",-0.77946085,-0.70881516,0.0208615,0.0323088,0.0114473
14,1.1920493,1.3198204,"('antisocial', 'social')",-0.2384212,-0.33685938,0.476814,0.4914805,0.0146665
15,-0.23828058,-0.45838237,"('boring', 'funny')",-0.30899572,-0.26874328,-0.2736382,-0.3635628,-0.0899246
16,-2.2862492,-2.3330038,"('unpopular', 'popular')",0.14845301,0.08071542,-1.0688981,-1.1261442,-0.0572461
17,-0.1600675,-0.1706783,"('nasty', 'nice')",-0.56398207,-0.53047746,-0.3620248,-0.3505779,0.0114469
18,-0.6752983,-0.71717566,"('disagreeable', 'welcoming')",-0.6639507,-0.78863996,-0.6696244,-0.7529078,-0.0832834
19,-1.3016273,-1.3652782,"('inhospitable', 'hospitable')",-0.56639904,-0.48335013,-0.9340131,-0.9243142,0.0096989
20,-0.08547674,-0.16014515,"('rough', 'thoughtful')",1.0616344,0.9295,0.4880788,0.3846774,-0.1034014
21,0.7717588,0.8486213,"('immoral', 'moral')",-0.2989565,-0.19628407,0.2364011,0.3261686,0.0897675
22,0.7828908,0.7478231,"('untrustworthy', 'trustworthy')",-0.8472127,-0.8560182,-0.0321609,-0.0540975,-0.0219366
23,1.0677736,1.1824155,"('insincere', 'sincere')",5.994365,6.081447,3.5310693,3.6319313,0.100862
24,1.7018336,1.8147786,"('dishonest', 'honest')",1.0129179,1.0995202,1.3573757,1.4571494,0.0997737
25,1.0796167,1.0079515,"('egoistic', 'altruistic')",0.90727067,0.7447412,0.9934437,0.8763463,-0.1170974
26,0.4886724,0.09138218,"('hardhearted', 'benevolent')",1.3242464,1.0328077,0.9064594,0.5620949,-0.3443645
27,0.24604979,0.24629678,"('hardhearted', 'softhearted')",1.0610156,0.9358698,0.6535327,0.5910833,-0.0624494
28,0.4509294,0.4405615,"('disloyal', 'loyal')",1.5250303,1.4769115,0.9879798,0.9587365,-0.0292433
29,-0.76890486,-0.7404594,"('unfair', 'fair')",-0.009531239,-0.19495556,-0.3892181,-0.4677075,-0.0784894
30,1.1233674,1.2228559,"('intolerant', 'tolerant')",0.6727139,0.770447,0.8980407,0.9966515,0.0986108
31,-0.9592327,-1.1703336,"('evil', 'good')",-1.0804543,-1.182904,-1.0198436,-1.1766188,-0.1567752
32,-0.26015306,-0.23392028,"('unkind', 'kind')",0.52290744,0.32876623,0.1313772,0.047423,-0.0839542
33,0.38651296,0.24573228,"('wrong', 'right')",-0.56634533,-0.5994599,-0.0899162,-0.1768638,-0.0869476
34,0.5643145,0.6233975,"('mean', 'honorable')",5.746425,5.995334,3.1553698,3.3093657,0.1539959
