,steris_male,steris_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-0.6221922,-0.67438745,"('unsociable', 'sociable')",-0.1447345,-0.3189904,-0.3834634,-0.4966889,-0.1132255
1,-1.8128494,-1.7862684,"('unfriendly', 'friendly')",1.8209611,1.745073,0.0040559,-0.0205977,-0.0246536
2,0.22543278,0.2412743,"('unlikable', 'likable')",0.41607824,0.52520585,0.3207555,0.3832401,0.0624846
3,-0.81604147,-0.663282,"('repellent', 'pleasant')",-0.010996793,0.021453459,-0.4135191,-0.3209143,0.0926048
4,-0.35945904,-0.32072914,"('disliked', 'liked')",-4.677087,-4.867643,-2.5182729,-2.5941861,-0.0759132
5,-1.9058365,-1.8616011,"('distant', 'outgoing')",0.31434727,0.34653062,-0.7957446,-0.7575352,0.0382094
6,-1.9875613,-1.9190099,"('distant', 'open')",0.16349283,0.18930525,-0.9120343,-0.8648523,0.047182
7,-0.0911283,-0.08569762,"('insensitive', 'sensitive')",0.14725569,0.15311138,0.0280637,0.0337069,0.0056432
8,-0.824722,-0.8711273,"('unaffectionate', 'affectionate')",0.7439278,0.62448865,-0.0403971,-0.1233193,-0.0829222
9,-0.9857462,-0.9923215,"('unaffectionate', 'caring')",1.2207026,1.1586138,0.1174782,0.0831462,-0.034332
10,-0.1927119,-0.124137945,"('unsympathetic', 'sympathetic')",-0.47220904,-0.47254196,-0.3324605,-0.29834,0.0341205
11,-0.09376061,-0.1474481,"('unhelpful', 'helpful')",1.2380171,1.2874589,0.5721282,0.5700054,-0.0021228
12,-0.35622135,-0.2833507,"('unsupportive', 'supportive')",-1.3327596,-1.2995814,-0.8444905,-0.7914661,0.0530244
13,-0.2944725,-0.36900222,"('impolite', 'polite')",-0.29286316,-0.34290904,-0.2936678,-0.3559556,-0.0622878
14,0.5084533,0.51776934,"('antisocial', 'social')",0.66392285,0.546793,0.5861881,0.5322812,-0.0539069
15,-0.07684232,-0.21109837,"('boring', 'funny')",0.049959388,-0.011711786,-0.0134415,-0.1114051,-0.0979636
16,-0.5175119,-0.4347686,"('unpopular', 'popular')",0.13835868,0.081303656,-0.1895766,-0.1767325,0.0128441
17,-0.09418442,-0.1197251,"('nasty', 'nice')",-0.73327947,-0.7367098,-0.4137319,-0.4282174,-0.0144855
18,-0.72388554,-0.68888646,"('disagreeable', 'welcoming')",-0.82097393,-0.84776056,-0.7724297,-0.7683235,0.0041062
19,-1.5892249,-1.5937878,"('inhospitable', 'hospitable')",-0.49613035,-0.46269366,-1.0426776,-1.0282407,0.0144369
20,0.28740048,0.28255942,"('rough', 'thoughtful')",1.2510946,1.2475221,0.7692475,0.7650408,-0.0042067
21,0.24593252,0.23493487,"('immoral', 'moral')",-0.98695064,-0.9733186,-0.3705091,-0.3691919,0.0013172
22,-0.44698587,-0.40445107,"('untrustworthy', 'trustworthy')",-0.48924556,-0.5317047,-0.4681157,-0.4680779,3.78e-05
23,-0.6766576,-0.7160632,"('insincere', 'sincere')",4.5019484,4.4823494,1.9126453,1.8831431,-0.0295022
24,-0.6919394,-0.69137037,"('dishonest', 'honest')",0.7196122,0.66986734,0.0138364,-0.0107515,-0.0245879
25,-0.42425194,-0.40188098,"('egoistic', 'altruistic')",1.2743089,1.1826947,0.4250285,0.3904068,-0.0346217
26,-0.21201895,-0.27274555,"('hardhearted', 'benevolent')",2.3957694,2.2084935,1.0918752,0.9678739,-0.1240013
27,-0.21861356,-0.15723534,"('hardhearted', 'softhearted')",0.49841183,0.36293983,0.1398991,0.1028522,-0.0370469
28,-0.02448623,-0.034840833,"('disloyal', 'loyal')",0.9254406,0.766269,0.4504772,0.3657141,-0.0847631
29,-0.996411,-0.99494535,"('unfair', 'fair')",-0.63209534,-0.76987255,-0.8142532,-0.882409,-0.0681558
30,0.4618656,0.42479298,"('intolerant', 'tolerant')",0.96616733,0.9573542,0.7140164,0.6910736,-0.0229428
31,-1.4353553,-1.2797185,"('evil', 'good')",-0.29607436,-0.32116938,-0.8657148,-0.8004439,0.0652709
32,0.16941847,0.09632179,"('unkind', 'kind')",0.7991576,0.5957123,0.484288,0.3460171,-0.1382709
33,-0.1720809,-0.20878457,"('wrong', 'right')",0.16846102,0.094817996,-0.0018099,-0.0569833,-0.0551734
34,0.049121697,0.17745088,"('mean', 'honorable')",4.079956,4.3786273,2.064539,2.278039,0.2135
35,-0.59989625,-0.66566414,"('corrupt', 'incorrupt')",-0.24167423,-0.34957966,-0.4207852,-0.5076219,-0.0868367
36,-1.5409316,-1.4710438,"('hostile', 'amicable')",0.8008054,0.61940026,-0.3700631,-0.4258218,-0.0557587
37,0.35016924,0.30439246,"('fake', 'genuine')",0.38960934,0.3613825,0.3698893,0.3328875,-0.0370018
38,-1.1894271,-1.192284,"('untruthful', 'truthful')",0.2863617,0.33846116,-0.4515327,-0.4269114,0.0246213
39,0.7199972,0.6772829,"('exploitative', 'cooperative')",0.43910384,0.38624445,0.5795505,0.5317637,-0.0477868
40,-0.17425972,-0.04249251,"('stingy', 'generous')",-1.6594702,-1.8041273,-0.916865,-0.9233099,-0.0064449
41,-0.46472472,-0.40185356,"('unforgiving', 'forgiving')",0.52908885,0.53644526,0.0321821,0.0672958,0.0351137
42,0.116419874,0.14820828,"('unreliable', 'reliable')",-2.3147383,-2.3598824,-1.0991592,-1.105837,-0.0066778
43,-0.688701,-0.673329,"('irresponsible', 'responsible')",0.9650632,1.002242,0.1381811,0.1644565,0.0262754
44,0.22707973,0.14491826,"('prejudiced', 'unprejudiced')",-1.461426,-1.4595249,-0.6171731,-0.6573033,-0.0401302
45,-0.62811726,-0.43414763,"('incompetent', 'competent')",0.9716689,1.0048131,0.1717758,0.2853327,0.1135569
46,-0.09693872,0.027454488,"('uncompetitive', 'competitive')",-0.72997963,-0.72710174,-0.4134592,-0.3498236,0.0636356
47,0.14451665,0.22744738,"('stupid', 'smart')",5.0349092,5.261649,2.5897129,2.7445483,0.1548354
48,0.21874,0.24628323,"('unintelligent', 'intelligent')",0.1130334,0.17201757,0.1658867,0.2091504,0.0432637
49,0.42047182,0.54160786,"('unable', 'able')",0.030273877,0.17977202,0.2253729,0.3606899,0.135317
50,-0.006998433,-0.019343968,"('clumsy', 'skillful')",-0.49729124,-0.59657776,-0.2521448,-0.3079609,-0.0558161
51,-0.6644824,-0.73855686,"('uneducated', 'educated')",0.044735424,-0.036829256,-0.3098735,-0.387693,-0.0778195
52,-0.673774,-0.8202122,"('irrational', 'rational')",-0.026322003,-0.16326083,-0.350048,-0.4917365,-0.1416885
53,-1.5987356,-1.5803816,"('uncreative', 'creative')",0.7652698,0.66790307,-0.4167329,-0.4562393,-0.0395064
54,-1.0357541,-1.138414,"('incapable', 'capable')",0.68772703,0.69061106,-0.1740135,-0.2239015,-0.049888
55,0.41609305,0.48193067,"('incompetent', 'clever')",0.028264854,0.08120503,0.222179,0.2815678,0.0593888
56,0.30769348,0.23137236,"('impractical', 'practical')",0.85585773,0.9322059,0.5817756,0.5817891,1.35e-05
57,-1.0001596,-0.97126657,"('unimaginative', 'imaginative')",-1.3937156,-1.4033439,-1.1969376,-1.1873052,0.0096324
58,-0.33107904,-0.30664098,"('undiscriminating', 'discriminating')",0.4695396,0.5367899,0.0692303,0.1150745,0.0458442
59,-0.3516979,-0.3715002,"('foolish', 'wise')",0.23307048,0.16933537,-0.0593137,-0.1010824,-0.0417687
60,0.5877368,0.6009584,"('inefficient', 'efficient')",0.037111387,0.18482701,0.3124241,0.3928927,0.0804686
61,-0.22207923,-0.33519214,"('illogical', 'logical')",0.7256904,0.53648764,0.2518056,0.1006477,-0.1511579
62,0.68076044,0.7792004,"('incompetent', 'brilliant')",0.63758945,0.8237237,0.6591749,0.8014621,0.1422872
63,-0.9701689,-0.86885846,"('unperceptive', 'insightful')",0.7315649,0.8350381,-0.119302,-0.0169102,0.1023918
64,-0.6115793,-0.6688902,"('shy', 'confident')",-4.913987,-5.0166497,-2.7627833,-2.8427699,-0.0799866
65,0.5124656,0.4048105,"('insecure', 'secure')",0.16783488,0.17492972,0.3401502,0.2898701,-0.0502801
66,-1.1566668,-1.1453105,"('inactive', 'active')",0.6142169,0.5698471,-0.2712249,-0.2877317,-0.0165068
67,0.84729266,0.7661505,"('doubtful', 'determined')",-0.49132404,-0.46651557,0.1779843,0.1498175,-0.0281668
68,-0.17574117,-0.17344677,"('dependent', 'independent')",-0.85993016,-0.8394937,-0.5178357,-0.5064702,0.0113655
69,0.2241825,0.21521601,"('lazy', 'industrious')",0.056168392,0.02519396,0.1401754,0.120205,-0.0199704
70,-0.23510212,-0.19727926,"('lethargic', 'energetic')",0.0051283017,0.047771174,-0.1149869,-0.074754,0.0402329
71,-0.033625677,-0.009192949,"('diffident', 'self-confident')",0.4533654,0.42467532,0.2098699,0.2077412,-0.0021287
72,-0.91849226,-0.95135754,"('unambitious', 'ambitious')",0.42115593,0.47079986,-0.2486682,-0.2402788,0.0083894
73,0.6192492,0.5352191,"('helpless', 'self-reliant')",-2.2789326,-2.3316054,-0.8298417,-0.8981932,-0.0683515
74,-0.22638978,-0.1608898,"('undedicated', 'dedicated')",0.37097678,0.32933432,0.0722935,0.0842223,0.0119288
75,-0.84475714,-0.8068011,"('meek', 'impulsive')",-1.0178506,-0.8294473,-0.9313039,-0.8181242,0.1131797
76,0.51192755,0.5453359,"('anxious', 'daring')",-0.28821537,-0.23012167,0.1118561,0.1576071,0.045751
77,-0.45428553,-0.4208423,"('unmotivated', 'motivated')",-0.9988209,-0.9299982,-0.7265532,-0.6754203,0.0511329
78,0.14237396,0.28416365,"('nonresilient', 'resilient')",0.29851773,0.2762278,0.2204458,0.2801957,0.0597499
79,-1.061566,-1.0780288,"('wavering', 'unwavering')",-0.32790446,-0.29571655,-0.6947352,-0.6868727,0.0078625
80,0.5689275,0.539723,"('dominated', 'dominating')",-0.01655592,0.06536767,0.2761858,0.3025453,0.0263595
81,0.43779942,0.37853217,"('submissive', 'aggressive')",-0.8079224,-0.64697444,-0.1850615,-0.1342211,0.0508404
82,-0.6612149,-0.6020831,"('poor', 'rich')",5.1932144,5.333825,2.2659998,2.365871,0.0998712
83,-0.20971692,-0.2290566,"('powerless', 'powerful')",-0.7556173,-0.66952586,-0.4826671,-0.4492912,0.0333759
84,0.3907113,0.37429494,"('inferior', 'superior')",0.5516792,0.56333303,0.4711953,0.468814,-0.0023813
85,-0.33659187,-0.3761493,"('insignificant', 'prestigious')",-0.020348959,-0.13594611,-0.1784704,-0.2560477,-0.0775773
86,-1.4866605,-1.4749885,"('uninfluential', 'influential')",0.18517871,0.13833362,-0.6507409,-0.6683275,-0.0175866
87,0.079918034,0.07760295,"('unsuccessful', 'successful')",1.3852233,1.4227318,0.7325706,0.7501674,0.0175968
88,-0.5485816,-0.68525016,"('low', 'eminent')",0.31036568,0.28972718,-0.119108,-0.1977615,-0.0786535
