,centex_male,centex_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.5463421,-0.6520638,"('unsociable', 'sociable')",-0.20917463,-0.3742261,-0.3777584,-0.513145,-0.1353866
1,-1.4290338,-1.6247534,"('unfriendly', 'friendly')",1.686674,1.5502677,0.1288201,-0.0372428,-0.1660629
2,0.36258632,0.35050416,"('unlikable', 'likable')",0.7892029,0.75601614,0.5758946,0.5532601,-0.0226345
3,0.04979534,0.16594325,"('repellent', 'pleasant')",0.90753424,0.91342,0.4786648,0.5396816,0.0610168
4,-0.5464818,-0.59715134,"('disliked', 'liked')",-6.580276,-6.7423773,-3.5633788,-3.6697643,-0.1063855
5,-1.8784575,-1.9486039,"('distant', 'outgoing')",-0.37661737,-0.27767253,-1.1275375,-1.1131382,0.0143993
6,-2.0989833,-2.1794887,"('distant', 'open')",-0.22303404,-0.1318324,-1.1610087,-1.1556605,0.0053482
7,-0.053541757,0.054023832,"('insensitive', 'sensitive')",0.21398048,0.16134712,0.0802194,0.1076855,0.0274661
8,-0.94315326,-1.0872656,"('unaffectionate', 'affectionate')",1.0371233,1.0067519,0.046985,-0.0402569,-0.0872419
9,-1.203014,-1.3210211,"('unaffectionate', 'caring')",1.1078368,1.1078384,-0.0475886,-0.1065913,-0.0590027
10,-0.67404455,-0.67344004,"('unsympathetic', 'sympathetic')",-0.8406529,-0.9188969,-0.7573487,-0.7961684,-0.0388197
11,-0.105418876,-0.06458773,"('unhelpful', 'helpful')",1.2559756,1.3836687,0.5752783,0.6595405,0.0842622
12,-0.7178597,-0.6793635,"('unsupportive', 'supportive')",-2.219503,-2.2747114,-1.4686813,-1.4770374,-0.0083561
13,-0.31296992,-0.30318895,"('impolite', 'polite')",-1.0366765,-0.97473586,-0.6748232,-0.6389624,0.0358608
14,0.45407492,0.5362134,"('antisocial', 'social')",0.16075596,0.013203759,0.3074154,0.2747086,-0.0327068
15,0.48630005,0.38417393,"('boring', 'funny')",0.17003264,0.20027131,0.3281663,0.2922226,-0.0359437
16,-0.71299106,-0.69111884,"('unpopular', 'popular')",0.29922128,0.33255064,-0.2068849,-0.1792841,0.0276008
17,-0.39332914,-0.33296448,"('nasty', 'nice')",-0.66848767,-0.6199892,-0.5309084,-0.4764768,0.0544316
18,-0.66041106,-0.6986443,"('disagreeable', 'welcoming')",-0.39405805,-0.4171533,-0.5272346,-0.5578988,-0.0306642
19,-1.5641751,-1.636126,"('inhospitable', 'hospitable')",-0.55437464,-0.47883695,-1.0592749,-1.0574815,0.0017934
20,0.240351,0.37150842,"('rough', 'thoughtful')",0.6014654,0.5526236,0.4209082,0.462066,0.0411578
21,0.43407622,0.42453343,"('immoral', 'moral')",-0.4931019,-0.55013347,-0.0295128,-0.0628,-0.0332872
22,0.06686356,0.061988518,"('untrustworthy', 'trustworthy')",-0.8413448,-0.9387111,-0.3872406,-0.4383613,-0.0511207
23,-0.3571449,-0.4181881,"('insincere', 'sincere')",5.6249824,5.7620716,2.6339188,2.6719418,0.038023
