,las_male,las_female,tuple,vegas_male,vegas_female,sands_male,sands_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.7297985,-0.5864067,"('unsociable', 'sociable')",0.55578864,0.5350352,1.5744195,1.5432916,-0.14394453,-0.22520614,0.3141163,0.3166785,0.0025622
1,-1.0087187,-1.3230346,"('unfriendly', 'friendly')",0.74931353,0.5559464,1.7835553,1.6498199,1.0726331,0.87492114,0.6491958,0.4394132,-0.2097826
2,1.3735803,1.3404381,"('unlikable', 'likable')",1.7234068,1.764531,1.8644259,1.8615124,0.7908417,0.7949294,1.4380637,1.4403527,0.002289
3,0.4388652,0.70711035,"('repellent', 'pleasant')",-0.3543565,-0.18462692,-0.14987163,-0.063487336,0.8300577,0.84348875,0.1911737,0.3256212,0.1344475
4,0.6953038,0.5117315,"('disliked', 'liked')",0.21994536,0.15420318,0.18214765,0.12171109,-7.19796,-7.409381,-1.5251408,-1.6554338,-0.130293
5,-0.667131,-0.777665,"('distant', 'outgoing')",0.4628955,0.3531909,-0.047036618,-0.038126223,-0.9428089,-0.91456246,-0.2985203,-0.3442907,-0.0457704
6,-0.806746,-0.9602872,"('distant', 'open')",0.75774866,0.5972013,0.2722772,0.22177458,-0.7823516,-0.81022364,-0.1397679,-0.2378837,-0.0981158
7,-0.69482905,-0.5808446,"('insensitive', 'sensitive')",-0.27981213,-0.18751667,0.9858766,1.1039143,0.7589661,0.7494714,0.1925504,0.2712561,0.0787057
8,-1.1576477,-1.4709107,"('unaffectionate', 'affectionate')",0.490965,0.32848993,0.26006722,0.09823145,0.2714889,0.21505882,-0.0337816,-0.2072826,-0.173501
9,-0.59552103,-0.70276946,"('unaffectionate', 'caring')",0.9519935,0.8511675,1.3638796,1.2922782,1.1579177,1.1684515,0.7195674,0.6522819,-0.0672855
10,-1.9464651,-1.6496326,"('unsympathetic', 'sympathetic')",-1.4354361,-1.2900963,-0.12895195,-0.015914634,-0.45744324,-0.4552257,-0.9920741,-0.8527173,0.1393568
11,-1.2137885,-1.0987092,"('unhelpful', 'helpful')",-1.205164,-1.1198356,-0.7977304,-0.7119428,1.81794,1.9563074,-0.3496857,-0.2435451,0.1061406
12,-0.43936327,-0.45015118,"('unsupportive', 'supportive')",0.7153152,0.77633536,1.4258577,1.4872404,-1.766801,-1.799978,-0.0162478,0.0033616,0.0196094
13,-0.47634673,-0.40211013,"('impolite', 'polite')",-0.428599,-0.44641066,0.24834393,0.32931486,-0.5457455,-0.5011255,-0.3005868,-0.2550828,0.045504
