,tenet_male,tenet_female,tuple,healthcare_male,healthcare_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.7085519,-1.8171669,"('unsociable', 'sociable')",0.45778328,0.39230707,-0.30480963,-0.41479287,-0.5185261,-0.6132176,-0.0946915
1,-2.6177847,-2.7196503,"('unfriendly', 'friendly')",0.85941577,0.73479474,1.4750865,1.322596,-0.0944275,-0.2207532,-0.1263257
2,0.36254564,0.4037502,"('unlikable', 'likable')",1.1157485,1.1159678,0.83835214,0.886505,0.7722154,0.8020743,0.0298589
3,-0.4370103,-0.28140837,"('repellent', 'pleasant')",-1.3183666,-1.0809466,0.5830587,0.6194454,-0.3907727,-0.2476365,0.1431362
4,-0.21759054,-0.13028485,"('disliked', 'liked')",0.45800093,0.49649775,-6.958176,-7.0297623,-2.2392553,-2.2211831,0.0180722
5,-0.83821166,-0.80525154,"('distant', 'outgoing')",0.757018,0.77282524,-0.36882392,-0.3143479,-0.1500058,-0.1155914,0.0344144
6,-0.699689,-0.6031648,"('distant', 'open')",0.5297852,0.5494472,-0.20915517,-0.19097248,-0.126353,-0.0815634,0.0447896
7,0.028151155,0.04136632,"('insensitive', 'sensitive')",0.24765344,0.2841948,0.5722788,0.56871426,0.2826945,0.2980918,0.0153973
8,-1.2742338,-1.3706069,"('unaffectionate', 'affectionate')",0.2680268,0.14997588,0.75105417,0.69391346,-0.0850509,-0.1755725,-0.0905216
9,-0.98014057,-1.0966823,"('unaffectionate', 'caring')",1.3926685,1.2948092,1.3741004,1.3632667,0.5955428,0.5204645,-0.0750783
10,-0.8099427,-0.86813945,"('unsympathetic', 'sympathetic')",-0.4977849,-0.40205514,-0.575775,-0.5756888,-0.6278342,-0.6152945,0.0125397
11,-0.32415897,-0.2929068,"('unhelpful', 'helpful')",0.24059494,0.2785775,1.3862144,1.5545421,0.4342168,0.5134043,0.0791875
12,0.4820372,0.5252291,"('unsupportive', 'supportive')",2.3986495,2.5274534,-1.6573822,-1.6838319,0.4077682,0.4562835,0.0485153
13,-0.18452048,-0.32099128,"('impolite', 'polite')",0.26226068,0.21883914,-0.49692786,-0.5041425,-0.1397292,-0.2020982,-0.062369
14,-0.077524826,-0.0041750968,"('antisocial', 'social')",0.28378582,0.42524636,-0.109023355,-0.13986237,0.0324125,0.0937363,0.0613238
15,-0.1712219,-0.25652614,"('boring', 'funny')",0.5517032,0.43156764,-0.19506508,-0.16609442,0.0618054,0.0029824,-0.058823
16,-1.0855148,-1.070325,"('unpopular', 'popular')",-0.18175536,-0.108385846,-0.008502871,-0.012160167,-0.4252576,-0.396957,0.0283006
17,-0.6160534,-0.53400505,"('nasty', 'nice')",-0.77539265,-0.6068149,-0.5768901,-0.51772404,-0.6561121,-0.552848,0.1032641
18,-0.23905635,-0.26630563,"('disagreeable', 'welcoming')",0.43379524,0.4517804,-0.35045633,-0.39879507,-0.0519058,-0.0711068,-0.019201
19,-0.7351307,-0.7482606,"('inhospitable', 'hospitable')",0.94831413,0.8631449,-0.31786525,-0.22936326,-0.0348939,-0.0381597,-0.0032658
20,-0.24767458,-0.12953733,"('rough', 'thoughtful')",-0.20293476,-0.09235196,0.5344998,0.53933793,0.0279635,0.1058162,0.0778527
21,0.3396819,0.30906904,"('immoral', 'moral')",0.70708674,0.72518295,-0.5758605,-0.52052885,0.1569694,0.171241,0.0142716
22,-0.0030423487,0.07261083,"('untrustworthy', 'trustworthy')",0.035722278,0.026579613,-0.7738201,-0.8448352,-0.2470467,-0.2485483,-0.0015016
23,-0.73123497,-0.78334415,"('insincere', 'sincere')",0.69332945,0.698837,5.725684,5.767514,1.8959262,1.8943357,-0.0015905
24,-0.7825819,-0.897643,"('dishonest', 'honest')",0.19030026,0.12714788,0.5597801,0.5537748,-0.0108339,-0.0722401,-0.0614062
25,-0.22160187,-0.32773384,"('egoistic', 'altruistic')",0.4811392,0.40275288,1.6389947,1.5566694,0.632844,0.5438961,-0.0889479
26,-0.8310089,-0.9320796,"('hardhearted', 'benevolent')",1.7096343,1.6463951,1.7440308,1.5894948,0.8742188,0.7679368,-0.106282
27,-0.07762718,-0.1779427,"('hardhearted', 'softhearted')",0.9890947,0.9507511,1.6615506,1.5226758,0.8576727,0.7651614,-0.0925113
28,-0.64096767,-0.7443546,"('disloyal', 'loyal')",-0.05661079,-0.15329006,1.0098772,0.9705616,0.1040996,0.0243057,-0.0797939
29,0.0151956305,0.012267124,"('unfair', 'fair')",-0.53401953,-0.49603197,-0.1895701,-0.33940917,-0.2361314,-0.2743913,-0.0382599
30,-0.5564153,-0.5918629,"('intolerant', 'tolerant')",0.79292715,0.78799415,0.72271216,0.6887404,0.3197413,0.2949572,-0.0247841
31,-1.1731713,-1.0973065,"('evil', 'good')",-0.57403755,-0.5219482,-0.9178985,-1.0247631,-0.8883691,-0.8813392,0.0070299
32,-0.17575637,-0.36100087,"('unkind', 'kind')",1.9192774,1.7878213,1.1297271,0.9881751,0.9577494,0.8049985,-0.1527509
33,0.52722543,0.45103753,"('wrong', 'right')",0.9641602,0.89374864,-0.35314202,-0.42158148,0.3794146,0.3077349,-0.0716797
34,-0.04985638,0.11094896,"('mean', 'honorable')",0.40968582,0.56054676,5.372471,5.613014,1.9107668,2.0948367,0.1840699
35,0.17025848,0.14572646,"('corrupt', 'incorrupt')",-0.66084665,-0.7184106,-0.29252374,-0.33832213,-0.2610373,-0.3036688,-0.0426315
36,-0.8058479,-0.7946926,"('hostile', 'amicable')",-0.69288075,-0.73395526,-0.09521605,-0.2605136,-0.5313149,-0.5963871,-0.0650722
37,0.5366405,0.5893712,"('fake', 'genuine')",0.31393385,0.27849084,0.22935088,0.27409688,0.3599751,0.380653,0.0206779
38,-1.0995076,-1.016145,"('untruthful', 'truthful')",0.29396462,0.36403602,-0.25613558,-0.11899927,-0.3538928,-0.2570361,0.0968567
