,flir_male,flir_female,tuple,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
27,-0.1716332,-0.13226856,"('hardhearted', 'softhearted')",0.008706225,0.08429505,1.3977971,1.4033519,0.4116234,0.4517928,0.0401694
28,0.12596272,0.031606272,"('disloyal', 'loyal')",0.6556024,0.61504096,1.0581336,0.9974567,0.6132329,0.5480347,-0.0651982
29,0.40586355,0.3295096,"('unfair', 'fair')",-0.31635606,-0.30463758,-0.27306956,-0.40957218,-0.0611874,-0.1282334,-0.067046
30,1.1554266,1.1424061,"('intolerant', 'tolerant')",1.5660814,1.563828,0.923785,0.92484725,1.2150977,1.2103604,-0.0047373
31,-1.271309,-1.1859694,"('evil', 'good')",-1.0103414,-1.111235,-0.5965196,-0.68560123,-0.95939,-0.9942686,-0.0348786
32,-0.07726804,-0.08694622,"('unkind', 'kind')",-0.12286446,-0.12206223,0.71116126,0.54774594,0.1703429,0.1129125,-0.0574304
33,0.5604433,0.4328127,"('wrong', 'right')",-0.16764095,-0.23154446,-0.19165894,-0.33001116,0.0670478,-0.0429143,-0.1099621
34,-0.9226239,-0.71202254,"('mean', 'honorable')",0.16183892,0.3670103,5.661489,5.969738,1.633568,1.8749086,0.2413406
35,0.2853099,0.15236697,"('corrupt', 'incorrupt')",-1.1621288,-1.3475035,0.20910904,0.055267714,-0.2225699,-0.3799563,-0.1573864
36,-1.3837588,-1.3784214,"('hostile', 'amicable')",-1.6409199,-1.8800746,0.6974881,0.50733894,-0.7757302,-0.9170523,-0.1413221
37,0.18187109,0.21407922,"('fake', 'genuine')",0.14514925,0.17358318,0.39776832,0.45102888,0.2415962,0.2795638,0.0379676
38,-0.8917452,-0.91410494,"('untruthful', 'truthful')",-0.51952493,-0.49881697,0.02750102,0.13815214,-0.4612564,-0.4249233,0.0363331
39,1.2259312,1.1265426,"('exploitative', 'cooperative')",1.5561293,1.5465926,0.08636715,0.025615342,0.9561426,0.8995836,-0.056559
40,-0.18036318,-0.086854875,"('stingy', 'generous')",0.2374394,0.34902057,-1.2402853,-1.3579069,-0.394403,-0.3652471,0.0291559
41,-0.43523943,-0.35000986,"('unforgiving', 'forgiving')",-0.21856007,-0.13415958,0.42564502,0.35353863,-0.0760515,-0.0435436,0.0325079
42,0.22984181,0.35502645,"('unreliable', 'reliable')",-1.0443822,-0.8062497,-3.008272,-2.869841,-1.2742708,-1.1070214,0.1672494
43,-0.45866585,-0.43096074,"('irresponsible', 'responsible')",-0.1452516,-0.041774523,0.15995155,0.19500326,-0.1479886,-0.0925773,0.0554113
44,0.30308986,0.25233373,"('prejudiced', 'unprejudiced')",-0.7403529,-0.7591942,-1.3569027,-1.4369465,-0.5980553,-0.6479357,-0.0498804
45,-0.30868948,-0.120106176,"('incompetent', 'competent')",0.39107797,0.47624063,-0.054496527,-0.086707085,0.0092973,0.0898091,0.0805118
46,-0.37420058,-0.21736616,"('uncompetitive', 'competitive')",1.033175,1.1622574,-0.73545605,-0.69822645,-0.0254939,0.0822216,0.1077155
47,0.4723178,0.52915734,"('stupid', 'smart')",0.9786503,1.0699238,5.4102592,5.629679,2.2870757,2.4095867,0.122511
48,-0.33563274,-0.35888618,"('unintelligent', 'intelligent')",0.6194026,0.6792562,0.62873197,0.6281,0.3041673,0.3161567,0.0119894
49,-0.2749772,-0.12955129,"('unable', 'able')",0.35790282,0.54217744,0.22649784,0.50383717,0.1031411,0.3054878,0.2023467
50,-0.17332795,-0.10429955,"('clumsy', 'skillful')",-0.28762338,-0.21876489,0.21307363,0.2831173,-0.0826259,-0.0133157,0.0693102
51,-0.50639635,-0.60456717,"('uneducated', 'educated')",-0.14963698,-0.28605008,0.17368567,0.087725714,-0.1607826,-0.2676305,-0.1068479
52,-0.6835949,-0.9981841,"('irrational', 'rational')",-0.3171747,-0.64616627,0.48392758,0.2810494,-0.1722807,-0.4544336,-0.2821529
53,-1.1967156,-1.1920125,"('uncreative', 'creative')",0.36675796,0.36723655,1.1421732,1.1689056,0.1040719,0.1147099,0.010638
54,-0.4059536,-0.49194923,"('incapable', 'capable')",-0.30702683,-0.48945534,1.3926706,1.4666661,0.2265634,0.1617539,-0.0648095
55,0.4808468,0.56682247,"('incompetent', 'clever')",0.7581527,0.8689828,-0.1709471,-0.16124909,0.3560175,0.4248521,0.0688346
56,0.95926404,0.9906915,"('impractical', 'practical')",0.91908,1.0516284,-0.19956143,-0.13856259,0.5595942,0.6345857,0.0749915
57,-0.33752462,-0.39603615,"('unimaginative', 'imaginative')",-0.01915269,-0.11837221,-2.1399667,-2.2316937,-0.8322147,-0.9153674,-0.0831527
58,-0.068460256,-0.03315804,"('undiscriminating', 'discriminating')",0.72121114,0.72887367,0.020622957,0.050605517,0.2244579,0.2487737,0.0243158
59,0.3041122,0.1653482,"('foolish', 'wise')",-0.15659198,-0.28358123,0.5724074,0.61712795,0.2399759,0.1662983,-0.0736776
60,0.62070173,0.78737223,"('inefficient', 'efficient')",1.8856694,2.1942148,-0.34847713,-0.18218824,0.719298,0.9331329,0.2138349
61,-0.32680953,-0.48932797,"('illogical', 'logical')",0.87228936,0.69718367,0.24459282,0.049006894,0.2633576,0.0856209,-0.1777367
62,0.60559267,0.7594227,"('incompetent', 'brilliant')",1.3734412,1.5967233,-0.10065766,0.16245922,0.6261254,0.8395351,0.2134097
63,-1.1010267,-0.9512394,"('unperceptive', 'insightful')",0.7851901,0.91562295,0.78621155,0.95912856,0.1567917,0.3078374,0.1510457
64,0.39005607,0.37833714,"('shy', 'confident')",0.5488009,0.5198898,-6.0022306,-6.123433,-1.6877912,-1.7417355,-0.0539443
65,0.60934716,0.48972532,"('insecure', 'secure')",0.9802336,0.9275932,-0.58897436,-0.64160866,0.3335355,0.2585699,-0.0749656
66,-1.4079037,-1.4244428,"('inactive', 'active')",-1.4263383,-1.3933325,0.95035875,0.9340599,-0.627961,-0.6279051,5.59e-05
67,0.55060613,0.49853078,"('doubtful', 'determined')",0.43629837,0.48339984,-0.46392322,-0.47232243,0.1743271,0.1698694,-0.0044577
68,-0.12441376,-0.14414886,"('dependent', 'independent')",0.35764056,0.38895524,-0.10293403,-0.009610716,0.0434309,0.0783986,0.0349677
69,-0.03167498,0.021768264,"('lazy', 'industrious')",0.18416077,0.29007077,-0.20778379,-0.10018836,-0.0184327,0.0705502,0.0889829
70,0.0458377,0.18387501,"('lethargic', 'energetic')",-0.13393745,0.014737445,0.22778086,0.3229849,0.0465604,0.1738658,0.1273054
71,0.019258153,0.07633099,"('diffident', 'self-confident')",0.87751794,0.9051262,0.64435244,0.6089434,0.5137095,0.5301336,0.0164241
72,-0.427576,-0.49395624,"('unambitious', 'ambitious')",-0.96848166,-0.9419771,-0.9841611,-0.94095266,-0.7934062,-0.7922953,0.0011109
73,0.8697845,0.7894938,"('helpless', 'self-reliant')",-0.02437194,-0.115443364,-2.7062259,-2.7295327,-0.6202711,-0.6851608,-0.0648897
74,0.10757147,0.1285508,"('undedicated', 'dedicated')",0.7586764,0.8420934,0.120752014,0.10039894,0.329,0.3570144,0.0280144
75,-0.2622263,-0.2560747,"('meek', 'impulsive')",-1.426575,-1.518948,-0.073197894,0.010040088,-0.587333,-0.5883275,-0.0009945
76,0.08572544,0.17864263,"('anxious', 'daring')",-0.37141818,-0.18769938,-0.09027776,0.012201592,-0.1253235,0.0010483,0.1263718
77,-0.02501652,0.028280025,"('unmotivated', 'motivated')",0.7361954,0.7979954,-1.1455297,-1.1074666,-0.1447836,-0.0937304,0.0510532
78,-1.203334,-0.99863374,"('nonresilient', 'resilient')",1.0820681,1.3159338,0.07039198,0.23416644,-0.016958,0.1838222,0.2007802
79,-1.4201614,-1.4837227,"('wavering', 'unwavering')",-2.0638716,-2.1569302,0.1692153,0.24638218,-1.1049393,-1.1314236,-0.0264843
80,-0.046214834,-0.12343231,"('dominated', 'dominating')",0.41763848,0.54072374,-1.4991356,-1.542429,-0.375904,-0.3750459,0.0008581
81,0.53113335,0.49179235,"('submissive', 'aggressive')",0.31612104,0.32061675,-0.9641329,-0.973446,-0.0389595,-0.053679,-0.0147195
82,-0.4870876,-0.37499008,"('poor', 'rich')",-0.22382864,-0.20751049,5.9621997,6.1494837,1.7504279,1.8556611,0.1052332
83,0.003047824,-0.0629705,"('powerless', 'powerful')",0.032526817,0.09446937,-0.9017304,-0.9855401,-0.2887186,-0.3180137,-0.0292951
84,0.46729898,0.32098597,"('inferior', 'superior')",0.6568518,0.6118041,0.9838885,0.9627448,0.7026798,0.631845,-0.0708348
85,-0.3976546,-0.51155776,"('insignificant', 'prestigious')",-0.45470786,-0.6185634,0.88253516,0.87151295,0.0100576,-0.0862028,-0.0962604
86,-1.0287958,-1.1271657,"('uninfluential', 'influential')",0.15195362,-0.022580232,-0.0018420331,-0.20327187,-0.2928947,-0.4510059,-0.1581112
87,-0.22741957,-0.35972598,"('unsuccessful', 'successful')",0.48373908,0.36964107,0.6870465,0.6273225,0.3144554,0.2124125,-0.1020429
88,-0.38786066,-0.4312893,"('low', 'eminent')",-0.30289376,-0.44447964,0.054462902,0.07860468,-0.2120972,-0.2657214,-0.0536242
