,cooper_male,cooper_female,tuple,companies_male,companies_female,inc_male,inc_female,average_male,average_female,female-male
0,0.7624857,0.5322544,"('unsociable', 'sociable')",1.1142303,0.9213833,-0.32097328,-0.44561663,0.5185809,0.336007,-0.1825739
1,-0.4479878,-0.24256855,"('unfriendly', 'friendly')",-0.8253487,-0.8475029,1.783858,1.6982869,0.1701738,0.2027385,0.0325647
2,0.9182006,0.98807883,"('unlikable', 'likable')",0.9921065,1.0718584,0.8147204,0.9413098,0.9083425,1.0004156,0.0920731
3,0.41564643,0.6159428,"('repellent', 'pleasant')",0.58254343,0.529274,0.17575936,0.20263954,0.3913164,0.4492854,0.057969
4,-0.5415896,-0.6010355,"('disliked', 'liked')",-0.40518904,-0.47435063,-5.8769155,-5.9327154,-2.2745647,-2.3360338,-0.0614691
5,-0.9108384,-0.7090449,"('distant', 'outgoing')",-1.4210309,-1.3175644,-0.30952412,-0.29187772,-0.8804645,-0.772829,0.1076355
6,-1.0526271,-0.7666245,"('distant', 'open')",-2.1110048,-1.9821346,0.26741335,0.21797971,-0.9654062,-0.8435931,0.1218131
7,0.7771006,0.6922862,"('insensitive', 'sensitive')",0.77115214,0.7086645,0.9578696,0.90122366,0.8353741,0.7673914,-0.0679827
8,0.24377781,0.40287274,"('unaffectionate', 'affectionate')",-0.6358465,-0.58269453,0.6635859,0.6044343,0.0905057,0.1415375,0.0510318
9,0.48607808,0.607612,"('unaffectionate', 'caring')",-0.07490565,-0.065792255,1.2087485,1.1881666,0.5399737,0.5766621,0.0366884
10,0.8146167,0.7721208,"('unsympathetic', 'sympathetic')",1.0772886,0.9040534,0.03364955,-0.029230628,0.6418516,0.5489812,-0.0928704
11,0.37468174,0.2586403,"('unhelpful', 'helpful')",1.2155969,1.0558918,2.1540272,2.1808639,1.2481019,1.165132,-0.0829699
12,0.9583516,1.0818712,"('unsupportive', 'supportive')",1.1864834,1.2846924,-1.3474003,-1.2687613,0.2658116,0.3659341,0.1001225
13,0.12796488,-0.19316377,"('impolite', 'polite')",1.1173944,1.0305403,-0.23054439,-0.30692816,0.3382716,0.1768161,-0.1614555
14,2.141857,1.86734,"('antisocial', 'social')",2.0855906,1.9326024,-0.19784926,-0.2710608,1.3431994,1.1762939,-0.1669055
15,0.26291874,0.09007926,"('boring', 'funny')",-0.318291,-0.3960157,0.50325704,0.44822904,0.1492949,0.0474309,-0.101864
16,-1.8367693,-1.6699544,"('unpopular', 'popular')",-1.161034,-1.1104368,0.46975136,0.44700134,-0.842684,-0.7777966,0.0648874
17,0.28623274,0.34951338,"('nasty', 'nice')",-0.74770343,-0.65175,-0.5213963,-0.45860672,-0.3276223,-0.2536145,0.0740078
18,-0.016370572,0.16378924,"('disagreeable', 'welcoming')",-0.25565353,-0.19211122,-0.44716954,-0.48377234,-0.2397312,-0.1706981,0.0690331
19,-0.37128946,-0.2121557,"('inhospitable', 'hospitable')",-0.8646539,-0.8681987,-0.12582636,-0.083331496,-0.4539232,-0.3878953,0.0660279
20,0.5607267,0.62179035,"('rough', 'thoughtful')",0.28923193,0.2991229,0.9791675,0.95394,0.6097087,0.624951,0.0152423
21,1.2912785,1.1632223,"('immoral', 'moral')",1.7572527,1.547174,-0.33924398,-0.32910857,0.9030957,0.7937626,-0.1093331
22,0.21460506,0.14121777,"('untrustworthy', 'trustworthy')",0.8445349,0.67270696,-0.83583057,-0.8690196,0.0744365,-0.018365,-0.0928015
23,0.99600416,0.91484874,"('insincere', 'sincere')",0.67387617,0.54970527,5.777425,5.6787624,2.4824351,2.3811054,-0.1013297
24,1.1734571,1.1331828,"('dishonest', 'honest')",0.08149698,-0.015545681,0.98319113,0.8940876,0.7460485,0.6705749,-0.0754736
25,0.3836249,0.47248113,"('egoistic', 'altruistic')",-0.05844611,0.057475884,1.2614073,1.2434355,0.528862,0.5911308,0.0622688
26,1.1373416,1.107119,"('hardhearted', 'benevolent')",1.4024367,1.4219539,1.9964948,1.9392357,1.512091,1.4894361,-0.0226549
27,-0.67335224,-0.6224174,"('hardhearted', 'softhearted')",-0.10752468,-0.025537957,1.3215241,1.2001816,0.1802157,0.1840754,0.0038597
28,0.535933,0.39873695,"('disloyal', 'loyal')",0.18962538,0.006923642,1.2336881,1.1252785,0.6530822,0.510313,-0.1427692
29,-0.19461972,-0.13925315,"('unfair', 'fair')",-1.6421467,-1.6242464,-0.63429505,-0.74193937,-0.8236872,-0.8351463,-0.0114591
30,1.2353361,1.067142,"('intolerant', 'tolerant')",2.487823,2.2733867,1.181382,1.0940156,1.634847,1.4781815,-0.1566655
31,-1.5547695,-1.1288157,"('evil', 'good')",-1.5907673,-1.3629448,-1.0429476,-1.0541011,-1.3961616,-1.1819539,0.2142077
32,0.7206046,0.53025067,"('unkind', 'kind')",1.0005156,0.82482624,1.3345882,1.2331859,1.0185695,0.8627543,-0.1558152
33,-0.20091437,-0.20612475,"('wrong', 'right')",-0.24668632,-0.228506,-0.5237322,-0.6049727,-0.3237776,-0.3465345,-0.0227569
34,-0.23027822,-0.05132921,"('mean', 'honorable')",0.26876873,0.32545188,6.0299263,6.0782647,2.0228055,2.1174625,0.094657
35,-1.2688789,-1.2166605,"('corrupt', 'incorrupt')",-2.1628084,-2.1286623,-0.43875074,-0.62167686,-1.290146,-1.3223333,-0.0321873
36,-1.6373649,-1.4272277,"('hostile', 'amicable')",-2.6265724,-2.633308,0.06192547,-0.11103623,-1.4006705,-1.3905239,0.0101466
37,0.116331115,0.14747325,"('fake', 'genuine')",0.19755077,0.19275557,0.48119223,0.5082303,0.2650247,0.2828197,0.017795
38,-0.029868608,0.010800859,"('untruthful', 'truthful')",-0.15667568,-0.19963457,0.019464798,0.016315933,-0.0556932,-0.0575059,-0.0018127
39,2.0208995,1.8473741,"('exploitative', 'cooperative')",1.2902787,1.3488318,0.3660802,0.33801684,1.2257528,1.1780742,-0.0476786
40,0.060213804,0.1752141,"('stingy', 'generous')",0.8448937,0.90302324,-0.9013847,-1.0083692,0.0012409,0.0232894,0.0220485
41,0.62189746,0.6805537,"('unforgiving', 'forgiving')",0.33995652,0.3238263,0.37483063,0.27460134,0.4455615,0.4263271,-0.0192344
42,0.43507025,0.5225361,"('unreliable', 'reliable')",0.7839594,0.74284905,-2.278831,-2.2692559,-0.3532671,-0.3346236,0.0186435
43,1.1535325,1.1481323,"('irresponsible', 'responsible')",1.47511,1.4433094,0.76471496,0.7871779,1.1311192,1.1262066,-0.0049126
44,-0.29678962,-0.28032178,"('prejudiced', 'unprejudiced')",-0.36772984,-0.33710223,-1.3718603,-1.3306998,-0.6787933,-0.6493746,0.0294187
45,0.017854244,0.014792457,"('incompetent', 'competent')",0.95091444,0.86597514,-0.0404719,-0.07875309,0.3094323,0.2673382,-0.0420941
46,0.27538398,0.25997233,"('uncompetitive', 'competitive')",2.09556,1.9797204,-0.33461928,-0.37782866,0.6787749,0.6206214,-0.0581535
47,0.081933215,0.09086642,"('stupid', 'smart')",0.45598626,0.5392808,5.2429304,5.3145885,1.92695,1.9815785,0.0546285
48,0.39965066,0.34662008,"('unintelligent', 'intelligent')",0.16582377,0.14938179,0.3085746,0.27950957,0.2913497,0.2585038,-0.0328459
49,-0.27926335,-0.28075898,"('unable', 'able')",-0.42942816,-0.3880788,-0.17879364,-0.10841714,-0.2958284,-0.259085,0.0367434
50,-0.69075507,-0.654376,"('clumsy', 'skillful')",-0.6189691,-0.7068524,0.09026266,0.016099274,-0.4064871,-0.4483763,-0.0418892
51,0.33621854,0.15283243,"('uneducated', 'educated')",0.9706923,0.7800871,0.8692258,0.7753813,0.7253788,0.5694336,-0.1559452
52,-0.73011464,-0.74678695,"('irrational', 'rational')",-1.2616496,-1.2809896,-0.114976406,-0.20516774,-0.7022469,-0.7443148,-0.0420679
53,0.025074597,0.17533606,"('uncreative', 'creative')",-0.26505053,-0.28063118,0.93141985,0.92636895,0.2304813,0.2736913,0.04321
54,0.10635916,0.17396596,"('incapable', 'capable')",-0.599493,-0.5345202,1.0361291,1.1144065,0.1809984,0.2512841,0.0702857
55,1.2080835,1.117871,"('incompetent', 'clever')",1.843874,1.747304,0.2899131,0.26583987,1.1139569,1.0436716,-0.0702853
56,1.9709191,1.8307115,"('impractical', 'practical')",2.0793662,1.9369688,0.37836123,0.35695696,1.4762155,1.374879,-0.1013365
57,0.52411866,0.48179343,"('unimaginative', 'imaginative')",0.3365711,0.18842937,-2.1567857,-2.1779785,-0.432032,-0.5025853,-0.0705533
58,-0.22555344,-0.14352652,"('undiscriminating', 'discriminating')",0.41461357,0.35631892,0.5626837,0.48391035,0.2505813,0.2322342,-0.0183471
59,-0.50471485,-0.5518261,"('foolish', 'wise')",-0.7138853,-0.68409044,0.23436224,0.21492182,-0.3280793,-0.3403316,-0.0122523
60,1.502544,1.3902422,"('inefficient', 'efficient')",2.3423748,2.239083,0.033893753,0.1492607,1.2929375,1.2595287,-0.0334088
61,-0.21502665,-0.42115837,"('illogical', 'logical')",-0.22239757,-0.37055582,0.4747686,0.32582107,0.0124481,-0.1552977,-0.1677458
62,0.39738226,0.32030392,"('incompetent', 'brilliant')",1.7467461,1.7593443,0.26608086,0.42438632,0.8034031,0.8346782,0.0312751
63,-0.43261167,-0.43804276,"('unperceptive', 'insightful')",1.4693941,1.4293646,1.2596151,1.3201079,0.7654658,0.7704766,0.0050108
64,-0.07441328,-0.19150272,"('shy', 'confident')",1.2786262,1.1845196,-6.3837023,-6.286011,-1.7264964,-1.7643315,-0.0378351
65,0.7627547,0.4526167,"('insecure', 'secure')",0.8099568,0.6082898,-0.089638636,-0.15703347,0.4943576,0.301291,-0.1930666
66,-0.82893133,-0.7360955,"('inactive', 'active')",-0.7427728,-0.68495655,1.2719721,1.2308799,-0.0999107,-0.0633907,0.03652
67,0.9131758,0.8216974,"('doubtful', 'determined')",0.19357833,0.15648392,-0.5744141,-0.5372347,0.1774467,0.1469822,-0.0304645
68,-0.4210068,-0.47989082,"('dependent', 'independent')",-0.5586139,-0.64146876,-0.4696264,-0.5681494,-0.4830824,-0.5631696,-0.0800872
69,-0.42227373,-0.33348122,"('lazy', 'industrious')",-0.3450188,-0.20108002,-0.78474844,-0.7877229,-0.517347,-0.4407614,0.0765856
70,1.1250492,1.0582669,"('lethargic', 'energetic')",1.6790284,1.577169,0.85052234,0.8854589,1.2182,1.1736316,-0.0445684
71,0.5536034,0.5795166,"('diffident', 'self-confident')",0.17214844,0.24473146,0.76311815,0.74616295,0.49629,0.5234703,0.0271803
72,-0.20412767,-0.19156638,"('unambitious', 'ambitious')",-0.24093325,-0.27488813,-0.8230607,-0.77440274,-0.4227072,-0.4136191,0.0090881
73,0.66504735,0.72182953,"('helpless', 'self-reliant')",0.76330227,0.6787752,-2.9021587,-2.8689826,-0.4912697,-0.4894593,0.0018104
74,1.8374622,1.8716935,"('undedicated', 'dedicated')",1.6224766,1.597407,0.97072583,0.9633877,1.4768882,1.4774961,0.0006079
75,-1.0092653,-0.90864384,"('meek', 'impulsive')",-1.0398133,-0.9858375,-0.48018134,-0.38763428,-0.8430866,-0.7607052,0.0823814
76,0.9621604,0.9095929,"('anxious', 'daring')",1.3876623,1.4047383,0.37979552,0.40018767,0.9098728,0.9048397,-0.0050331
77,0.24213731,0.28254485,"('unmotivated', 'motivated')",0.4293675,0.44428483,-1.4083368,-1.2441885,-0.2456106,-0.172453,0.0731576
78,-0.99405,-0.749491,"('nonresilient', 'resilient')",0.085200176,0.21160464,0.00055556186,0.09467417,-0.3027648,-0.1477374,0.1550274
79,-0.63993174,-0.45038268,"('wavering', 'unwavering')",-1.8631264,-1.8642665,0.13764088,0.16853617,-0.7884724,-0.715371,0.0731014
80,-0.2885692,-0.51675874,"('dominated', 'dominating')",1.1961871,1.130441,-0.79758406,-0.75646985,0.036678,-0.0475959,-0.0842739
81,1.1382899,0.79441696,"('submissive', 'aggressive')",1.9879425,1.7105421,-0.08905882,-0.082607314,1.0123912,0.8074506,-0.2049406
82,-0.23614267,-0.28043953,"('poor', 'rich')",0.07194877,-0.043748584,5.9634476,5.9151745,1.9330845,1.8636621,-0.0694224
83,-0.6469002,-0.63039136,"('powerless', 'powerful')",-0.0974234,-0.14044447,-0.68311435,-0.7211003,-0.4758126,-0.497312,-0.0214994
84,0.78778434,0.70181835,"('inferior', 'superior')",-0.2311102,-0.29346347,0.7181624,0.6312646,0.4249455,0.3465398,-0.0784057
85,-0.37204552,-0.15054333,"('insignificant', 'prestigious')",-0.72341263,-0.62233233,0.8941911,0.88394284,-0.067089,0.0370224,0.1041114
86,-0.049238157,-0.08668114,"('uninfluential', 'influential')",0.3511318,0.16087517,0.507555,0.34763178,0.2698162,0.1406086,-0.1292076
87,0.19889787,0.054003745,"('unsuccessful', 'successful')",1.7358918,1.6608462,1.3528491,1.4141811,1.0958796,1.0430104,-0.0528692
88,-0.3366524,-0.47306734,"('low', 'eminent')",0.57388395,0.2836613,0.5640085,0.54009056,0.26708,0.1168948,-0.1501852
