,mgm_male,mgm_female,tuple,resorts_male,resorts_female,international_male,international_female,average_male,average_female,female-male
59,-0.0009483136,0.04633062,"('foolish', 'wise')",0.9870544,0.9991774,-0.3933914,-0.45414814,0.1975716,0.19712,-0.0004516
60,1.5960628,1.4906399,"('inefficient', 'efficient')",-0.48765942,-0.6072521,0.81512815,0.7993935,0.6411772,0.5609271,-0.0802501
61,1.7489357,1.6821201,"('illogical', 'logical')",1.0207047,0.9554641,0.6218566,0.53828317,1.130499,1.0586224,-0.0718766
62,1.0531782,1.0589536,"('incompetent', 'brilliant')",-0.22295728,-0.20271048,0.44469273,0.54533243,0.4249712,0.4671919,0.0422207
63,0.66585064,0.6557793,"('unperceptive', 'insightful')",-0.4397592,-0.41319862,1.3238969,1.4218227,0.5166628,0.5548011,0.0381383
64,0.12496102,0.038016025,"('shy', 'confident')",0.07230498,-0.039646104,-5.9054375,-5.8346987,-1.9027238,-1.945443,-0.0427192
65,0.9538376,0.83165264,"('insecure', 'secure')",0.3675512,0.27539712,0.41729423,0.36914685,0.579561,0.4920655,-0.0874955
66,-0.15678751,-0.10495429,"('inactive', 'active')",0.5096592,0.5746348,1.3640208,1.4352055,0.5722975,0.634962,0.0626645
67,-0.6658158,-0.7216772,"('doubtful', 'determined')",-1.3356661,-1.3922259,-0.23028086,-0.21629435,-0.7439209,-0.7767324,-0.0328115
68,-0.5979418,-0.6992622,"('dependent', 'independent')",-1.4629785,-1.5221865,0.34328052,0.41889507,-0.5725466,-0.6008512,-0.0283046
69,-0.75064427,-0.622078,"('lazy', 'industrious')",1.2429531,1.2668959,-0.9283229,-0.854623,-0.145338,-0.069935,0.075403
70,0.29634142,0.23737165,"('lethargic', 'energetic')",-1.4540676,-1.4585584,0.68189085,0.70989865,-0.1586118,-0.1704294,-0.0118176
71,0.94636333,1.0048358,"('diffident', 'self-confident')",2.0229023,2.1341338,0.6143439,0.634231,1.1945364,1.2577335,0.0631971
72,1.1381348,1.1513438,"('unambitious', 'ambitious')",0.4683174,0.43585876,-0.8094064,-0.86442643,0.2656819,0.2409254,-0.0247565
73,0.1901986,0.21220136,"('helpless', 'self-reliant')",0.027216246,-0.024403382,-4.881054,-4.818857,-1.5545464,-1.5436864,0.01086
74,0.89013064,0.9081772,"('undedicated', 'dedicated')",-0.4288081,-0.29730472,-0.27697486,-0.27429485,0.0614492,0.1121926,0.0507434
75,-1.9542543,-1.8248723,"('meek', 'impulsive')",-0.9842789,-0.93081117,-0.32006395,-0.16490182,-1.0861991,-0.9735284,0.1126707
76,1.6714283,1.6208112,"('anxious', 'daring')",-0.09399068,-0.07070159,0.9897132,1.1003351,0.8557169,0.8834816,0.0277647
77,-0.29603007,-0.36459953,"('unmotivated', 'motivated')",-0.15501222,-0.1689339,-0.5661441,-0.4164518,-0.3390621,-0.3166618,0.0224003
78,0.13523616,0.16635688,"('nonresilient', 'resilient')",0.92926097,0.98076254,1.1101415,1.3531648,0.7248796,0.8334281,0.1085485
79,-0.8782481,-0.7945945,"('wavering', 'unwavering')",-0.39351365,-0.3251881,0.29432243,0.39465088,-0.3258131,-0.2417106,0.0841025
80,-0.35213053,-0.3973897,"('dominated', 'dominating')",-1.2536035,-1.2886447,-0.4435898,-0.36793494,-0.6831079,-0.6846565,-0.0015486
81,-0.72416395,-0.9059916,"('submissive', 'aggressive')",-2.072659,-2.1660805,-0.30483422,-0.16667278,-1.0338857,-1.0795816,-0.0456959
82,0.33764368,0.28552067,"('poor', 'rich')",0.5148708,0.5421177,5.823951,5.7260413,2.2254883,2.1845598,-0.0409285
83,0.6633424,0.5863488,"('powerless', 'powerful')",0.27565485,0.2590306,-0.76763844,-0.7935479,0.0571196,0.0172771,-0.0398425
84,0.5747748,0.54023343,"('inferior', 'superior')",-0.31721798,-0.35752976,0.2717852,0.34234726,0.1764474,0.175017,-0.0014304
85,0.60643566,0.73279154,"('insignificant', 'prestigious')",2.8234587,2.9242601,-0.5967948,-0.53555167,0.9443665,1.0405,0.0961335
86,0.8005442,0.6458487,"('uninfluential', 'influential')",-1.0992445,-1.1542736,-0.36255997,-0.39446703,-0.2204201,-0.300964,-0.0805439
87,0.15419407,0.20339519,"('unsuccessful', 'successful')",0.942067,0.9700355,0.7809671,1.0270875,0.6257428,0.733506,0.1077632
88,0.20024894,0.16101143,"('low', 'eminent')",0.39215207,0.42623854,-0.22305146,-0.22875682,0.1231165,0.1194977,-0.0036188
