,altria_male,altria_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.1190416,-1.1383456,"('unsociable', 'sociable')",0.6723269,0.44467866,-0.4128675,-0.5539509,-0.2865274,-0.4158726,-0.1293452
1,-1.5311956,-1.5650799,"('unfriendly', 'friendly')",-0.5521325,-0.6129005,1.7453521,1.617367,-0.1126587,-0.1868711,-0.0742124
2,0.6849553,0.6460793,"('unlikable', 'likable')",1.6642736,1.6447759,0.7389199,0.8347196,1.0293829,1.0418583,0.0124754
3,-0.4413132,-0.13418955,"('repellent', 'pleasant')",0.9814509,1.078318,0.110889375,0.22535338,0.217009,0.3898273,0.1728183
4,-0.52750295,-0.53850734,"('disliked', 'liked')",-0.46302062,-0.5114313,-6.1963234,-6.134379,-2.3956156,-2.3947725,0.0008431
5,-0.92171156,-1.0657953,"('distant', 'outgoing')",-1.8128678,-1.6122512,-0.05492054,-0.017762871,-0.9298333,-0.8986031,0.0312302
6,-1.2591804,-1.3588736,"('distant', 'open')",-2.1587508,-1.9835169,0.32852936,0.29986015,-1.0298006,-1.0141768,0.0156238
7,0.07884829,0.42422715,"('insensitive', 'sensitive')",0.2357186,0.36019078,0.8167258,0.863503,0.3770976,0.5493069,0.1722093
8,-0.8246464,-0.9082229,"('unaffectionate', 'affectionate')",-0.5674154,-0.61524874,0.64605653,0.54365396,-0.2486684,-0.3266059,-0.0779375
9,-1.0813471,-1.0196464,"('unaffectionate', 'caring')",-0.37068462,-0.3477327,1.1997128,1.1842369,-0.0841063,-0.0610474,0.0230589
10,-1.0083297,-0.6428925,"('unsympathetic', 'sympathetic')",0.17541148,0.1257858,-0.24393596,-0.31385165,-0.3589514,-0.2769861,0.0819653
11,-0.09865992,-0.04882301,"('unhelpful', 'helpful')",-0.041398447,-0.08307435,1.9290104,1.9349248,0.5963173,0.6010092,0.0046919
12,-0.47775254,-0.2573075,"('unsupportive', 'supportive')",0.7024002,0.961408,-1.521982,-1.4548793,-0.4324448,-0.2502596,0.1821852
13,-0.04839379,-0.086043805,"('impolite', 'polite')",0.1560397,0.033240348,0.030998312,0.053869918,0.0462147,0.0003555,-0.0458592
14,0.29108745,0.45437235,"('antisocial', 'social')",1.9885414,1.9925338,-0.36667424,-0.3541559,0.6376515,0.6975834,0.0599319
15,-0.0037503727,-0.197631,"('boring', 'funny')",-1.2887722,-1.4286264,0.48966482,0.47063687,-0.2676193,-0.3852069,-0.1175876
16,-0.79865885,-0.8094822,"('unpopular', 'popular')",-0.2322516,-0.13989276,0.6764902,0.67284346,-0.1181401,-0.0921772,0.0259629
17,-0.33480263,-0.33343637,"('nasty', 'nice')",-0.73276776,-0.6487022,-0.19740696,-0.19343233,-0.4216592,-0.391857,0.0298022
18,-0.28347015,-0.14773169,"('disagreeable', 'welcoming')",-0.29423574,-0.22051229,-0.31305894,-0.35781777,-0.2969216,-0.2420206,0.054901
19,-1.2033225,-1.2360336,"('inhospitable', 'hospitable')",-1.9817822,-2.0161357,-0.06489148,-0.060959846,-1.0833321,-1.1043763,-0.0210442
20,0.30086672,0.45569488,"('rough', 'thoughtful')",1.4072903,1.4697263,0.9940826,0.97361195,0.9007466,0.9663444,0.0655978
21,0.33867648,0.48921347,"('immoral', 'moral')",0.83555055,0.79788435,-0.63620824,-0.5804887,0.1793396,0.2355364,0.0561968
22,0.061598547,0.20840468,"('untrustworthy', 'trustworthy')",0.71611494,0.6247988,-1.0466194,-1.0454537,-0.0896353,-0.0707501,0.0188852
23,-0.3855427,-0.16391945,"('insincere', 'sincere')",0.49838832,0.4602326,5.883295,5.8062344,1.9987135,2.0341825,0.035469
24,-0.034183387,0.0717648,"('dishonest', 'honest')",-0.13194707,-0.1960967,0.85470456,0.8151632,0.2295247,0.2302771,0.0007524
25,-0.004390549,-0.115545146,"('egoistic', 'altruistic')",-0.122697815,-0.13165748,1.3207841,1.2425497,0.3978986,0.3317823,-0.0661163
26,-0.20932443,-0.33180818,"('hardhearted', 'benevolent')",0.66451895,0.53940046,1.3266178,1.1810129,0.5939375,0.4628684,-0.1310691
27,-0.1453352,-0.0173192,"('hardhearted', 'softhearted')",-0.55494684,-0.37442008,1.4340721,1.3815824,0.2445967,0.3299477,0.085351
28,-0.27167258,-0.24794918,"('disloyal', 'loyal')",0.019561704,-0.059624214,0.8302176,0.74764663,0.1927023,0.1466911,-0.0460112
29,-0.77457213,-0.74593735,"('unfair', 'fair')",-0.50254756,-0.43613183,-0.5741293,-0.7370843,-0.617083,-0.6397178,-0.0226348
30,0.9883887,1.0622253,"('intolerant', 'tolerant')",1.0193932,0.8576525,1.51447,1.4597728,1.174084,1.1265502,-0.0475338
31,-1.5787486,-1.6898527,"('evil', 'good')",-1.6226238,-1.5622942,-1.04101,-1.1479046,-1.4141275,-1.4666839,-0.0525564
32,-0.48721534,-0.48923218,"('unkind', 'kind')",0.6760877,0.54211974,0.94483477,0.81494766,0.3779023,0.2892784,-0.0886239
33,0.14466329,0.01859647,"('wrong', 'right')",-0.4482311,-0.37960327,-0.41931936,-0.41102016,-0.2409624,-0.2573423,-0.0163799
34,-0.18794172,-0.08952324,"('mean', 'honorable')",0.23207936,0.3446564,5.9412675,5.9714384,1.995135,2.0755239,0.0803889
35,0.49650657,0.28361458,"('corrupt', 'incorrupt')",-1.9986873,-1.9376673,-0.29991457,-0.45057064,-0.6006984,-0.7015411,-0.1008427
36,-0.9836778,-1.062504,"('hostile', 'amicable')",-1.8665121,-1.9531739,-0.006279081,-0.19362271,-0.9521563,-1.0697668,-0.1176105
37,0.67510766,0.8448523,"('fake', 'genuine')",-0.26855677,-0.23152062,0.31527305,0.32427555,0.240608,0.3125357,0.0719277
38,-0.7317225,-0.62338775,"('untruthful', 'truthful')",-0.9125234,-0.87982196,0.29902118,0.35545897,-0.4484082,-0.3825836,0.0658246
39,0.6780234,0.6816944,"('exploitative', 'cooperative')",1.6390227,1.5886542,0.060873307,0.05872518,0.7926398,0.7763579,-0.0162819
40,0.102682166,0.2736257,"('stingy', 'generous')",0.79919887,0.93923086,-1.3649197,-1.3810228,-0.1543462,-0.0560554,0.0982908
41,-0.22846736,-0.1098084,"('unforgiving', 'forgiving')",0.8188892,0.76470447,0.27600408,0.20766886,0.2888086,0.2875216,-0.001287
42,0.071931705,0.31530532,"('unreliable', 'reliable')",1.038092,1.1486597,-2.9227,-2.8038654,-0.6042254,-0.4466335,0.1575919
43,-0.20459035,0.022834059,"('irresponsible', 'responsible')",0.84677905,0.8707985,0.6239449,0.593689,0.4220445,0.4957739,0.0737294
44,0.16711809,0.070889555,"('prejudiced', 'unprejudiced')",-0.5336751,-0.5532844,-1.5346994,-1.609041,-0.6337521,-0.6971453,-0.0633932
45,-0.6149377,-0.30641407,"('incompetent', 'competent')",0.3503864,0.3214713,-0.28208378,-0.28045037,-0.1822117,-0.0884644,0.0937473
46,-0.40039745,-0.1224082,"('uncompetitive', 'competitive')",1.7249284,1.7819971,-0.77466756,-0.73313016,0.1832878,0.3088196,0.1255318
47,0.10460373,0.18880698,"('stupid', 'smart')",0.9024075,0.87179,5.6176586,5.649438,2.2082233,2.2366783,0.028455
48,0.31958765,0.40068126,"('unintelligent', 'intelligent')",0.3253135,0.29203552,0.7058117,0.71612555,0.4502376,0.4696141,0.0193765
49,0.10318607,0.2560483,"('unable', 'able')",-0.54591084,-0.40144712,-0.11091474,0.09230289,-0.1845465,-0.0176986,0.1668479
50,0.31276295,0.44587642,"('clumsy', 'skillful')",-0.5201302,-0.4170194,0.07034664,0.08569226,-0.0456735,0.0381831,0.0838566
51,-0.4642238,-0.42710608,"('uneducated', 'educated')",0.7882942,0.5840369,0.72028744,0.62390304,0.3481193,0.2602779,-0.0878414
52,-0.92926383,-1.2043128,"('irrational', 'rational')",-1.2083923,-1.2791786,0.091346055,-0.039627004,-0.6821034,-0.8410395,-0.1589361
53,-1.1261172,-1.0209019,"('uncreative', 'creative')",-0.18218434,-0.20404112,0.9282701,0.91383845,-0.1266772,-0.1037015,0.0229757
54,-0.5013576,-0.57627916,"('incapable', 'capable')",-0.32565296,-0.25385293,0.9645273,1.00332,0.0458389,0.0577293,0.0118904
