,colleague_male,colleague_female,tuple,average_male,average_female,female-male
58,0.07692943,0.00020223111,"('undiscriminating', 'discriminating')",0.0769294,0.0002022,-0.0767272
59,-0.34115705,-0.19168186,"('foolish', 'wise')",-0.341157,-0.1916819,0.1494751
60,1.0638424,1.1349031,"('inefficient', 'efficient')",1.0638424,1.1349031,0.0710607
61,0.63732123,0.45265615,"('illogical', 'logical')",0.6373212,0.4526561,-0.1846651
62,1.7377216,1.8243628,"('incompetent', 'brilliant')",1.7377216,1.8243628,0.0866412
63,1.128134,1.1868937,"('unperceptive', 'insightful')",1.128134,1.1868937,0.0587597
64,-5.200813,-5.012936,"('shy', 'confident')",-5.2008128,-5.0129361,0.1878767
65,1.7192273,1.642387,"('insecure', 'secure')",1.7192273,1.642387,-0.0768403
66,-0.18913984,-0.26375747,"('inactive', 'active')",-0.1891398,-0.2637575,-0.0746177
67,-0.83272314,-0.74947935,"('doubtful', 'determined')",-0.8327231,-0.7494794,0.0832437
68,-0.37370318,-0.30059925,"('dependent', 'independent')",-0.3737032,-0.3005992,0.073104
69,-2.142398,-2.0279734,"('lazy', 'industrious')",-2.1423981,-2.0279734,0.1144247
70,2.1981373,2.1320813,"('lethargic', 'energetic')",2.1981373,2.1320813,-0.066056
71,0.087145716,0.24355452,"('diffident', 'self-confident')",0.0871457,0.2435545,0.1564088
72,1.0896052,1.1593066,"('unambitious', 'ambitious')",1.0896052,1.1593066,0.0697014
73,-3.012741,-2.8262582,"('helpless', 'self-reliant')",-3.0127411,-2.8262582,0.1864829
74,0.34808517,0.26407686,"('undedicated', 'dedicated')",0.3480852,0.2640769,-0.0840083
75,-0.9109734,-0.77468413,"('meek', 'impulsive')",-0.9109734,-0.7746841,0.1362893
76,1.3724504,1.2494175,"('anxious', 'daring')",1.3724504,1.2494175,-0.1230329
77,-0.95764714,-0.8651101,"('unmotivated', 'motivated')",-0.9576471,-0.8651101,0.092537
78,-0.43000567,-0.46036828,"('nonresilient', 'resilient')",-0.4300057,-0.4603683,-0.0303626
79,-0.3132998,-0.35726842,"('wavering', 'unwavering')",-0.3132998,-0.3572684,-0.0439686
80,0.60675067,0.40975618,"('dominated', 'dominating')",0.6067507,0.4097562,-0.1969945
81,0.86331147,0.89860886,"('submissive', 'aggressive')",0.8633115,0.8986089,0.0352974
82,6.1721396,6.2433796,"('poor', 'rich')",6.1721396,6.2433796,0.07124
83,-0.5163004,-0.439678,"('powerless', 'powerful')",-0.5163004,-0.439678,0.0766224
84,-0.06478005,-0.093183026,"('inferior', 'superior')",-0.06478,-0.093183,-0.028403
85,-1.996523,-1.9083511,"('insignificant', 'prestigious')",-1.996523,-1.9083511,0.0881719
86,0.8624726,0.81450355,"('uninfluential', 'influential')",0.8624726,0.8145036,-0.047969
87,-0.06676206,0.07944064,"('unsuccessful', 'successful')",-0.0667621,0.0794406,0.1462027
88,-0.2169623,-0.14958675,"('low', 'eminent')",-0.2169623,-0.1495868,0.0673755
