,equinix_male,equinix_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.377988,-1.4639791,"('unsociable', 'sociable')",-0.4121075,-0.52293533,-0.8950477,-0.9934572,-0.0984095
1,-1.3490334,-1.4262933,"('unfriendly', 'friendly')",1.9395669,1.8041011,0.2952667,0.1889039,-0.1063628
2,-0.23286559,-0.09146656,"('unlikable', 'likable')",0.5963096,0.6794303,0.181722,0.2939819,0.1122599
3,-0.7396756,-0.6414611,"('repellent', 'pleasant')",-0.07916358,-0.049297288,-0.4094196,-0.3453792,0.0640404
4,-0.11763034,-0.11739282,"('disliked', 'liked')",-6.181875,-6.2932267,-3.1497529,-3.2053099,-0.055557
5,-0.5747498,-0.5188111,"('distant', 'outgoing')",-0.0012156107,-0.059864886,-0.2879827,-0.289338,-0.0013553
6,-0.56901246,-0.49154294,"('distant', 'open')",0.48340276,0.3860394,-0.0428049,-0.0527518,-0.0099469
7,-1.2577482,-1.1988995,"('insensitive', 'sensitive')",0.17938362,0.23431768,-0.5391823,-0.4822909,0.0568914
8,-0.19974047,-0.2284643,"('unaffectionate', 'affectionate')",0.97528106,0.845469,0.3877703,0.3085023,-0.079268
9,-1.1446466,-1.179098,"('unaffectionate', 'caring')",0.8864651,0.8161927,-0.1290908,-0.1814527,-0.0523619
10,-1.5624254,-1.5185256,"('unsympathetic', 'sympathetic')",-0.8872321,-0.87894607,-1.2248287,-1.1987358,0.0260929
11,-0.93762815,-0.89817524,"('unhelpful', 'helpful')",1.1074799,1.2175593,0.0849259,0.159692,0.0747661
12,-1.0543864,-0.9406068,"('unsupportive', 'supportive')",-1.9911954,-1.9481767,-1.5227909,-1.4443917,0.0783992
13,-1.005986,-1.0057232,"('impolite', 'polite')",-0.8454162,-0.8116187,-0.9257011,-0.908671,0.0170301
14,-0.5221535,-0.51345503,"('antisocial', 'social')",-0.632329,-0.6517971,-0.5772412,-0.5826261,-0.0053849
15,0.7042135,0.6564281,"('boring', 'funny')",0.59001714,0.546051,0.6471153,0.6012396,-0.0458757
16,-0.3181205,-0.27800068,"('unpopular', 'popular')",0.54290277,0.570341,0.1123911,0.1461702,0.0337791
17,-0.0957909,0.032718632,"('nasty', 'nice')",-0.4200968,-0.3974618,-0.2579439,-0.1823716,0.0755723
18,-0.22840764,-0.19629598,"('disagreeable', 'welcoming')",-0.3340709,-0.44323146,-0.2812393,-0.3197637,-0.0385244
19,-0.9841189,-0.9168423,"('inhospitable', 'hospitable')",-0.06653181,0.013358201,-0.5253254,-0.4517421,0.0735833
20,0.44138664,0.4631596,"('rough', 'thoughtful')",1.4759128,1.425709,0.9586498,0.9444343,-0.0142155
21,-0.65320265,-0.6469826,"('immoral', 'moral')",-0.61925125,-0.5480218,-0.636227,-0.5975022,0.0387248
22,-0.47980976,-0.50605315,"('untrustworthy', 'trustworthy')",-0.953264,-1.0396897,-0.7165369,-0.7728714,-0.0563345
23,-1.4821492,-1.4983628,"('insincere', 'sincere')",5.0653973,5.0321627,1.7916241,1.7668999,-0.0247242
24,-0.8455744,-0.9021427,"('dishonest', 'honest')",0.41538593,0.3442346,-0.2150942,-0.2789541,-0.0638599
25,-0.099322364,-0.10421746,"('egoistic', 'altruistic')",1.7222645,1.6349846,0.8114711,0.7653836,-0.0460875
26,0.21442562,0.15349188,"('hardhearted', 'benevolent')",1.9002243,1.8618656,1.057325,1.0076787,-0.0496463
27,-0.39697957,-0.3786127,"('hardhearted', 'softhearted')",1.4264451,1.2833807,0.5147328,0.452384,-0.0623488
28,-0.7913625,-0.9326845,"('disloyal', 'loyal')",0.88483137,0.7750458,0.0467344,-0.0788193,-0.1255537
29,-0.064605266,-0.14631248,"('unfair', 'fair')",-0.37710315,-0.5592974,-0.2208542,-0.3528049,-0.1319507
30,-0.09896315,-0.124312535,"('intolerant', 'tolerant')",1.2324764,1.1625125,0.5667566,0.5191,-0.0476566
31,-0.41564563,-0.3920616,"('evil', 'good')",-0.52999586,-0.65400636,-0.4728208,-0.523034,-0.0502132
32,-0.96139604,-0.9631895,"('unkind', 'kind')",0.33466372,0.238219,-0.3133662,-0.3624852,-0.049119
33,-0.10829518,-0.15552475,"('wrong', 'right')",-0.22221443,-0.3142861,-0.1652548,-0.2349054,-0.0696506
34,-0.35241145,-0.18546382,"('mean', 'honorable')",5.6241374,5.7564387,2.6358631,2.7854874,0.1496243
35,0.44751656,0.36294335,"('corrupt', 'incorrupt')",0.3777301,0.1777555,0.4126233,0.2703494,-0.1422739
36,-0.37697324,-0.42508295,"('hostile', 'amicable')",0.5579414,0.3243497,0.0904841,-0.0503666,-0.1408507
37,-0.43345883,-0.380282,"('fake', 'genuine')",0.3028852,0.30000877,-0.0652868,-0.0401366,0.0251502
38,-1.2748698,-1.2397939,"('untruthful', 'truthful')",-0.4698993,-0.43327984,-0.8723845,-0.8365369,0.0358476
39,0.5060036,0.49566343,"('exploitative', 'cooperative')",0.33807933,0.36874893,0.4220415,0.4322062,0.0101647
40,0.052809596,-0.0038994022,"('stingy', 'generous')",-1.2667007,-1.4541473,-0.6069456,-0.7290234,-0.1220778
41,-0.6822789,-0.6409993,"('unforgiving', 'forgiving')",0.02216582,-0.108280875,-0.3300565,-0.3746401,-0.0445836
42,-0.026494471,0.17158596,"('unreliable', 'reliable')",-3.1406045,-3.0574572,-1.5835495,-1.4429356,0.1406139
43,-0.75361896,-0.59592104,"('irresponsible', 'responsible')",0.23651633,0.28229868,-0.2585513,-0.1568112,0.1017401
44,1.1234283,1.1581485,"('prejudiced', 'unprejudiced')",-1.0800318,-1.0556948,0.0216983,0.0512269,0.0295286
45,-1.6320581,-1.5551468,"('incompetent', 'competent')",-0.35855305,-0.3845583,-0.9953056,-0.9698526,0.025453
46,-1.3552017,-1.2728988,"('uncompetitive', 'competitive')",-0.88612056,-0.85258526,-1.1206611,-1.062742,0.0579191
47,0.0041203825,0.13264471,"('stupid', 'smart')",5.329763,5.432104,2.6669416,2.7823744,0.1154328
48,-0.48007295,-0.5743532,"('unintelligent', 'intelligent')",0.7557159,0.79104793,0.1378215,0.1083474,-0.0294741
49,0.0180409,0.12346557,"('unable', 'able')",-0.118013576,-0.03529609,-0.0499863,0.0440847,0.094071
50,0.093687825,0.1686185,"('clumsy', 'skillful')",0.12641683,0.072399296,0.1100523,0.1205089,0.0104566
51,-0.96547663,-1.0391386,"('uneducated', 'educated')",0.14354852,0.12516318,-0.4109641,-0.4569877,-0.0460236
52,-0.117069975,-0.3458197,"('irrational', 'rational')",0.7481484,0.56255597,0.3155392,0.1083681,-0.2071711
53,-1.1988626,-1.1881721,"('uncreative', 'creative')",0.65811753,0.59923273,-0.2703725,-0.2944697,-0.0240972
54,-0.3233135,-0.3822443,"('incapable', 'capable')",0.99961644,1.0865136,0.3381515,0.3521347,0.0139832
55,-0.7597319,-0.7702584,"('incompetent', 'clever')",0.005275123,0.012199923,-0.3772284,-0.3790292,-0.0018008
56,0.050420787,0.12912013,"('impractical', 'practical')",-0.2712465,-0.2272813,-0.1104129,-0.0490806,0.0613323
57,-0.8085514,-0.82039815,"('unimaginative', 'imaginative')",-2.533043,-2.5524073,-1.6707971,-1.6864027,-0.0156056
58,-1.2027173,-1.2359687,"('undiscriminating', 'discriminating')",0.09228161,0.0067605376,-0.5552179,-0.6146041,-0.0593862
59,0.50697964,0.44276488,"('foolish', 'wise')",0.64727366,0.6131863,0.5771266,0.5279756,-0.049151
60,-0.3545219,-0.274093,"('inefficient', 'efficient')",-0.46318,-0.28516,-0.408851,-0.2796265,0.1292245
61,-1.2057852,-1.3427118,"('illogical', 'logical')",0.31515387,0.17579427,-0.4453157,-0.5834588,-0.1381431
62,-0.83785087,-0.7261597,"('incompetent', 'brilliant')",-0.2014252,-0.03032277,-0.5196381,-0.3782412,0.1413969
