,ch_male,ch_female,tuple,robinson_male,robinson_female,worldwide_male,worldwide_female,inc_male,inc_female,average_male,average_female,female-male
0,2.9322252,2.739227,"('unsociable', 'sociable')",0.4088647,0.3298474,0.32026106,0.24158148,-0.46217513,-0.5940431,0.799794,0.6791532,-0.1206408
1,-1.0343649,-1.0878992,"('unfriendly', 'friendly')",-0.12987375,-0.30247608,0.23716351,0.15954274,1.9507197,1.8765383,0.2559111,0.1614264,-0.0944847
2,1.3684136,1.4369572,"('unlikable', 'likable')",0.80663276,0.939488,1.3356416,1.4526252,0.81314594,0.9594684,1.0809585,1.1971347,0.1161762
3,1.561895,1.5502683,"('repellent', 'pleasant')",-0.9154659,-0.7608081,-0.39256912,-0.32549384,-0.0086362455,0.021566624,0.0613059,0.1213832,0.0600773
4,-2.4850504,-2.3658843,"('disliked', 'liked')",-0.17103554,-0.1936318,0.12963274,0.08058811,-5.8808537,-6.0911164,-2.1018267,-2.1425111,-0.0406844
5,-2.7741246,-2.6678276,"('distant', 'outgoing')",0.1632988,0.20797965,0.32078165,0.27348053,0.057648145,0.14032418,-0.558099,-0.5115108,0.0465882
6,-3.578259,-3.4476256,"('distant', 'open')",-0.271038,-0.21131328,-0.5645219,-0.62949103,0.44462845,0.5013328,-0.9922976,-0.9467742,0.0455234
7,2.2459688,2.255774,"('insensitive', 'sensitive')",0.17677855,0.20342496,-0.20188968,-0.16970992,0.8092487,0.77983874,0.7575266,0.767332,0.0098054
8,-1.5134822,-1.4933704,"('unaffectionate', 'affectionate')",0.39978483,0.41540095,-0.65156394,-0.65333045,0.7508889,0.76533955,-0.2535931,-0.2414901,0.012103
9,0.023970906,0.009381309,"('unaffectionate', 'caring')",0.4689749,0.46090367,0.1909233,0.1796734,1.225296,1.2298157,0.4772913,0.4699435,-0.0073478
10,3.0830984,2.9325435,"('unsympathetic', 'sympathetic')",-0.38008624,-0.36603484,-0.8731626,-0.849103,-0.39029634,-0.51480705,0.3598883,0.3006497,-0.0592386
11,1.2939006,1.2802306,"('unhelpful', 'helpful')",-1.4184114,-1.4439353,0.20121914,0.23405863,1.7426686,1.731811,0.4548442,0.4505413,-0.0043029
12,2.1911037,2.3162305,"('unsupportive', 'supportive')",1.1883444,1.3105751,1.0979172,1.2100791,-1.5065566,-1.4796028,0.7427021,0.8393205,0.0966184
13,2.0438094,1.9562236,"('impolite', 'polite')",0.85957676,0.8485903,0.20297822,0.27704912,-0.29905564,-0.3313862,0.7018272,0.6876192,-0.014208
14,3.3683085,3.2705588,"('antisocial', 'social')",0.43366706,0.49584734,1.5505902,1.5667778,-0.36868978,-0.4496503,1.2459691,1.2208834,-0.0250857
15,0.08313846,0.07591219,"('boring', 'funny')",-0.19001994,-0.30601043,-0.56068254,-0.5930955,0.57072854,0.5326938,-0.0242089,-0.072625,-0.0484161
16,-2.1497173,-2.017059,"('unpopular', 'popular')",-1.6060752,-1.5204856,-0.43024874,-0.41098753,0.40947017,0.40929753,-0.9441428,-0.8848087,0.0593341
17,-0.5163995,-0.40540338,"('nasty', 'nice')",-0.8309125,-0.6678529,-1.7223971,-1.6194086,-0.4937049,-0.41057652,-0.8908535,-0.7758104,0.1150431
18,-0.13292012,-0.09438269,"('disagreeable', 'welcoming')",0.9694383,1.0867699,0.2917482,0.3599342,-0.38300937,-0.3778414,0.1863142,0.24362,0.0573058
19,-1.9584608,-1.8098514,"('inhospitable', 'hospitable')",-0.6450592,-0.61355484,-0.5898971,-0.5968509,-0.18053071,-0.076194994,-0.843487,-0.774113,0.069374
20,0.9992809,0.9497343,"('rough', 'thoughtful')",-0.33794832,-0.24595131,0.0071245134,0.0048415065,1.024171,0.9593201,0.423157,0.4169862,-0.0061708
21,2.9353268,2.872493,"('immoral', 'moral')",0.1828326,0.1217887,0.21628866,0.29659596,-0.8665635,-0.89672387,0.6169711,0.5985385,-0.0184326
22,1.8764381,1.7879095,"('untrustworthy', 'trustworthy')",0.21781641,0.14455266,0.62302065,0.54798573,-0.78793126,-0.86415553,0.482336,0.4040731,-0.0782629
23,2.4224308,2.2438865,"('insincere', 'sincere')",0.21760665,0.15065779,0.83123857,0.80240357,5.529203,5.4855843,2.2501197,2.1706331,-0.0794866
24,1.2291318,1.1215987,"('dishonest', 'honest')",0.044761054,0.025160525,0.6057686,0.639071,0.6803251,0.64042217,0.6399966,0.6065631,-0.0334335
25,-1.509367,-1.4423348,"('egoistic', 'altruistic')",0.6364552,0.5647108,0.515129,0.49324733,1.3063117,1.2986152,0.2371322,0.2285596,-0.0085726
26,0.28881106,0.27818516,"('hardhearted', 'benevolent')",1.3207477,1.2160009,1.7499776,1.7014853,1.8180528,1.7734383,1.2943974,1.2422774,-0.05212
27,-0.574999,-0.5280655,"('hardhearted', 'softhearted')",-0.4938458,-0.4051462,-0.4953398,-0.4865439,1.0247372,0.9561955,-0.1348619,-0.11589,0.0189719
28,0.26080912,0.10645145,"('disloyal', 'loyal')",0.017318482,-0.07370571,0.42425814,0.28867206,0.92654353,0.7617112,0.4072323,0.2707822,-0.1364501
29,-0.8315923,-0.8541357,"('unfair', 'fair')",-0.548985,-0.532453,-0.0997705,-0.17197318,-0.6135905,-0.7464429,-0.5234846,-0.5762512,-0.0527666
30,1.9826399,1.8892202,"('intolerant', 'tolerant')",0.5043602,0.5394972,0.47845525,0.518442,1.2506553,1.1744809,1.0540277,1.0304101,-0.0236176
31,-3.2385015,-3.0185254,"('evil', 'good')",-0.67699426,-0.6227808,-0.20189823,-0.22870047,-0.7402841,-0.73755443,-1.2144195,-1.1518903,0.0625292
32,1.4552786,1.3854643,"('unkind', 'kind')",0.5910884,0.62306374,0.49942574,0.46360105,0.77485055,0.6339616,0.8301609,0.7765227,-0.0536382
33,-1.4273815,-1.2573578,"('wrong', 'right')",0.545515,0.5060125,0.12179391,0.13030474,-0.3255085,-0.32347813,-0.2713953,-0.2361297,0.0352656
