,eastman_male,eastman_female,tuple,kodak_male,kodak_female,co_male,co_female,average_male,average_female,female-male
0,-0.51191527,-0.57218814,"('unsociable', 'sociable')",-1.1324602,-1.1981328,0.2541347,0.10520896,-0.4634136,-0.5550373,-0.0916237
1,2.041514,2.0559359,"('unfriendly', 'friendly')",0.9695479,0.8852184,0.9707315,0.8791775,1.3272645,1.2734439,-0.0538206
2,1.1424173,1.2465252,"('unlikable', 'likable')",0.82330054,0.9572551,1.2625558,1.4405242,1.0760912,1.2147681,0.1386769
3,-0.9292046,-0.8500481,"('repellent', 'pleasant')",-1.2785339,-1.2278692,0.7345968,0.76571745,-0.4910472,-0.4373999,0.0536473
4,0.80274385,0.76007736,"('disliked', 'liked')",0.97394997,0.9622299,-6.0873733,-6.1201315,-1.4368931,-1.4659414,-0.0290483
5,1.2046157,1.2522694,"('distant', 'outgoing')",0.6501213,0.7382007,-1.2754095,-1.1254388,0.1931092,0.2883438,0.0952346
6,1.2815185,1.3586448,"('distant', 'open')",0.46243122,0.58755046,-1.3212812,-1.1406121,0.1408895,0.2685277,0.1276382
7,-0.2932842,-0.2803994,"('insensitive', 'sensitive')",-0.9567844,-0.9597836,0.06513406,0.15150578,-0.3949782,-0.3628924,0.0320858
8,0.84630275,0.82030684,"('unaffectionate', 'affectionate')",0.5912664,0.50607896,-0.27199525,-0.2614809,0.3885246,0.3549683,-0.0335563
9,1.398436,1.3627094,"('unaffectionate', 'caring')",0.5859046,0.50428456,0.614045,0.6079198,0.8661285,0.8249712,-0.0411573
10,-1.507902,-1.5146543,"('unsympathetic', 'sympathetic')",-2.657621,-2.7042804,-0.35015574,-0.29588613,-1.5052263,-1.5049402,0.0002861
11,-1.0705347,-1.0889657,"('unhelpful', 'helpful')",-1.5620956,-1.5696326,2.3873231,2.492012,-0.0817691,-0.0555288,0.0262403
12,0.7681743,0.83330804,"('unsupportive', 'supportive')",-0.13023536,-0.09862329,-1.9131172,-1.7859899,-0.4250594,-0.350435,0.0746244
13,-1.3783995,-1.4376817,"('impolite', 'polite')",-1.7540896,-1.7878298,0.17438397,0.14614093,-0.9860351,-1.0264568,-0.0404217
14,-0.41641775,-0.47487602,"('antisocial', 'social')",-0.78197795,-0.84394497,0.40642092,0.36534333,-0.2639916,-0.3178259,-0.0538343
15,1.4394081,1.3216596,"('boring', 'funny')",1.8707066,1.7509042,1.2562289,1.2014936,1.5221144,1.4246858,-0.0974286
16,0.4389006,0.42337656,"('unpopular', 'popular')",1.1576878,1.1164494,0.447165,0.3617481,0.6812511,0.633858,-0.0473931
17,-0.6166916,-0.6579823,"('nasty', 'nice')",-0.20582096,-0.17098592,-0.10048823,-0.090014115,-0.3076669,-0.3063274,0.0013395
18,1.0642655,1.067156,"('disagreeable', 'welcoming')",0.7070042,0.72947246,-0.9551955,-0.9504093,0.2720247,0.2820731,0.0100484
19,-0.4331833,-0.39256683,"('inhospitable', 'hospitable')",-0.21338792,-0.10808958,-0.74649763,-0.67736334,-0.4643563,-0.3926733,0.071683
20,0.10432574,0.10214624,"('rough', 'thoughtful')",-0.41843134,-0.42726162,0.6795149,0.66220427,0.1218031,0.112363,-0.0094401
21,-1.9144877,-1.9449186,"('immoral', 'moral')",-2.0196428,-2.0802076,-0.23964496,-0.23854844,-1.3912586,-1.4212249,-0.0299663
22,-0.93488246,-0.94369435,"('untrustworthy', 'trustworthy')",-1.1393881,-1.1728252,0.099057294,0.07739733,-0.6584044,-0.6797074,-0.021303
23,0.27880538,0.29142922,"('insincere', 'sincere')",-0.6420744,-0.67324907,5.578423,5.4858065,1.7383847,1.7013289,-0.0370558
24,0.009916477,0.06833485,"('dishonest', 'honest')",-1.072948,-1.0573498,0.55528194,0.6311056,-0.1692499,-0.1193031,0.0499468
25,0.26159745,0.27591658,"('egoistic', 'altruistic')",0.6871031,0.6737265,0.5368393,0.46931362,0.49518,0.4729856,-0.0221944
26,2.7191446,2.6278188,"('hardhearted', 'benevolent')",1.6781372,1.6102107,1.6369416,1.5721891,2.0114077,1.9367396,-0.0746681
