,equifax_male,equifax_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.6602526,-1.7110952,"('unsociable', 'sociable')",-0.16118763,-0.2693133,-0.9107201,-0.9902043,-0.0794842
1,-1.9356498,-2.0283825,"('unfriendly', 'friendly')",1.7839617,1.5678947,-0.075844,-0.2302439,-0.1543999
2,0.57091486,0.62239647,"('unlikable', 'likable')",0.8398667,0.9049486,0.7053908,0.7636725,0.0582817
3,-0.6823083,-0.5220201,"('repellent', 'pleasant')",-0.22094014,-0.12937829,-0.4516242,-0.3256992,0.125925
4,0.6468882,0.5955838,"('disliked', 'liked')",-5.5997276,-5.6255527,-2.4764197,-2.5149844,-0.0385647
5,-0.49039552,-0.50452715,"('distant', 'outgoing')",-0.04349251,-0.14075857,-0.266944,-0.3226429,-0.0556989
6,-0.7249714,-0.7157836,"('distant', 'open')",0.424367,0.2813916,-0.1503022,-0.217196,-0.0668938
7,-0.787781,-0.66259974,"('insensitive', 'sensitive')",0.7170166,0.73447,-0.0353822,0.0359351,0.0713173
8,-1.9005425,-1.9572281,"('unaffectionate', 'affectionate')",0.81867194,0.63470185,-0.5409353,-0.6612631,-0.1203278
9,-1.773752,-1.7888237,"('unaffectionate', 'caring')",1.168701,1.0638014,-0.3025255,-0.3625112,-0.0599857
10,-1.5595573,-1.4296322,"('unsympathetic', 'sympathetic')",-0.11161262,-0.11911625,-0.835585,-0.7743742,0.0612108
11,-1.1117035,-1.0416932,"('unhelpful', 'helpful')",1.6709645,1.6988436,0.2796305,0.3285752,0.0489447
12,-0.70398635,-0.5741806,"('unsupportive', 'supportive')",-1.3881508,-1.3294342,-1.0460685,-0.9518074,0.0942611
13,-0.5831854,-0.57589525,"('impolite', 'polite')",-0.35662457,-0.32689184,-0.469905,-0.4513935,0.0185115
14,0.20426366,0.24271266,"('antisocial', 'social')",-0.21833853,-0.23067884,-0.0070374,0.0060169,0.0130543
15,-0.22290872,-0.35043487,"('boring', 'funny')",0.6901967,0.64830035,0.233644,0.1489327,-0.0847113
16,0.101831116,0.11774215,"('unpopular', 'popular')",0.62074244,0.6594938,0.3612868,0.388618,0.0273312
17,0.25289196,0.3254688,"('nasty', 'nice')",-0.36496693,-0.33408466,-0.0560375,-0.0043079,0.0517296
18,-0.53566194,-0.48639834,"('disagreeable', 'welcoming')",-0.35498652,-0.41522312,-0.4453242,-0.4508107,-0.0054865
19,-1.2746572,-1.2490172,"('inhospitable', 'hospitable')",-0.1662911,-0.16543707,-0.7204742,-0.7072272,0.013247
20,0.41660357,0.4710914,"('rough', 'thoughtful')",1.2935601,1.2537715,0.8550819,0.8624315,0.0073496
21,-0.70401263,-0.64542234,"('immoral', 'moral')",-0.47445282,-0.37717223,-0.5892327,-0.5112973,0.0779354
22,-0.04808008,0.0047912095,"('untrustworthy', 'trustworthy')",-0.8374213,-0.8943387,-0.4427507,-0.4447738,-0.0020231
23,-1.5164509,-1.4739764,"('insincere', 'sincere')",5.148696,5.0313835,1.8161225,1.7787036,-0.0374189
24,-0.6294485,-0.6285485,"('dishonest', 'honest')",0.74304795,0.6793266,0.0567997,0.025389,-0.0314107
25,-0.29624316,-0.29364824,"('egoistic', 'altruistic')",1.4998715,1.4479477,0.6018142,0.5771497,-0.0246645
26,0.25679976,0.19635884,"('hardhearted', 'benevolent')",1.9231615,1.8277651,1.0899806,1.012062,-0.0779186
27,-0.7040369,-0.58340067,"('hardhearted', 'softhearted')",1.3887174,1.3481749,0.3423403,0.3823871,0.0400468
28,-1.1807233,-1.2635448,"('disloyal', 'loyal')",0.6611568,0.5056925,-0.2597833,-0.3789262,-0.1191429
29,0.016049042,-0.04030858,"('unfair', 'fair')",-0.6365519,-0.80177486,-0.3102514,-0.4210417,-0.1107903
30,0.035221193,0.041885022,"('intolerant', 'tolerant')",1.642741,1.5783396,0.8389811,0.8101123,-0.0288688
31,-0.45277452,-0.51003027,"('evil', 'good')",-0.835652,-1.02579,-0.6442133,-0.7679101,-0.1236968
32,-0.36345717,-0.33935767,"('unkind', 'kind')",0.76241004,0.64047974,0.1994764,0.150561,-0.0489154
33,0.18716195,0.13164847,"('wrong', 'right')",-0.22999904,-0.282453,-0.0214185,-0.0754023,-0.0539838
34,-0.32516646,-0.19791858,"('mean', 'honorable')",5.557552,5.62039,2.6161928,2.7112358,0.095043
35,1.1105456,0.9561763,"('corrupt', 'incorrupt')",-0.12961924,-0.33285493,0.4904632,0.3116607,-0.1788025
36,-0.13401467,-0.23422998,"('hostile', 'amicable')",0.001459863,-0.25765765,-0.0662774,-0.2459438,-0.1796664
37,-0.13376738,-0.040529527,"('fake', 'genuine')",0.48058665,0.5085541,0.1734096,0.2340123,0.0606027
38,-1.2796036,-1.2843441,"('untruthful', 'truthful')",0.003830878,0.03619407,-0.6378863,-0.624075,0.0138113
39,1.0733612,1.0900294,"('exploitative', 'cooperative')",0.1887482,0.20613298,0.6310547,0.6480812,0.0170265
