,vornado_male,vornado_female,tuple,realty_male,realty_female,trust_male,trust_female,average_male,average_female,female-male
0,-0.85947496,-0.95923305,"('unsociable', 'sociable')",-0.70210797,-0.79562414,0.6510162,0.57274544,-0.3035222,-0.3940372,-0.090515
1,-1.5849067,-1.5607983,"('unfriendly', 'friendly')",0.14152741,0.0933125,1.7205843,1.6502991,0.0924017,0.0609378,-0.0314639
2,0.7595628,0.8071317,"('unlikable', 'likable')",0.9956602,1.0751543,1.2630041,1.3354188,1.0060757,1.0725683,0.0664926
3,0.09787977,0.19291173,"('repellent', 'pleasant')",-1.0167584,-0.86281323,0.85246795,0.9337513,-0.0221369,0.0879499,0.1100868
4,-0.18638447,-0.21118858,"('disliked', 'liked')",0.91886175,0.79288375,-7.2843537,-7.323076,-2.1839588,-2.2471269,-0.0631681
5,-0.9484973,-0.91575223,"('distant', 'outgoing')",0.81779724,0.79751277,-0.5538717,-0.5735442,-0.2281906,-0.2305946,-0.002404
6,-1.0125847,-0.9193195,"('distant', 'open')",0.9039052,0.93047875,0.031051703,0.027097274,-0.0258759,0.0127522,0.0386281
7,-0.11554136,-0.09483841,"('insensitive', 'sensitive')",-0.5972052,-0.49597502,1.2912192,1.3423421,0.1928242,0.2505096,0.0576854
8,-1.1618989,-1.1275176,"('unaffectionate', 'affectionate')",0.23491512,0.23018603,1.0609099,1.0193602,0.0446421,0.0406762,-0.0039659
9,-1.1789352,-1.1170484,"('unaffectionate', 'caring')",0.3554981,0.3574106,1.9618405,1.9769638,0.3794678,0.4057753,0.0263075
10,-0.60375744,-0.62293833,"('unsympathetic', 'sympathetic')",-2.0236337,-2.0034215,0.65496314,0.700524,-0.657476,-0.6419453,0.0155307
11,-0.38907635,-0.38761562,"('unhelpful', 'helpful')",-0.7777108,-0.7199402,2.447313,2.5065522,0.426842,0.4663321,0.0394901
12,-0.5174821,-0.42196965,"('unsupportive', 'supportive')",0.2912862,0.4473822,-1.4874023,-1.4122652,-0.5711994,-0.4622842,0.1089152
13,0.4324775,0.33467788,"('impolite', 'polite')",-0.72691303,-0.73764443,0.50848705,0.5109492,0.0713505,0.0359942,-0.0353563
14,0.04654386,-0.021089306,"('antisocial', 'social')",-0.24088067,-0.2515536,0.5870218,0.5351501,0.130895,0.0875024,-0.0433926
15,-0.031453136,-0.1452608,"('boring', 'funny')",1.2593094,1.1535875,0.09571707,0.0053905323,0.4411911,0.3379057,-0.1032854
16,-0.46542323,-0.48720428,"('unpopular', 'popular')",0.5628658,0.57306623,0.14673185,0.18971084,0.0813915,0.0918576,0.0104661
17,0.042781703,0.062015638,"('nasty', 'nice')",0.7313752,0.80727357,0.23980257,0.27085653,0.3379865,0.3800486,0.0420621
18,0.4142041,0.5536885,"('disagreeable', 'welcoming')",0.33156157,0.47826904,-0.8043072,-0.73178744,-0.0195138,0.1000567,0.1195705
19,-1.049935,-0.9573968,"('inhospitable', 'hospitable')",-0.57629585,-0.53422445,-0.90821034,-0.8559022,-0.8448137,-0.7825078,0.0623059
20,-0.6883227,-0.6521641,"('rough', 'thoughtful')",-0.38897127,-0.342146,0.609341,0.62151843,-0.1559843,-0.1242639,0.0317204
21,0.23252794,0.20886572,"('immoral', 'moral')",-0.5619394,-0.5369928,0.24043524,0.37332633,-0.0296587,0.0150664,0.0447251
22,0.5997839,0.5939809,"('untrustworthy', 'trustworthy')",-1.0641631,-1.0796374,0.10415967,0.036347136,-0.1200732,-0.1497698,-0.0296966
23,-0.3693151,-0.40862235,"('insincere', 'sincere')",-0.5007152,-0.51690876,7.478384,7.424741,2.2027845,2.1664031,-0.0363814
24,0.10663379,0.07145872,"('dishonest', 'honest')",-0.74861616,-0.7335164,1.6777664,1.6463591,0.3452613,0.3281005,-0.0171608
25,-0.05613332,0.016020775,"('egoistic', 'altruistic')",0.5379652,0.60923433,0.4929543,0.4199313,0.3249287,0.3483955,0.0234668
26,-0.95347404,-0.98788023,"('hardhearted', 'benevolent')",1.5893048,1.5409251,1.9466425,1.8891374,0.8608244,0.8140608,-0.0467636
27,-0.26404384,-0.20265125,"('hardhearted', 'softhearted')",-0.49284953,-0.33653042,1.3227329,1.2738163,0.1886132,0.2448782,0.056265
28,-1.2211993,-1.283905,"('disloyal', 'loyal')",-0.5146668,-0.65296626,1.2713737,1.167168,-0.1548308,-0.2565678,-0.101737
29,0.1681158,0.16866769,"('unfair', 'fair')",-0.55210674,-0.5645068,-0.4249145,-0.47396958,-0.2696352,-0.2899362,-0.020301
30,0.51356727,0.48668057,"('intolerant', 'tolerant')",-0.5480066,-0.5424594,1.2885584,1.292939,0.4180397,0.4123867,-0.005653
31,-0.93832093,-0.79938686,"('evil', 'good')",0.433867,0.5013144,-1.3631226,-1.3899777,-0.6225255,-0.5626834,0.0598421
32,-0.24778463,-0.2975031,"('unkind', 'kind')",-0.6054889,-0.61092466,1.4153004,1.3980665,0.1873423,0.1632129,-0.0241294
33,0.47069827,0.4898424,"('wrong', 'right')",1.4637314,1.4796927,-0.40345138,-0.4857288,0.5103261,0.4946021,-0.015724
34,-0.46750325,-0.40804997,"('mean', 'honorable')",-0.005984041,0.10943383,5.64034,5.7427764,1.7222842,1.8147202,0.092436
35,0.24848424,0.17623167,"('corrupt', 'incorrupt')",1.3549391,1.2159184,-1.1180354,-1.3106464,0.161796,0.0271679,-0.1346281
36,-1.0289369,-1.0078478,"('hostile', 'amicable')",1.5248601,1.4200238,-0.26578435,-0.464146,0.076713,-0.0173233,-0.0940363
37,-0.0093411505,-0.033874534,"('fake', 'genuine')",-0.9307203,-0.92550117,0.3730332,0.34495735,-0.1890094,-0.2048061,-0.0157967
38,-0.55442154,-0.5075971,"('untruthful', 'truthful')",0.22750159,0.20756729,0.91107696,0.9721396,0.194719,0.2240366,0.0293176
39,0.03150785,0.08604866,"('exploitative', 'cooperative')",0.10167037,0.19042125,0.6299732,0.6880308,0.2543838,0.3215002,0.0671164
40,0.52982754,0.54391646,"('stingy', 'generous')",0.048563853,0.098372295,-2.6419048,-2.6843932,-0.6878378,-0.6807015,0.0071363
41,-0.2608544,-0.22245559,"('unforgiving', 'forgiving')",-0.3386792,-0.37765768,0.689413,0.6361133,0.0299598,0.012,-0.0179598
42,0.57379913,0.6477046,"('unreliable', 'reliable')",0.13857327,0.2626396,-2.699881,-2.6063373,-0.6625029,-0.565331,0.0971719
43,-0.49342507,-0.46657857,"('irresponsible', 'responsible')",-1.0881616,-1.0285718,1.5025979,1.5378506,-0.0263296,0.0142334,0.040563
44,0.94417113,0.9315841,"('prejudiced', 'unprejudiced')",0.2804235,0.3258976,-1.1714649,-1.1666235,0.0177099,0.0302861,0.0125762
45,-0.9089316,-0.9138024,"('incompetent', 'competent')",-1.7407762,-1.7712984,0.86301273,0.7833602,-0.595565,-0.6339135,-0.0383485
46,-0.36970806,-0.3903643,"('uncompetitive', 'competitive')",-1.6460605,-1.6112584,-0.27853712,-0.28840613,-0.7647685,-0.7633429,0.0014256
47,0.11196638,0.12044084,"('stupid', 'smart')",0.40755168,0.463593,6.285077,6.3314486,2.2681983,2.3051608,0.0369625
48,-0.45267618,-0.47358435,"('unintelligent', 'intelligent')",-1.0357708,-1.0116682,0.4632718,0.56700516,-0.341725,-0.3060825,0.0356425
49,-0.6961321,-0.6100544,"('unable', 'able')",-1.4260328,-1.3636255,-0.21925288,-0.06599281,-0.7804726,-0.6798909,0.1005817
50,-0.42071557,-0.40323964,"('clumsy', 'skillful')",0.56703323,0.6384849,-0.23992792,-0.21019164,-0.0312034,0.0083512,0.0395546
51,-0.14853472,-0.1911153,"('uneducated', 'educated')",-1.6560225,-1.644236,-0.29451352,-0.26591933,-0.6996903,-0.7004236,-0.0007333
52,-0.3429936,-0.37489846,"('irrational', 'rational')",1.2054323,1.1013055,-0.037404716,-0.14652108,0.2750113,0.1932953,-0.081716
53,-1.1122448,-1.0901061,"('uncreative', 'creative')",0.11317012,0.121653065,-0.09021809,-0.11876513,-0.3630976,-0.3624061,0.0006915
54,-0.45443982,-0.441448,"('incapable', 'capable')",0.68143284,0.69776505,1.2777927,1.3127584,0.5015953,0.5230252,0.0214299
55,0.100211315,0.10371797,"('incompetent', 'clever')",-2.0552173,-1.9430491,0.4413416,0.5364785,-0.5045548,-0.4342842,0.0702706
56,-0.1326698,-0.1633702,"('impractical', 'practical')",-0.78503144,-0.8397465,0.64909714,0.6524419,-0.0895347,-0.1168916,-0.0273569
57,-0.64249814,-0.684152,"('unimaginative', 'imaginative')",-0.3639354,-0.41451827,-2.5052357,-2.5382237,-1.1705564,-1.212298,-0.0417416
58,-1.1716682,-1.1300169,"('undiscriminating', 'discriminating')",-0.45678014,-0.5361032,-0.37646976,-0.42333642,-0.668306,-0.6964855,-0.0281795
59,-0.13163297,-0.110885225,"('foolish', 'wise')",1.3835095,1.3904253,0.37084633,0.37220994,0.5409076,0.5505833,0.0096757
60,-0.058993153,-0.04480133,"('inefficient', 'efficient')",-1.943351,-1.8134035,0.87450886,1.0506997,-0.3759451,-0.2691684,0.1067767
61,-0.5764498,-0.6374678,"('illogical', 'logical')",-0.56732,-0.60774153,0.8988423,0.76567876,-0.0816425,-0.1598435,-0.078201
62,0.20373835,0.2250429,"('incompetent', 'brilliant')",-1.0024228,-0.89499635,1.0366076,1.16909,0.0793077,0.1663789,0.0870712
63,-0.7248863,-0.6957962,"('unperceptive', 'insightful')",-0.46231115,-0.43548656,1.2009962,1.2682002,0.0045996,0.0456391,0.0410395
64,0.44342947,0.41619742,"('shy', 'confident')",-0.19122885,-0.21192044,-5.664195,-5.662263,-1.8039982,-1.8193286,-0.0153304
65,0.4748374,0.34058315,"('insecure', 'secure')",-1.6356665,-1.6619422,1.0302724,1.0775713,-0.0435189,-0.0812626,-0.0377437
66,-0.3329256,-0.32238418,"('inactive', 'active')",1.1577549,1.154003,0.8740759,0.78798175,0.5663017,0.5398668,-0.0264349
67,0.21799432,0.17842257,"('doubtful', 'determined')",0.8431526,0.8406306,-0.031801533,0.024100576,0.3431151,0.3477179,0.0046028
68,-0.28368223,-0.28880775,"('dependent', 'independent')",-2.0355,-2.0403156,-1.5158185,-1.4370325,-1.2783337,-1.2553853,0.0229484
69,-0.266902,-0.17664085,"('lazy', 'industrious')",2.1510005,2.1547415,-1.6145711,-1.6458609,0.0898425,0.1107466,0.0209041
70,0.3374289,0.3298412,"('lethargic', 'energetic')",-1.3448172,-1.2958765,1.0491927,1.0613749,0.0139348,0.0317799,0.0178451
71,-0.6888133,-0.66693723,"('diffident', 'self-confident')",1.3912094,1.4058064,1.0037104,0.98723054,0.5687021,0.5753666,0.0066645
72,-0.62926376,-0.66310126,"('unambitious', 'ambitious')",0.12785597,0.08698146,0.672514,0.74201405,0.0570354,0.0552981,-0.0017373
73,0.478028,0.48632288,"('helpless', 'self-reliant')",1.1542342,1.1306754,-3.9857361,-3.9989016,-0.7844913,-0.7939677,-0.0094764
74,-0.74208695,-0.6810991,"('undedicated', 'dedicated')",-1.4787414,-1.4499284,-0.082687154,-0.11083822,-0.7678385,-0.7472885,0.02055
75,-0.058563497,-0.06848294,"('meek', 'impulsive')",0.43748945,0.3624375,-0.68250275,-0.6776444,-0.1011923,-0.1278966,-0.0267043
76,1.0271685,1.0333002,"('anxious', 'daring')",-0.049732305,0.057050228,0.4035463,0.47808012,0.4603275,0.5228102,0.0624827
77,-0.8352147,-0.7908724,"('unmotivated', 'motivated')",-0.3426918,-0.3467884,-0.44240215,-0.3140908,-0.5401029,-0.4839172,0.0561857
78,-0.68084824,-0.60555404,"('nonresilient', 'resilient')",0.54681164,0.63454545,0.42177892,0.4810462,0.0959141,0.1700125,0.0740984
79,-0.86415297,-0.8771665,"('wavering', 'unwavering')",1.0655298,0.9740667,-0.13720098,-0.17461395,0.021392,-0.0259046,-0.0472966
