,block_male,block_female,tuple,h_male,h_female,&_male,&_female,r_male,r_female,inc_male,inc_female,average_male,average_female,female-male
22,0.3881524,0.33256856,"('untrustworthy', 'trustworthy')",-0.25288916,-0.32813975,0.51034766,0.44284806,0.064708024,-0.03430386,-0.85818917,-0.9419761,-0.029574,-0.1058006,-0.0762266
23,1.1047975,1.1082594,"('insincere', 'sincere')",-1.6193174,-1.6510913,-1.1510364,-1.2862229,1.4109699,1.2179527,5.5942044,5.5142665,1.0679235,0.9806329,-0.0872906
24,0.43014696,0.42048836,"('dishonest', 'honest')",-0.5605534,-0.63399434,-0.4038719,-0.39775887,0.64120907,0.515158,0.6127129,0.5558156,0.1439287,0.0919418,-0.0519869
25,-0.88503206,-0.8102761,"('egoistic', 'altruistic')",-0.78190416,-0.68749565,0.16734608,0.25154334,-0.16789725,-0.049345113,1.3353841,1.4181877,-0.0664206,0.0245228,0.0909434
26,-0.14030652,-0.14141199,"('hardhearted', 'benevolent')",0.3293177,0.30634624,1.2211642,1.2147461,-0.4908475,-0.5343972,1.7044894,1.707281,0.5247635,0.5105128,-0.0142507
27,0.4191812,0.50878555,"('hardhearted', 'softhearted')",-0.036064994,-0.0118550025,-1.0962929,-0.9340553,-0.1708301,-0.092821494,1.3958077,1.2764643,0.1023602,0.1493036,0.0469434
28,-0.54320425,-0.62757254,"('disloyal', 'loyal')",-0.92115307,-1.0627329,-1.2263495,-1.4091202,-1.0964236,-1.3176168,0.8657252,0.7689548,-0.584281,-0.7296176,-0.1453366
29,-0.60267556,-0.7169814,"('unfair', 'fair')",-0.08453385,-0.253751,-0.10455208,-0.07832239,-0.2471998,-0.25609562,-0.5021687,-0.6313977,-0.308226,-0.3873096,-0.0790836
30,0.35430792,0.30540138,"('intolerant', 'tolerant')",-0.44743907,-0.5221975,-0.79136246,-0.8949201,1.1884599,0.9941652,0.9042587,0.7650667,0.241645,0.1295031,-0.1121419
31,-1.6619554,-1.4723201,"('evil', 'good')",-0.79564154,-0.6250023,0.28248844,0.5171123,-1.324607,-1.1008017,-0.6927456,-0.71328354,-0.8384922,-0.6788591,0.1596331
32,0.35477707,0.36276644,"('unkind', 'kind')",-0.41710138,-0.5132129,0.06226214,0.010917373,0.63123876,0.52978164,0.8465188,0.75472176,0.2955391,0.2289948,-0.0665443
33,-0.5268156,-0.5494239,"('wrong', 'right')",0.44442493,0.45585084,0.90622354,0.9641214,0.713909,0.7844351,-0.4811459,-0.52437544,0.2113192,0.2261216,0.0148024
34,-0.5388239,-0.39740524,"('mean', 'honorable')",-0.83467126,-0.6832089,-0.3166728,-0.15763745,0.4045376,0.45867965,5.8632164,5.9520116,0.9155172,1.0344879,0.1189707
35,-1.7995464,-1.8815359,"('corrupt', 'incorrupt')",0.24001871,0.19482593,-0.30186933,-0.21124682,-1.5674002,-1.4305996,-0.267746,-0.40176484,-0.7393086,-0.7460643,-0.0067557
36,-2.1059356,-2.1297553,"('hostile', 'amicable')",-0.57311976,-0.54365087,-0.42688146,-0.37281764,-1.4224957,-1.4355947,0.18205218,-0.019630942,-0.869276,-0.9002898,-0.0310138
37,-0.51218885,-0.5846153,"('fake', 'genuine')",-0.857601,-0.865672,-0.5725912,-0.56357425,-0.18383737,-0.21887872,0.15815705,0.15207355,-0.3936122,-0.4161334,-0.0225212
38,-0.361687,-0.30753377,"('untruthful', 'truthful')",-1.2072879,-1.1855232,-1.2013234,-1.1846163,0.617307,0.5263073,-0.054749906,-0.07030404,-0.4415483,-0.444334,-0.0027857
39,2.1120484,2.10002,"('exploitative', 'cooperative')",0.79440784,0.80747354,0.103996515,0.091563806,0.16901216,0.1604259,0.15416898,0.16071343,0.6667268,0.6640393,-0.0026875
40,-0.5536305,-0.55839366,"('stingy', 'generous')",-0.36246893,-0.28948677,-0.89892966,-0.8394712,-0.6937118,-0.6680895,-1.3710035,-1.51489,-0.7759489,-0.7740662,0.0018827
41,0.48539594,0.6240202,"('unforgiving', 'forgiving')",-0.3618699,-0.26769185,-0.6740381,-0.7002576,-0.58979553,-0.7021703,0.13774782,-0.0024584793,-0.200512,-0.2097116,-0.0091996
42,0.2721809,0.32065517,"('unreliable', 'reliable')",0.6986205,0.7384378,0.86892223,0.98430765,0.17996332,0.2115486,-2.8883026,-2.8383117,-0.1737231,-0.1166725,0.0570506
43,1.0416424,1.1272845,"('irresponsible', 'responsible')",-0.3202477,-0.25376585,-0.8515225,-0.8010018,1.138403,1.1214869,0.65981376,0.6804364,0.3336178,0.374888,0.0412702
44,-0.93591535,-0.8994484,"('prejudiced', 'unprejudiced')",0.092892006,0.16336814,0.11421003,0.2445301,0.7232182,0.7756211,-1.4382968,-1.4365427,-0.2887784,-0.2304944,0.058284
45,0.4470438,0.47599757,"('incompetent', 'competent')",0.036993586,0.03752902,-0.9210629,-1.0116776,0.6325786,0.4084646,-0.022456197,-0.059397954,0.0346194,-0.0298169,-0.0644363
46,1.1549006,1.134358,"('uncompetitive', 'competitive')",-0.2149859,-0.24738744,-0.0636524,-0.25670958,1.7854017,1.6015575,-0.12896179,-0.18038306,0.5065404,0.4102871,-0.0962533
47,-0.13441783,-0.1432725,"('stupid', 'smart')",-0.41032726,-0.39398086,-0.24303854,-0.24304357,-0.5100671,-0.46655223,5.1528616,5.258074,0.7710022,0.8022449,0.0312427
48,0.16810977,0.2012522,"('unintelligent', 'intelligent')",-1.2608997,-1.2348818,-1.5906366,-1.684743,-0.87331665,-0.9950873,0.67279744,0.6839232,-0.5767891,-0.6059073,-0.0291182
49,-0.47796264,-0.51906633,"('unable', 'able')",-0.44558612,-0.3113855,-0.68918186,-0.625612,-0.18601978,-0.22575311,0.11506386,0.17644195,-0.3367373,-0.301075,0.0356623
50,-1.6712223,-1.6467139,"('clumsy', 'skillful')",0.4791593,0.5718049,1.0854031,1.1282686,0.18388039,0.15060994,0.48513487,0.43529597,0.1124711,0.1278531,0.015382
51,0.20379086,0.1867519,"('uneducated', 'educated')",0.20497453,0.026039155,-0.41935822,-0.5709094,-0.35648674,-0.4528803,0.7418355,0.676631,0.0749512,-0.0268735,-0.1018247
52,-0.9497354,-1.1105943,"('irrational', 'rational')",-0.2067272,-0.26142836,1.0638279,1.0475729,-0.6342449,-0.6534873,0.37603512,0.28069064,-0.0701689,-0.1394493,-0.0692804
53,-0.78512836,-0.8479643,"('uncreative', 'creative')",-1.437535,-1.5066527,0.06651129,0.00815504,0.38264215,0.30579942,0.86374736,0.8146715,-0.1819525,-0.2451982,-0.0632457
54,-0.54350865,-0.54039234,"('incapable', 'capable')",-0.20199062,-0.11916402,0.09924534,0.16752666,0.05992503,0.03821387,1.3117467,1.4020518,0.1450836,0.1896472,0.0445636
55,1.3043761,1.3594201,"('incompetent', 'clever')",-0.66002125,-0.696332,-1.2448062,-1.3395791,0.34631145,0.16053662,0.09824822,0.11332038,-0.0311783,-0.0805268,-0.0493485
56,1.8949692,1.8583543,"('impractical', 'practical')",-0.045340843,-0.12809777,-0.9143946,-1.0689914,1.2189924,1.1110046,-0.29040694,-0.2758512,0.3727638,0.2992837,-0.0734801
57,0.27860624,0.25843465,"('unimaginative', 'imaginative')",-0.38105488,-0.42661262,-0.9169263,-1.0875716,0.5689464,0.41184798,-2.3305867,-2.3467398,-0.556203,-0.6381283,-0.0819253
58,0.70171994,0.64093745,"('undiscriminating', 'discriminating')",-0.40931115,-0.49390513,0.40066376,0.34351885,0.77919495,0.64678955,0.24533865,0.15898386,0.3435212,0.2592649,-0.0842563
59,-1.0275593,-1.0664316,"('foolish', 'wise')",1.0437905,1.0679542,0.6569498,0.64555997,-0.33504215,-0.29202813,0.676369,0.6359279,0.2029016,0.1981965,-0.0047051
60,1.5618135,1.6061618,"('inefficient', 'efficient')",0.15924175,0.063809946,-0.44088686,-0.56060857,2.0141134,1.8219681,-0.24770093,-0.1713282,0.6093162,0.5520006,-0.0573156
61,0.75163126,0.56667906,"('illogical', 'logical')",0.13086073,-0.080625385,0.36912638,0.27852643,0.59342176,0.41856518,0.6160225,0.5015623,0.4922125,0.3369415,-0.155271
62,1.4553524,1.5272701,"('incompetent', 'brilliant')",0.5161673,0.6056575,-1.0290656,-1.0436301,1.970438,1.8838174,0.39024687,0.5150461,0.6606278,0.6976322,0.0370044
63,0.3555444,0.47386515,"('unperceptive', 'insightful')",0.2635279,0.36910576,0.26682755,0.24305876,0.30821976,0.20656338,1.3776906,1.4186637,0.514362,0.5422513,0.0278893
64,-0.4612649,-0.60710835,"('shy', 'confident')",1.4435256,1.3171281,0.6573834,0.5676466,1.241585,1.1600412,-6.2040486,-6.2496824,-0.6645639,-0.762395,-0.0978311
65,1.3593831,1.2557273,"('insecure', 'secure')",-0.7803134,-1.0018878,-0.07745208,-0.35748973,-0.28095892,-0.45545626,-0.5078775,-0.5347664,-0.0574438,-0.2187746,-0.1613308
66,-1.266519,-1.2334231,"('inactive', 'active')",-0.39799786,-0.3477316,1.2133714,1.3268819,0.20087507,0.22530165,1.2277834,1.2131522,0.1955026,0.2368362,0.0413336
67,1.2351229,1.1688886,"('doubtful', 'determined')",0.58141357,0.52485037,0.27685022,0.29149342,0.4301299,0.43369657,-0.52871275,-0.49365863,0.3989608,0.385054,-0.0139068
68,-0.059712023,-0.22006282,"('dependent', 'independent')",-0.41934687,-0.5391702,-0.8194331,-0.85174537,-0.020878859,-0.082998544,-0.41642916,-0.48345324,-0.34716,-0.435486,-0.088326
69,-1.9439285,-1.9133261,"('lazy', 'industrious')",0.61112106,0.6966089,0.9907596,1.0358313,-0.50016475,-0.44316116,-0.40745008,-0.42695755,-0.2499325,-0.2102009,0.0397316
70,0.8443838,0.90290356,"('lethargic', 'energetic')",0.18035346,0.26119682,-0.72841936,-0.7345863,0.20579614,0.16499223,0.4932395,0.55558884,0.1990707,0.230019,0.0309483
71,0.042139743,0.13896367,"('diffident', 'self-confident')",0.20177174,0.26103666,-0.48558295,-0.37846655,-0.06482149,-0.03539148,0.82793,0.815923,0.1042874,0.1604131,0.0561257
72,1.512097,1.6289339,"('unambitious', 'ambitious')",-0.2875221,-0.2768846,-0.542214,-0.61160266,0.3461241,0.3715082,-0.82109517,-0.7570858,0.041478,0.0709738,0.0294958
73,-0.03197126,-0.06989834,"('helpless', 'self-reliant')",1.036015,1.0406017,0.42424765,0.5200782,0.6661764,0.76607513,-2.7472172,-2.7712786,-0.1305499,-0.1028844,0.0276655
74,0.7394297,0.7747587,"('undedicated', 'dedicated')",-0.0018255822,0.027009666,0.10087356,0.08646836,0.014452692,-0.020073406,0.057981584,0.07487928,0.1821824,0.1886085,0.0064261
75,-1.3772836,-1.3243383,"('meek', 'impulsive')",0.38078567,0.48761493,0.038497463,0.18323219,-0.44611925,-0.3092422,-0.14414358,-0.068578355,-0.3096527,-0.2062624,0.1033903
76,0.37797746,0.38950625,"('anxious', 'daring')",-0.18283394,-0.13090536,0.5247938,0.50425184,1.108046,1.0284466,0.20985195,0.2213444,0.4075671,0.4025288,-0.0050383
77,0.25680083,0.36180156,"('unmotivated', 'motivated')",-0.34213343,-0.333433,-0.07805618,-0.1562999,1.4050577,1.2829566,-0.73411506,-0.6067607,0.1015108,0.1096529,0.0081421
78,-0.45597258,-0.3044407,"('nonresilient', 'resilient')",-0.25010172,-0.08504917,-0.61022204,-0.5510024,0.72269976,0.6615674,0.7089676,0.75445694,0.0230742,0.0951064,0.0720322
79,-1.7069906,-1.6802963,"('wavering', 'unwavering')",-0.85884625,-0.7719628,0.053539168,0.11149107,-0.64545894,-0.58177966,0.32006186,0.3467923,-0.5675389,-0.5151511,0.0523878
80,1.4372475,1.3749564,"('dominated', 'dominating')",0.08037635,0.083946526,-0.76609516,-0.8749809,0.40513074,0.30999982,-1.1858567,-1.122328,-0.0058394,-0.0456813,-0.0398419
81,1.673262,1.6346234,"('submissive', 'aggressive')",0.42042255,0.32706112,-0.3541888,-0.6219456,1.2907064,1.1177677,-0.71102333,-0.6053162,0.4638358,0.3704381,-0.0933977
82,-0.560174,-0.5237185,"('poor', 'rich')",-0.6307132,-0.6351185,-0.6973586,-0.6419637,-0.6583805,-0.68566775,5.797907,5.876475,0.6502561,0.6780013,0.0277452
83,0.21154311,0.117677,"('powerless', 'powerful')",-0.17615555,-0.16717689,-0.17006269,-0.18840584,-0.28441653,-0.3456656,-0.67365897,-0.6933031,-0.2185501,-0.2553749,-0.0368248
84,0.08072421,-0.08617079,"('inferior', 'superior')",0.22196153,0.13899498,0.16865095,0.02118085,0.11223035,0.103369296,0.8365689,0.7635286,0.2840272,0.1881806,-0.0958466
85,-1.8632962,-1.8888725,"('insignificant', 'prestigious')",-0.060191873,0.17495504,1.0844905,1.2740356,-0.6386349,-0.475749,1.2216142,1.2092094,-0.0512036,0.0587157,0.1099193
86,-0.09309502,-0.111636534,"('uninfluential', 'influential')",-1.3748482,-1.4461286,-1.5573332,-1.6862208,-0.84753335,-1.0422009,0.056877267,-0.011994094,-0.7631865,-0.8596361,-0.0964496
87,0.53600955,0.51573896,"('unsuccessful', 'successful')",1.3148019,1.3001205,2.1067915,1.9581816,1.0081785,0.90438175,1.5441668,1.6511548,1.3019896,1.2659155,-0.0360741
88,-0.8483622,-0.97540015,"('low', 'eminent')",-0.40176234,-0.43783885,0.0030720104,-0.13195528,-0.39880863,-0.5774923,0.31373617,0.32735345,-0.266425,-0.3590666,-0.0926416
