,national_male,national_female,tuple,semiconductor_male,semiconductor_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.7607979,-1.8454974,"('unsociable', 'sociable')",-1.0035515,-1.0836864,-0.25686863,-0.31502858,-1.0070727,-1.0814041,-0.0743314
1,-0.15471601,-0.37639347,"('unfriendly', 'friendly')",1.3730607,1.1962116,1.5851586,1.3429614,0.9345011,0.7209265,-0.2135746
2,0.15525705,0.15133521,"('unlikable', 'likable')",0.10435255,0.09045374,0.8772099,0.8440327,0.3789398,0.3619405,-0.0169993
3,-0.7303917,-0.66234714,"('repellent', 'pleasant')",-1.6883445,-1.6531024,0.66044676,0.7358176,-0.5860965,-0.5265439,0.0595526
4,-0.4115668,-0.45815524,"('disliked', 'liked')",0.16818333,0.07344382,-6.477367,-6.6358047,-2.2402501,-2.340172,-0.0999219
5,-0.1297517,-0.22401719,"('distant', 'outgoing')",0.78782535,0.7396349,-0.4701832,-0.5994203,0.0626302,-0.0279342,-0.0905644
6,0.0849894,0.010451324,"('distant', 'open')",1.0011088,0.9348883,-0.36902076,-0.5225342,0.2390258,0.1409351,-0.0980907
7,-0.64977545,-0.68597156,"('insensitive', 'sensitive')",-0.48761484,-0.45672178,0.50196004,0.5621762,-0.2118101,-0.1935057,0.0183044
8,-0.3872679,-0.4875769,"('unaffectionate', 'affectionate')",1.4509263,1.3384116,0.46238863,0.23870943,0.5086824,0.3631814,-0.145501
9,0.08946106,-0.044545993,"('unaffectionate', 'caring')",1.1980114,1.0955714,1.1403615,0.99243295,0.809278,0.6811528,-0.1281252
10,-1.3188453,-1.3093777,"('unsympathetic', 'sympathetic')",-1.9982413,-2.0231285,-0.56177074,-0.5394097,-1.2929525,-1.2906386,0.0023139
11,-0.22016846,-0.2517343,"('unhelpful', 'helpful')",-0.20958936,-0.17752922,1.806217,1.7738867,0.4588197,0.4482077,-0.010612
12,0.13605969,0.15508059,"('unsupportive', 'supportive')",0.28238818,0.23695731,-1.8420014,-1.8542413,-0.4745179,-0.4874011,-0.0128832
13,-1.2189672,-1.2481761,"('impolite', 'polite')",-1.0006926,-0.9627945,-0.46389547,-0.39835823,-0.8945185,-0.8697762,0.0247423
14,-0.5494956,-0.48102897,"('antisocial', 'social')",-1.0081655,-0.9946034,0.19929169,0.2648172,-0.4527898,-0.4036051,0.0491847
15,-0.23062614,-0.35263315,"('boring', 'funny')",0.87362367,0.870885,-0.008879569,-0.028691586,0.2113727,0.1631868,-0.0481859
16,0.5434965,0.502883,"('unpopular', 'popular')",0.61979634,0.61049217,0.36796474,0.32018432,0.5104192,0.4778532,-0.032566
17,-0.28973132,-0.2716058,"('nasty', 'nice')",-0.07178923,-0.00026091188,-0.47910166,-0.39543068,-0.2802074,-0.2224325,0.0577749
18,1.0077655,0.97142714,"('disagreeable', 'welcoming')",0.20388167,0.16456708,-0.27730414,-0.3963372,0.3114477,0.2465523,-0.0648954
19,0.02194908,-0.049662963,"('inhospitable', 'hospitable')",0.12245254,0.078687385,-0.5331384,-0.5428822,-0.1295789,-0.1712859,-0.041707
20,-0.03285776,0.028348275,"('rough', 'thoughtful')",0.54326546,0.506075,0.819644,0.85455287,0.4433506,0.462992,0.0196414
21,-0.4156424,-0.46901506,"('immoral', 'moral')",-1.5075597,-1.5119418,-0.7982598,-0.6652851,-0.9071539,-0.8820806,0.0250733
22,-1.2237175,-1.1918682,"('untrustworthy', 'trustworthy')",-1.3131237,-1.3098743,-0.89989,-0.9182405,-1.145577,-1.1399943,0.0055827
23,-0.5682878,-0.62756044,"('insincere', 'sincere')",-0.7009789,-0.744029,5.417001,5.373006,1.3825781,1.3338054,-0.0487727
24,0.06602908,0.054955356,"('dishonest', 'honest')",-1.0779942,-1.0929579,0.84086376,0.777234,-0.0570338,-0.0869228,-0.029889
25,0.08884106,0.021387305,"('egoistic', 'altruistic')",1.5865825,1.5287386,1.2999225,1.2692499,0.991782,0.939792,-0.05199
26,0.6923929,0.6269841,"('hardhearted', 'benevolent')",1.3451078,1.3205742,1.8791589,1.7524177,1.3055531,1.2333253,-0.0722278
27,-0.5701214,-0.50086373,"('hardhearted', 'softhearted')",-0.01707651,0.005316891,0.81605315,0.8312458,0.0762851,0.1118996,0.0356145
28,0.5399249,0.37092543,"('disloyal', 'loyal')",0.17157924,0.07350757,1.1157609,0.9871116,0.6090883,0.4771816,-0.1319067
29,-0.02969569,-0.060159806,"('unfair', 'fair')",-0.31092498,-0.35196367,-0.46328667,-0.5932565,-0.2679691,-0.3351266,-0.0671575
30,-0.92140216,-0.95427096,"('intolerant', 'tolerant')",-0.2298888,-0.24066111,0.4884389,0.43516764,-0.2209507,-0.2532548,-0.0323041
31,0.43141088,0.43457323,"('evil', 'good')",0.93952554,0.8814871,-0.6904658,-0.81167483,0.2268235,0.1681285,-0.058695
32,-0.06792681,-0.11096475,"('unkind', 'kind')",-0.7015296,-0.7093259,0.8080656,0.6912635,0.0128697,-0.0430091,-0.0558788
33,1.3580921,1.215861,"('wrong', 'right')",1.5636268,1.478833,-0.05580932,-0.13844487,0.9553032,0.852083,-0.1032202
34,-0.43284258,-0.3600814,"('mean', 'honorable')",-0.042320464,0.039959405,4.973702,5.1172347,1.499513,1.5990375,0.0995245
35,0.8025539,0.6367989,"('corrupt', 'incorrupt')",0.9762411,0.92225516,-0.423866,-0.52965283,0.451643,0.3431338,-0.1085092
36,0.19789964,-0.01889868,"('hostile', 'amicable')",1.1945517,0.9761354,0.058039416,-0.18323272,0.4834969,0.2580013,-0.2254956
37,-0.48154715,-0.49388838,"('fake', 'genuine')",-0.93892425,-0.9608664,-0.36715925,-0.37003255,-0.5958769,-0.6082625,-0.0123856
38,0.05134225,0.015429046,"('untruthful', 'truthful')",-0.22971947,-0.2680622,-0.03601724,-0.041133948,-0.0714648,-0.0979224,-0.0264576
39,1.1308479,1.1799221,"('exploitative', 'cooperative')",0.50257665,0.5986062,0.5232971,0.61916727,0.7189072,0.7992318,0.0803246
40,0.9299731,0.87926686,"('stingy', 'generous')",0.94292974,0.87841886,-1.4899944,-1.6088591,0.1276362,0.0496089,-0.0780273
41,-0.27149504,-0.3263284,"('unforgiving', 'forgiving')",-0.15494107,-0.25154868,0.23917073,0.10630512,-0.0624218,-0.1571906,-0.0947688
42,-0.96841073,-0.85325235,"('unreliable', 'reliable')",-2.0998456,-2.1022005,-3.1131248,-3.0938752,-2.0604604,-2.0164426,0.0440178
43,-1.5881641,-1.5440379,"('irresponsible', 'responsible')",-1.4283121,-1.4121332,0.09704948,0.13416709,-0.9731422,-0.9406679,0.0324743
44,0.3754538,0.50683475,"('prejudiced', 'unprejudiced')",-1.4677079,-1.3152801,-1.5681995,-1.5213841,-0.8868179,-0.7766098,0.1102081
45,-2.190482,-2.1995926,"('incompetent', 'competent')",-1.6544256,-1.6832157,-0.33251426,-0.35166126,-1.3924739,-1.4114898,-0.0190159
46,-1.0894687,-1.0515214,"('uncompetitive', 'competitive')",-1.7133174,-1.6967063,-1.2054473,-1.1775315,-1.3360778,-1.3085864,0.0274914
47,-0.84054744,-0.7263527,"('stupid', 'smart')",0.08201957,0.12412665,4.9226046,4.9852576,1.3880256,1.4610106,0.072985
48,-0.085782476,-0.2039122,"('unintelligent', 'intelligent')",1.3057897,1.2809557,0.76043475,0.7522651,0.6601473,0.6097695,-0.0503778
49,-1.2697973,-1.260803,"('unable', 'able')",-0.11838278,-0.039372116,-0.8413821,-0.7266517,-0.7431874,-0.675609,0.0675784
50,-0.3223037,-0.29458606,"('clumsy', 'skillful')",-0.7113871,-0.7613735,-0.27883953,-0.3721999,-0.4375101,-0.4760532,-0.0385431
