,marsh_male,marsh_female,tuple,&_male,&_female,mclennan_male,mclennan_female,cos_male,cos_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.0039307848,-0.20431341,"('unsociable', 'sociable')",1.1155343,0.9758869,-2.5902698,-2.860971,-0.051868275,-0.3755686,-0.4352625,-0.5791384,-0.3931594,-0.6088209,-0.2156615
1,0.33803082,0.20630783,"('unfriendly', 'friendly')",-1.1522481,-1.1813546,-1.6887392,-1.8007017,-0.5000064,-0.66893035,1.9131987,1.8354864,-0.2179528,-0.3218385,-0.1038857
2,-0.4533497,-0.40133154,"('unlikable', 'likable')",0.8617443,0.9550058,0.23643282,0.2830174,0.9583806,0.99342096,0.8083693,0.90983766,0.4823154,0.5479901,0.0656747
3,-0.4676453,-0.31737664,"('repellent', 'pleasant')",0.16860797,0.23752894,-1.2843266,-1.2590954,0.46653178,0.45815906,-0.021619411,0.045143537,-0.2276903,-0.1671281,0.0605622
4,-0.28380966,-0.41380513,"('disliked', 'liked')",0.27259237,0.13632903,0.8296239,0.723935,-0.79635715,-0.88053435,-5.7313557,-5.674375,-1.1418612,-1.2216901,-0.0798289
5,0.06551318,0.14727174,"('distant', 'outgoing')",-0.84596044,-0.7859813,1.4130455,1.4587204,-1.2187047,-1.1219089,-0.24359208,-0.2289242,-0.1659397,-0.1061644,0.0597753
6,0.41519704,0.5375391,"('distant', 'open')",-0.8716383,-0.7708334,1.5119073,1.5643052,-1.2913724,-1.1843704,0.33392715,0.36402217,0.0196042,0.1021325,0.0825283
7,1.3728079,1.3998849,"('insensitive', 'sensitive')",0.26038548,0.35474366,-1.2621346,-1.330366,-0.24748743,-0.34906778,0.80203754,0.8149073,0.1851218,0.1780204,-0.0071014
8,0.5877547,0.6036922,"('unaffectionate', 'affectionate')",-0.66624874,-0.56248486,0.066259906,0.044567965,-1.1982516,-1.1599209,0.7182742,0.6353632,-0.0984423,-0.0877565,0.0106858
9,1.0963647,1.0755394,"('unaffectionate', 'caring')",-0.50723505,-0.43448055,-0.20103464,-0.25866455,-0.4819813,-0.55643713,1.4145063,1.3073782,0.264124,0.2266671,-0.0374569
10,0.020332385,0.0016317442,"('unsympathetic', 'sympathetic')",0.6699677,0.61238325,-3.5801733,-3.6879244,-0.3247308,-0.5809155,0.011090506,-0.041781183,-0.6407027,-0.7393212,-0.0986185
11,0.053042345,-0.00070645846,"('unhelpful', 'helpful')",-0.64231664,-0.64635444,-2.0775106,-2.0917513,0.10668518,-0.018578844,2.0374827,2.0141609,-0.1045234,-0.148646,-0.0441226
12,0.95868397,0.98488224,"('unsupportive', 'supportive')",0.88589406,1.0659009,-0.7480354,-0.74203235,-0.5979455,-0.65443665,-1.2153392,-1.1618052,-0.1433484,-0.1014982,0.0418502
13,0.12743393,-0.008708699,"('impolite', 'polite')",0.28053492,0.2630201,-1.8919268,-1.9389235,0.5097792,0.3790214,-0.097424634,-0.18250826,-0.2143207,-0.2976198,-0.0832991
14,-0.03409933,-0.0681134,"('antisocial', 'social')",1.3319362,1.3708702,-1.8973801,-1.9157783,0.48434174,0.33997738,-0.60559434,-0.64926195,-0.1441592,-0.1844612,-0.040302
15,0.21913171,0.13019213,"('boring', 'funny')",0.28504986,0.17415962,-0.40136057,-0.47397783,0.52754843,0.45931253,0.4023407,0.4267798,0.206542,0.1432932,-0.0632488
16,-0.92241955,-0.9134455,"('unpopular', 'popular')",0.19679531,0.23672067,0.16965106,0.11038925,-0.28009218,-0.23610967,0.47314522,0.48850027,-0.072584,-0.062789,0.009795
17,0.339246,0.291077,"('nasty', 'nice')",0.7408686,0.77673495,-0.34610415,-0.29257974,-0.6509033,-0.586365,-0.7707545,-0.6605729,-0.1375295,-0.0943411,0.0431884
18,-0.90468,-0.93548983,"('disagreeable', 'welcoming')",0.39918506,0.65048707,0.15276176,0.21042986,-1.8044862,-1.7205154,-0.44611558,-0.43483037,-0.520667,-0.4459837,0.0746833
19,0.15590501,0.1867148,"('inhospitable', 'hospitable')",-0.886496,-0.7576425,0.66308755,0.6761929,-0.6177763,-0.5867854,0.07748996,0.14213564,-0.121558,-0.0678769,0.0536811
20,-0.6247978,-0.573901,"('rough', 'thoughtful')",1.0781828,1.176373,-0.60964435,-0.5651701,-0.17838667,-0.14345327,0.962198,0.9872031,0.1255104,0.1762104,0.0507
21,0.3020558,0.26644233,"('immoral', 'moral')",1.1882596,1.222589,-2.663067,-2.757424,-0.41731665,-0.54625297,-0.9752269,-0.93574315,-0.513059,-0.5500778,-0.0370188
22,0.21668342,0.14145812,"('untrustworthy', 'trustworthy')",0.32582244,0.29402745,-1.2326521,-1.2939038,-0.6692332,-0.7673801,-1.1162046,-1.0620816,-0.4951168,-0.537576,-0.0424592
23,-0.28583658,-0.38449785,"('insincere', 'sincere')",-0.32307553,-0.21066839,-1.9389682,-2.0713933,-0.39570573,-0.5322702,5.3820634,5.2274356,0.4876955,0.4057212,-0.0819743
24,0.67319053,0.61558366,"('dishonest', 'honest')",-0.42512333,-0.3971768,-1.5138589,-1.5490577,-0.83120227,-0.87895405,0.9892546,0.8691235,-0.2215479,-0.2680963,-0.0465484
25,-0.13860878,-0.14930126,"('egoistic', 'altruistic')",-0.57814956,-0.55645233,0.77636176,0.7733736,-0.022167068,0.009963866,1.1685104,1.1243489,0.2411894,0.2403866,-0.0008028
26,0.2751543,0.15363729,"('hardhearted', 'benevolent')",1.2922587,1.1479725,0.09068323,-0.041356795,1.500829,1.34952,1.8016491,1.6671797,0.9921148,0.8553905,-0.1367243
