,ch_male,ch_female,tuple,robinson_male,robinson_female,worldwide_male,worldwide_female,inc_male,inc_female,average_male,average_female,female-male
0,2.8500254,2.6807961,"('unsociable', 'sociable')",0.50243145,0.30440104,0.59108895,0.41581002,-0.54693615,-0.7293856,0.8491524,0.6679054,-0.181247
1,-0.84875804,-0.83467615,"('unfriendly', 'friendly')",-0.26417613,-0.3673945,0.38920385,0.31362534,1.7545035,1.6206938,0.2576933,0.1830621,-0.0746312
2,1.5154141,1.5983104,"('unlikable', 'likable')",0.92329806,1.067633,1.5219098,1.7109836,1.0508624,1.2687044,1.252871,1.4114078,0.1585368
3,1.4263119,1.4835371,"('repellent', 'pleasant')",-0.83723783,-0.710143,-0.2847687,-0.23486207,0.058795508,0.14044863,0.0907752,0.1697451,0.0789699
4,-2.5541933,-2.537756,"('disliked', 'liked')",-0.38941905,-0.39673704,-0.018191136,-0.08951267,-6.1339293,-6.2376747,-2.2739332,-2.3154202,-0.041487
5,-2.7595844,-2.6502457,"('distant', 'outgoing')",-0.1604005,0.0137570575,0.23112527,0.27989855,0.039120343,0.18951476,-0.6624348,-0.5417688,0.120666
6,-3.6851518,-3.5089865,"('distant', 'open')",-0.7498291,-0.5052202,-0.6869766,-0.64974225,0.31492093,0.44335064,-1.2017591,-1.0551496,0.1466095
7,2.2825382,2.3558323,"('insensitive', 'sensitive')",0.3309796,0.33562344,-0.00400614,0.0050287545,0.59665316,0.49219093,0.8015412,0.7971689,-0.0043723
8,-1.4874866,-1.4775817,"('unaffectionate', 'affectionate')",0.24075006,0.32202077,-0.71575105,-0.6952013,0.40255883,0.4888194,-0.3899822,-0.3404857,0.0494965
9,0.058583014,0.08764483,"('unaffectionate', 'caring')",0.41727552,0.44119254,0.31680602,0.30794144,1.1059657,1.1244617,0.4746576,0.4903101,0.0156525
10,3.2627797,3.154324,"('unsympathetic', 'sympathetic')",0.124908626,0.0002558492,-0.38311204,-0.46172702,-0.2905422,-0.5034817,0.6785086,0.5473428,-0.1311658
11,1.5323279,1.4557383,"('unhelpful', 'helpful')",-0.9333561,-1.0023046,0.64351755,0.613038,2.1460917,2.0745335,0.8471453,0.7852513,-0.061894
12,2.1412778,2.335536,"('unsupportive', 'supportive')",1.331576,1.4699196,1.2867658,1.4293845,-1.6623733,-1.5830008,0.7743116,0.9129599,0.1386483
13,2.0085585,1.9709973,"('impolite', 'polite')",1.0949129,0.99268985,0.44408917,0.4499093,-0.0953196,-0.20591019,0.8630602,0.8019215,-0.0611387
14,3.1985831,3.071262,"('antisocial', 'social')",0.42126173,0.4122255,1.546336,1.4706341,-0.534299,-0.6497545,1.1579705,1.0760918,-0.0818787
15,0.08701607,0.008289397,"('boring', 'funny')",-0.3856061,-0.48876852,-0.593119,-0.61628264,0.5658113,0.49257094,-0.0814745,-0.1510477,-0.0695732
