,starwood_male,starwood_female,tuple,hotels_male,hotels_female,&_male,&_female,rest_male,rest_female,wldwd_male,wldwd_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.23847377,-0.40774518,"('unsociable', 'sociable')",1.8896397,1.8002502,0.95327044,0.8330502,4.195905,4.121768,-0.43101752,-0.5562656,-0.2688754,-0.39014515,1.0167414,0.900152,-0.1165894
1,-2.0354314,-2.0336199,"('unfriendly', 'friendly')",0.29915357,0.340262,-0.43663254,-0.39417002,-0.39236394,-0.3525468,-1.8566481,-1.8354433,2.1633368,2.0640497,-0.376431,-0.3685781,0.0078529
2,0.92987835,1.0198002,"('unlikable', 'likable')",1.3814428,1.5334398,1.8233807,1.9243779,2.3904276,2.441519,0.66244745,0.7549513,0.6434366,0.7619986,1.3051689,1.4060144,0.1008455
3,-0.41690797,-0.33640972,"('repellent', 'pleasant')",0.21236672,0.33919728,-0.15163216,-0.099544734,1.4498214,1.4588913,0.657594,0.69122624,0.1532129,0.28067482,0.3174091,0.3890059,0.0715968
4,0.09258746,0.07270789,"('disliked', 'liked')",-0.23098682,-0.20358449,0.3898507,0.3241403,-1.0359069,-0.99263895,-0.2838582,-0.33275357,-6.633493,-6.698552,-1.2836344,-1.3051135,-0.0214791
5,-0.7588303,-0.6216507,"('distant', 'outgoing')",-0.13353536,-0.073987775,-0.08005101,0.10769182,-2.4905105,-2.322114,-1.1158797,-1.0549726,0.07299904,0.1258973,-0.750968,-0.639856,0.111112
6,-1.2204726,-1.0570494,"('distant', 'open')",-0.1428209,-0.053488817,-0.11292346,0.10166411,-2.4042866,-2.2215047,-1.6307138,-1.5159231,0.7482491,0.8074399,-0.7938281,-0.6564771,0.137351
7,0.47831848,0.45258832,"('insensitive', 'sensitive')",1.0504128,1.093213,0.9232717,0.9180818,2.7392898,2.698997,0.34260547,0.33787552,0.83246344,0.86252457,1.0610603,1.0605466,-0.0005137
8,-0.59147626,-0.5857698,"('unaffectionate', 'affectionate')",-0.33637878,-0.37260976,-1.184099,-1.1405746,-0.49479845,-0.46667,-2.62879,-2.5745072,0.7461763,0.6747775,-0.7482277,-0.7442257,0.004002
9,-0.13336803,-0.13114476,"('unaffectionate', 'caring')",0.9301704,0.93247443,-0.11688845,-0.09123443,1.5130665,1.5643828,-1.8101546,-1.7935979,1.4269395,1.4102246,0.3016276,0.3151841,0.0135565
10,0.0077284295,-0.11366717,"('unsympathetic', 'sympathetic')",0.90663713,0.9305147,-0.5040522,-0.58897036,3.7410233,3.675705,-0.52505827,-0.634185,-0.28922743,-0.3284501,0.5561752,0.4901578,-0.0660174
11,0.017742874,0.031742595,"('unhelpful', 'helpful')",-0.0809703,-0.10820402,0.15200344,0.12060113,1.769709,1.7431164,-0.29520744,-0.32929832,1.7384408,1.7949617,0.5502864,0.5421532,-0.0081332
12,0.3991169,0.47595182,"('unsupportive', 'supportive')",1.4942318,1.6007148,0.4540547,0.61658996,2.815137,2.9390016,-0.058767118,0.0012216084,-1.9337838,-1.9022434,0.5283316,0.6218728,0.0935412
13,0.6133422,0.5096438,"('impolite', 'polite')",1.6513976,1.6608996,0.3499821,0.2899816,3.4602852,3.3796666,0.38811827,0.30975026,-0.28388032,-0.30463153,1.0298742,0.9742184,-0.0556558
14,0.6152421,0.6198485,"('antisocial', 'social')",3.4133122,3.4131925,1.7411,1.6143646,3.9445183,3.9367948,0.79117507,0.78193545,-0.6910513,-0.6753347,1.635716,1.6151334,-0.0205826
15,0.01772153,-0.08343177,"('boring', 'funny')",-0.73427194,-0.81815606,-0.043088626,-0.134697,-1.5803612,-1.5943011,-0.6285403,-0.6838519,0.41934666,0.3940533,-0.4248656,-0.4867308,-0.0618652
16,0.37992674,0.31261998,"('unpopular', 'popular')",0.3630076,0.4165002,1.0003659,0.9255671,-0.179267,-0.09219707,0.04404457,0.06284946,1.017363,1.0231309,0.4375734,0.4414118,0.0038384
17,0.26876777,0.30705857,"('nasty', 'nice')",-0.09441915,-0.010174118,-0.027504476,0.034237076,0.5811523,0.646005,-0.29992422,-0.2808198,-0.65191466,-0.57813555,-0.0373071,0.0196952,0.0570023
18,0.28634524,0.3786576,"('disagreeable', 'welcoming')",0.03632757,0.11780819,0.543347,0.7281899,-0.07977765,-0.0031703562,-1.07036,-0.9806498,-0.12530166,-0.10051609,-0.0682366,0.0233866,0.0916232
19,-0.79311085,-0.68061405,"('inhospitable', 'hospitable')",-1.4821365,-1.4095856,-1.2812433,-1.1308267,-2.3612733,-2.2749786,-0.8451848,-0.7754951,-0.14641577,0.02125983,-1.1515607,-1.0417067,0.109854
20,-0.7081322,-0.618379,"('rough', 'thoughtful')",-0.23190536,-0.19443305,0.22421317,0.30688858,0.35246068,0.31474364,-0.38660702,-0.37441745,1.029153,1.0260046,0.0465304,0.0767345,0.0302041
21,0.33489332,0.26957887,"('immoral', 'moral')",1.0430555,1.0303495,0.12826985,0.062381,2.2363827,2.2353601,0.16943163,0.12721723,-0.9118527,-0.87267905,0.50003,0.475368,-0.024662
22,0.3020944,0.30826947,"('untrustworthy', 'trustworthy')",0.34573165,0.36884338,1.0962919,1.070375,1.1153817,1.0984749,0.58793914,0.56339157,-0.66763467,-0.6836856,0.4633007,0.4542781,-0.0090226
23,-0.25480664,-0.30728215,"('insincere', 'sincere')",0.9027644,0.9644597,-0.18820103,-0.19092782,2.467194,2.422913,0.3195799,0.26127255,6.14512,6.0353317,1.5652752,1.5309612,-0.034314
