,brighthouse_male,brighthouse_female,tuple,financial_male,financial_female,inc_male,inc_female,average_male,average_female,female-male
31,-1.427039,-1.2202461,"('evil', 'good')",-1.2781222,-1.3263409,-1.2750677,-1.378866,-1.326743,-1.3084843,0.0182587
32,-0.15839851,-0.16712512,"('unkind', 'kind')",0.8211385,0.8353289,1.2725536,1.070373,0.6450979,0.5795256,-0.0655723
33,0.22506705,0.18974568,"('wrong', 'right')",0.76959527,0.7616671,-0.7496017,-0.81629217,0.0816869,0.0450402,-0.0366467
34,-0.19445956,0.038948964,"('mean', 'honorable')",0.91932505,0.9964892,6.415731,6.506816,2.3801988,2.5140847,0.1338859
35,-0.39894184,-0.45287782,"('corrupt', 'incorrupt')",-1.4525895,-1.5200416,-0.25555375,-0.34052825,-0.7023617,-0.7711492,-0.0687875
36,-1.7036494,-1.560029,"('hostile', 'amicable')",-0.102214426,-0.33960286,0.3883015,0.2112657,-0.4725208,-0.5627887,-0.0902679
37,0.9195391,0.9101381,"('fake', 'genuine')",-0.56820166,-0.566991,0.57449156,0.5003486,0.3086097,0.2811652,-0.0274445
38,-0.07307326,0.044134017,"('untruthful', 'truthful')",0.6037605,0.6292532,0.16416627,0.21195531,0.2316178,0.2951142,0.0634964
39,1.6558082,1.6220734,"('exploitative', 'cooperative')",0.87068945,1.0088999,-0.19974977,-0.20569701,0.7755826,0.8084254,0.0328428
40,-0.41244307,-0.3637634,"('stingy', 'generous')",1.2503188,1.278553,-1.822498,-1.9940841,-0.3282074,-0.3597648,-0.0315574
41,-0.0053985,0.1915002,"('unforgiving', 'forgiving')",1.2870175,1.2624059,0.115156054,0.008518979,0.4655917,0.487475,0.0218833
42,1.0627486,1.1859069,"('unreliable', 'reliable')",0.8659704,1.0325863,-2.792053,-2.6532319,-0.287778,-0.1449129,0.1428651
43,0.64874285,0.7331438,"('irresponsible', 'responsible')",1.2683765,1.388387,0.5765324,0.51224816,0.8312172,0.8779263,0.0467091
44,0.10378961,0.0958204,"('prejudiced', 'unprejudiced')",-0.4254212,-0.33626768,-1.4717777,-1.3649088,-0.5978031,-0.5351187,0.0626844
45,-0.031388603,0.17237324,"('incompetent', 'competent')",-0.16581506,-0.18729697,-0.3240061,-0.49346384,-0.1737366,-0.1694625,0.0042741
46,0.49503887,0.540741,"('uncompetitive', 'competitive')",1.4188216,1.4500577,-0.3856514,-0.43039256,0.509403,0.5201354,0.0107324
47,0.5218901,0.59609544,"('stupid', 'smart')",1.1762016,1.2054826,5.840903,5.853963,2.5129983,2.551847,0.0388487
48,-0.22876075,-0.18247932,"('unintelligent', 'intelligent')",-0.23542587,-0.19686982,0.2717427,0.23214763,-0.064148,-0.0490672,0.0150808
49,-0.28434634,-0.05621805,"('unable', 'able')",-0.75920546,-0.58936834,-0.2116352,-0.029742189,-0.4183957,-0.2251095,0.1932862
50,6.208196e-05,0.07547947,"('clumsy', 'skillful')",0.24162336,0.28366274,0.28301603,0.31065583,0.1749005,0.223266,0.0483655
51,0.057611324,-0.08523455,"('uneducated', 'educated')",0.17176974,0.102904476,0.5075164,0.37778503,0.2456325,0.1318183,-0.1138142
52,-0.46491745,-0.5848087,"('irrational', 'rational')",-0.15271768,-0.3747327,0.059139654,-0.0685349,-0.1861652,-0.3426921,-0.1565269
53,-1.4029989,-1.2668871,"('uncreative', 'creative')",1.3765259,1.3307747,1.1674535,1.0189028,0.3803268,0.3609301,-0.0193967
54,-0.05674219,-0.064726375,"('incapable', 'capable')",1.0946337,1.0846355,1.0125284,1.0420365,0.6834733,0.6873152,0.0038419
55,0.46110958,0.57159334,"('incompetent', 'clever')",-0.2100548,-0.12491429,-0.4139235,-0.4474637,-0.0542896,-0.0002615,0.0540281
56,1.2287861,1.2578743,"('impractical', 'practical')",0.8779135,0.9636265,-0.15627626,-0.150559,0.6501411,0.690314,0.0401729
57,-0.46789634,-0.42944515,"('unimaginative', 'imaginative')",0.10265481,0.13204367,-2.7404904,-2.8327687,-1.035244,-1.04339,-0.008146
58,-0.43344158,-0.35891867,"('undiscriminating', 'discriminating')",1.5673871,1.4942126,0.27643564,0.19533284,0.470127,0.4435423,-0.0265847
59,0.47108927,0.4391522,"('foolish', 'wise')",0.46355352,0.38806388,0.46788535,0.4336592,0.4675094,0.4202917,-0.0472177
60,1.2896882,1.3195807,"('inefficient', 'efficient')",0.9514925,1.0855482,-0.008630589,0.07802814,0.7441834,0.8277191,0.0835357
61,-0.3609197,-0.484116,"('illogical', 'logical')",1.3945031,1.2800918,0.36328474,0.16554067,0.4656227,0.3205055,-0.1451172
62,1.2414587,1.4440244,"('incompetent', 'brilliant')",0.8552757,1.1082177,-0.008435783,0.2034088,0.6960995,0.9185503,0.2224508
63,-0.07057795,0.106138825,"('unperceptive', 'insightful')",1.5556452,1.5726864,1.1502186,1.1930816,0.8784286,0.9573023,0.0788737
64,0.81227505,0.6617375,"('shy', 'confident')",0.9746911,0.93374366,-6.68561,-6.6689734,-1.6328812,-1.691164,-0.0582828
65,0.14708057,-0.080245696,"('insecure', 'secure')",0.2860357,0.24921778,-0.2628279,-0.37030223,0.0567628,-0.0671101,-0.1238729
66,-0.07430286,-0.0873423,"('inactive', 'active')",1.1856476,1.1030576,1.3064281,1.206627,0.8059243,0.7407808,-0.0651435
67,1.0036452,0.88973814,"('doubtful', 'determined')",-0.06243366,-0.056516,-0.5928721,-0.63391393,0.1161131,0.0664361,-0.049677
68,0.110104114,0.012477518,"('dependent', 'independent')",-1.5814995,-1.6652898,-0.59036976,-0.6555354,-0.6872551,-0.7694492,-0.0821941
69,-0.61282945,-0.49627802,"('lazy', 'industrious')",0.462103,0.46390218,-0.8064716,-0.69108856,-0.319066,-0.2411548,0.0779112
70,0.6890965,0.80274475,"('lethargic', 'energetic')",0.23168357,0.42476535,0.64884174,0.7109311,0.5232073,0.6461471,0.1229398
71,0.24188998,0.3498891,"('diffident', 'self-confident')",1.6337981,1.6322372,0.441995,0.35932565,0.772561,0.780484,0.007923
72,0.11881088,0.04086884,"('unambitious', 'ambitious')",0.16043991,0.2850234,-1.1112219,-1.0781659,-0.2773237,-0.2507579,0.0265658
73,1.3957287,1.283643,"('helpless', 'self-reliant')",0.71079403,0.6243267,-3.4710448,-3.3402963,-0.4548407,-0.4774422,-0.0226015
74,0.14620079,0.28950778,"('undedicated', 'dedicated')",0.6602707,0.7319598,0.1997275,0.11057593,0.3353997,0.3773478,0.0419481
75,-0.10980877,-0.04743077,"('meek', 'impulsive')",-0.79517496,-0.70809484,-0.43024483,-0.26842886,-0.4450762,-0.3413181,0.1037581
76,0.3189872,0.35109815,"('anxious', 'daring')",0.4774044,0.66593033,0.2640328,0.35697228,0.3534748,0.4580003,0.1045255
77,-0.53346384,-0.4668141,"('unmotivated', 'motivated')",1.2738389,1.2408228,-1.2215189,-1.1416094,-0.1603813,-0.1225336,0.0378477
78,-1.0584548,-0.85439783,"('nonresilient', 'resilient')",1.5524558,1.6386409,0.3305919,0.43330392,0.2748643,0.405849,0.1309847
79,-0.59616584,-0.5433105,"('wavering', 'unwavering')",-0.8484442,-0.8823589,0.1903693,0.23586495,-0.4180803,-0.3966015,0.0214788
80,1.019913,0.87303114,"('dominated', 'dominating')",-0.40740448,-0.3629864,-1.2929033,-1.2560747,-0.2267983,-0.2486766,-0.0218783
81,0.53553677,0.3395958,"('submissive', 'aggressive')",1.0146761,1.1000602,-0.7244089,-0.73790973,0.275268,0.2339154,-0.0413526
82,-0.79042196,-0.68518233,"('poor', 'rich')",0.21403994,0.2673767,6.6372976,6.6096377,2.0203052,2.063944,0.0436388
83,0.33790532,0.28033906,"('powerless', 'powerful')",0.7721359,0.8202979,-1.0607818,-1.1058868,0.0164198,-0.00175,-0.0181698
84,0.23283246,0.077874854,"('inferior', 'superior')",0.3907498,0.35463652,0.8640795,0.7363043,0.4958872,0.3896052,-0.106282
85,-0.43926913,-0.3553131,"('insignificant', 'prestigious')",1.1127764,1.0460308,0.4720711,0.50265,0.3818595,0.3977892,0.0159297
86,-0.4511451,-0.48593676,"('uninfluential', 'influential')",0.10111517,0.014726579,-0.16414762,-0.354303,-0.1713925,-0.2751711,-0.1037786
87,0.40613836,0.26970068,"('unsuccessful', 'successful')",1.4457805,1.3721333,0.7525386,0.7041676,0.8681525,0.7820005,-0.086152
88,-0.34398007,-0.3563859,"('low', 'eminent')",-0.754438,-0.7320593,0.3667128,0.36810762,-0.2439017,-0.2401125,0.0037892
