,kimco_male,kimco_female,tuple,realty_male,realty_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.84959614,-0.91900986,"('unsociable', 'sociable')",-0.4740495,-0.5713596,-0.29665285,-0.41106817,-0.5400995,-0.6338125,-0.093713
1,-1.3340119,-1.2910932,"('unfriendly', 'friendly')",-0.28428593,-0.3109031,1.5953252,1.4560298,-0.0076575,-0.0486555,-0.040998
2,0.8588197,0.89183074,"('unlikable', 'likable')",1.0927196,1.1705129,0.7623153,0.7484721,0.9046182,0.9369386,0.0323204
3,-0.13723102,-0.061430633,"('repellent', 'pleasant')",-0.9564206,-0.86358804,0.7434924,0.7678773,-0.1167197,-0.0523805,0.0643392
4,-0.4133244,-0.33549485,"('disliked', 'liked')",0.77765864,0.73832804,-7.0820456,-7.277798,-2.2392371,-2.2916551,-0.052418
5,0.025279671,0.09562275,"('distant', 'outgoing')",0.6275796,0.6637135,-0.23206075,-0.28446564,0.1402662,0.1582902,0.018024
6,-0.6027009,-0.47118458,"('distant', 'open')",0.48775044,0.5492671,0.012199488,-0.0644479,-0.0342503,0.0045449,0.0387952
7,-0.22774096,-0.20832188,"('insensitive', 'sensitive')",-0.6871733,-0.6443568,0.42481497,0.4110407,-0.1633664,-0.1472127,0.0161537
8,-0.521266,-0.49133712,"('unaffectionate', 'affectionate')",-0.08561398,-0.063674554,1.0489333,0.9815004,0.1473511,0.1421629,-0.0051882
9,-0.81389636,-0.78521216,"('unaffectionate', 'caring')",0.07926235,0.0995518,1.4263713,1.3891453,0.2305791,0.234495,0.0039159
10,-0.65330106,-0.61463225,"('unsympathetic', 'sympathetic')",-2.1672075,-2.176278,-0.56555337,-0.56241524,-1.1286873,-1.1177751,0.0109122
11,0.021813985,0.029514302,"('unhelpful', 'helpful')",-0.800102,-0.7827463,1.6085058,1.7052723,0.2767393,0.3173468,0.0406075
12,-0.19099995,-0.03148049,"('unsupportive', 'supportive')",0.14283417,0.25787467,-1.9849979,-2.0351574,-0.6777212,-0.6029211,0.0748001
13,0.050111666,0.0015505031,"('impolite', 'polite')",-0.63899547,-0.6636661,-0.7048686,-0.6589906,-0.4312508,-0.4403687,-0.0091179
14,-0.46883172,-0.47357437,"('antisocial', 'social')",0.2228182,0.21742053,-0.23415905,-0.31394562,-0.1600575,-0.1900332,-0.0299757
15,0.4662492,0.3605265,"('boring', 'funny')",0.8804215,0.8090304,-0.04810527,-0.06617517,0.4328552,0.3677939,-0.0650613
16,-0.6672361,-0.6088202,"('unpopular', 'popular')",0.5529309,0.5364642,0.50412124,0.43602273,0.1299387,0.1212222,-0.0087165
17,-0.06331432,-0.001533824,"('nasty', 'nice')",0.68613005,0.73624706,-0.3939775,-0.35561538,0.0762794,0.126366,0.0500866
18,-0.69006675,-0.5632253,"('disagreeable', 'welcoming')",0.141429,0.19710693,-0.4995202,-0.5875266,-0.349386,-0.3178817,0.0315043
19,-0.5991698,-0.48974952,"('inhospitable', 'hospitable')",-0.62697834,-0.58357394,-0.39032853,-0.34792826,-0.5388256,-0.4737506,0.065075
20,-0.7623928,-0.70632994,"('rough', 'thoughtful')",0.03497417,0.068305925,0.7313923,0.7379602,0.0013246,0.0333121,0.0319875
21,0.14311868,0.13119464,"('immoral', 'moral')",-0.50437045,-0.5375388,-0.7350872,-0.7220907,-0.3654463,-0.376145,-0.0106987
22,0.19489558,0.25616887,"('untrustworthy', 'trustworthy')",-1.346868,-1.3405703,-1.0547934,-1.0940429,-0.7355886,-0.7261481,0.0094405
23,-0.32862598,-0.40448743,"('insincere', 'sincere')",-0.46933505,-0.5109455,5.9387,5.983897,1.7135798,1.6894881,-0.0240917
24,0.681832,0.66587204,"('dishonest', 'honest')",-1.2326754,-1.2181365,0.4464918,0.48274708,-0.0347839,-0.0231725,0.0116114
25,-0.38976735,-0.35632288,"('egoistic', 'altruistic')",0.46654415,0.49515054,1.4110421,1.3679568,0.4959397,0.5022615,0.0063218
26,-0.89416695,-0.8701722,"('hardhearted', 'benevolent')",1.4814014,1.4381385,1.5440209,1.4429859,0.7104185,0.6703174,-0.0401011
27,0.06911401,0.15008822,"('hardhearted', 'softhearted')",-0.46216547,-0.4187388,1.3891069,1.2849493,0.3320185,0.3387663,0.0067478
28,-0.573683,-0.6505854,"('disloyal', 'loyal')",-0.71467096,-0.8132591,0.85997885,0.8176792,-0.1427917,-0.2153884,-0.0725967
29,-0.2908773,-0.26996174,"('unfair', 'fair')",-0.66585875,-0.6616246,-0.3682503,-0.49950537,-0.4416622,-0.4770306,-0.0353684
30,0.52095026,0.4973295,"('intolerant', 'tolerant')",-0.26060453,-0.28568745,0.8473339,0.81626594,0.3692265,0.342636,-0.0265905
31,-0.969583,-0.7700377,"('evil', 'good')",0.19249456,0.25144234,-0.53493845,-0.63463724,-0.4373423,-0.3844109,0.0529314
32,-0.3817818,-0.4360288,"('unkind', 'kind')",-0.6572155,-0.69633657,0.45992598,0.35985252,-0.1930238,-0.2575043,-0.0644805
33,0.39580438,0.37769255,"('wrong', 'right')",1.1616042,1.172665,-0.47898248,-0.5049156,0.3594754,0.3484807,-0.0109947
34,-0.087651655,-0.0032757819,"('mean', 'honorable')",0.11548948,0.1905957,5.686062,5.8642955,1.9046332,2.0172051,0.1125719
35,-0.074398614,-0.12816587,"('corrupt', 'incorrupt')",0.9285066,0.85128415,-0.10560418,-0.16166198,0.2495013,0.1871521,-0.0623492
36,-1.0500243,-0.9899679,"('hostile', 'amicable')",1.2711399,1.2119036,0.17417927,0.014932446,0.1317649,0.078956,-0.0528089
37,0.018876268,-0.014370343,"('fake', 'genuine')",-1.0849129,-1.0522866,0.009654762,0.04859742,-0.3521273,-0.3393532,0.0127741
38,-0.24469428,-0.14184749,"('untruthful', 'truthful')",-0.16917126,-0.1487957,-0.12022215,-0.04179207,-0.1780292,-0.1108118,0.0672174
39,1.3636602,1.3648913,"('exploitative', 'cooperative')",0.2778991,0.29096308,0.06548004,0.11314502,0.5690131,0.5896664,0.0206533
