,nickname_male,nickname_female,tuple,average_male,average_female,female-male
0,0.31036413,0.184409,"('unsociable', 'sociable')",0.3103641,0.184409,-0.1259551
1,1.4380894,1.3657498,"('unfriendly', 'friendly')",1.4380894,1.3657498,-0.0723396
2,0.72510374,0.86258364,"('unlikable', 'likable')",0.7251037,0.8625836,0.1374799
3,1.0508703,1.0128992,"('repellent', 'pleasant')",1.0508703,1.0128992,-0.0379711
4,-6.9245725,-6.8950434,"('disliked', 'liked')",-6.9245725,-6.8950434,0.0295291
5,0.023962172,0.0641611,"('distant', 'outgoing')",0.0239622,0.0641611,0.0401989
6,0.109597,0.14953093,"('distant', 'open')",0.109597,0.1495309,0.0399339
7,0.9385109,0.94315386,"('insensitive', 'sensitive')",0.9385109,0.9431539,0.004643
8,0.85371995,0.8746641,"('unaffectionate', 'affectionate')",0.8537199,0.8746641,0.0209442
9,1.4948459,1.5760945,"('unaffectionate', 'caring')",1.4948459,1.5760945,0.0812486
10,1.4146161,1.4626254,"('unsympathetic', 'sympathetic')",1.4146161,1.4626254,0.0480093
11,2.0541053,2.1049988,"('unhelpful', 'helpful')",2.0541053,2.1049988,0.0508935
12,-1.2907885,-1.2652575,"('unsupportive', 'supportive')",-1.2907885,-1.2652575,0.025531
13,0.7514684,0.72586834,"('impolite', 'polite')",0.7514684,0.7258683,-0.0256001
14,-0.19134142,-0.36743557,"('antisocial', 'social')",-0.1913414,-0.3674356,-0.1760942
15,0.6543331,0.5831426,"('boring', 'funny')",0.6543331,0.5831426,-0.0711905
16,-0.1771788,-0.12384203,"('unpopular', 'popular')",-0.1771788,-0.123842,0.0533368
17,-0.20680046,-0.18874615,"('nasty', 'nice')",-0.2068005,-0.1887462,0.0180543
18,-0.2852396,-0.39527082,"('disagreeable', 'welcoming')",-0.2852396,-0.3952708,-0.1100312
19,-0.41244757,-0.2644345,"('inhospitable', 'hospitable')",-0.4124476,-0.2644345,0.1480131
20,0.64915943,0.5116569,"('rough', 'thoughtful')",0.6491594,0.5116569,-0.1375025
21,0.30410594,0.39100826,"('immoral', 'moral')",0.3041059,0.3910083,0.0869024
22,0.07075135,0.065058336,"('untrustworthy', 'trustworthy')",0.0707513,0.0650583,-0.005693
23,6.2604795,6.193664,"('insincere', 'sincere')",6.2604795,6.1936641,-0.0668154
24,1.8838365,1.9007304,"('dishonest', 'honest')",1.8838365,1.9007304,0.0168939
25,0.40695953,0.33624968,"('egoistic', 'altruistic')",0.4069595,0.3362497,-0.0707098
26,0.13166589,0.04235515,"('hardhearted', 'benevolent')",0.1316659,0.0423551,-0.0893108
27,1.3983362,1.2761091,"('hardhearted', 'softhearted')",1.3983362,1.2761091,-0.1222271
28,0.9792736,0.9817566,"('disloyal', 'loyal')",0.9792736,0.9817566,0.002483
29,-0.8445513,-0.8961684,"('unfair', 'fair')",-0.8445513,-0.8961684,-0.0516171
30,0.8967667,0.85915726,"('intolerant', 'tolerant')",0.8967667,0.8591573,-0.0376094
31,-1.6540834,-1.6475184,"('evil', 'good')",-1.6540834,-1.6475184,0.006565
32,1.2650398,1.3192047,"('unkind', 'kind')",1.2650398,1.3192047,0.0541649
33,-0.21735808,-0.1969652,"('wrong', 'right')",-0.2173581,-0.1969652,0.0203929
34,4.476487,4.58569,"('mean', 'honorable')",4.4764872,4.58569,0.1092028
35,-1.3844382,-1.4661757,"('corrupt', 'incorrupt')",-1.3844382,-1.4661757,-0.0817375
36,-0.9926836,-0.9617208,"('hostile', 'amicable')",-0.9926836,-0.9617208,0.0309628
37,0.58790773,0.66464543,"('fake', 'genuine')",0.5879077,0.6646454,0.0767377
38,-0.09347461,-0.04136899,"('untruthful', 'truthful')",-0.0934746,-0.041369,0.0521056
39,0.07588256,0.033747856,"('exploitative', 'cooperative')",0.0758826,0.0337479,-0.0421347
40,-1.085436,-1.289487,"('stingy', 'generous')",-1.085436,-1.289487,-0.204051
41,-0.07144765,0.009485263,"('unforgiving', 'forgiving')",-0.0714476,0.0094853,0.0809329
42,-1.5128372,-1.5012661,"('unreliable', 'reliable')",-1.5128372,-1.5012661,0.0115711
43,1.3767843,1.3821158,"('irresponsible', 'responsible')",1.3767843,1.3821158,0.0053315
44,-1.2580153,-1.2280512,"('prejudiced', 'unprejudiced')",-1.2580153,-1.2280512,0.0299641
45,0.36600128,0.3591275,"('incompetent', 'competent')",0.3660013,0.3591275,-0.0068738
46,0.03203949,0.059230804,"('uncompetitive', 'competitive')",0.0320395,0.0592308,0.0271913
47,5.065592,5.225063,"('stupid', 'smart')",5.0655918,5.2250628,0.159471
48,1.059441,0.90414745,"('unintelligent', 'intelligent')",1.059441,0.9041474,-0.1552936
49,0.25755107,0.4104083,"('unable', 'able')",0.2575511,0.4104083,0.1528572
50,0.2331303,0.27124402,"('clumsy', 'skillful')",0.2331303,0.271244,0.0381137
51,0.6343006,0.5956623,"('uneducated', 'educated')",0.6343006,0.5956623,-0.0386383
52,-0.79544574,-0.8068112,"('irrational', 'rational')",-0.7954457,-0.8068112,-0.0113655
53,0.34024918,0.3161539,"('uncreative', 'creative')",0.3402492,0.3161539,-0.0240953
54,1.2275311,1.4414787,"('incapable', 'capable')",1.2275311,1.4414787,0.2139476
55,1.0518265,0.91190153,"('incompetent', 'clever')",1.0518265,0.9119015,-0.139925
56,1.0791708,1.0337726,"('impractical', 'practical')",1.0791708,1.0337726,-0.0453982
57,-1.9792715,-1.919279,"('unimaginative', 'imaginative')",-1.9792715,-1.919279,0.0599925
58,-0.022201963,-0.033281844,"('undiscriminating', 'discriminating')",-0.022202,-0.0332818,-0.0110798
59,-0.16520149,-0.041910633,"('foolish', 'wise')",-0.1652015,-0.0419106,0.1232909
60,1.1645565,1.106044,"('inefficient', 'efficient')",1.1645565,1.1060441,-0.0585124
61,0.2006951,-0.009280376,"('illogical', 'logical')",0.2006951,-0.0092804,-0.2099755
62,1.5028291,1.4857796,"('incompetent', 'brilliant')",1.5028291,1.4857796,-0.0170495
63,0.86101407,0.89272755,"('unperceptive', 'insightful')",0.8610141,0.8927276,0.0317135
64,-5.510698,-5.5090036,"('shy', 'confident')",-5.5106978,-5.5090036,0.0016942
65,1.0505958,0.9648523,"('insecure', 'secure')",1.0505958,0.9648523,-0.0857435
66,-0.1714557,-0.13139573,"('inactive', 'active')",-0.1714557,-0.1313957,0.04006
67,-0.8833894,-0.7522513,"('doubtful', 'determined')",-0.8833894,-0.7522513,0.1311381
68,-0.23142178,-0.25016347,"('dependent', 'independent')",-0.2314218,-0.2501635,-0.0187417
69,-1.6929471,-1.6714616,"('lazy', 'industrious')",-1.6929471,-1.6714616,0.0214855
70,1.8771461,1.8212477,"('lethargic', 'energetic')",1.8771461,1.8212477,-0.0558984
71,0.73165107,0.777822,"('diffident', 'self-confident')",0.7316511,0.777822,0.0461709
72,1.0242931,1.0951552,"('unambitious', 'ambitious')",1.0242931,1.0951552,0.0708621
73,-2.7295845,-2.7155032,"('helpless', 'self-reliant')",-2.7295845,-2.7155032,0.0140813
74,0.19504556,0.0893324,"('undedicated', 'dedicated')",0.1950456,0.0893324,-0.1057132
