,northern_male,northern_female,tuple,trust_male,trust_female,corp_male,corp_female,average_male,average_female,female-male
0,0.41424865,0.25073785,"('unsociable', 'sociable')",0.45526832,0.32675773,0.2871155,0.29786637,0.3855441,0.2917873,-0.0937568
1,-1.0030725,-1.0428632,"('unfriendly', 'friendly')",-0.76555127,-0.8830028,1.3290641,0.99299055,-0.1465199,-0.3109585,-0.1644386
2,0.68936086,0.71206236,"('unlikable', 'likable')",2.013775,2.0508423,0.6826855,0.65599877,1.1286071,1.1396345,0.0110274
3,0.5049598,0.59906864,"('repellent', 'pleasant')",0.7431717,0.91882527,0.7269958,0.90713555,0.6583758,0.8083432,0.1499674
4,-0.92338145,-0.99840206,"('disliked', 'liked')",-0.38654608,-0.3651676,-7.5339994,-7.7055283,-2.9479758,-3.0230325,-0.0750567
5,-1.6451689,-1.6494945,"('distant', 'outgoing')",-0.996618,-1.0677392,-0.6046817,-0.7436702,-1.0821562,-1.1536346,-0.0714784
6,-1.8573215,-1.8103173,"('distant', 'open')",-1.1599133,-1.2511635,-0.7003671,-0.87193453,-1.2392006,-1.3111385,-0.0719379
7,1.0666479,1.1316878,"('insensitive', 'sensitive')",1.3164912,1.3734219,0.8495417,0.89300007,1.0775603,1.1327033,0.055143
8,-0.6029665,-0.6134788,"('unaffectionate', 'affectionate')",-0.9392737,-1.0111339,0.18026608,-0.014667112,-0.4539913,-0.5464266,-0.0924353
9,-0.19258212,-0.1740469,"('unaffectionate', 'caring')",0.21829219,0.18373297,1.088568,1.0011635,0.371426,0.3369499,-0.0344761
10,1.3423337,1.3219783,"('unsympathetic', 'sympathetic')",0.3481481,0.3110202,0.25698447,0.40541548,0.6491554,0.6794713,0.0303159
11,0.74333483,0.7479991,"('unhelpful', 'helpful')",1.2549502,1.2000546,2.647025,2.6727066,1.5484368,1.5402535,-0.0081833
12,1.4497303,1.5753268,"('unsupportive', 'supportive')",1.0439949,1.210272,-1.8699293,-1.8455634,0.207932,0.3133451,0.1054131
13,0.58755314,0.54316825,"('impolite', 'polite')",1.1687348,1.1004943,0.15260008,0.26341802,0.636296,0.6356935,-0.0006025
14,1.8173344,1.7839274,"('antisocial', 'social')",2.5482159,2.5914204,0.24136722,0.28117347,1.5356391,1.5521739,0.0165348
15,0.0514223,-0.102569684,"('boring', 'funny')",0.107420534,-0.05713186,-0.06557019,-0.16029212,0.0310909,-0.1066646,-0.1377555
16,-1.236499,-1.2319388,"('unpopular', 'popular')",-1.1056916,-1.0170249,-0.050683115,-0.06754891,-0.7976245,-0.7721709,0.0254536
17,-0.37297443,-0.34650156,"('nasty', 'nice')",0.43794158,0.51818615,-0.37454447,-0.38356808,-0.1031924,-0.0706278,0.0325646
18,0.78065324,0.9026454,"('disagreeable', 'welcoming')",-0.45463637,-0.33894816,-0.61603826,-0.7314587,-0.0966738,-0.0559205,0.0407533
19,-1.2728791,-1.2582626,"('inhospitable', 'hospitable')",-1.5329442,-1.5975355,-0.870007,-0.9125951,-1.2252768,-1.2561311,-0.0308543
20,-0.3248367,-0.26908132,"('rough', 'thoughtful')",0.51413256,0.536951,0.5122918,0.5207449,0.2338626,0.2628715,0.0290089
21,0.9104124,0.84489137,"('immoral', 'moral')",1.346196,1.3846802,-0.1753505,0.12890881,0.6937527,0.7861602,0.0924075
22,0.84591687,0.8257223,"('untrustworthy', 'trustworthy')",0.90650123,0.898107,-0.6413037,-0.5375588,0.3703714,0.3954235,0.0250521
