,pentair_male,pentair_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-0.61007947,-0.7649829,"('unsociable', 'sociable')",-0.3303076,-0.3606323,-0.4701935,-0.5628076,-0.0926141
1,-0.8368133,-0.9041703,"('unfriendly', 'friendly')",2.2505624,2.0666113,0.7068746,0.5812205,-0.1256541
2,0.08076687,-0.011368215,"('unlikable', 'likable')",0.5031611,0.5478956,0.291964,0.2682637,-0.0237003
3,-0.4373999,-0.36367252,"('repellent', 'pleasant')",-0.18230909,-0.15684678,-0.3098545,-0.2602597,0.0495948
4,0.75522625,0.8398756,"('disliked', 'liked')",-4.8701982,-4.612717,-2.0574861,-1.8864207,0.1710654
5,-0.49675533,-0.4603462,"('distant', 'outgoing')",0.2159241,0.15347967,-0.1404156,-0.1534333,-0.0130177
6,-0.45401385,-0.38936263,"('distant', 'open')",0.36926365,0.26225197,-0.0423751,-0.0635553,-0.0211802
7,-0.014712276,-0.066708,"('insensitive', 'sensitive')",1.0644065,1.1073847,0.5248471,0.5203384,-0.0045087
8,-0.45273313,-0.4260488,"('unaffectionate', 'affectionate')",1.012663,0.75720215,0.2799649,0.1655767,-0.1143882
9,-0.7439614,-0.7180737,"('unaffectionate', 'caring')",1.3833606,1.2248886,0.3196996,0.2534074,-0.0662922
10,-0.9649702,-1.0244855,"('unsympathetic', 'sympathetic')",-0.32935804,-0.2816985,-0.6471641,-0.653092,-0.0059279
11,-1.0141891,-0.98561406,"('unhelpful', 'helpful')",1.3871175,1.36171,0.1864642,0.1880479,0.0015837
12,-0.50763893,-0.4376252,"('unsupportive', 'supportive')",-0.9935063,-0.83650196,-0.7505726,-0.6370636,0.113509
13,-0.5596882,-0.6571133,"('impolite', 'polite')",-0.5655635,-0.51519305,-0.5626259,-0.5861531,-0.0235272
14,-0.055188604,-0.09485163,"('antisocial', 'social')",0.4317079,0.6181918,0.1882596,0.2616701,0.0734105
15,0.2258424,0.18142681,"('boring', 'funny')",-0.019909862,-0.0058765523,0.1029663,0.0877751,-0.0151912
16,-0.2010454,-0.12820503,"('unpopular', 'popular')",-0.33781278,-0.27672225,-0.2694291,-0.2024636,0.0669655
17,0.21772712,0.31115237,"('nasty', 'nice')",-0.960911,-1.0410453,-0.3715919,-0.3649465,0.0066454
18,-0.84990615,-0.83245856,"('disagreeable', 'welcoming')",-0.8725795,-0.96426046,-0.8612428,-0.8983595,-0.0371167
19,-0.96301115,-0.9299934,"('inhospitable', 'hospitable')",-0.46873787,-0.61232084,-0.7158745,-0.7711571,-0.0552826
20,-0.26982102,-0.23532002,"('rough', 'thoughtful')",1.0526809,1.0668406,0.3914299,0.4157603,0.0243304
21,-0.9512412,-1.0443337,"('immoral', 'moral')",-1.1656305,-1.0308442,-1.0584358,-1.037589,0.0208468
22,0.6714119,0.58133113,"('untrustworthy', 'trustworthy')",-0.15077904,-0.16378349,0.2603164,0.2087738,-0.0515426
23,-0.80078363,-0.9087718,"('insincere', 'sincere')",4.786025,4.472529,1.9926207,1.7818786,-0.2107421
24,-0.6727703,-0.748862,"('dishonest', 'honest')",0.8980307,0.8198089,0.1126302,0.0354734,-0.0771568
25,0.24176309,0.29359934,"('egoistic', 'altruistic')",1.3413352,1.2081518,0.7915491,0.7508756,-0.0406735
26,0.15187256,-0.024471752,"('hardhearted', 'benevolent')",2.6476696,2.5707679,1.3997711,1.2731481,-0.126623
27,-0.27906612,-0.2659383,"('hardhearted', 'softhearted')",0.43114808,0.23447818,0.076041,-0.0157301,-0.0917711
28,-0.12610993,-0.17454153,"('disloyal', 'loyal')",0.9037224,0.7523379,0.3888062,0.2888982,-0.099908
29,0.15758228,0.1704557,"('unfair', 'fair')",-0.28479683,-0.37296206,-0.0636073,-0.1012532,-0.0376459
30,0.015713736,-0.02562749,"('intolerant', 'tolerant')",0.7940986,0.8113164,0.4049062,0.3928444,-0.0120618
31,-0.13491073,-0.032789387,"('evil', 'good')",-0.14206052,-0.24352273,-0.1384856,-0.1381561,0.0003295
32,-0.38787168,-0.60657,"('unkind', 'kind')",0.6567578,0.49214616,0.134443,-0.0572119,-0.1916549
33,0.6281998,0.66272783,"('wrong', 'right')",0.36236504,0.24744833,0.4952824,0.4550881,-0.0401943
34,-0.6847501,-0.67326903,"('mean', 'honorable')",4.046766,3.982961,1.6810079,1.654846,-0.0261619
35,0.92110777,0.9692556,"('corrupt', 'incorrupt')",-0.50848275,-0.7304874,0.2063125,0.1193841,-0.0869284
36,0.013053626,0.07451385,"('hostile', 'amicable')",0.77989185,0.5432366,0.3964728,0.3088752,-0.0875976
37,0.38272443,0.35699722,"('fake', 'genuine')",0.7029447,0.65348285,0.5428346,0.50524,-0.0375946
38,-0.695519,-0.7092471,"('untruthful', 'truthful')",0.34937334,0.33128542,-0.1730728,-0.1889808,-0.015908
39,-0.059882373,-0.07202949,"('exploitative', 'cooperative')",0.5104774,0.47480977,0.2252975,0.2013901,-0.0239074
40,0.45295665,0.5149462,"('stingy', 'generous')",-1.5213348,-1.52533,-0.534189,-0.5051919,0.0289971
41,-0.06299912,-0.08115621,"('unforgiving', 'forgiving')",0.3655568,0.3850491,0.1512788,0.1519465,0.0006677
42,0.84209037,0.861988,"('unreliable', 'reliable')",-1.9703635,-1.7734314,-0.5641366,-0.4557217,0.1084149
