,dow_male,dow_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.72003543,0.62704176,"('unsociable', 'sociable')",-0.0010459572,-0.1424915,0.3594947,0.2422751,-0.1172196
1,1.5020638,1.1478412,"('unfriendly', 'friendly')",1.3070579,1.0673305,1.4045608,1.1075859,-0.2969749
2,1.0423319,1.0070795,"('unlikable', 'likable')",0.3987522,0.4122262,0.7205421,0.7096528,-0.0108893
3,-0.4977835,-0.20249668,"('repellent', 'pleasant')",0.2424594,0.327414,-0.1276621,0.0624587,0.1901208
4,-0.55819374,-0.7503959,"('disliked', 'liked')",-5.8579216,-5.891037,-3.2080576,-3.3207164,-0.1126588
5,0.119249776,-0.30771077,"('distant', 'outgoing')",-0.36226735,-0.43855408,-0.1215088,-0.3731324,-0.2516236
6,0.27133793,-0.14202906,"('distant', 'open')",-0.08935553,-0.25708288,0.0909912,-0.199556,-0.2905472
7,0.40801808,0.6328282,"('insensitive', 'sensitive')",0.7122403,0.73867124,0.5601292,0.6857497,0.1256205
8,0.625887,0.41701415,"('unaffectionate', 'affectionate')",0.36402687,0.20436843,0.4949569,0.3106913,-0.1842656
9,1.508773,1.3983824,"('unaffectionate', 'caring')",0.76161766,0.69596386,1.1351953,1.0471731,-0.0880222
10,0.7776226,1.0665879,"('unsympathetic', 'sympathetic')",0.43329284,0.2918863,0.6054577,0.6792371,0.0737794
11,-0.33644965,-0.2156537,"('unhelpful', 'helpful')",2.0955956,2.1629946,0.879573,0.9736705,0.0940975
12,1.557931,1.5510286,"('unsupportive', 'supportive')",-0.9182637,-0.98877805,0.3198336,0.2811253,-0.0387083
13,-0.3812135,-0.29232728,"('impolite', 'polite')",-0.18008724,-0.14320834,-0.2806504,-0.2177678,0.0628826
14,0.8169338,0.8965481,"('antisocial', 'social')",-0.47489238,-0.3662595,0.1710207,0.2651443,0.0941236
15,-0.30338764,-0.5246056,"('boring', 'funny')",0.2807324,0.2306041,-0.0113276,-0.1470007,-0.1356731
16,-0.78645134,-0.874252,"('unpopular', 'popular')",0.5605372,0.5291637,-0.1129571,-0.1725442,-0.0595871
17,-0.57517487,-0.633026,"('nasty', 'nice')",0.0015247557,0.05138599,-0.2868251,-0.29082,-0.0039949
18,-0.96570027,-1.2107393,"('disagreeable', 'welcoming')",-0.61726075,-0.74063927,-0.7914805,-0.9756893,-0.1842088
19,-0.061792754,-0.28611508,"('inhospitable', 'hospitable')",-0.09165363,-0.23002811,-0.0767232,-0.2580716,-0.1813484
20,0.404128,0.4398254,"('rough', 'thoughtful')",1.2684995,1.1660058,0.8363137,0.8029156,-0.0333981
21,-0.20306489,-0.14056458,"('immoral', 'moral')",-0.39197898,-0.34332845,-0.2975219,-0.2419465,0.0555754
22,-0.79751855,-0.75611657,"('untrustworthy', 'trustworthy')",-1.1381431,-1.05613,-0.9678308,-0.9061233,0.0617075
23,0.35718018,0.48494476,"('insincere', 'sincere')",5.739863,5.788969,3.0485215,3.1369569,0.0884354
24,0.33754447,0.359564,"('dishonest', 'honest')",0.55241865,0.5498519,0.4449816,0.454708,0.0097264
25,1.4069977,1.2402886,"('egoistic', 'altruistic')",1.1317369,0.99696904,1.2693672,1.1186289,-0.1507383
26,2.3237877,2.03812,"('hardhearted', 'benevolent')",1.1462405,0.9437347,1.7350141,1.4909273,-0.2440868
27,0.7437898,0.7361443,"('hardhearted', 'softhearted')",1.4427571,1.3118699,1.0932734,1.0240071,-0.0692663
28,-0.35599235,-0.38949376,"('disloyal', 'loyal')",0.47613025,0.4274189,0.060069,0.0189626,-0.0411064
29,-0.9082277,-1.0495391,"('unfair', 'fair')",-0.48443344,-0.6241277,-0.6963305,-0.8368334,-0.1405029
30,0.45455515,0.6280241,"('intolerant', 'tolerant')",1.0512638,1.0585562,0.7529095,0.8432902,0.0903807
31,-0.4308615,-0.69836944,"('evil', 'good')",-1.2568831,-1.367613,-0.8438723,-1.0329912,-0.1891189
32,0.6442858,0.6219705,"('unkind', 'kind')",0.8194227,0.70539725,0.7318543,0.6636839,-0.0681704
33,1.3522316,1.0578682,"('wrong', 'right')",-0.45067078,-0.5125961,0.4507804,0.2726361,-0.1781443
34,0.46342137,0.4629063,"('mean', 'honorable')",5.9498777,6.0368958,3.2066495,3.2499011,0.0432516
35,-1.4612548,-1.7707299,"('corrupt', 'incorrupt')",-0.6144693,-0.76249313,-1.0378621,-1.2666116,-0.2287495
36,-0.27750224,-0.69023263,"('hostile', 'amicable')",-0.47491723,-0.6640338,-0.3762097,-0.6771332,-0.3009235
37,-0.35610595,-0.26660115,"('fake', 'genuine')",0.28009328,0.3081877,-0.0380063,0.0207933,0.0587996
38,0.3881741,0.44628984,"('untruthful', 'truthful')",0.56628716,0.6064944,0.4772306,0.5263921,0.0491615
39,0.36913073,0.5647432,"('exploitative', 'cooperative')",-0.36682886,-0.28550714,0.0011509,0.139618,0.1384671
40,0.19270971,0.07271168,"('stingy', 'generous')",-1.1781007,-1.2508713,-0.4926955,-0.5890798,-0.0963843
41,0.8173467,0.80588436,"('unforgiving', 'forgiving')",0.070672624,0.008116264,0.4440097,0.4070003,-0.0370094
42,-1.0937134,-1.0996004,"('unreliable', 'reliable')",-3.0983508,-3.0834444,-2.0960321,-2.0915225,0.0045096
43,0.26204017,0.38458508,"('irresponsible', 'responsible')",0.7295386,0.6832563,0.4957894,0.5339207,0.0381313
44,-2.2187433,-2.2258074,"('prejudiced', 'unprejudiced')",-2.0866566,-2.0715683,-2.1526999,-2.1486878,0.0040121
45,-0.08139324,0.07527181,"('incompetent', 'competent')",0.038674615,0.022711813,-0.0213593,0.0489918,0.0703511
46,0.2927525,0.5457825,"('uncompetitive', 'competitive')",0.055206306,-0.026807435,0.1739794,0.2594875,0.0855081
47,0.45001662,0.49164358,"('stupid', 'smart')",4.9113255,5.079102,2.680671,2.7853727,0.1047017
48,0.93698245,0.9758814,"('unintelligent', 'intelligent')",1.0777256,1.048933,1.007354,1.0124072,0.0050532
49,-0.5742232,-0.61099774,"('unable', 'able')",-0.23734197,-0.20421031,-0.4057826,-0.407604,-0.0018214
50,-1.4914061,-1.548077,"('clumsy', 'skillful')",0.15706442,0.044522688,-0.6671708,-0.7517772,-0.0846064
51,-0.28160805,-0.30470493,"('uneducated', 'educated')",1.4937422,1.392377,0.6060671,0.5438361,-0.062231
52,-0.16904655,-0.43443146,"('irrational', 'rational')",-0.6101924,-0.7171764,-0.3896195,-0.5758039,-0.1861844
53,1.1844411,0.94048655,"('uncreative', 'creative')",0.7987945,0.562543,0.9916178,0.7515148,-0.240103
54,-0.076039255,-0.16887933,"('incapable', 'capable')",0.8149636,0.793296,0.3694622,0.3122083,-0.0572539
55,0.9550513,1.1193651,"('incompetent', 'clever')",0.52419865,0.49416527,0.739625,0.8067652,0.0671402
56,1.0920833,1.1516131,"('impractical', 'practical')",0.08838277,0.17346016,0.590233,0.6625366,0.0723036
57,-0.5730605,-0.6117076,"('unimaginative', 'imaginative')",-2.470841,-2.6559415,-1.5219507,-1.6338246,-0.1118739
58,1.0511049,1.0257503,"('undiscriminating', 'discriminating')",0.3478232,0.16237624,0.6994641,0.5940633,-0.1054008
59,-1.0705372,-1.2107493,"('foolish', 'wise')",-0.060449295,-0.016680457,-0.5654932,-0.6137149,-0.0482217
60,0.4626385,0.80538917,"('inefficient', 'efficient')",0.5019937,0.64670974,0.4823161,0.7260494,0.2437333
61,0.9386609,0.8463322,"('illogical', 'logical')",0.55026907,0.44099486,0.744465,0.6436635,-0.1008015
62,1.1013901,1.4230857,"('incompetent', 'brilliant')",0.86509854,1.0856023,0.9832443,1.254344,0.2710997
63,1.1019238,1.1867778,"('unperceptive', 'insightful')",1.607974,1.6316017,1.354949,1.4091897,0.0542407
64,-1.2488317,-1.2817196,"('shy', 'confident')",-6.2329535,-6.1930947,-3.7408926,-3.7374072,0.0034854
65,-0.97035277,-0.77701026,"('insecure', 'secure')",-0.6212354,-0.55789155,-0.7957941,-0.6674509,0.1283432
66,0.47114706,0.24949786,"('inactive', 'active')",1.1694232,1.0180948,0.8202851,0.6337963,-0.1864888
67,-0.7738991,-0.81250244,"('doubtful', 'determined')",-0.37171036,-0.39471433,-0.5728047,-0.6036084,-0.0308037
68,-0.5859143,-0.7174408,"('dependent', 'independent')",-0.09979239,-0.15394959,-0.3428534,-0.4356952,-0.0928418
69,0.83808994,0.55251026,"('lazy', 'industrious')",-0.28905046,-0.2805403,0.2745197,0.135985,-0.1385347
70,-0.99356914,-0.7491068,"('lethargic', 'energetic')",0.69482696,0.7480552,-0.1493711,-0.0005258,0.1488453
71,2.0807962,1.8552251,"('diffident', 'self-confident')",0.57793826,0.42990154,1.3293673,1.1425633,-0.186804
72,0.9784319,1.1946243,"('unambitious', 'ambitious')",-0.80027777,-0.76158154,0.0890771,0.2165214,0.1274443
73,-0.5141725,-0.558075,"('helpless', 'self-reliant')",-3.4955647,-3.4086428,-2.0048685,-1.9833589,0.0215096
74,1.1690252,1.1462166,"('undedicated', 'dedicated')",0.2838682,0.10670218,0.7264467,0.6264594,-0.0999873
75,-1.7977228,-1.7600358,"('meek', 'impulsive')",-0.39382347,-0.35897994,-1.0957731,-1.0595078,0.0362653
76,-0.55024636,-0.25743058,"('anxious', 'daring')",0.2425294,0.36209399,-0.1538585,0.0523317,0.2061902
77,-0.34362745,-0.25305486,"('unmotivated', 'motivated')",-0.5431152,-0.4883726,-0.4433713,-0.3707137,0.0726576
78,0.8166801,0.8457111,"('nonresilient', 'resilient')",1.2321054,1.2018607,1.0243927,1.0237858,-0.0006069
79,-0.93321425,-1.1960592,"('wavering', 'unwavering')",0.29623523,0.20474496,-0.3184895,-0.4956571,-0.1771676
80,-0.48125088,-0.226489,"('dominated', 'dominating')",-0.43093324,-0.3336085,-0.4560921,-0.2800488,0.1760433
81,-0.33448848,-0.044945784,"('submissive', 'aggressive')",-0.27179903,-0.08380528,-0.3031437,-0.0643755,0.2387682
82,-0.5163588,-0.45609468,"('poor', 'rich')",5.4445095,5.534241,2.4640753,2.5390732,0.0749979
83,0.6607861,0.55572206,"('powerless', 'powerful')",-0.6382761,-0.72885144,0.011255,-0.0865647,-0.0978197
84,0.98445845,0.8588588,"('inferior', 'superior')",0.8314994,0.80024576,0.9079789,0.8295523,-0.0784266
85,0.5845216,0.24288,"('insignificant', 'prestigious')",0.29881227,0.15703276,0.4416669,0.1999564,-0.2417105
86,1.2269722,1.0465951,"('uninfluential', 'influential')",0.77261555,0.560532,0.9997939,0.8035635,-0.1962304
87,0.7690885,0.83924055,"('unsuccessful', 'successful')",1.17858,1.1850858,0.9738343,1.0121632,0.0383289
