,lockheed_male,lockheed_female,tuple,martin_male,martin_female,corp_male,corp_female,average_male,average_female,female-male
34,-0.60936797,-0.34567645,"('mean', 'honorable')",-0.4491716,-0.34183013,4.668503,5.150925,1.2033211,1.4878062,0.2844851
35,0.4848996,0.32562697,"('corrupt', 'incorrupt')",0.76078546,0.7168017,-0.891717,-0.89681256,0.1179894,0.0485387,-0.0694507
36,-0.0077590942,-0.22365709,"('hostile', 'amicable')",-0.07271737,-0.25164652,-0.5421617,-0.6218228,-0.2075461,-0.3657088,-0.1581627
37,-0.8136449,-0.8865392,"('fake', 'genuine')",-1.6224916,-1.7399454,-0.48779118,-0.4172354,-0.9746426,-1.0145733,-0.0399307
38,-0.13495891,-0.11130977,"('untruthful', 'truthful')",0.36095652,0.29808384,0.15516067,0.20461746,0.1270528,0.1304638,0.003411
39,0.42862988,0.58882445,"('exploitative', 'cooperative')",0.1709873,0.23366892,0.33183593,0.47028226,0.3104844,0.4309252,0.1204408
40,-0.21281002,-0.26183957,"('stingy', 'generous')",-0.52085614,-0.47884643,-2.305968,-2.3072102,-1.0132114,-1.0159654,-0.002754
41,-0.46918732,-0.5009397,"('unforgiving', 'forgiving')",-0.1400935,-0.1818326,-0.2884901,-0.20351727,-0.299257,-0.2954299,0.0038271
42,-1.759263,-1.7558299,"('unreliable', 'reliable')",-1.4638371,-1.3460547,-2.7932005,-2.7124856,-2.0054336,-1.9381234,0.0673102
43,-1.3644962,-1.2924619,"('irresponsible', 'responsible')",-1.7109985,-1.6906931,-0.04471772,0.13534531,-1.0400709,-0.9492699,0.090801
44,-1.4098672,-1.3651289,"('prejudiced', 'unprejudiced')",-1.3783181,-1.1752771,-1.3707987,-1.3011129,-1.3863279,-1.2805063,0.1058216
45,-1.872179,-1.9441699,"('incompetent', 'competent')",-1.689764,-1.7651095,-0.3919965,-0.47296903,-1.3179798,-1.3940829,-0.0761031
46,-1.2898054,-1.354776,"('uncompetitive', 'competitive')",-0.6478484,-0.7068512,-0.6864635,-0.6870594,-0.8747058,-0.9162289,-0.0415231
47,0.32472572,0.46406266,"('stupid', 'smart')",0.22643685,0.2961191,4.733634,4.9957347,1.7615989,1.9186389,0.15704
48,0.8681986,0.823171,"('unintelligent', 'intelligent')",0.5581816,0.4769064,0.3092794,0.31227952,0.5785532,0.5374523,-0.0411009
49,0.5073257,0.61183304,"('unable', 'able')",0.2669493,0.401372,-0.36824846,-0.24437149,0.1353422,0.2562779,0.1209357
50,-0.8016552,-0.8864429,"('clumsy', 'skillful')",-0.05533099,-0.069596976,0.27184427,0.17529833,-0.1950473,-0.2602472,-0.0651999
51,-0.12126869,-0.24676313,"('uneducated', 'educated')",0.58879346,0.5078532,0.7652872,0.6105869,0.4109373,0.290559,-0.1203783
52,0.88273615,0.67497563,"('irrational', 'rational')",0.08039452,-0.13401495,0.042097695,-0.09553554,0.3350761,0.148475,-0.1866011
53,0.9574456,0.8717532,"('uncreative', 'creative')",0.42870408,0.24321727,0.59670234,0.45654956,0.6609507,0.52384,-0.1371107
54,0.6547069,0.5369788,"('incapable', 'capable')",0.6467122,0.5322883,0.9746406,0.8119251,0.7586865,0.6270641,-0.1316224
55,-0.43856096,-0.45644826,"('incompetent', 'clever')",-1.1779861,-1.1950356,0.25217217,0.2242313,-0.4547916,-0.4757508,-0.0209592
56,0.2821519,0.2824684,"('impractical', 'practical')",0.5376935,0.37886885,-0.23737782,-0.24853247,0.1941559,0.1376016,-0.0565543
57,-0.08576705,-0.3128025,"('unimaginative', 'imaginative')",-0.7335254,-0.8956705,-2.454408,-2.7262287,-1.0912334,-1.3115672,-0.2203338
58,0.16198643,0.05275381,"('undiscriminating', 'discriminating')",0.18879241,0.14492881,0.28344348,0.31820786,0.2114074,0.1719635,-0.0394439
59,0.74808097,0.69364446,"('foolish', 'wise')",0.5007577,0.52797997,-0.048885778,-0.0449384,0.3999843,0.3922286,-0.0077557
60,-1.2883946,-1.0229044,"('inefficient', 'efficient')",-1.492865,-1.3274614,-0.65895146,-0.29102919,-1.146737,-0.880465,0.266272
61,0.1240875,0.0979193,"('illogical', 'logical')",-0.2625583,-0.40830588,0.64822984,0.50950456,0.1699197,0.0663727,-0.103547
62,0.2438986,0.41119617,"('incompetent', 'brilliant')",-0.5206023,-0.36879084,0.40869305,0.6161309,0.0439965,0.2195121,0.1755156
63,-0.6866072,-0.65501976,"('unperceptive', 'insightful')",-0.7068766,-0.7076945,0.109872475,0.27098206,-0.4278704,-0.3639108,0.0639596
64,-0.9686956,-0.970696,"('shy', 'confident')",-0.8886312,-0.7993995,-5.4017477,-5.574014,-2.4196914,-2.4480365,-0.0283451
65,-1.019009,-1.050839,"('insecure', 'secure')",-1.3950796,-1.4879699,-0.15655738,-0.10776,-0.856882,-0.8821896,-0.0253076
66,-0.5833972,-0.5575104,"('inactive', 'active')",-0.25288826,-0.30550832,0.39449435,0.40163654,-0.1472637,-0.1537941,-0.0065304
67,0.3539269,0.2866846,"('doubtful', 'determined')",0.6979809,0.64748704,-0.09334644,-0.15268715,0.3195205,0.2604948,-0.0590257
68,-0.53715223,-0.49624127,"('dependent', 'independent')",-1.0043578,-1.0268179,-1.0143826,-0.9077874,-0.8519642,-0.8102822,0.041682
69,0.5097208,0.655563,"('lazy', 'industrious')",0.9659424,1.1073586,-0.76608586,-0.5921838,0.2365258,0.3902459,0.1537201
70,-1.3545213,-1.4072299,"('lethargic', 'energetic')",-1.0618216,-1.0633019,-0.18293779,-0.028448435,-0.8664269,-0.8329934,0.0334335
71,1.2731236,1.3947015,"('diffident', 'self-confident')",0.7152515,0.6862532,0.19655743,0.18038812,0.7283109,0.7537809,0.02547
72,0.37652066,0.44555706,"('unambitious', 'ambitious')",0.07630555,0.103124246,-0.4434165,-0.50114405,0.0031366,0.0158458,0.0127092
73,0.5305716,0.43729448,"('helpless', 'self-reliant')",-0.11129938,-0.21448949,-3.0321155,-3.0366397,-0.8709478,-0.9379449,-0.0669971
74,0.5226412,0.5288113,"('undedicated', 'dedicated')",0.49828318,0.38825384,-0.03986425,-0.12931004,0.32702,0.262585,-0.064435
75,0.36247113,0.17400564,"('meek', 'impulsive')",0.5576246,0.59846795,-0.13266213,-0.10676286,0.2624779,0.2219036,-0.0405743
76,-1.138615,-1.1400087,"('anxious', 'daring')",-0.9627423,-0.8578893,-0.08796795,-0.10048054,-0.7297751,-0.6994595,0.0303156
77,-0.6411041,-0.58912104,"('unmotivated', 'motivated')",-0.107103184,-0.027275104,-1.3004588,-1.1753665,-0.6828887,-0.5972542,0.0856345
78,-0.21064366,-0.05607374,"('nonresilient', 'resilient')",0.3044631,0.4148668,-0.1253058,-0.009856012,-0.0104955,0.1163124,0.1268079
79,-0.028601559,-0.20350376,"('wavering', 'unwavering')",0.8898404,0.7367954,-0.27252668,-0.40937364,0.1962374,0.041306,-0.1549314
80,-0.42370427,-0.43887684,"('dominated', 'dominating')",-0.4295826,-0.35519642,-0.7553474,-0.6874989,-0.5362114,-0.4938574,0.042354
81,-0.8952594,-1.0201404,"('submissive', 'aggressive')",-0.08720588,-0.057637367,-0.74970245,-0.76023155,-0.5773892,-0.6126698,-0.0352806
82,-0.68366283,-0.76062894,"('poor', 'rich')",-0.7297183,-0.9073146,6.0059323,5.927874,1.5308504,1.4199769,-0.1108735
83,0.61886877,0.6222942,"('powerless', 'powerful')",0.4360859,0.3975162,-0.56033975,-0.63798845,0.1648716,0.127274,-0.0375976
84,1.0672349,0.9663894,"('inferior', 'superior')",0.72555596,0.6219282,1.0852381,1.0579907,0.959343,0.8821028,-0.0772402
85,0.6961027,0.6111657,"('insignificant', 'prestigious')",1.5440453,1.426118,-0.16869083,-0.3108479,0.6904857,0.5754786,-0.1150071
86,0.012160048,-0.2159857,"('uninfluential', 'influential')",0.23144844,-0.043530807,-0.46800527,-0.66651565,-0.0747989,-0.3086774,-0.2338785
87,-0.43773374,-0.5200228,"('unsuccessful', 'successful')",0.6090339,0.5055317,1.1936903,0.98148113,0.4549968,0.32233,-0.1326668
88,0.21162862,0.07435117,"('low', 'eminent')",0.2733538,0.035191745,-0.059811722,-0.3767438,0.1417236,-0.089067,-0.2307906
