,varian_male,varian_female,tuple,medical_male,medical_female,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.0447813,-1.0533167,"('unsociable', 'sociable')",0.6272735,0.50703937,0.1283822,0.0044933837,-0.7498747,-0.8779458,-0.2597501,-0.3549324,-0.0951823
1,-1.893459,-2.075536,"('unfriendly', 'friendly')",0.7642899,0.6449908,0.046225533,-0.12031537,2.3340757,2.2925787,0.3127831,0.1854295,-0.1273536
2,0.414332,0.47994745,"('unlikable', 'likable')",0.7639887,0.7956231,1.0093077,1.0145739,0.7782452,0.85892195,0.7414684,0.7872666,0.0457982
3,-0.7268443,-0.60486144,"('repellent', 'pleasant')",-1.2186406,-1.1457356,0.37994722,0.51570994,0.007780971,0.051456343,-0.3894392,-0.2958577,0.0935815
4,-0.20992397,-0.21806523,"('disliked', 'liked')",0.37677038,0.37683427,-0.41009793,-0.4076469,-6.0388327,-6.0996537,-1.570521,-1.5871329,-0.0166119
5,-0.7769529,-0.7669795,"('distant', 'outgoing')",-0.004408093,0.06835517,-1.0776799,-1.0069768,0.3176846,0.41381738,-0.3853391,-0.322946,0.0623931
6,-0.583538,-0.5868219,"('distant', 'open')",-0.08323665,-0.011733927,-1.6333212,-1.6194398,0.72320354,0.843557,-0.3942231,-0.3436097,0.0506134
7,-0.58237994,-0.53286755,"('insensitive', 'sensitive')",-0.46947965,-0.47969794,-0.05967613,-0.05148317,0.5003607,0.57403845,-0.1527938,-0.1225026,0.0302912
8,-0.8385894,-0.94185656,"('unaffectionate', 'affectionate')",0.039758015,0.028304733,-1.1777782,-1.2482232,1.1021619,1.0970949,-0.2186119,-0.2661701,-0.0475582
9,-0.8583458,-0.9524702,"('unaffectionate', 'caring')",0.9731743,0.9766144,-0.30912918,-0.3732112,1.4134569,1.4754409,0.3047891,0.2815935,-0.0231956
10,-1.159902,-1.1732894,"('unsympathetic', 'sympathetic')",-0.81958765,-0.87318575,-0.9555468,-0.99340457,-0.8901589,-0.8862449,-0.9562988,-0.9815311,-0.0252323
11,-0.5862906,-0.5569129,"('unhelpful', 'helpful')",0.21379384,0.183164,0.8282813,0.7698027,1.2767773,1.387482,0.4331405,0.445884,0.0127435
12,-0.0023498926,0.0022372361,"('unsupportive', 'supportive')",2.007795,2.0898128,0.55001956,0.62782484,-1.7845017,-1.7622807,0.1927408,0.2393985,0.0466577
13,-0.22747095,-0.26954246,"('impolite', 'polite')",0.3527584,0.2580997,0.19221894,0.067058384,-0.32381752,-0.39802915,-0.0015778,-0.0856034,-0.0840256
