,etsy_male,etsy_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.28774953,-0.46559593,"('unsociable', 'sociable')",-0.39430565,-0.5275584,-0.3410276,-0.4965771,-0.1555495
1,-0.98375416,-0.8991814,"('unfriendly', 'friendly')",1.5655059,1.4546578,0.2908759,0.2777382,-0.0131377
2,0.5203775,0.55536455,"('unlikable', 'likable')",0.7127701,0.7657236,0.6165738,0.660544,0.0439702
3,-0.55286276,-0.575707,"('repellent', 'pleasant')",0.09864499,0.12026164,-0.2271089,-0.2277227,-0.0006138
4,-0.19188508,-0.2133096,"('disliked', 'liked')",-5.6231775,-5.68111,-2.9075313,-2.9472098,-0.0396785
5,-0.59697044,-0.43416673,"('distant', 'outgoing')",-0.19003211,-0.15559065,-0.3935013,-0.2948787,0.0986226
6,-0.770285,-0.57340884,"('distant', 'open')",0.0413233,0.026301231,-0.3644809,-0.2735538,0.0909271
7,-0.5722941,-0.64082766,"('insensitive', 'sensitive')",0.059222054,0.05967047,-0.256536,-0.2905786,-0.0340426
8,-0.96064955,-0.8696926,"('unaffectionate', 'affectionate')",0.3725738,0.28067428,-0.2940379,-0.2945092,-0.0004713
9,-1.0570256,-1.0243498,"('unaffectionate', 'caring')",0.58982676,0.527361,-0.2335994,-0.2484944,-0.014895
10,-1.683376,-1.7678524,"('unsympathetic', 'sympathetic')",-1.1801468,-1.2310141,-1.4317614,-1.4994333,-0.0676719
11,-0.008266272,-0.04722001,"('unhelpful', 'helpful')",1.5254093,1.5082875,0.7585715,0.7305338,-0.0280377
12,-0.36313775,-0.2611164,"('unsupportive', 'supportive')",-1.9343989,-1.9089378,-1.1487683,-1.0850271,0.0637412
13,-0.62561554,-0.8223156,"('impolite', 'polite')",-0.86884093,-0.8906394,-0.7472283,-0.8564775,-0.1092492
14,0.7174685,0.54953176,"('antisocial', 'social')",-0.42649624,-0.49942744,0.1454861,0.0250522,-0.1204339
15,0.405962,0.3164737,"('boring', 'funny')",0.9528391,0.8800562,0.6794006,0.5982649,-0.0811357
16,-0.50944924,-0.4787938,"('unpopular', 'popular')",0.9338958,0.91825294,0.2122233,0.2197296,0.0075063
17,0.17976423,0.20202115,"('nasty', 'nice')",-0.115940705,-0.09272121,0.0319118,0.05465,0.0227382
18,-0.48206422,-0.46355885,"('disagreeable', 'welcoming')",-0.28556603,-0.37010574,-0.3838151,-0.4168323,-0.0330172
19,-0.9631721,-0.83058965,"('inhospitable', 'hospitable')",0.009996831,0.053995788,-0.4765876,-0.3882969,0.0882907
20,0.71508586,0.63031626,"('rough', 'thoughtful')",1.0659268,0.9993391,0.8905063,0.8148277,-0.0756786
21,-0.051616587,-0.2556526,"('immoral', 'moral')",-0.24458502,-0.2483843,-0.1481008,-0.2520185,-0.1039177
22,-0.66735744,-0.75952476,"('untrustworthy', 'trustworthy')",-0.9734172,-1.0841793,-0.8203874,-0.921852,-0.1014646
23,-0.4337804,-0.5214324,"('insincere', 'sincere')",5.1329293,5.0192404,2.3495746,2.248904,-0.1006706
24,-0.4599164,-0.52926385,"('dishonest', 'honest')",0.27518857,0.19595142,-0.0923639,-0.1666562,-0.0742923
25,-0.60062623,-0.5816361,"('egoistic', 'altruistic')",1.5642643,1.5337044,0.481819,0.4760342,-0.0057848
26,0.42403725,0.44134945,"('hardhearted', 'benevolent')",1.8174299,1.7354257,1.1207336,1.0883876,-0.032346
