,hunt_male,hunt_female,tuple,jb_male,jb_female,transport_male,transport_female,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
0,3.2562797,3.1958566,"('unsociable', 'sociable')",0.1260798,-0.031178497,0.33045587,0.30818057,1.026825,0.89024,0.2746058,0.055117063,1.0028492,0.8836432,-0.119206
1,-1.5764989,-1.4689218,"('unfriendly', 'friendly')",-2.0084043,-2.12981,0.8940784,0.95126045,-0.23803037,-0.37333313,1.5273372,1.3443018,-0.2803036,-0.3353006,-0.054997
2,0.98978513,0.9787188,"('unlikable', 'likable')",1.3904748,1.4049594,0.6858784,0.754495,1.155551,1.2397903,0.68093216,0.80013335,0.9805243,1.0356194,0.0550951
3,1.9483508,1.9937532,"('repellent', 'pleasant')",0.86259896,0.8578789,-0.5162542,-0.3451867,0.5532433,0.6502395,0.57274914,0.59505624,0.6841376,0.7503482,0.0662106
4,-4.1621175,-4.058331,"('disliked', 'liked')",0.049785208,-0.010401852,0.4828584,0.37353498,0.42066312,0.3958404,-5.328315,-5.269819,-1.7074251,-1.7138351,-0.00641
5,-4.266803,-4.137048,"('distant', 'outgoing')",-0.7027861,-0.6752614,0.7863667,0.6890226,-0.7082796,-0.7424046,-0.40458798,-0.33956254,-1.0592178,-1.0410507,0.0181671
6,-4.2274127,-4.125943,"('distant', 'open')",-1.2882669,-1.2655233,0.4242279,0.35432515,-1.3538997,-1.4287649,0.13279685,0.1167862,-1.262511,-1.269824,-0.007313
7,4.4637117,4.514909,"('insensitive', 'sensitive')",0.23028874,0.27818626,0.4300988,0.63763744,0.38728508,0.43361017,1.2269744,1.1474628,1.3476718,1.4023611,0.0546893
8,-1.8080235,-1.8105643,"('unaffectionate', 'affectionate')",-1.7850952,-1.8498151,0.6652009,0.61359376,-0.7209414,-0.8036493,0.27468202,0.09622439,-0.6748354,-0.7508421,-0.0760067
9,-0.10305767,-0.11745743,"('unaffectionate', 'caring')",-0.9237276,-1.0491232,0.77077305,0.72196364,0.30822915,0.16859475,1.1135654,0.97924936,0.2331565,0.1406454,-0.0925111
10,4.489278,4.425853,"('unsympathetic', 'sympathetic')",-0.2834769,-0.36185497,-0.67377156,-0.5275789,0.16226414,0.134265,0.66182405,0.41069058,0.8712235,0.8162749,-0.0549486
11,2.3253772,2.1597545,"('unhelpful', 'helpful')",0.27590585,0.2689731,0.25486213,0.31171525,1.3608971,1.3285283,2.2417688,2.1327548,1.2917622,1.2403452,-0.051417
12,1.1235127,1.1923728,"('unsupportive', 'supportive')",0.9235562,0.9697665,0.6422456,0.7867213,0.79696697,0.8749645,-1.6163596,-1.6497471,0.3739844,0.4348156,0.0608312
13,3.516,3.355526,"('impolite', 'polite')",0.8034442,0.835449,0.205177,0.28091753,1.1296878,1.0947596,0.38776943,0.24491009,1.2084156,1.1623125,-0.0461031
14,4.352684,4.3649244,"('antisocial', 'social')",0.7789044,0.8000265,1.0938144,1.1713953,1.4779466,1.5937681,-0.09680852,-0.045529857,1.5213082,1.5769169,0.0556087
15,-0.33561307,-0.2777831,"('boring', 'funny')",0.41463575,0.42187783,0.49254927,0.33310658,-0.47563422,-0.563383,0.48086256,0.5139872,0.1153601,0.0855611,-0.029799
16,-2.5164065,-2.4015388,"('unpopular', 'popular')",-0.608315,-0.6376552,-0.8956715,-0.8873844,-0.16374454,-0.09039646,0.023175344,0.2066352,-0.8321924,-0.7620679,0.0701245
17,-1.591279,-1.4146268,"('nasty', 'nice')",-0.043015912,0.015330702,-0.02427017,0.053415082,0.5382529,0.57248706,-0.40904778,-0.3179431,-0.305872,-0.2182674,0.0876046
18,-0.9882612,-0.9190349,"('disagreeable', 'welcoming')",-0.62791705,-0.5332015,-0.5796336,-0.46373343,-0.75629854,-0.6263963,-0.5747796,-0.50321686,-0.705378,-0.6091166,0.0962614
19,-2.8547904,-2.7246737,"('inhospitable', 'hospitable')",0.18640831,0.23524036,-0.4603393,-0.5305213,-0.55057144,-0.6165089,-0.13653271,-0.1077892,-0.7631651,-0.7488506,0.0143145
20,0.8953462,0.82681847,"('rough', 'thoughtful')",-1.0570244,-1.0180287,-1.0670906,-0.920498,-0.8231544,-0.78518325,0.5871433,0.5454756,-0.292956,-0.2702832,0.0226728
21,4.7119174,4.687309,"('immoral', 'moral')",0.88992095,0.86500895,0.4574973,0.52928096,0.7919693,0.8284091,-0.54794604,-0.55739254,1.2606717,1.2705231,0.0098514
22,2.7801974,2.629184,"('untrustworthy', 'trustworthy')",0.8010451,0.7790594,-0.3327504,-0.24820441,1.046663,1.045356,-0.44768944,-0.4398836,0.7694932,0.7531022,-0.016391
23,4.4801006,4.2462645,"('insincere', 'sincere')",0.15397364,0.079616055,-0.63836795,-0.51756227,0.7001745,0.506637,5.592799,5.314576,2.057736,1.9259064,-0.1318296
