,global_male,global_female,tuple,payments_male,payments_female,inc_male,inc_female,average_male,average_female,female-male
0,0.45443258,0.4140415,"('unsociable', 'sociable')",1.5407823,1.4073861,-0.25177187,-0.35698652,0.5811477,0.488147,-0.0930007
1,0.2704687,0.20561391,"('unfriendly', 'friendly')",0.8809648,0.7584795,1.8650391,1.8169546,1.0054909,0.927016,-0.0784749
2,0.9517243,1.0440801,"('unlikable', 'likable')",0.8185801,0.8660384,0.7021929,0.8024061,0.8241658,0.9041749,0.0800091
3,-0.5482441,-0.49657324,"('repellent', 'pleasant')",-0.00088759325,-0.015725456,0.14434882,0.17658684,-0.1349276,-0.111904,0.0230236
4,-0.24037978,-0.29533237,"('disliked', 'liked')",0.05894419,0.03854847,-6.4851756,-6.6195827,-2.2222037,-2.2921222,-0.0699185
5,-0.27083898,-0.1649127,"('distant', 'outgoing')",0.6218184,0.6509999,0.06426072,0.10952457,0.1384134,0.1985373,0.0601239
6,-0.8237321,-0.7282106,"('distant', 'open')",-0.4059866,-0.3473519,0.5390991,0.6046785,-0.2302065,-0.1569613,0.0732452
7,0.6922051,0.65110207,"('insensitive', 'sensitive')",0.46430102,0.44036308,0.4321131,0.48006523,0.5295397,0.5238434,-0.0056963
8,-0.23925711,-0.26331055,"('unaffectionate', 'affectionate')",-0.4813694,-0.4866707,0.7250438,0.73894775,0.0014724,-0.0036778,-0.0051502
9,0.7498831,0.7370605,"('unaffectionate', 'caring')",1.0841058,1.0373694,1.0912852,1.1861798,0.9750914,0.9868698,0.0117784
10,0.31178647,0.306723,"('unsympathetic', 'sympathetic')",-0.1681235,-0.17949057,-0.4415498,-0.41009864,-0.0992956,-0.0942887,0.0050069
11,0.92517734,0.9709377,"('unhelpful', 'helpful')",1.1087254,1.091564,1.8931698,2.0020533,1.3090242,1.3548517,0.0458275
12,2.2828193,2.4620316,"('unsupportive', 'supportive')",0.9913933,1.059104,-1.9387786,-1.8747702,0.4451447,0.5487885,0.1036438
13,0.9938322,1.0038337,"('impolite', 'polite')",0.9672359,0.98143524,-0.2674374,-0.24462506,0.5645436,0.5802146,0.015671
14,0.6109389,0.63360935,"('antisocial', 'social')",2.0925126,2.079881,-0.6634552,-0.72025263,0.6799988,0.6644125,-0.0155863
15,0.047079846,-0.07121906,"('boring', 'funny')",0.122891724,0.10765328,0.5212573,0.43581218,0.2304096,0.1574155,-0.0729941
16,-1.3970864,-1.3925434,"('unpopular', 'popular')",-1.5307904,-1.5463029,0.2526256,0.27968776,-0.8917504,-0.8863862,0.0053642
17,-1.0764178,-0.9545989,"('nasty', 'nice')",-0.023628704,0.08637102,-0.38714108,-0.33010906,-0.4957292,-0.3994457,0.0962835
18,0.4856504,0.5862645,"('disagreeable', 'welcoming')",-0.010385543,0.047124237,-0.14394695,-0.092832275,0.1104393,0.1801855,0.0697462
19,-0.50746834,-0.46667397,"('inhospitable', 'hospitable')",-1.2265389,-1.205768,-0.021143824,0.06624446,-0.5850503,-0.5353992,0.0496511
20,0.38366565,0.39024994,"('rough', 'thoughtful')",-0.07214256,-0.116288096,0.8880489,0.87504625,0.3998573,0.3830027,-0.0168546
21,0.564792,0.5605319,"('immoral', 'moral')",0.7975636,0.7529799,-0.72546726,-0.6679769,0.2122961,0.2151783,0.0028822
22,0.55820554,0.48662567,"('untrustworthy', 'trustworthy')",-0.4471922,-0.49190724,-0.84198827,-0.88217014,-0.2436583,-0.2958172,-0.0521589
23,1.0540483,1.0313975,"('insincere', 'sincere')",1.6090325,1.4822285,5.9701047,6.023157,2.8777285,2.8455944,-0.0321341
24,1.0751516,1.0456662,"('dishonest', 'honest')",0.20418987,0.17037202,1.0236803,1.0372915,0.767674,0.7511099,-0.0165641
25,-0.15450768,-0.19400434,"('egoistic', 'altruistic')",0.4686793,0.44205773,1.6285274,1.573293,0.6475663,0.6071155,-0.0404508
26,0.49051517,0.39526892,"('hardhearted', 'benevolent')",1.500637,1.4060925,1.6727157,1.5633789,1.2212893,1.1215801,-0.0997092
27,-0.32514733,-0.23142387,"('hardhearted', 'softhearted')",-0.00874735,-0.009554235,1.4429046,1.4346975,0.36967,0.3979065,0.0282365
28,0.51751584,0.36686513,"('disloyal', 'loyal')",0.67344147,0.533348,1.1441329,1.0614136,0.7783634,0.6538756,-0.1244878
29,0.49873465,0.4963891,"('unfair', 'fair')",-0.82489455,-0.8357082,-0.3348486,-0.4414357,-0.2203362,-0.2602516,-0.0399154
30,0.99857336,1.0265458,"('intolerant', 'tolerant')",1.6114383,1.5596129,1.1113193,1.1289166,1.2404436,1.2383585,-0.0020851
31,-1.8935567,-1.7952218,"('evil', 'good')",-1.143114,-1.0921317,-0.9573235,-0.9544164,-1.3313314,-1.2805899,0.0507415
32,0.88242793,0.8454853,"('unkind', 'kind')",0.66406304,0.62836456,1.1930656,1.1495106,0.9131855,0.8744535,-0.038732
33,0.65868723,0.66552776,"('wrong', 'right')",1.094033,1.1225282,-0.5735134,-0.6608138,0.3930689,0.3757474,-0.0173215
34,0.087451294,0.2516985,"('mean', 'honorable')",0.26216927,0.30434376,6.0845265,6.2827473,2.1447156,2.2795965,0.1348809
35,-0.73169315,-0.8183786,"('corrupt', 'incorrupt')",-1.0259906,-1.0588237,0.095879376,-0.055377737,-0.5539348,-0.6441933,-0.0902585
36,-0.89494765,-1.0058296,"('hostile', 'amicable')",0.057574812,-0.051623005,0.36376742,0.17143953,-0.1578685,-0.2953377,-0.1374692
37,-0.068941906,-0.07751139,"('fake', 'genuine')",-0.45548242,-0.47627857,0.4562323,0.5183762,-0.0227307,-0.0118046,0.0109261
38,0.51832896,0.5771409,"('untruthful', 'truthful')",0.7775558,0.7996335,-0.027839722,0.07797183,0.4226817,0.4849154,0.0622337
39,1.9873805,1.9469665,"('exploitative', 'cooperative')",0.6578598,0.6229227,0.1728166,0.17532845,0.9393523,0.9150726,-0.0242797
40,0.9001545,0.8722001,"('stingy', 'generous')",0.73527145,0.74027085,-1.6626692,-1.7762054,-0.0090811,-0.0545782,-0.0454971
41,0.43190777,0.4915052,"('unforgiving', 'forgiving')",0.9267282,0.9132326,0.14547838,0.057240926,0.5013714,0.4873263,-0.0140451
42,1.4069709,1.4979601,"('unreliable', 'reliable')",0.5283576,0.60439163,-3.0563242,-2.9576719,-0.3736653,-0.2851067,0.0885586
43,1.3331277,1.4665347,"('irresponsible', 'responsible')",0.7401262,0.75802034,0.39399755,0.46726477,0.8224171,0.8972732,0.0748561
44,-0.2918947,-0.26523346,"('prejudiced', 'unprejudiced')",-1.1118852,-1.0416417,-1.2044026,-1.2391092,-0.8693941,-0.8486614,0.0207327
45,0.24343915,0.31369025,"('incompetent', 'competent')",0.422639,0.3695797,-0.19370311,-0.23995127,0.1574583,0.1477729,-0.0096854
46,1.10294,1.154427,"('uncompetitive', 'competitive')",0.60668445,0.6009398,-0.6866099,-0.72038865,0.3410048,0.3449927,0.0039879
47,0.3833943,0.40968952,"('stupid', 'smart')",1.2066153,1.1974512,6.0623527,6.2159886,2.5507874,2.6077099,0.0569225
48,0.30492094,0.261267,"('unintelligent', 'intelligent')",-0.028015412,-0.056716964,0.48914996,0.5202713,0.2553518,0.2416071,-0.0137447
49,-0.25617117,-0.18344119,"('unable', 'able')",-0.68350244,-0.6590929,0.03101217,0.19480701,-0.3028871,-0.215909,0.0869781
50,0.3310838,0.38900986,"('clumsy', 'skillful')",-0.60824335,-0.6265479,0.02888653,0.09878905,-0.0827577,-0.0462497,0.036508
51,0.88930345,0.84673506,"('uneducated', 'educated')",0.114709035,0.0440275,0.2953845,0.23875543,0.4331323,0.376506,-0.0566263
52,-0.15637967,-0.3604226,"('irrational', 'rational')",0.27111474,0.06954855,0.14648068,-0.0451342,0.0870719,-0.1120028,-0.1990747
53,0.028193545,-0.091682434,"('uncreative', 'creative')",-0.09454475,-0.22223406,0.7989692,0.74266255,0.244206,0.1429153,-0.1012907
54,0.15414847,0.09933305,"('incapable', 'capable')",0.16223074,0.14450291,1.3616568,1.4358207,0.5593453,0.5598855,0.0005402
55,0.2631789,0.3337372,"('incompetent', 'clever')",0.17710537,0.17839904,-0.10578552,-0.062063873,0.1114996,0.1500241,0.0385245
56,1.5662739,1.5933707,"('impractical', 'practical')",1.8528907,1.8918954,-0.30622587,-0.25573292,1.0376463,1.0765111,0.0388648
57,-0.49468642,-0.63440514,"('unimaginative', 'imaginative')",-0.5564493,-0.5975058,-2.8620272,-2.9349585,-1.3043876,-1.3889564,-0.0845688
58,0.35359585,0.25797862,"('undiscriminating', 'discriminating')",1.1277856,1.0101613,-0.00034156907,-0.048445586,0.49368,0.4065648,-0.0871152
59,0.5289471,0.4205705,"('foolish', 'wise')",0.12399125,0.09783199,0.6846104,0.7150511,0.4458496,0.4111512,-0.0346984
60,1.112901,1.2518462,"('inefficient', 'efficient')",2.1629531,2.17265,-3.8295984e-05,0.1488155,1.0919386,1.1911039,0.0991653
61,1.1078085,1.0369173,"('illogical', 'logical')",2.0792818,1.9408859,0.4308207,0.31253558,1.2059704,1.0967796,-0.1091908
62,1.1325557,1.2645062,"('incompetent', 'brilliant')",1.1079019,1.1785054,0.020743717,0.20334727,0.7537337,0.8821197,0.128386
63,1.7764113,1.8489783,"('unperceptive', 'insightful')",0.87826496,0.8126947,0.71994454,0.8250043,1.1248736,1.1622258,0.0373522
64,1.0728643,1.0971974,"('shy', 'confident')",0.28987825,0.34523505,-6.5323052,-6.5828743,-1.7231876,-1.7134806,0.009707
65,1.1580106,1.061309,"('insecure', 'secure')",0.88129425,0.789553,-0.23524077,-0.26184505,0.6013546,0.5296723,-0.0716823
66,0.7360401,0.73685396,"('inactive', 'active')",-0.7137457,-0.6931684,1.3088816,1.2725254,0.4437253,0.438737,-0.0049883
67,0.8984468,0.9049428,"('doubtful', 'determined')",0.39473373,0.42009208,-0.4443285,-0.45932972,0.2829507,0.2885684,0.0056177
68,-0.112778455,-0.21569861,"('dependent', 'independent')",-1.8121402,-1.9117968,-0.4054027,-0.382995,-0.7767738,-0.8368301,-0.0600563
69,-0.1936628,-0.08073306,"('lazy', 'industrious')",0.5696909,0.60688484,-0.39832106,-0.35515434,-0.007431,0.0569991,0.0644301
70,0.8133723,0.8643158,"('lethargic', 'energetic')",-0.028501859,0.024133045,0.26596704,0.33738315,0.3502792,0.4086107,0.0583315
71,1.4116017,1.4426634,"('diffident', 'self-confident')",1.7071915,1.6968864,0.5471385,0.5371365,1.2219772,1.2255621,0.0035849
72,0.8083242,0.7950835,"('unambitious', 'ambitious')",0.5914937,0.6303697,-0.9547853,-0.87515074,0.1483442,0.1834341,0.0350899
73,1.312995,1.2429073,"('helpless', 'self-reliant')",0.65073764,0.5990542,-3.255918,-3.2815254,-0.4307285,-0.4798546,-0.0491261
74,1.6017375,1.6586282,"('undedicated', 'dedicated')",1.0718887,0.9954282,0.008704772,-0.03313367,0.8941103,0.8736409,-0.0204694
75,-0.78356636,-0.76588124,"('meek', 'impulsive')",-0.8937714,-0.8568127,-0.36669126,-0.32887587,-0.681343,-0.6505233,0.0308197
76,1.3202224,1.3737328,"('anxious', 'daring')",-0.019873714,0.0022536023,0.17703404,0.21173349,0.4924609,0.52924,0.0367791
77,0.035019457,0.048244454,"('unmotivated', 'motivated')",1.2595576,1.1985285,-1.1869015,-1.1396967,0.0358919,0.0356921,-0.0001998
78,-0.66964465,-0.39952013,"('nonresilient', 'resilient')",-0.14499107,-0.1327304,-0.3454444,-0.22297525,-0.3866934,-0.2517419,0.1349515
79,-0.27854693,-0.3288284,"('wavering', 'unwavering')",-1.3404905,-1.376077,0.12438422,0.16134039,-0.4982177,-0.5145217,-0.016304
80,1.6013236,1.5195099,"('dominated', 'dominating')",0.5210573,0.4841999,-1.0658907,-1.0554032,0.3521634,0.3161022,-0.0360612
81,1.1029036,1.035163,"('submissive', 'aggressive')",1.1578828,1.1816766,-0.58327055,-0.5421207,0.559172,0.5582397,-0.0009323
82,-0.99919015,-0.96074814,"('poor', 'rich')",0.12822318,0.102838635,6.4294925,6.5574026,1.8528419,1.899831,0.0469891
83,1.6021482,1.5638353,"('powerless', 'powerful')",0.8172446,0.8020036,-0.73316544,-0.7764726,0.5620758,0.5297888,-0.032287
84,1.6777068,1.605166,"('inferior', 'superior')",0.5324277,0.5059518,0.8992796,0.8129763,1.0364714,0.9746981,-0.0617733
85,-0.12464926,-0.2029986,"('insignificant', 'prestigious')",-0.35014808,-0.38342303,0.51663595,0.48372734,0.0139462,-0.0342314,-0.0481776
