,spice_male,spice_female,tuple,average_male,average_female,female-male
0,-0.23964731,-0.42753822,"('unsociable', 'sociable')",-0.2396473,-0.4275382,-0.1878909
1,1.3030529,1.2034316,"('unfriendly', 'friendly')",1.3030529,1.2034316,-0.0996213
2,0.5188721,0.66591173,"('unlikable', 'likable')",0.5188721,0.6659117,0.1470396
3,0.77179587,0.8617419,"('repellent', 'pleasant')",0.7717959,0.8617419,0.089946
4,-6.8457375,-6.849993,"('disliked', 'liked')",-6.8457375,-6.8499932,-0.0042557
5,-0.15901074,0.047967404,"('distant', 'outgoing')",-0.1590107,0.0479674,0.2069781
6,0.17386706,0.38992676,"('distant', 'open')",0.1738671,0.3899268,0.2160597
7,0.30173293,0.41795433,"('insensitive', 'sensitive')",0.3017329,0.4179543,0.1162214
8,0.99416137,1.0355408,"('unaffectionate', 'affectionate')",0.9941614,1.0355408,0.0413794
9,1.459264,1.6316627,"('unaffectionate', 'caring')",1.459264,1.6316627,0.1723987
10,1.0344485,1.1353457,"('unsympathetic', 'sympathetic')",1.0344485,1.1353457,0.1008972
11,1.8699307,1.9203279,"('unhelpful', 'helpful')",1.8699307,1.9203279,0.0503972
12,-1.757481,-1.7287698,"('unsupportive', 'supportive')",-1.757481,-1.7287698,0.0287112
13,0.2377974,0.105170146,"('impolite', 'polite')",0.2377974,0.1051701,-0.1326273
14,-0.5586114,-0.7205317,"('antisocial', 'social')",-0.5586114,-0.7205317,-0.1619203
15,0.35838857,0.26653385,"('boring', 'funny')",0.3583886,0.2665339,-0.0918547
16,-0.3363394,-0.2646911,"('unpopular', 'popular')",-0.3363394,-0.2646911,0.0716483
17,-0.029326715,0.0059829615,"('nasty', 'nice')",-0.0293267,0.005983,0.0353097
18,-0.6637713,-0.7714949,"('disagreeable', 'welcoming')",-0.6637713,-0.7714949,-0.1077236
19,-0.35625824,-0.12343461,"('inhospitable', 'hospitable')",-0.3562582,-0.1234346,0.2328236
20,0.61018854,0.43909895,"('rough', 'thoughtful')",0.6101885,0.439099,-0.1710895
21,-0.16668017,0.0027707443,"('immoral', 'moral')",-0.1666802,0.0027707,0.1694509
22,-0.4969123,-0.45161518,"('untrustworthy', 'trustworthy')",-0.4969123,-0.4516152,0.0452971
23,5.833742,5.8567467,"('insincere', 'sincere')",5.8337421,5.8567467,0.0230046
24,1.5045772,1.5861899,"('dishonest', 'honest')",1.5045772,1.5861899,0.0816127
25,0.5427295,0.39715955,"('egoistic', 'altruistic')",0.5427295,0.3971595,-0.14557
26,0.14730445,-0.006555468,"('hardhearted', 'benevolent')",0.1473044,-0.0065555,-0.1538599
27,1.5974283,1.4749155,"('hardhearted', 'softhearted')",1.5974283,1.4749155,-0.1225128
28,1.0891463,1.1551878,"('disloyal', 'loyal')",1.0891463,1.1551878,0.0660415
29,-0.58352643,-0.65799946,"('unfair', 'fair')",-0.5835264,-0.6579995,-0.0744731
30,0.602677,0.59303164,"('intolerant', 'tolerant')",0.602677,0.5930316,-0.0096454
31,-1.5381993,-1.4528775,"('evil', 'good')",-1.5381993,-1.4528775,0.0853218
32,1.1951593,1.1328042,"('unkind', 'kind')",1.1951593,1.1328042,-0.0623551
33,-0.31612837,-0.23132586,"('wrong', 'right')",-0.3161284,-0.2313259,0.0848025
34,4.3805947,4.625318,"('mean', 'honorable')",4.3805947,4.6253181,0.2447234
35,-1.0010861,-1.0258478,"('corrupt', 'incorrupt')",-1.0010861,-1.0258478,-0.0247617
36,-0.6588476,-0.6620846,"('hostile', 'amicable')",-0.6588476,-0.6620846,-0.003237
37,0.8824408,0.9267738,"('fake', 'genuine')",0.8824408,0.9267738,0.044333
38,-0.04758302,0.02852761,"('untruthful', 'truthful')",-0.047583,0.0285276,0.0761106
39,-0.19297644,-0.19022846,"('exploitative', 'cooperative')",-0.1929764,-0.1902285,0.0027479
40,-1.7267205,-1.935322,"('stingy', 'generous')",-1.7267205,-1.935322,-0.2086015
41,0.02147988,0.056225516,"('unforgiving', 'forgiving')",0.0214799,0.0562255,0.0347456
42,-1.884355,-1.9258465,"('unreliable', 'reliable')",-1.8843549,-1.9258465,-0.0414916
43,0.90448415,0.94957656,"('irresponsible', 'responsible')",0.9044842,0.9495766,0.0450924
44,-0.92136914,-1.0820425,"('prejudiced', 'unprejudiced')",-0.9213691,-1.0820425,-0.1606734
45,0.06227666,0.11931674,"('incompetent', 'competent')",0.0622767,0.1193167,0.05704
46,-0.5284429,-0.5325456,"('uncompetitive', 'competitive')",-0.5284429,-0.5325456,-0.0041027
47,5.0750694,5.351924,"('stupid', 'smart')",5.0750694,5.3519239,0.2768545
