,nabors_male,nabors_female,tuple,industries_male,industries_female,ltd_male,ltd_female,average_male,average_female,female-male
0,-0.23172744,-0.28547078,"('unsociable', 'sociable')",-0.14653775,-0.28058708,0.21199441,0.22265601,-0.0554236,-0.1144673,-0.0590437
1,-1.029404,-1.103685,"('unfriendly', 'friendly')",0.06936085,0.12555982,1.3453209,1.2624699,0.1284259,0.0947816,-0.0336443
2,0.8938851,0.9231706,"('unlikable', 'likable')",0.17158675,0.27401426,0.25313628,0.3232796,0.4395361,0.5068215,0.0672854
3,-0.45424655,-0.3485453,"('repellent', 'pleasant')",-0.3598451,-0.25982162,0.5203464,0.6632935,-0.0979151,0.0183088,0.1162239
4,0.46939176,0.41102076,"('disliked', 'liked')",0.81124455,0.72540945,-4.143174,-4.126082,-0.9541793,-0.9965506,-0.0423713
5,-0.2595232,-0.30362213,"('distant', 'outgoing')",0.06313765,0.1888642,-0.19909641,-0.28024894,-0.1318273,-0.131669,0.0001583
6,-0.65699476,-0.66595674,"('distant', 'open')",0.021231003,0.1752047,0.15999453,0.027832095,-0.1585897,-0.1543067,0.004283
7,-0.22416255,-0.1538221,"('insensitive', 'sensitive')",-0.36559153,-0.25793213,0.45587617,0.59994113,-0.044626,0.062729,0.107355
8,-0.81500965,-0.78954387,"('unaffectionate', 'affectionate')",0.51707554,0.66921514,0.31672192,0.2024742,0.0062626,0.0273818,0.0211192
9,-0.9670938,-0.9530729,"('unaffectionate', 'caring')",0.26646683,0.37326366,0.57519233,0.5291709,-0.0418115,-0.0168795,0.024932
10,-1.022941,-0.9971323,"('unsympathetic', 'sympathetic')",-1.1431596,-1.1185207,0.2915759,0.3952021,-0.6248415,-0.5734836,0.0513579
11,-0.025982771,-0.023123078,"('unhelpful', 'helpful')",0.25510445,0.21220948,1.9644306,1.9846888,0.7311841,0.7245917,-0.0065924
12,0.20864578,0.24262781,"('unsupportive', 'supportive')",0.013954971,0.10960002,-1.2416154,-1.1900183,-0.3396716,-0.2792635,0.0604081
13,0.32863402,0.33480015,"('impolite', 'polite')",-0.36612573,-0.43234488,-0.1126758,-0.0602034,-0.0500558,-0.0525827,-0.0025269
14,-0.13369721,-0.03428004,"('antisocial', 'social')",1.2529002,1.2160866,0.080245726,0.31272566,0.3998163,0.4981774,0.0983611
15,1.0860718,1.0089663,"('boring', 'funny')",0.8848962,0.8183179,0.6269182,0.5809141,0.865962,0.8027328,-0.0632292
16,-0.18184683,-0.24618503,"('unpopular', 'popular')",-0.08328231,-0.065477975,0.5752433,0.60338885,0.1033714,0.0972419,-0.0061295
17,-0.04110346,0.0015404448,"('nasty', 'nice')",0.06775204,0.19917989,0.1376827,0.15506092,0.0547771,0.1185938,0.0638167
18,0.11511101,0.18592691,"('disagreeable', 'welcoming')",-0.06568158,0.01454521,-1.0499963,-1.0627451,-0.3335223,-0.2874243,0.046098
19,-0.12853198,-0.15408905,"('inhospitable', 'hospitable')",-0.7787731,-0.67741376,-0.891737,-0.9547607,-0.5996807,-0.5954212,0.0042595
20,-0.88836837,-0.7912662,"('rough', 'thoughtful')",-0.36815724,-0.26545137,0.6874212,0.76292175,-0.1897015,-0.097932,0.0917695
21,-0.8124178,-0.8181504,"('immoral', 'moral')",-0.99346375,-1.1004403,-1.032747,-0.898371,-0.9462095,-0.9389873,0.0072222
22,0.119151674,0.22879876,"('untrustworthy', 'trustworthy')",-1.2854862,-1.2170157,-0.22770551,-0.07691172,-0.46468,-0.3550429,0.1096371
23,-0.17856167,-0.18615699,"('insincere', 'sincere')",-0.9279456,-0.8155954,4.500802,4.4575715,1.1314316,1.1519397,0.0205081
24,0.23819117,0.28621545,"('dishonest', 'honest')",-0.3138073,-0.22237614,0.45272076,0.49699196,0.1257015,0.1869438,0.0612423
25,-0.48763445,-0.5086076,"('egoistic', 'altruistic')",0.94078255,0.9862258,0.16206837,0.092182696,0.2050722,0.1899336,-0.0151386
26,0.018857017,-0.015863473,"('hardhearted', 'benevolent')",2.5755107,2.623395,2.1864223,2.1523864,1.5935968,1.5866394,-0.0069574
27,-0.02401929,0.06712556,"('hardhearted', 'softhearted')",0.30960834,0.4388006,0.2108464,0.14601016,0.1654785,0.2173121,0.0518336
28,-1.4030455,-1.4432052,"('disloyal', 'loyal')",-0.045238435,-0.06092479,0.6332609,0.53337955,-0.2716743,-0.3235835,-0.0519092
29,-0.18415654,-0.18521178,"('unfair', 'fair')",-1.1432021,-1.1253656,-0.9343787,-0.9561954,-0.7539124,-0.7555909,-0.0016785
30,0.8586403,0.8590946,"('intolerant', 'tolerant')",1.3588531,1.3110876,1.1397246,1.1911781,1.1190728,1.1204534,0.0013806
31,-0.099999964,-0.086528726,"('evil', 'good')",-0.27268398,-0.27340326,-0.68986374,-0.81972885,-0.3541826,-0.3932203,-0.0390377
32,-0.44455245,-0.5106008,"('unkind', 'kind')",-0.24713407,-0.1964288,0.70809907,0.6625156,0.0054709,-0.014838,-0.0203089
33,0.3059642,0.27834615,"('wrong', 'right')",0.41355032,0.46913376,-0.2595761,-0.30376562,0.1533128,0.1479048,-0.005408
34,-0.3298555,-0.31564286,"('mean', 'honorable')",-0.5402761,-0.4140993,4.4483457,4.5221868,1.1927381,1.2641482,0.0714101
35,0.26891333,0.16580164,"('corrupt', 'incorrupt')",0.005802825,-0.05907655,-0.6479429,-0.88366014,-0.1244089,-0.2589783,-0.1345694
36,-0.97581863,-1.0759089,"('hostile', 'amicable')",0.2206114,0.15798087,0.041602183,-0.16078424,-0.2378683,-0.3595707,-0.1217024
37,-0.20625891,-0.1686033,"('fake', 'genuine')",-0.14034252,-0.042242475,-0.15322278,-0.09704717,-0.1666081,-0.102631,0.0639771
38,-0.31521666,-0.37085027,"('untruthful', 'truthful')",-0.44748512,-0.44992882,0.5427279,0.55728,-0.0733246,-0.087833,-0.0145084
39,-0.066285774,0.014710557,"('exploitative', 'cooperative')",-0.67014575,-0.5626548,0.19587654,0.25232783,-0.180185,-0.0985388,0.0816462
40,0.23024423,0.23826697,"('stingy', 'generous')",0.053154226,0.09583703,-1.6114373,-1.5926661,-0.4426796,-0.4195207,0.0231589
41,0.30525088,0.29249915,"('unforgiving', 'forgiving')",-0.58204,-0.621266,0.4770609,0.44995457,0.0667573,0.0403959,-0.0263614
42,0.7004695,0.75901586,"('unreliable', 'reliable')",-0.11769006,0.08020024,-2.0572634,-1.8468852,-0.4914947,-0.3358897,0.155605
43,-0.2896246,-0.20070156,"('irresponsible', 'responsible')",-0.84164834,-0.65461975,0.6814028,0.8156292,-0.1499567,-0.0132307,0.136726
44,0.05448372,0.1144685,"('prejudiced', 'unprejudiced')",-0.823027,-0.6962728,-1.6769271,-1.6026448,-0.8151568,-0.7281497,0.0870071
