,international_male,international_female,tuple,flavors_male,flavors_female,&_male,&_female,frag_male,frag_female,inc_male,inc_female,average_male,average_female,female-male
0,0.41720536,0.29921234,"('unsociable', 'sociable')",1.0822946,1.1312232,1.7685897,1.729107,-0.6223169,-0.7084654,-0.37860608,-0.5267705,0.4534334,0.3848614,-0.068572
1,-0.18237653,-0.18798383,"('unfriendly', 'friendly')",1.5177537,1.6368794,-1.0840096,-0.9458248,-1.7245522,-1.6687541,1.6803079,1.5305561,0.0414247,0.0729746,0.0315499
2,0.95710766,1.0644321,"('unlikable', 'likable')",0.16000931,0.21689203,1.127568,1.2399521,0.8408606,0.9249497,0.5802489,0.67425793,0.7331589,0.8240968,0.0909379
3,-0.9639437,-0.9438797,"('repellent', 'pleasant')",-1.8770728,-1.7175301,0.14140317,0.17148735,-1.3655968,-1.336974,-0.035568614,0.01005302,-0.8201558,-0.7633687,0.0567871
4,-0.75439817,-0.7079008,"('disliked', 'liked')",-1.1044502,-0.99393255,-0.92808145,-0.8826687,-0.047687214,0.07053974,-5.9195576,-5.938623,-1.750835,-1.690517,0.060318
5,-0.49395713,-0.3260374,"('distant', 'outgoing')",0.9385201,1.0467997,-0.95764726,-0.7431928,-0.7246156,-0.54308033,-0.16868709,-0.17419738,-0.2812774,-0.1479416,0.1333358
6,-0.23886241,-0.06933272,"('distant', 'open')",0.7361638,0.8952718,-0.8807973,-0.6451514,-0.79946053,-0.5661554,0.37092844,0.3406988,-0.1624056,-0.0089338,0.1534718
7,0.0516309,0.047609016,"('insensitive', 'sensitive')",-0.117039174,0.0076628495,0.8474672,0.91990155,-0.6418386,-0.6422898,0.3608762,0.38236406,0.1002193,0.1430495,0.0428302
8,-0.14457017,-0.13755336,"('unaffectionate', 'affectionate')",0.24307153,0.22457585,-1.9227442,-1.7987916,-1.9579893,-1.9201297,0.68699276,0.6153144,-0.6190479,-0.6033169,0.015731
9,0.3879313,0.41394305,"('unaffectionate', 'caring')",0.54981613,0.57528406,-1.1432927,-0.97429657,-2.0485504,-1.9758064,0.7634119,0.7055906,-0.2981367,-0.251057,0.0470797
10,-0.04516889,-0.081308685,"('unsympathetic', 'sympathetic')",0.073353305,0.22091772,0.8588104,0.85744023,-1.2749357,-1.3810631,-0.4017934,-0.42629984,-0.1579468,-0.1620627,-0.0041159
11,0.51193583,0.53362954,"('unhelpful', 'helpful')",0.8537911,0.8617518,1.4517833,1.485155,-1.0745928,-1.1433859,1.6679622,1.6472168,0.6821759,0.6768734,-0.0053025
12,0.70912755,0.9017592,"('unsupportive', 'supportive')",0.8213526,0.9935706,0.5648189,0.84781754,-0.92342937,-0.79471433,-1.6763334,-1.6191156,-0.1008928,0.0658635,0.1667563
13,1.3533514,1.3347749,"('impolite', 'polite')",1.7758482,1.7773905,1.4911346,1.5191796,0.37644193,0.31459206,-0.47355208,-0.5016285,0.9046448,0.8888617,-0.0157831
14,0.4770804,0.43404874,"('antisocial', 'social')",0.3702084,0.39102694,1.674204,1.6011424,-0.2896719,-0.37147617,-0.9233661,-0.9394323,0.261691,0.2230619,-0.0386291
15,0.36569238,0.32705313,"('boring', 'funny')",1.1941166,1.1574205,0.5532103,0.53899306,0.509589,0.5404871,0.38587624,0.36638707,0.6016969,0.5860682,-0.0156287
16,-0.68693936,-0.77076775,"('unpopular', 'popular')",-1.2713879,-1.1836643,-0.52302086,-0.5200921,0.08844136,0.08779973,0.5085918,0.4946644,-0.376863,-0.378412,-0.001549
17,-1.1353067,-1.0479975,"('nasty', 'nice')",-0.7450952,-0.6160342,-0.58941305,-0.42331147,-0.50497067,-0.4313235,-0.7593823,-0.6966729,-0.7468335,-0.6430679,0.1037656
18,1.2804247,1.4050556,"('disagreeable', 'welcoming')",0.39857253,0.53885597,0.6162453,0.7949564,-0.5949541,-0.55248076,-0.25094467,-0.3176201,0.2898688,0.3737535,0.0838847
19,-0.7255774,-0.5812621,"('inhospitable', 'hospitable')",0.05287927,0.17356852,-1.2635492,-1.0589948,-0.12998238,0.011728742,-0.107258655,-0.0005120523,-0.4346977,-0.2910943,0.1436034
20,0.43715987,0.44876164,"('rough', 'thoughtful')",-0.7744203,-0.6303752,0.7283942,0.7394422,-0.567686,-0.5737994,1.0779847,1.0183408,0.1802865,0.200474,0.0201875
21,0.22455734,0.19228914,"('immoral', 'moral')",0.82260656,0.82937455,1.4447274,1.4482282,-0.13144256,-0.22199431,-0.69915295,-0.7219326,0.3322592,0.305193,-0.0270662
22,-0.060786575,-0.041631836,"('untrustworthy', 'trustworthy')",0.007982604,0.04599879,2.093266,2.0708468,0.58632094,0.5377626,-0.77963084,-0.8821791,0.3694304,0.3461595,-0.0232709
23,0.11698736,0.081143275,"('insincere', 'sincere')",0.36620653,0.47578675,0.43766588,0.48220822,-1.5362902,-1.6212227,4.7763968,4.642791,0.8321933,0.8121412,-0.0200521
24,0.78542227,0.7262007,"('dishonest', 'honest')",0.06930523,0.025655374,0.07148058,0.14402187,-0.40962636,-0.46814394,0.44706237,0.35506263,0.1927288,0.1565593,-0.0361695
25,-0.28781015,-0.32419354,"('egoistic', 'altruistic')",0.42930564,0.39745376,-0.83590347,-0.86807936,-0.85863733,-0.8279057,1.3017755,1.2516962,-0.050254,-0.0742057,-0.0239517
26,0.89342517,0.86330175,"('hardhearted', 'benevolent')",0.76016486,0.78936774,0.89131486,0.8280544,-0.45587757,-0.48725423,1.782437,1.6911305,0.7742929,0.73692,-0.0373729
27,-0.046592172,-0.002136672,"('hardhearted', 'softhearted')",0.7051041,0.69569784,-0.47583124,-0.41142932,-0.19818132,-0.16355482,1.2268345,1.1227827,0.2422668,0.2482719,0.0060051
28,-0.05275082,-0.17340681,"('disloyal', 'loyal')",0.21218824,0.19629993,0.9087937,0.8567375,-1.7703686,-1.8601823,0.62379295,0.43776864,-0.0156689,-0.1085566,-0.0928877
29,-0.7077696,-0.7695466,"('unfair', 'fair')",-0.52779657,-0.4575504,0.27088,0.24166292,0.14388467,0.13960946,-0.5496826,-0.6846093,-0.2740968,-0.3060868,-0.03199
30,-0.060931973,-0.07051557,"('intolerant', 'tolerant')",1.0688121,1.1626401,0.6133281,0.68068045,-0.24252023,-0.3105043,0.8441392,0.779614,0.4445655,0.4483829,0.0038174
31,-1.6967711,-1.5437229,"('evil', 'good')",-1.4766629,-1.301019,-2.2255538,-2.0051053,-0.6022217,-0.35723618,-1.0358006,-1.030762,-1.4074019,-1.2475691,0.1598328
32,0.1783352,0.10485934,"('unkind', 'kind')",0.81878763,0.75588447,1.1340743,1.1092796,-0.64815253,-0.7433043,0.5032898,0.36895338,0.3972669,0.3191345,-0.0781324
33,0.67123884,0.6802061,"('wrong', 'right')",1.1743685,1.1843961,0.028482348,0.1829206,1.0900433,1.1168971,-0.14698867,-0.16328394,0.5634288,0.6002273,0.0367985
34,0.08723931,0.21634194,"('mean', 'honorable')",0.13560408,0.2868611,-0.14751884,-0.0009916425,-0.128991,-0.021011684,5.44551,5.46894,1.0783687,1.1900279,0.1116592
35,-0.32802826,-0.4142573,"('corrupt', 'incorrupt')",-1.1238252,-1.1664065,-1.3047274,-1.3182532,0.7306395,0.79450035,-0.20760678,-0.33996332,-0.4467096,-0.488876,-0.0421664
36,-0.17676958,-0.1702475,"('hostile', 'amicable')",-1.5477381,-1.3722624,-2.1180558,-2.0223465,-0.8134093,-0.70823383,0.025344819,-0.15447593,-0.9261256,-0.8855133,0.0406123
37,0.16029988,0.16388388,"('fake', 'genuine')",1.0571642,1.120667,0.47548586,0.5838585,0.78012574,0.81753,0.58483034,0.5875069,0.6115812,0.6546892,0.043108
38,-0.33519948,-0.24306689,"('untruthful', 'truthful')",0.48816857,0.60270435,-0.08888883,0.08427751,-0.6357278,-0.518952,-0.04221627,-0.0054240245,-0.1227728,-0.0160922,0.1066806
39,1.5922754,1.6190746,"('exploitative', 'cooperative')",1.4055685,1.3499426,1.7460262,1.773461,1.2319854,1.2615823,0.27623808,0.30061796,1.2504187,1.2609357,0.010517
40,0.36256924,0.38992757,"('stingy', 'generous')",-0.108424015,0.016177826,-0.91249555,-0.8290063,-1.0222988,-1.0363696,-1.5731008,-1.6657073,-0.65075,-0.6249956,0.0257544
41,0.5281453,0.538392,"('unforgiving', 'forgiving')",0.016827866,0.20381913,-0.15507248,-0.06368859,-0.83276,-0.80229914,-0.016734641,-0.123460226,-0.0919188,-0.0494474,0.0424714
42,0.6498071,0.7771979,"('unreliable', 'reliable')",0.545032,0.7531941,0.8723986,1.0822259,0.01999193,0.10061395,-2.8070822,-2.660901,-0.1439705,0.0104662,0.1544367
43,0.94552946,1.0230081,"('irresponsible', 'responsible')",0.89564335,0.9841527,1.0729065,1.2912953,-0.37268686,-0.31156766,0.7165085,0.73298705,0.6515801,0.7439751,0.092395
44,0.72297,0.82542753,"('prejudiced', 'unprejudiced')",-0.16217217,-0.19199151,-0.3098979,-0.2955848,1.7461116,1.7188146,-0.9649971,-0.9369663,0.2064029,0.2239399,0.017537
45,0.33106157,0.33136684,"('incompetent', 'competent')",0.026814114,0.3507454,1.3706244,1.3955216,-0.4368064,-0.37973237,-0.086348675,-0.10007494,0.241069,0.3195653,0.0784963
46,0.84851116,0.86814445,"('uncompetitive', 'competitive')",0.9080452,1.0511853,1.5834457,1.6074723,-0.6194938,-0.66402304,0.043337435,0.03240005,0.5527691,0.5790359,0.0262668
47,-0.07030716,0.017948017,"('stupid', 'smart')",1.3648071,1.2872986,1.5005959,1.6119167,0.5495147,0.55930144,4.9041705,4.898146,1.6497562,1.6749222,0.025166
48,0.092305824,-0.048572205,"('unintelligent', 'intelligent')",-0.43333206,-0.39623412,-0.5757948,-0.6445723,-1.4984453,-1.5827615,0.45141742,0.40930104,-0.3927698,-0.4525678,-0.059798
49,-0.334387,-0.22486559,"('unable', 'able')",0.09931399,0.23050597,-0.024217363,0.08577655,-0.20669618,-0.13057041,-0.5052068,-0.41859064,-0.1942387,-0.0915488,0.1026899
50,0.036491204,0.027943574,"('clumsy', 'skillful')",-0.44272348,-0.3790361,1.0418742,1.1296555,-0.08288369,-0.046754636,0.5135789,0.511577,0.2132674,0.2486771,0.0354097
51,0.77663106,0.6112676,"('uneducated', 'educated')",-0.66340804,-0.7297322,1.2469956,1.070878,-1.0547607,-1.2503853,0.26873732,0.1568955,0.114839,-0.0282153,-0.1430543
52,-0.555017,-0.7341787,"('irrational', 'rational')",0.32022703,0.13375765,-1.0247741,-1.1319883,-0.7555508,-0.8440289,0.28306133,0.12571716,-0.3464107,-0.4901442,-0.1437335
53,-1.0233141,-0.99127686,"('uncreative', 'creative')",0.26037103,0.39001843,0.10458323,0.17838928,-1.5541887,-1.5019752,0.78705454,0.6830889,-0.2850988,-0.2483511,0.0367477
54,0.120202176,0.17086115,"('incapable', 'capable')",1.050408,1.1190934,0.16838223,0.22076781,-0.21089517,-0.15657598,1.280664,1.3309562,0.4817522,0.5370205,0.0552683
55,0.04773203,0.051970333,"('incompetent', 'clever')",0.7038848,0.8611045,2.172147,2.1886952,-0.47907335,-0.50181884,0.20935899,0.2109876,0.5308099,0.5621877,0.0313778
56,1.1954732,1.2600741,"('impractical', 'practical')",1.9496169,2.0607421,1.2708911,1.2901169,0.26172885,0.2614248,-0.4775742,-0.41340628,0.8400271,0.8917904,0.0517633
57,-0.29428867,-0.3162436,"('unimaginative', 'imaginative')",0.080913894,0.21552256,0.3178859,0.30001447,-1.5407432,-1.5171492,-2.0949156,-2.0699358,-0.7062295,-0.6775583,0.0286712
58,0.22251725,0.25521988,"('undiscriminating', 'discriminating')",-0.045915276,0.16909829,-0.28459522,-0.22334215,-0.6631621,-0.68430835,0.016785635,-0.027982846,-0.1508739,-0.102263,0.0486109
59,-0.20692487,-0.24874297,"('foolish', 'wise')",0.48381206,0.33832753,-0.068655595,-0.0684028,0.2561857,0.27745467,0.34414408,0.31377923,0.1617123,0.1224831,-0.0392292
60,0.5678408,0.62024343,"('inefficient', 'efficient')",1.4367911,1.5740429,2.7437317,2.780557,0.31667626,0.30102223,-0.13838491,-0.028484179,0.985331,1.0494761,0.0641451
61,-0.543707,-0.7306842,"('illogical', 'logical')",0.35959363,0.2546008,1.0946388,0.9877884,-0.73615915,-0.8160219,-0.093189634,-0.2732687,0.0162353,-0.1155171,-0.1317524
62,0.1943306,0.31067044,"('incompetent', 'brilliant')",0.95849204,1.1317109,0.8245566,0.9108028,0.0025366433,0.05450689,0.11678061,0.2612734,0.4193393,0.5337929,0.1144536
63,0.403204,0.4688094,"('unperceptive', 'insightful')",0.5960903,0.74967223,1.4978666,1.6535146,-0.6672002,-0.6410697,1.0202427,1.093698,0.5700407,0.664925,0.0948843
64,-0.56696737,-0.5996814,"('shy', 'confident')",-0.7860414,-0.84128207,1.135203,1.104412,0.35088256,0.33025885,-6.316792,-6.2525964,-1.2367431,-1.2517778,-0.0150347
65,0.35789195,0.20400214,"('insecure', 'secure')",-0.6022286,-0.7553904,1.7977229,1.57492,-0.5355004,-0.73257816,-0.52200913,-0.5430258,0.0991754,-0.0504144,-0.1495898
66,1.2820531,1.2683941,"('inactive', 'active')",-0.5404475,-0.5322924,-0.04218217,0.083195336,-0.68691397,-0.6380157,1.0587745,1.0763185,0.2142568,0.25152,0.0372632
67,0.71073794,0.78027976,"('doubtful', 'determined')",0.14152607,0.118789636,0.39210728,0.39179543,0.86047536,0.8517885,-0.32512626,-0.2607838,0.3559441,0.3763739,0.0204298
