,qualcomm_male,qualcomm_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.7948,-2.0378351,"('unsociable', 'sociable')",-0.12353523,-0.30455634,-0.9591677,-1.1711957,-0.212028
1,-0.36676767,-0.6293728,"('unfriendly', 'friendly')",1.9551814,1.7070174,0.7942069,0.5388223,-0.2553846
2,0.6054299,0.562501,"('unlikable', 'likable')",0.72070616,0.79363304,0.6630681,0.678067,0.0149989
3,-0.93324304,-0.8264206,"('repellent', 'pleasant')",-0.18660322,-0.07311743,-0.5599231,-0.449769,0.1101541
4,0.317878,0.28805903,"('disliked', 'liked')",-5.6644783,-5.788712,-2.6733003,-2.7503264,-0.0770261
5,0.16782792,0.10071336,"('distant', 'outgoing')",0.16485208,0.1129815,0.16634,0.1068474,-0.0594926
6,0.1892418,0.1347974,"('distant', 'open')",0.51753813,0.44665843,0.35339,0.2907279,-0.0626621
7,-1.4352931,-1.4363259,"('insensitive', 'sensitive')",0.5284252,0.57649326,-0.4534339,-0.4299163,0.0235176
8,-1.2932565,-1.4129286,"('unaffectionate', 'affectionate')",0.5796223,0.45804724,-0.3568171,-0.4774407,-0.1206236
9,-1.4807566,-1.6256953,"('unaffectionate', 'caring')",1.1830904,1.1344417,-0.1488331,-0.2456268,-0.0967937
10,-3.1224966,-3.1901283,"('unsympathetic', 'sympathetic')",-0.35705099,-0.4225683,-1.7397738,-1.8063483,-0.0665745
11,-1.6154351,-1.6879026,"('unhelpful', 'helpful')",1.6457746,1.6889697,0.0151697,0.0005336,-0.0146361
12,-1.6246784,-1.6225822,"('unsupportive', 'supportive')",-1.7620647,-1.7558881,-1.6933715,-1.6892352,0.0041363
13,-1.5647224,-1.7419343,"('impolite', 'polite')",-0.09700702,-0.08926849,-0.8308647,-0.9156014,-0.0847367
14,-0.49742305,-0.49844053,"('antisocial', 'social')",-0.27554643,-0.27816868,-0.3864847,-0.3883046,-0.0018199
15,0.5533558,0.4585644,"('boring', 'funny')",0.82268953,0.77307373,0.6880227,0.6158191,-0.0722036
16,0.58547354,0.5899748,"('unpopular', 'popular')",0.644353,0.61575794,0.6149132,0.6028664,-0.0120468
17,0.07814665,0.0426002,"('nasty', 'nice')",-0.10164077,-0.061791472,-0.0117471,-0.0095956,0.0021515
18,0.105786204,0.021838501,"('disagreeable', 'welcoming')",-0.09708737,-0.20292005,0.0043494,-0.0905408,-0.0948902
19,-0.4810713,-0.6311315,"('inhospitable', 'hospitable')",0.019122735,-0.060753137,-0.2309743,-0.3459423,-0.114968
20,0.7933757,0.8043284,"('rough', 'thoughtful')",1.248795,1.2029499,1.0210854,1.0036391,-0.0174463
21,-0.65119296,-0.7603887,"('immoral', 'moral')",-0.5531631,-0.5751888,-0.602178,-0.6677887,-0.0656107
22,-0.10412266,-0.12622683,"('untrustworthy', 'trustworthy')",-0.9564481,-0.945912,-0.5302854,-0.5360694,-0.005784
23,-1.8166459,-1.955421,"('insincere', 'sincere')",5.6107545,5.6928573,1.8970543,1.8687181,-0.0283362
24,-1.3289117,-1.4031287,"('dishonest', 'honest')",0.9721478,0.95886606,-0.1783819,-0.2221313,-0.0437494
25,0.49364713,0.49584788,"('egoistic', 'altruistic')",1.3517178,1.267442,0.9226825,0.881645,-0.0410375
