,wellcare_male,wellcare_female,tuple,health_male,health_female,plans_male,plans_female,inc_male,inc_female,average_male,average_female,female-male
0,0.4081896,0.35108584,"('unsociable', 'sociable')",0.18609716,0.02916016,0.7904295,0.71425766,-0.52092344,-0.6613052,0.2159482,0.1082996,-0.1076486
1,-1.1159307,-1.1311972,"('unfriendly', 'friendly')",1.0832146,0.9591011,0.20536608,0.026863396,2.2239447,2.1320107,0.5991487,0.4966945,-0.1024542
2,0.5531963,0.53732616,"('unlikable', 'likable')",1.2658023,1.1423055,2.1046739,2.0852451,0.38155934,0.4663379,1.0763079,1.0578036,-0.0185043
3,0.020866431,0.073305614,"('repellent', 'pleasant')",-0.93006647,-0.6685406,0.60589397,0.6894006,0.32514966,0.36865437,0.0054609,0.115705,0.1102441
4,-0.10671489,-0.0024471171,"('disliked', 'liked')",1.0616217,1.104631,-0.53773326,-0.47948232,-6.6731057,-6.7286615,-1.5639831,-1.52649,0.0374931
5,-0.35032916,-0.2514108,"('distant', 'outgoing')",0.8242717,0.93009204,-0.55551654,-0.5700282,0.06977133,0.07316665,-0.0029507,0.0454549,0.0484056
6,-0.49861756,-0.39277273,"('distant', 'open')",0.81852126,0.9551296,-1.0014486,-0.9684464,0.7358111,0.77514756,0.0135666,0.0922645,0.0786979
7,0.34583703,0.31020647,"('insensitive', 'sensitive')",-0.22559464,-0.19475704,0.9467885,0.9699163,1.0366664,1.0207278,0.5259243,0.5265234,0.0005991
8,-1.2286688,-1.2447188,"('unaffectionate', 'affectionate')",0.20353448,0.10464162,-0.3194423,-0.39990866,1.335738,1.2945429,-0.0022097,-0.0613607,-0.059151
9,0.2529561,0.24118806,"('unaffectionate', 'caring')",1.2767345,1.1718445,1.2240617,1.1312103,1.6865041,1.7027371,1.110064,1.0617449,-0.0483191
10,0.6047569,0.61943305,"('unsympathetic', 'sympathetic')",-0.19159196,-0.11760795,0.7249534,0.7861199,-0.20987323,-0.20275052,0.2320613,0.2712986,0.0392373
11,0.94779044,0.95194834,"('unhelpful', 'helpful')",0.22989559,0.21904103,0.8379373,0.8996507,1.7066085,1.8204631,0.930558,0.9727758,0.0422178
12,2.1666567,2.2946227,"('unsupportive', 'supportive')",3.0555139,3.2142506,2.153429,2.2408643,-1.5988462,-1.6137922,1.4441884,1.5339863,0.0897979
