,coty_male,coty_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.8599017,0.7487522,"('unsociable', 'sociable')",-0.20696741,-0.39375022,0.3264672,0.177501,-0.1489662
1,-1.352049,-1.4238024,"('unfriendly', 'friendly')",1.666324,1.5862867,0.1571375,0.0812421,-0.0758954
2,0.9686475,1.0252014,"('unlikable', 'likable')",0.52807206,0.6201266,0.7483598,0.822664,0.0743042
3,-0.115783125,0.0687014,"('repellent', 'pleasant')",0.13332571,0.22031088,0.0087713,0.1445061,0.1357348
4,-0.7291782,-0.7979609,"('disliked', 'liked')",-6.3371153,-6.423388,-3.5331469,-3.6106744,-0.0775275
5,-2.010957,-2.0607915,"('distant', 'outgoing')",-0.28792945,-0.26705274,-1.1494433,-1.1639221,-0.0144788
6,-2.3231037,-2.321138,"('distant', 'open')",0.30730817,0.30969277,-1.0078977,-1.0057225,0.0021752
7,0.37000895,0.43265134,"('insensitive', 'sensitive')",0.65111995,0.6774488,0.5105644,0.5550501,0.0444857
8,-0.6308266,-0.6802796,"('unaffectionate', 'affectionate')",1.1146618,1.0164543,0.2419176,0.1680874,-0.0738302
9,-0.74962705,-0.7709421,"('unaffectionate', 'caring')",1.1389222,1.0788627,0.1946476,0.1539603,-0.0406873
10,0.34925365,0.39395392,"('unsympathetic', 'sympathetic')",-0.3261291,-0.4075222,0.0115623,-0.0067841,-0.0183464
11,0.54482716,0.6599599,"('unhelpful', 'helpful')",1.5125515,1.5596493,1.0286894,1.1098046,0.0811152
12,0.11683572,0.31863093,"('unsupportive', 'supportive')",-1.7359735,-1.7253367,-0.8095689,-0.7033529,0.106216
13,0.69119674,0.6561788,"('impolite', 'polite')",-0.63365024,-0.6225415,0.0287732,0.0168186,-0.0119546
14,1.7702253,1.7608294,"('antisocial', 'social')",-0.19019303,-0.30394477,0.7900161,0.7284423,-0.0615738
15,-0.06604042,-0.25720105,"('boring', 'funny')",0.5346808,0.47118178,0.2343202,0.1069904,-0.1273298
16,-0.671822,-0.5565643,"('unpopular', 'popular')",0.37739572,0.45089206,-0.1472131,-0.0528361,0.094377
17,0.47943336,0.49890405,"('nasty', 'nice')",-0.52197134,-0.49175826,-0.021269,0.0035729,0.0248419
18,-0.3892141,-0.26081607,"('disagreeable', 'welcoming')",-0.38436845,-0.34460983,-0.3867913,-0.3027129,0.0840784
19,-1.3432138,-1.3591701,"('inhospitable', 'hospitable')",-0.20732358,-0.08679637,-0.7752687,-0.7229832,0.0522855
20,0.49334177,0.5366019,"('rough', 'thoughtful')",1.2551564,1.1973689,0.8742491,0.8669854,-0.0072637
21,0.97760004,1.0752538,"('immoral', 'moral')",-0.5180304,-0.45835885,0.2297848,0.3084475,0.0786627
22,0.49631792,0.49500918,"('untrustworthy', 'trustworthy')",-0.88403344,-1.0126582,-0.1938578,-0.2588245,-0.0649667
23,-0.0076065087,0.034392286,"('insincere', 'sincere')",5.3496776,5.2718863,2.6710355,2.6531394,-0.0178961
24,-0.033900395,-0.046981253,"('dishonest', 'honest')",0.68965083,0.63289857,0.3278752,0.2929586,-0.0349166
25,-0.6823057,-0.69135785,"('egoistic', 'altruistic')",1.395508,1.4015377,0.3566012,0.3550899,-0.0015113
26,0.3090945,0.17255536,"('hardhearted', 'benevolent')",2.1602986,2.074935,1.2346965,1.1237452,-0.1109513
27,-0.4537704,-0.34800628,"('hardhearted', 'softhearted')",1.4351128,1.3596207,0.4906712,0.5058072,0.015136
28,0.13922854,0.05149731,"('disloyal', 'loyal')",0.97866577,0.8562181,0.5589471,0.4538577,-0.1050894
29,-0.025064163,-0.07789286,"('unfair', 'fair')",-0.3726079,-0.5304485,-0.198836,-0.3041707,-0.1053347
30,1.365692,1.3398896,"('intolerant', 'tolerant')",1.3682085,1.3700413,1.3669503,1.3549654,-0.0119849
31,-1.6048034,-1.538853,"('evil', 'good')",-0.87907934,-0.94231474,-1.2419415,-1.2405839,0.0013576
32,0.18180358,0.18392009,"('unkind', 'kind')",0.8811003,0.6878051,0.5314519,0.4358626,-0.0955893
33,-0.30674562,-0.3776512,"('wrong', 'right')",-0.4833469,-0.53228045,-0.3950463,-0.4549658,-0.0599195
34,-0.33274394,-0.13840806,"('mean', 'honorable')",5.744753,5.965606,2.7060044,2.913599,0.2075946
35,-0.7230331,-0.90156525,"('corrupt', 'incorrupt')",-0.028644703,-0.20416786,-0.3758389,-0.5528666,-0.1770277
36,-1.4348947,-1.5798326,"('hostile', 'amicable')",0.25555778,0.095748395,-0.5896685,-0.7420421,-0.1523736
37,0.4087986,0.39136583,"('fake', 'genuine')",0.62215567,0.59620917,0.5154771,0.4937875,-0.0216896
38,-0.43881845,-0.3797563,"('untruthful', 'truthful')",-0.42882165,-0.38389164,-0.4338201,-0.381824,0.0519961
39,1.6834183,1.7484474,"('exploitative', 'cooperative')",0.35789248,0.31380966,1.0206554,1.0311285,0.0104731
40,-0.34018406,-0.3293852,"('stingy', 'generous')",-1.4910835,-1.5485291,-0.9156338,-0.9389572,-0.0233234
41,0.87948364,0.97018075,"('unforgiving', 'forgiving')",0.018904261,-0.08610501,0.449194,0.4420379,-0.0071561
42,1.1606897,1.295555,"('unreliable', 'reliable')",-2.8305793,-2.7224438,-0.8349448,-0.7134444,0.1215004
43,0.6513355,0.7951285,"('irresponsible', 'responsible')",0.75144327,0.7423187,0.7013894,0.7687236,0.0673342
44,-0.20844965,-0.17195976,"('prejudiced', 'unprejudiced')",-1.5068638,-1.4341557,-0.8576567,-0.8030577,0.054599
45,0.51124763,0.54440117,"('incompetent', 'competent')",-0.032516036,-0.097592056,0.2393658,0.2234046,-0.0159612
46,0.3041173,0.45739374,"('uncompetitive', 'competitive')",-0.6363805,-0.6768793,-0.1661316,-0.1097428,0.0563888
47,0.55642056,0.62116295,"('stupid', 'smart')",5.219018,5.3022504,2.8877192,2.9617066,0.0739874
48,0.17940769,0.29728696,"('unintelligent', 'intelligent')",0.59042513,0.68068594,0.3849164,0.4889864,0.10407
49,-0.062228642,0.1339926,"('unable', 'able')",-0.38779807,-0.23922941,-0.2250134,-0.0526184,0.172395
50,0.45043314,0.49368072,"('clumsy', 'skillful')",0.13547534,0.100184664,0.2929542,0.2969327,0.0039785
51,-0.2898996,-0.39858904,"('uneducated', 'educated')",0.010452252,-0.008386172,-0.1397237,-0.2034876,-0.0637639
52,-0.41811746,-0.59658474,"('irrational', 'rational')",0.4501238,0.31453806,0.0160032,-0.1410233,-0.1570265
53,-1.4455472,-1.446964,"('uncreative', 'creative')",0.66461587,0.69998634,-0.3904657,-0.3734888,0.0169769
54,-0.6130528,-0.678017,"('incapable', 'capable')",0.97004455,1.0132507,0.1784959,0.1676168,-0.0108791
55,1.1378046,1.2729747,"('incompetent', 'clever')",0.044983413,0.06284119,0.591394,0.667908,0.076514
56,1.3076372,1.2888671,"('impractical', 'practical')",0.081885934,0.07154526,0.6947616,0.6802062,-0.0145554
57,-0.5527517,-0.5433649,"('unimaginative', 'imaginative')",-2.2293189,-2.2731466,-1.3910353,-1.4082558,-0.0172205
