,global_male,global_female,tuple,payments_male,payments_female,inc_male,inc_female,average_male,average_female,female-male
0,0.5203432,0.5268902,"('unsociable', 'sociable')",1.6030974,1.5166832,-0.34383512,-0.42296442,0.5932019,0.540203,-0.0529989
1,0.26866502,0.17641246,"('unfriendly', 'friendly')",0.82276905,0.69438154,1.8272536,1.7495044,0.9728959,0.8734328,-0.0994631
2,1.0947918,1.2168592,"('unlikable', 'likable')",0.8295322,0.910288,0.61927766,0.7187222,0.8478673,0.9486232,0.1007559
3,-0.4133215,-0.32249933,"('repellent', 'pleasant')",0.022931963,0.06466209,0.14968318,0.21485302,-0.0802355,-0.0143281,0.0659074
4,-0.22072805,-0.3284841,"('disliked', 'liked')",0.25136745,0.19276464,-6.5203123,-6.6899185,-2.1632244,-2.2752126,-0.1119882
5,-0.2547172,-0.24616046,"('distant', 'outgoing')",0.49388337,0.45678097,0.09970255,0.06698225,0.1129562,0.0925343,-0.0204219
6,-0.76078767,-0.75897837,"('distant', 'open')",-0.49444246,-0.5094686,0.68420327,0.65369415,-0.1903423,-0.2049176,-0.0145753
7,0.93922704,0.9426241,"('insensitive', 'sensitive')",0.59866506,0.62038076,0.5003088,0.5510821,0.6794003,0.7046956,0.0252953
8,-0.19798681,-0.23630095,"('unaffectionate', 'affectionate')",-0.57185113,-0.5636914,0.88645244,0.8468283,0.0388715,0.015612,-0.0232595
9,0.86172414,0.8393405,"('unaffectionate', 'caring')",1.0343984,0.9935497,1.1788923,1.2014422,1.0250049,1.0114442,-0.0135607
10,0.4603123,0.5463575,"('unsympathetic', 'sympathetic')",-0.01236432,0.05698637,-0.53801,-0.4699413,-0.0300207,0.0444675,0.0744882
11,0.9256928,1.0513519,"('unhelpful', 'helpful')",1.014494,1.0548874,1.5554658,1.6852214,1.1652176,1.2638203,0.0986027
12,2.4000795,2.5697558,"('unsupportive', 'supportive')",1.0449059,1.1179116,-1.9407532,-1.9385306,0.5014107,0.5830456,0.0816349
13,1.0420085,1.1385676,"('impolite', 'polite')",1.0719993,1.1470935,-0.37543705,-0.33550215,0.5795236,0.650053,0.0705294
14,0.83445054,0.85071903,"('antisocial', 'social')",2.326883,2.3396528,-0.6379238,-0.6683048,0.8411366,0.840689,-0.0004476
15,0.027974837,-0.09141905,"('boring', 'funny')",0.19600752,0.16088864,0.42767632,0.33872458,0.2172196,0.1360647,-0.0811549
16,-1.3337082,-1.4009948,"('unpopular', 'popular')",-1.4974155,-1.5187691,0.2989506,0.28317192,-0.8440577,-0.878864,-0.0348063
17,-1.0986059,-0.98012346,"('nasty', 'nice')",0.03333939,0.1461958,-0.35349494,-0.2865096,-0.4729205,-0.3734791,0.0994414
18,0.62247276,0.7269438,"('disagreeable', 'welcoming')",-0.095881455,-0.03578282,-0.14775257,-0.14393215,0.1262796,0.1824096,0.05613
19,-0.44467556,-0.40281126,"('inhospitable', 'hospitable')",-1.1607128,-1.1382042,-0.039934363,0.042912282,-0.5484409,-0.4993678,0.0490731
20,0.4152537,0.48869908,"('rough', 'thoughtful')",0.02274824,0.034045428,1.0095578,1.0045376,0.4825199,0.509094,0.0265741
21,0.6367892,0.6906705,"('immoral', 'moral')",0.8591453,0.8617888,-0.7966101,-0.7257975,0.2331081,0.2755539,0.0424458
22,0.7724786,0.7717634,"('untrustworthy', 'trustworthy')",-0.2476775,-0.25144193,-0.76014715,-0.7831599,-0.0784487,-0.0876128,-0.0091641
23,1.0632818,1.1546509,"('insincere', 'sincere')",1.5561348,1.5246316,5.680309,5.7321296,2.7665752,2.8038041,0.0372289
24,1.173353,1.184717,"('dishonest', 'honest')",0.0947934,0.10823904,0.7978187,0.8066307,0.6886551,0.6998622,0.0112071
25,-0.18125631,-0.2633812,"('egoistic', 'altruistic')",0.43201184,0.37421566,1.7053626,1.6433122,0.6520394,0.5847156,-0.0673238
26,0.5570905,0.4667525,"('hardhearted', 'benevolent')",1.6155455,1.5525775,1.8747385,1.8053637,1.3491249,1.2748979,-0.074227
27,-0.099016346,-0.018262696,"('hardhearted', 'softhearted')",0.17074914,0.16923557,1.5703102,1.5046812,0.5473477,0.5518847,0.004537
28,0.5389291,0.4209408,"('disloyal', 'loyal')",0.56214535,0.4462206,0.9572729,0.90455383,0.6861157,0.5905717,-0.095544
29,0.67598706,0.6396697,"('unfair', 'fair')",-0.76538277,-0.81411904,-0.18889624,-0.30764776,-0.092764,-0.160699,-0.067935
30,1.0673845,1.1321117,"('intolerant', 'tolerant')",1.6004843,1.6091875,1.0451444,1.0433657,1.2376711,1.261555,0.0238839
31,-1.8158259,-1.8318653,"('evil', 'good')",-1.0123674,-1.023296,-0.7176955,-0.78031874,-1.1819629,-1.2118266,-0.0298637
32,0.89137834,0.9113169,"('unkind', 'kind')",0.7376146,0.7494616,0.97009826,0.94380236,0.8663637,0.8681936,0.0018299
33,0.68971646,0.6659838,"('wrong', 'right')",1.0799199,1.0772821,-0.40098953,-0.5177506,0.4562156,0.4085051,-0.0477105
34,0.0009103045,0.16231985,"('mean', 'honorable')",0.16298355,0.23646931,5.823374,6.020108,1.9957558,2.1396325,0.1438767
35,-0.6355657,-0.76804227,"('corrupt', 'incorrupt')",-0.9871281,-1.0752251,0.25214484,0.081681564,-0.4568497,-0.5871953,-0.1303456
36,-1.035829,-1.169052,"('hostile', 'amicable')",0.13174805,0.013490679,0.55501217,0.3453918,-0.1163562,-0.2700565,-0.1537003
37,0.10271101,0.1381872,"('fake', 'genuine')",-0.34317508,-0.3190945,0.3938657,0.44428158,0.0511339,0.0877914,0.0366575
38,0.43365198,0.5012108,"('untruthful', 'truthful')",0.68814224,0.7115218,-0.27604765,-0.20861866,0.2819155,0.3347046,0.0527891
39,1.953381,2.0021086,"('exploitative', 'cooperative')",0.66800326,0.70961624,0.19736421,0.21531014,0.9395828,0.9756783,0.0360955
40,1.0688261,1.0339898,"('stingy', 'generous')",0.81082606,0.78416723,-1.5536218,-1.6913007,0.1086768,0.0422854,-0.0663914
41,0.57502854,0.6050325,"('unforgiving', 'forgiving')",1.1757776,1.1754394,0.21017109,0.08577252,0.6536591,0.6220814,-0.0315777
42,1.656435,1.8227593,"('unreliable', 'reliable')",0.816879,0.92499316,-2.903462,-2.8215635,-0.1433826,-0.0246037,0.1187789
43,1.5116042,1.6959589,"('irresponsible', 'responsible')",0.78529006,0.8658147,0.21396253,0.28703955,0.8369523,0.9496044,0.1126521
44,-0.24579391,-0.17062813,"('prejudiced', 'unprejudiced')",-1.0289702,-0.94853294,-1.1246767,-1.1083637,-0.7998136,-0.7425083,0.0573053
45,0.46777394,0.53728473,"('incompetent', 'competent')",0.67533344,0.6494379,-0.18015534,-0.22431633,0.320984,0.3208021,-0.0001819
46,1.0812004,1.1682562,"('uncompetitive', 'competitive')",0.5251651,0.57814604,-0.8940536,-0.92191,0.2374373,0.2748308,0.0373935
47,0.37346733,0.45488772,"('stupid', 'smart')",1.2097101,1.2669073,5.893821,6.03984,2.4923328,2.5872118,0.094879
48,0.23446204,0.21093607,"('unintelligent', 'intelligent')",0.022242635,0.014605477,0.38511348,0.43351418,0.2139394,0.2196852,0.0057458
49,-0.34989405,-0.25143272,"('unable', 'able')",-0.7109105,-0.64843494,-0.073468484,0.072884396,-0.378091,-0.2756611,0.1024299
50,0.3867023,0.45646536,"('clumsy', 'skillful')",-0.44457766,-0.4610953,0.023967035,0.05241278,-0.0113028,0.0159276,0.0272304
51,0.81937116,0.79049575,"('uneducated', 'educated')",0.036845952,-0.014245629,0.03394171,0.020539321,0.2967196,0.2655965,-0.0311231
52,-0.12621108,-0.36489442,"('irrational', 'rational')",0.19647767,-0.023593567,0.23119408,0.0017729457,0.1004869,-0.128905,-0.2293919
53,0.0273122,-0.046886355,"('uncreative', 'creative')",-0.095610715,-0.19228606,0.7892054,0.7570293,0.2403023,0.172619,-0.0676833
54,0.17676589,0.14301118,"('incapable', 'capable')",0.12458689,0.1385893,1.2486387,1.3121835,0.5166638,0.5312613,0.0145975
55,0.32054725,0.42927995,"('incompetent', 'clever')",0.26702955,0.307538,-0.16396084,-0.10373564,0.1412053,0.2110274,0.0698221
56,1.4919096,1.610399,"('impractical', 'practical')",1.8967707,1.9770149,-0.4725653,-0.41135523,0.9720384,1.0586862,0.0866478
57,-0.46335775,-0.54413044,"('unimaginative', 'imaginative')",-0.31265762,-0.32899994,-2.7366781,-2.7863684,-1.1708978,-1.2198329,-0.0489351
58,0.33336115,0.25388116,"('undiscriminating', 'discriminating')",1.2768674,1.1824806,0.059029754,-0.018874634,0.5564194,0.4724957,-0.0839237
59,0.6726205,0.55728114,"('foolish', 'wise')",0.047056735,-0.0007263459,0.6895851,0.66090184,0.4697541,0.4058189,-0.0639352
60,1.1437026,1.352905,"('inefficient', 'efficient')",2.1840792,2.2803495,-0.24489285,-0.060612988,1.0276296,1.1908805,0.1632509
61,1.2225109,1.1551166,"('illogical', 'logical')",2.1618252,2.0313704,0.4669667,0.32911044,1.2837675,1.1718658,-0.1119017
62,1.2673802,1.4278181,"('incompetent', 'brilliant')",1.1248615,1.2301227,-0.12991938,0.018888613,0.7541075,0.8922765,0.138169
63,1.8550961,1.9522866,"('unperceptive', 'insightful')",0.93445593,0.91642463,0.55816996,0.62737226,1.1159074,1.1653612,0.0494538
