,idexx_male,idexx_female,tuple,laboratories_male,laboratories_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.058952,-1.1792558,"('unsociable', 'sociable')",0.70559263,0.551112,-0.55846256,-0.63842654,-0.3039406,-0.4221901,-0.1182495
1,-2.0098302,-2.1600642,"('unfriendly', 'friendly')",-0.26604295,-0.40110013,1.5982943,1.5432285,-0.2258596,-0.339312,-0.1134524
2,0.25270426,0.3099828,"('unlikable', 'likable')",0.13452329,0.16271251,0.68225205,0.75485134,0.3564932,0.4091822,0.052689
3,-0.4887482,-0.43587282,"('repellent', 'pleasant')",0.18246363,0.18843724,0.034695953,0.09263558,-0.0905295,-0.0516,0.0389295
4,-0.5610157,-0.68696535,"('disliked', 'liked')",-0.6771615,-0.75918555,-5.7883887,-5.9430017,-2.3421887,-2.4630508,-0.1208621
5,-1.5218729,-1.532932,"('distant', 'outgoing')",-1.6734921,-1.5789319,-0.33379167,-0.3093935,-1.1763856,-1.1404192,0.0359664
6,-1.6164966,-1.6530141,"('distant', 'open')",-1.8666843,-1.8160495,0.3605135,0.36645237,-1.0408892,-1.0342037,0.0066855
7,-0.79127777,-0.775108,"('insensitive', 'sensitive')",-0.29566404,-0.3422099,0.28060892,0.3516079,-0.2687776,-0.2552367,0.0135409
8,-1.1857604,-1.2602509,"('unaffectionate', 'affectionate')",-0.31893307,-0.31913608,0.5891553,0.55222386,-0.3051794,-0.3423877,-0.0372083
9,-1.7135687,-1.8113544,"('unaffectionate', 'caring')",-0.3699139,-0.37505072,1.0159374,1.0398426,-0.3558484,-0.3821875,-0.0263391
10,-1.5869787,-1.5646447,"('unsympathetic', 'sympathetic')",-0.23319228,-0.331733,-0.6399588,-0.6071807,-0.8200432,-0.8345195,-0.0144763
11,-0.6053542,-0.58702654,"('unhelpful', 'helpful')",-0.2232337,-0.2625299,1.401994,1.4455825,0.1911354,0.1986754,0.00754
12,-0.9346536,-0.8747877,"('unsupportive', 'supportive')",-0.42546946,-0.32850996,-1.8744774,-1.8037286,-1.0782002,-1.0023421,0.0758581
13,-0.40034243,-0.38164213,"('impolite', 'polite')",0.17305903,0.15483993,-0.46353638,-0.49719274,-0.2302733,-0.2413317,-0.0110584
14,0.36660427,0.38721487,"('antisocial', 'social')",1.2505704,1.2300884,-0.5606099,-0.590054,0.3521883,0.3424164,-0.0097719
15,0.61907953,0.53382254,"('boring', 'funny')",-0.13851334,-0.16750431,0.74288356,0.6770512,0.4078166,0.3477898,-0.0600268
16,-0.28120053,-0.3567886,"('unpopular', 'popular')",0.15559387,0.10103408,0.65658176,0.65019673,0.1769917,0.1314807,-0.045511
17,-0.4387395,-0.43414503,"('nasty', 'nice')",-0.81310695,-0.79333186,-0.24700756,-0.21160363,-0.499618,-0.4796935,0.0199245
18,-0.3409066,-0.43863294,"('disagreeable', 'welcoming')",-0.073837005,-0.12772702,-0.34923637,-0.39844537,-0.25466,-0.3216018,-0.0669418
19,-1.6196465,-1.6379176,"('inhospitable', 'hospitable')",-1.7102002,-1.6957468,-0.22058848,-0.15141523,-1.1834784,-1.1616933,0.0217851
20,0.23080644,0.1926725,"('rough', 'thoughtful')",1.6469971,1.673074,1.0072938,0.9666574,0.9616992,0.9441346,-0.0175646
21,-0.29380903,-0.32815152,"('immoral', 'moral')",0.62389636,0.536503,-0.83514196,-0.8137481,-0.1683515,-0.2017989,-0.0334474
22,-0.21670033,-0.22886382,"('untrustworthy', 'trustworthy')",0.20108509,0.058734693,-0.98098016,-1.0682738,-0.3321985,-0.4128009,-0.0806024
23,-1.1603931,-1.2634313,"('insincere', 'sincere')",-0.04941402,-0.18146947,5.0667787,5.074248,1.2856572,1.2097824,-0.0758748
24,-0.67689806,-0.68640804,"('dishonest', 'honest')",-0.6158197,-0.64026535,0.6194375,0.5614192,-0.2244267,-0.2550847,-0.030658
25,-0.87977695,-0.8973626,"('egoistic', 'altruistic')",0.6048622,0.70075566,1.5355523,1.5212258,0.4202125,0.4415396,0.0213271
26,-0.19534878,-0.26055092,"('hardhearted', 'benevolent')",1.0423743,1.0533473,1.6731846,1.5915858,0.84007,0.7947941,-0.0452759
27,-0.93853533,-0.8358011,"('hardhearted', 'softhearted')",-0.5405359,-0.42622918,1.3223116,1.2592585,-0.0522532,-0.000924,0.0513292
28,-0.655022,-0.8135485,"('disloyal', 'loyal')",0.10012844,-0.05514643,1.0143411,0.8877378,0.1531492,0.0063476,-0.1468016
29,-0.62544644,-0.67621666,"('unfair', 'fair')",-0.8288169,-0.80500025,-0.44151667,-0.5548276,-0.6319267,-0.6786815,-0.0467548
30,0.8116131,0.73780555,"('intolerant', 'tolerant')",0.6700777,0.56271017,1.1331257,1.0693733,0.8716055,0.7899629,-0.0816426
31,-1.341826,-1.3418776,"('evil', 'good')",-0.7565559,-0.70314515,-0.7353261,-0.78274435,-0.9445693,-0.942589,0.0019803
32,-0.69730777,-0.71025336,"('unkind', 'kind')",0.3259261,0.32496944,0.7781117,0.708156,0.1355767,0.107624,-0.0279527
33,-0.036538642,-0.12938231,"('wrong', 'right')",-0.14903,-0.20328167,-0.28898898,-0.3555032,-0.1581859,-0.2293891,-0.0712032
34,-0.20636313,-0.10577758,"('mean', 'honorable')",0.2717967,0.28135374,5.8432045,5.9927287,1.969546,2.0561016,0.0865556
35,-0.35042223,-0.42671335,"('corrupt', 'incorrupt')",-1.0323914,-1.0091608,0.20994546,0.04184719,-0.3909561,-0.4646756,-0.0737195
36,-0.95321316,-1.1245811,"('hostile', 'amicable')",-1.4807918,-1.6001163,0.6630375,0.47567585,-0.5903225,-0.7496738,-0.1593513
37,-0.7283611,-0.68805516,"('fake', 'genuine')",-1.0469743,-0.99389833,-0.033538572,0.014917064,-0.602958,-0.5556788,0.0472792
38,-1.5360718,-1.5420092,"('untruthful', 'truthful')",-0.4747939,-0.49260074,-0.26559174,-0.245013,-0.7588191,-0.7598743,-0.0010552
39,0.62451756,0.61066437,"('exploitative', 'cooperative')",0.95018655,1.0373635,0.07650103,0.07477917,0.5504017,0.574269,0.0238673
40,0.0652356,0.039000984,"('stingy', 'generous')",0.4729845,0.48877898,-1.1764157,-1.2633321,-0.2127319,-0.2451841,-0.0324522
41,-0.61956054,-0.699824,"('unforgiving', 'forgiving')",0.6656056,0.5836059,0.24859771,0.14818682,0.0982143,0.0106562,-0.0875581
42,0.036480546,0.111871876,"('unreliable', 'reliable')",-0.14034995,-0.15950009,-3.154469,-3.1715505,-1.0861128,-1.0730596,0.0130532
43,-0.9082658,-0.82032263,"('irresponsible', 'responsible')",-0.5091086,-0.44975936,-0.003983449,0.07105828,-0.473786,-0.3996746,0.0741114
44,0.8606341,0.9058991,"('prejudiced', 'unprejudiced')",-0.40690833,-0.4002834,-1.2843809,-1.2775794,-0.2768851,-0.2573212,0.0195639
45,-1.2009283,-1.239875,"('incompetent', 'competent')",0.16179979,0.0073586926,-0.80147535,-0.8192318,-0.6135346,-0.683916,-0.0703814
46,-0.39921212,-0.38179764,"('uncompetitive', 'competitive')",0.63748425,0.58419734,-0.97148144,-0.998399,-0.2444031,-0.2653331,-0.02093
47,-0.06708999,0.07043643,"('stupid', 'smart')",0.5647227,0.55989736,5.2773743,5.4290566,1.9250024,2.0197968,0.0947944
48,0.103824995,0.07444143,"('unintelligent', 'intelligent')",1.3071086,1.2930821,0.4617581,0.45710105,0.6242306,0.6082082,-0.0160224
49,-0.27663738,-0.20797147,"('unable', 'able')",-0.5495179,-0.4400704,-0.43421182,-0.29771337,-0.4201224,-0.3152517,0.1048707
50,-0.11537628,-0.12093175,"('clumsy', 'skillful')",-0.8936984,-0.9078893,-0.42073387,-0.49279505,-0.4766029,-0.5072054,-0.0306025
51,-0.4514532,-0.5104289,"('uneducated', 'educated')",0.84603035,0.73596406,0.5712757,0.5392112,0.321951,0.2549155,-0.0670355
52,-0.46192575,-0.6634908,"('irrational', 'rational')",-0.86639583,-0.942329,0.5263361,0.432318,-0.2673285,-0.3911672,-0.1238387
53,-1.37467,-1.4265629,"('uncreative', 'creative')",0.44443873,0.34266743,0.94639486,0.90966344,0.0053878,-0.0580773,-0.0634651
54,-0.793146,-0.82621545,"('incapable', 'capable')",-0.50376713,-0.4892541,0.75651366,0.83568704,-0.1801332,-0.1599275,0.0202057
55,0.11311596,0.0936241,"('incompetent', 'clever')",1.6698798,1.5487902,-0.12637419,-0.11745456,0.5522072,0.5083199,-0.0438873
56,-0.005833458,-0.043199435,"('impractical', 'practical')",1.2225296,1.0967696,-0.16232248,-0.14836183,0.3514579,0.3017361,-0.0497218
57,-0.6420992,-0.69062376,"('unimaginative', 'imaginative')",0.40134728,0.28478962,-2.370348,-2.4027271,-0.8703667,-0.9361871,-0.0658204
58,-1.0377753,-1.1115607,"('undiscriminating', 'discriminating')",0.76731753,0.7213917,-0.06076291,-0.069333345,-0.1104069,-0.1531675,-0.0427606
59,-0.034490474,-0.025171049,"('foolish', 'wise')",-0.62917197,-0.5665037,0.24767515,0.25769183,-0.1386624,-0.1113276,0.0273348
60,0.11143729,0.17278096,"('inefficient', 'efficient')",1.3964869,1.3596802,-0.44051325,-0.31830657,0.3558036,0.4047182,0.0489146
61,-0.8052986,-0.94553113,"('illogical', 'logical')",0.6265706,0.48755178,0.19996253,0.089510545,0.0070782,-0.1228229,-0.1299011
62,-0.00573398,0.073619716,"('incompetent', 'brilliant')",1.0141107,1.0161419,-0.5115131,-0.34887886,0.1656212,0.2469609,0.0813397
63,-1.1115472,-1.0458764,"('unperceptive', 'insightful')",0.319169,0.3065725,0.43232647,0.53876704,-0.1200172,-0.0668456,0.0531716
64,0.03510513,0.040737826,"('shy', 'confident')",0.19498095,0.20934226,-6.3271775,-6.4144278,-2.0323639,-2.0547825,-0.0224186
65,0.025596075,-0.022568606,"('insecure', 'secure')",0.4302996,0.3347476,-0.40499035,-0.45188314,0.0169684,-0.046568,-0.0635364
66,-0.6312555,-0.5632018,"('inactive', 'active')",-0.9706172,-0.8854351,0.87587917,0.9109876,-0.2419978,-0.1792164,0.0627814
67,0.8977829,0.9485183,"('doubtful', 'determined')",-0.9066629,-0.84308124,-0.4125352,-0.3802034,-0.1404717,-0.0915888,0.0488829
68,-0.30303416,-0.3249401,"('dependent', 'independent')",-0.48039252,-0.49085408,-0.5776628,-0.5995674,-0.4536965,-0.4717872,-0.0180907
69,0.5052016,0.5242271,"('lazy', 'industrious')",0.3147969,0.3947454,-0.51762056,-0.49000904,0.1007926,0.1429878,0.0421952
70,-0.4741401,-0.40691337,"('lethargic', 'energetic')",0.04782726,0.07797715,0.32064232,0.38599792,-0.0352235,0.0190206,0.0542441
71,-0.36856073,-0.35549664,"('diffident', 'self-confident')",-0.27113846,-0.21136954,0.5263729,0.51991576,-0.0377754,-0.0156501,0.0221253
72,-0.5906053,-0.514778,"('unambitious', 'ambitious')",0.083716795,0.098104715,-1.1418108,-1.0650716,-0.5495664,-0.493915,0.0556514
73,0.38671535,0.35293183,"('helpless', 'self-reliant')",-1.2315397,-1.2021426,-3.2934325,-3.3290815,-1.379419,-1.3927641,-0.0133451
74,-0.8804205,-0.89341563,"('undedicated', 'dedicated')",-0.36305192,-0.33707863,0.16892408,0.18127911,-0.3581828,-0.3497384,0.0084444
75,0.26689348,0.31887472,"('meek', 'impulsive')",-1.4626226,-1.4252316,-0.43907535,-0.35642153,-0.5449348,-0.4875928,0.057342
76,0.004247182,0.089081265,"('anxious', 'daring')",0.03392629,0.028921217,-0.013925228,0.029855933,0.0080827,0.0492861,0.0412034
77,-0.4303094,-0.4619114,"('unmotivated', 'motivated')",0.8918017,0.8500106,-1.5481938,-1.4008226,-0.3622338,-0.3375745,0.0246593
78,-0.8215095,-0.7592726,"('nonresilient', 'resilient')",0.82214534,0.8576676,-0.101905726,-0.0019523874,-0.0337566,0.0321476,0.0659042
79,-1.1169268,-1.1428584,"('wavering', 'unwavering')",-1.8497615,-1.8865719,-0.10351165,-0.072034165,-1.0233999,-1.0338215,-0.0104216
80,0.20427732,0.33068982,"('dominated', 'dominating')",-0.1252598,-0.027371313,-1.5424994,-1.460284,-0.4878273,-0.3856552,0.1021721
81,0.8196675,0.837684,"('submissive', 'aggressive')",0.8655795,0.7432145,-0.7641016,-0.73937416,0.3070484,0.2805081,-0.0265403
82,-0.45092863,-0.48381317,"('poor', 'rich')",1.3271002,1.1712639,5.6229515,5.691624,2.1663744,2.1263584,-0.040016
83,-0.018758938,0.023739688,"('powerless', 'powerful')",-0.29308948,-0.25714433,-1.1263801,-1.1223689,-0.4794095,-0.4519245,0.027485
84,0.6521113,0.58610386,"('inferior', 'superior')",0.98003227,0.99370486,0.7090283,0.6489919,0.7803906,0.7429335,-0.0374571
85,-0.6342639,-0.74459267,"('insignificant', 'prestigious')",0.26400536,0.25306484,1.0630276,1.0489935,0.230923,0.1858219,-0.0451011
86,-1.488053,-1.6328266,"('uninfluential', 'influential')",0.51922673,0.37456745,-0.23479933,-0.31819287,-0.4012085,-0.525484,-0.1242755
87,-0.19176236,-0.1670796,"('unsuccessful', 'successful')",-0.12896188,-0.08380068,0.41812995,0.52616525,0.0324686,0.0917617,0.0592931
88,-0.14128792,-0.27147287,"('low', 'eminent')",0.21858752,0.082051,0.33936107,0.34523448,0.1388869,0.0519375,-0.0869494
