,plum_male,plum_female,tuple,creek_male,creek_female,timber_male,timber_female,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.542716,-1.6011931,"('unsociable', 'sociable')",-1.2435108,-1.282921,-0.029189508,-0.026295288,-0.4649947,-0.4686282,-0.52434313,-0.6019281,-0.7609509,-0.7961931,-0.0352422
1,0.5641813,0.5371041,"('unfriendly', 'friendly')",-0.41593388,-0.40144077,0.95416296,0.86478937,-0.14508124,-0.29566315,2.5879958,2.3537786,0.709065,0.6117136,-0.0973514
2,-0.3696868,-0.35068598,"('unlikable', 'likable')",-0.39562118,-0.3026412,-0.09603019,-0.032773577,0.84018385,0.9221898,0.64795876,0.67320174,0.1253609,0.1818581,0.0564972
3,-0.61562973,-0.50974953,"('repellent', 'pleasant')",0.07116271,0.13860495,-0.08143103,-0.030788649,0.59300447,0.64856946,-0.042484008,0.020243939,-0.0150755,0.053376,0.0684515
4,0.771038,0.73555887,"('disliked', 'liked')",0.51436627,0.46961036,-0.059309006,-0.098982856,-0.0020734593,-0.07838984,-6.7899523,-6.901577,-1.1131861,-1.1747561,-0.06157
5,1.4265144,1.3764399,"('distant', 'outgoing')",0.29386392,0.3163147,0.178956,0.19025362,0.014904685,0.01052396,0.39487684,0.3157579,0.4618232,0.441858,-0.0199652
6,1.1282147,1.1017432,"('distant', 'open')",0.17377946,0.20306946,-0.16212788,-0.18951365,-0.59400195,-0.65382224,1.0168028,0.9143003,0.3125334,0.2751554,-0.037378
7,-0.6561188,-0.62333477,"('insensitive', 'sensitive')",-0.28254256,-0.21610034,0.30413407,0.34607813,-0.6363348,-0.54391223,0.88102347,0.8542774,-0.0779677,-0.0365984,0.0413693
8,0.25646514,0.26548135,"('unaffectionate', 'affectionate')",-0.24909444,-0.20135215,0.67736316,0.61245877,-1.0281893,-1.1432517,1.2643611,1.0763575,0.1841811,0.1219388,-0.0622423
9,0.73562485,0.7526551,"('unaffectionate', 'caring')",0.12250533,0.18980189,1.2961222,1.2578888,-0.57463974,-0.6198879,1.7077415,1.5941858,0.6574708,0.6349288,-0.022542
10,-1.595608,-1.5541279,"('unsympathetic', 'sympathetic')",-1.2819386,-1.1932307,-0.7269078,-0.7184318,-1.4359012,-1.3459392,-0.64915305,-0.59705174,-1.1379018,-1.0817562,0.0561456
11,-1.3810643,-1.3525101,"('unhelpful', 'helpful')",-0.20054987,-0.12708029,0.17332761,0.26581275,-0.6072829,-0.4609267,1.6874349,1.8109447,-0.0656269,0.0272481,0.092875
12,0.034263976,0.04705544,"('unsupportive', 'supportive')",0.39724746,0.47858706,0.9924907,1.0925324,-0.6910214,-0.57336575,-1.8667432,-1.9293978,-0.2267525,-0.1769177,0.0498348
13,-0.45425153,-0.5123451,"('impolite', 'polite')",-0.8471296,-0.8764233,-0.30611524,-0.28876144,-0.3079884,-0.25459784,-0.46479198,-0.4553253,-0.4760553,-0.4774906,-0.0014353
14,-0.704493,-0.7522258,"('antisocial', 'social')",-0.81533664,-0.8308695,0.5231577,0.60755163,0.18988621,0.28101438,-0.81404686,-0.8315919,-0.3241665,-0.3052242,0.0189423
15,0.09919299,0.07906246,"('boring', 'funny')",-0.33105588,-0.3985417,-0.12199535,-0.14561738,0.14647716,0.12291074,0.62009674,0.5930876,0.0825431,0.0501804,-0.0323627
