,citrix_male,citrix_female,tuple,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.83939916,-0.82402986,"('unsociable', 'sociable')",0.27001563,0.23898327,-0.48627385,-0.59115016,-0.3518858,-0.3920656,-0.0401798
1,0.46334532,0.57359594,"('unfriendly', 'friendly')",0.29355288,0.19874516,1.7889479,1.7353328,0.8486153,0.8358913,-0.012724
2,0.6913714,0.69729877,"('unlikable', 'likable')",0.8627896,0.8802364,0.7703853,0.83664536,0.7748488,0.8047268,0.029878
3,-1.3589528,-1.136445,"('repellent', 'pleasant')",0.7363953,0.9299727,-0.05669061,-0.024899017,-0.226416,-0.0771238,0.1492922
4,0.59959984,0.5797457,"('disliked', 'liked')",-0.7407209,-0.8727877,-5.561744,-5.6637993,-1.900955,-1.9856138,-0.0846588
5,1.1500002,1.1763271,"('distant', 'outgoing')",-0.88136995,-0.92771554,-0.22134434,-0.19654952,0.015762,0.017354,0.001592
6,0.9388945,1.0046173,"('distant', 'open')",-1.3887366,-1.4399171,0.31811774,0.31483585,-0.0439081,-0.0401546,0.0037535
7,-0.49988165,-0.41033068,"('insensitive', 'sensitive')",0.3209586,0.44788933,0.22249345,0.26527753,0.0145235,0.1009454,0.0864219
8,0.11994693,0.050888874,"('unaffectionate', 'affectionate')",-0.87071806,-0.90644413,0.49286285,0.4395216,-0.0859694,-0.1386779,-0.0527085
9,0.34966737,0.3092455,"('unaffectionate', 'caring')",-0.22710225,-0.25212577,1.0536714,1.0386213,0.3920788,0.365247,-0.0268318
10,-2.0430355,-1.9011468,"('unsympathetic', 'sympathetic')",-0.73052895,-0.61795574,-0.7177405,-0.7591656,-1.1637683,-1.092756,0.0710123
11,-0.5744971,-0.58450866,"('unhelpful', 'helpful')",0.6034685,0.6749907,1.6965774,1.6869953,0.5751829,0.5924924,0.0173095
12,0.440479,0.57464,"('unsupportive', 'supportive')",0.45447153,0.5835826,-1.7798437,-1.7358902,-0.2949644,-0.1925559,0.1024085
