,activision_male,activision_female,tuple,blizzard_male,blizzard_female,inc_male,inc_female,average_male,average_female,female-male
25,0.4404037,0.38695288,"('egoistic', 'altruistic')",0.479237,0.42121086,1.3126092,1.2776895,0.7440832,0.6952844,-0.0487988
26,0.36046475,0.29029042,"('hardhearted', 'benevolent')",1.3188106,1.2379485,0.8296088,0.6477314,0.8362947,0.7253235,-0.1109712
27,-1.5309364,-1.5619668,"('hardhearted', 'softhearted')",-1.0317073,-1.1154163,0.07134415,-0.12303196,-0.8304331,-0.9334716,-0.1030385
28,-1.0374256,-1.2055707,"('disloyal', 'loyal')",0.0783631,-0.016846336,0.54285616,0.2362701,-0.1387355,-0.3287156,-0.1899801
29,0.03726791,0.03501922,"('unfair', 'fair')",-0.9877777,-0.96845317,-0.78929996,-0.95896965,-0.5799366,-0.6308012,-0.0508646
30,-1.312363,-1.3556038,"('intolerant', 'tolerant')",0.04773832,0.022958495,0.5121275,0.43146414,-0.2508324,-0.3003937,-0.0495613
31,0.14944777,0.23099494,"('evil', 'good')",-0.7362208,-0.56544924,-1.2829628,-1.2613629,-0.6232453,-0.5319391,0.0913062
32,-0.7815696,-0.89283925,"('unkind', 'kind')",0.37133038,0.2659331,0.35376477,0.15518624,-0.0188248,-0.15724,-0.1384152
33,0.58376706,0.5248804,"('wrong', 'right')",0.53601396,0.4998963,-0.6123557,-0.5262908,0.1691418,0.166162,-0.0029798
34,-0.23207965,-0.19227871,"('mean', 'honorable')",-0.5086323,-0.44548345,5.1231084,5.1074586,1.4607989,1.4898988,0.0290999
35,2.3734539,2.3234513,"('corrupt', 'incorrupt')",0.29930767,0.31484693,0.21185392,0.25890705,0.9615385,0.9657351,0.0041966
36,1.4392216,1.327028,"('hostile', 'amicable')",-0.16723314,-0.2523652,0.5520678,0.38917467,0.6080188,0.4879458,-0.120073
37,-0.9473206,-0.9697981,"('fake', 'genuine')",-1.0868586,-1.1093582,-0.5551198,-0.6072654,-0.8630997,-0.895474,-0.0323743
38,-1.0302013,-1.0014877,"('untruthful', 'truthful')",-0.658969,-0.636284,0.15821576,0.15890118,-0.5103182,-0.4929568,0.0173614
39,-0.43666744,-0.4267963,"('exploitative', 'cooperative')",0.84863204,0.9506687,-0.016041879,0.050441254,0.1319742,0.1914379,0.0594637
40,-0.08059949,-0.12236021,"('stingy', 'generous')",-0.68505895,-0.7192046,-2.0323203,-2.1612704,-0.9326595,-1.0009451,-0.0682856
41,-1.8820615,-1.9329271,"('unforgiving', 'forgiving')",-0.76429033,-0.8724401,-0.28189752,-0.37839162,-0.9760831,-1.0612529,-0.0851698
42,-0.66486937,-0.6202304,"('unreliable', 'reliable')",-1.2701937,-1.2847294,-3.1001883,-3.0786452,-1.6784172,-1.6612016,0.0172156
43,-2.3237553,-2.2843187,"('irresponsible', 'responsible')",-0.29413608,-0.27406034,-0.09420811,-0.16463193,-0.9040331,-0.9076703,-0.0036372
44,0.23165433,0.33170718,"('prejudiced', 'unprejudiced')",-1.9827263,-1.8595442,-1.2618364,-1.1003189,-1.0043028,-0.876052,0.1282508
45,-2.863252,-2.807114,"('incompetent', 'competent')",-1.3350832,-1.3538462,-1.1887296,-1.3111559,-1.7956883,-1.8240387,-0.0283504
46,-2.3062747,-2.2872202,"('uncompetitive', 'competitive')",-0.4248523,-0.5335838,-0.3626838,-0.46893826,-1.0312703,-1.0965808,-0.0653105
47,-1.7201897,-1.6073089,"('stupid', 'smart')",-0.7746548,-0.7070724,3.6896257,3.764589,0.3982604,0.4834026,0.0851422
48,-1.2025899,-1.339414,"('unintelligent', 'intelligent')",0.19142386,0.10356189,0.24548802,0.034676414,-0.255226,-0.4003919,-0.1451659
49,-0.02214402,-0.0044357628,"('unable', 'able')",0.1556956,0.21324188,-0.13000058,-0.028993292,0.0011837,0.0599376,0.0587539
50,1.3739829,1.3856848,"('clumsy', 'skillful')",-0.0018976033,0.0023856936,0.32358092,0.31160688,0.5652221,0.5665592,0.0013371
51,-1.7374011,-1.861419,"('uneducated', 'educated')",-1.2159286,-1.4300383,0.5041128,0.3480262,-0.8164056,-0.9811436,-0.164738
52,0.52419615,0.43115038,"('irrational', 'rational')",-0.021310184,0.021738,-0.36565596,-0.44670284,0.0457433,0.0020618,-0.0436815
53,-0.51003534,-0.57780486,"('uncreative', 'creative')",1.1769654,1.056141,1.2720735,1.0175482,0.6463345,0.4986281,-0.1477064
54,0.60823643,0.51499873,"('incapable', 'capable')",1.200986,1.1148713,1.2463034,1.2067716,1.0185086,0.9455472,-0.0729614
55,-2.6911702,-2.7212892,"('incompetent', 'clever')",-0.69253427,-0.7919711,-0.72890925,-0.80401766,-1.3708712,-1.4390926,-0.0682214
56,-1.4983453,-1.5061889,"('impractical', 'practical')",0.46395868,0.43946788,-0.26320574,-0.3264155,-0.4325308,-0.4643788,-0.031848
57,-2.3842711,-2.426607,"('unimaginative', 'imaginative')",-1.0343599,-1.1262643,-2.2430792,-2.396211,-1.8872368,-1.9830275,-0.0957907
58,-0.62558496,-0.7186247,"('undiscriminating', 'discriminating')",-0.37119454,-0.5424807,0.094757915,-0.031614486,-0.3006739,-0.4309067,-0.1302328
59,1.069619,1.0965302,"('foolish', 'wise')",0.38189623,0.49356568,0.6291915,0.64740086,0.6935689,0.7458323,0.0522634
60,-1.6708459,-1.6766937,"('inefficient', 'efficient')",-0.5477438,-0.58909744,-0.21682854,-0.27574542,-0.8118061,-0.8471789,-0.0353728
61,-1.0551041,-1.1171359,"('illogical', 'logical')",0.8906937,0.79499674,-0.15989551,-0.2923682,-0.108102,-0.2048358,-0.0967338
62,-2.0409534,-1.9973812,"('incompetent', 'brilliant')",-0.7647823,-0.691108,-0.638927,-0.53979945,-1.1482209,-1.0760962,0.0721247
63,-1.5629715,-1.5375811,"('unperceptive', 'insightful')",0.5371909,0.48318326,1.0686622,1.0441712,0.0142939,-0.0034089,-0.0177028
64,-0.34754246,-0.3742168,"('shy', 'confident')",-0.7791127,-0.7926847,-5.11322,-5.035353,-2.0799584,-2.0674183,0.0125401
65,-1.7512724,-1.7725714,"('insecure', 'secure')",-0.55099463,-0.59528965,-0.7059858,-0.7746664,-1.002751,-1.0475092,-0.0447582
66,-0.15200134,-0.15554261,"('inactive', 'active')",-1.258045,-1.3315063,0.5025656,0.56106955,-0.3024936,-0.3086598,-0.0061662
67,1.0492338,1.038692,"('doubtful', 'determined')",-0.101240925,-0.108819924,-0.3431515,-0.23645043,0.2016138,0.2311406,0.0295268
68,-0.2144632,-0.21688913,"('dependent', 'independent')",-0.996757,-1.038768,-0.0777371,-0.11611529,-0.4296524,-0.4572575,-0.0276051
69,2.684946,2.7147813,"('lazy', 'industrious')",0.9110989,0.9871303,-0.056934036,0.20078619,1.1797036,1.3008992,0.1211956
70,-1.8545285,-1.7918519,"('lethargic', 'energetic')",-1.2838082,-1.3207599,0.14343967,0.14296094,-0.998299,-0.9898836,0.0084154
71,0.476107,0.45873833,"('diffident', 'self-confident')",1.7126914,1.700905,0.28043622,0.24899384,0.8230782,0.802879,-0.0201992
72,-1.32381,-1.3098536,"('unambitious', 'ambitious')",-0.73026913,-0.7630205,-1.4202329,-1.4068379,-1.1581039,-1.159904,-0.0018001
73,1.0637316,1.1275704,"('helpless', 'self-reliant')",-0.670391,-0.59735197,-2.79471,-2.6396885,-0.8004564,-0.7031567,0.0972997
74,-1.2288793,-1.2066017,"('undedicated', 'dedicated')",0.21858564,0.19315806,0.034697168,-0.096901745,-0.3251988,-0.3701152,-0.0449164
75,1.4561505,1.5199984,"('meek', 'impulsive')",-0.28259385,-0.21295494,0.34405538,0.4905282,0.5058707,0.5991906,0.0933199
76,-1.5453207,-1.5111363,"('anxious', 'daring')",-0.88276225,-0.9391678,0.048120048,0.09068374,-0.793321,-0.7865401,0.0067809
77,-1.0902958,-1.1464763,"('unmotivated', 'motivated')",-0.26535854,-0.36055878,-0.520142,-0.53065556,-0.6252654,-0.6792302,-0.0539648
78,-1.0957451,-1.0912069,"('nonresilient', 'resilient')",0.4530755,0.3435456,0.6191665,0.6240332,-0.0078344,-0.0412094,-0.033375
79,0.9566883,0.9549355,"('wavering', 'unwavering')",-0.5828513,-0.532835,0.29846713,0.28792197,0.2241014,0.2366741,0.0125727
80,-1.815311,-1.7864223,"('dominated', 'dominating')",-0.9744549,-0.98077923,-1.7959349,-1.6515808,-1.528567,-1.4729274,0.0556396
81,-2.0176218,-2.058848,"('submissive', 'aggressive')",-0.7490309,-0.86740685,-0.8311385,-0.8491287,-1.1992637,-1.2584612,-0.0591975
82,-1.1827484,-1.1027466,"('poor', 'rich')",0.47136492,0.4631526,5.0626874,5.0112777,1.4504347,1.4572279,0.0067932
83,-0.24337548,-0.32392544,"('powerless', 'powerful')",-0.38306415,-0.43535224,-0.9667839,-1.0881462,-0.5310745,-0.615808,-0.0847335
84,0.86740434,0.76550514,"('inferior', 'superior')",0.9859158,0.91539544,1.170324,1.1565728,1.0078813,0.9458245,-0.0620568
85,1.1737897,1.1852988,"('insignificant', 'prestigious')",0.7561911,0.7943868,0.84941506,0.8579309,0.9264653,0.9458721,0.0194068
86,-1.9797122,-2.151416,"('uninfluential', 'influential')",0.8726182,0.6229004,-0.27239132,-0.5610905,-0.4598285,-0.6965353,-0.2367068
87,-0.46538436,-0.3954519,"('unsuccessful', 'successful')",-0.33769324,-0.3608228,0.30431813,0.45479506,-0.1662531,-0.1004932,0.0657599
88,-0.043006532,-0.08529721,"('low', 'eminent')",0.1966017,0.18650325,0.021818843,-0.116132006,0.0584713,-0.0049753,-0.0634466
