,covidien_male,covidien_female,tuple,plc_male,plc_female,average_male,average_female,female-male
39,1.194852,1.210855,"('exploitative', 'cooperative')",0.5651213,0.60703117,0.8799866,0.9089431,0.0289565
40,0.024655053,0.036491115,"('stingy', 'generous')",-0.8690018,-1.0669627,-0.4221734,-0.5152358,-0.0930624
41,-0.8178967,-0.7968174,"('unforgiving', 'forgiving')",0.5419819,0.488077,-0.1379574,-0.1543702,-0.0164128
42,0.35198212,0.43530825,"('unreliable', 'reliable')",-1.659833,-1.6603625,-0.6539254,-0.6125271,0.0413983
43,-1.168913,-1.105794,"('irresponsible', 'responsible')",0.83077705,0.82918525,-0.169068,-0.1383044,0.0307636
44,0.5612346,0.5555996,"('prejudiced', 'unprejudiced')",-1.5031799,-1.4713322,-0.4709727,-0.4578663,0.0131064
45,-1.355378,-1.2803488,"('incompetent', 'competent')",0.6502731,0.6586575,-0.3525525,-0.3108456,0.0417069
46,-1.251253,-1.1935622,"('uncompetitive', 'competitive')",-0.58898336,-0.58221436,-0.9201182,-0.8878883,0.0322299
47,-0.36779857,-0.27989554,"('stupid', 'smart')",3.7929795,3.832773,1.7125905,1.7764387,0.0638482
48,-0.99503577,-1.0189348,"('unintelligent', 'intelligent')",-0.18034953,-0.17981742,-0.5876926,-0.5993761,-0.0116835
49,-0.46377644,-0.41330954,"('unable', 'able')",-0.55684143,-0.5012203,-0.5103089,-0.4572649,0.053044
50,0.20530888,0.1552808,"('clumsy', 'skillful')",-0.601993,-0.75828344,-0.1983421,-0.3015013,-0.1031592
51,-1.1434276,-1.1874589,"('uneducated', 'educated')",0.044772334,-0.008505143,-0.5493276,-0.597982,-0.0486544
52,0.21466865,0.059964053,"('irrational', 'rational')",0.074693024,-0.07367021,0.1446808,-0.0068531,-0.1515339
53,-0.8420388,-0.86021644,"('uncreative', 'creative')",0.91847736,0.75062245,0.0382193,-0.054797,-0.0930163
54,-0.1056242,-0.15017186,"('incapable', 'capable')",0.5387527,0.4838226,0.2165642,0.1668254,-0.0497388
55,-0.81134164,-0.7508917,"('incompetent', 'clever')",0.028442174,0.08057679,-0.3914497,-0.3351575,0.0562922
56,-0.1336484,-0.11751822,"('impractical', 'practical')",0.46657914,0.57241917,0.1664654,0.2274505,0.0609851
57,-1.0623134,-1.074778,"('unimaginative', 'imaginative')",-0.7156936,-0.6789052,-0.8890035,-0.8768415,0.012162
58,0.0026638284,-0.0003442429,"('undiscriminating', 'discriminating')",0.92466736,0.91714215,0.4636656,0.458399,-0.0052666
59,0.4853681,0.4599108,"('foolish', 'wise')",0.18466017,0.12533921,0.3350141,0.292625,-0.0423891
60,-0.84489375,-0.7942612,"('inefficient', 'efficient')",-0.5542789,-0.40473887,-0.6995863,-0.5995001,0.1000862
61,0.0120763965,-0.08605427,"('illogical', 'logical')",0.7510916,0.5752203,0.381584,0.244583,-0.137001
62,-0.6490152,-0.60404634,"('incompetent', 'brilliant')",0.1854713,0.25581062,-0.2317719,-0.1741179,0.057654
63,-1.16928,-1.1338108,"('unperceptive', 'insightful')",0.76370853,0.77097696,-0.2027858,-0.1814169,0.0213689
64,0.328231,0.30631906,"('shy', 'confident')",-3.7386448,-3.628268,-1.7052069,-1.6609745,0.0442324
65,-0.16842738,-0.2044133,"('insecure', 'secure')",-0.17636716,-0.13337001,-0.1723973,-0.1688917,0.0035056
66,0.09771085,0.06297418,"('inactive', 'active')",0.8298688,0.7564717,0.4637898,0.4097229,-0.0540669
67,0.6539744,0.6297275,"('doubtful', 'determined')",-0.646774,-0.572321,0.0036002,0.0287032,0.025103
68,-0.56483525,-0.6174407,"('dependent', 'independent')",-0.78718346,-0.8169563,-0.6760094,-0.7171985,-0.0411891
69,1.483983,1.451172,"('lazy', 'industrious')",0.3247246,0.31770307,0.9043539,0.8844376,-0.0199163
70,-0.6738103,-0.63021415,"('lethargic', 'energetic')",0.045475397,0.020250898,-0.3141674,-0.3049816,0.0091858
71,-0.19806135,-0.20624068,"('diffident', 'self-confident')",0.24003533,0.17738098,0.020987,-0.0144299,-0.0354169
72,-0.9747321,-0.96613276,"('unambitious', 'ambitious')",0.5797241,0.602849,-0.197504,-0.1816419,0.0158621
73,1.3559495,1.3180013,"('helpless', 'self-reliant')",-1.5327854,-1.5559127,-0.0884179,-0.1189557,-0.0305378
74,-0.07370333,-0.031588726,"('undedicated', 'dedicated')",1.0694191,0.96917754,0.4978579,0.4687944,-0.0290635
75,0.2299718,0.21072085,"('meek', 'impulsive')",-0.8110293,-0.73207146,-0.2905288,-0.2606753,0.0298535
76,-0.7447478,-0.65549594,"('anxious', 'daring')",-0.60807085,-0.55616444,-0.6764094,-0.6058302,0.0705792
77,-0.7494087,-0.7106028,"('unmotivated', 'motivated')",-1.0804399,-0.93138045,-0.9149243,-0.8209916,0.0939327
78,-1.0213319,-1.0007433,"('nonresilient', 'resilient')",0.4501193,0.37887767,-0.2856063,-0.3109328,-0.0253265
79,0.15096335,0.10419518,"('wavering', 'unwavering')",-0.22061655,-0.27828664,-0.0348266,-0.0870457,-0.0522191
80,-0.07848753,-0.07938543,"('dominated', 'dominating')",0.15403102,0.26952994,0.0377717,0.0950723,0.0573006
81,-0.87036693,-0.8616834,"('submissive', 'aggressive')",-0.8097817,-0.65196884,-0.8400743,-0.7568262,0.0832481
82,-0.9039382,-0.8304043,"('poor', 'rich')",3.543475,3.476356,1.3197684,1.3229759,0.0032075
83,0.14927956,0.14301066,"('powerless', 'powerful')",-0.66495097,-0.5675449,-0.2578357,-0.2122671,0.0455686
84,1.0912089,1.0303857,"('inferior', 'superior')",0.5605393,0.522762,0.8258741,0.7765739,-0.0493002
85,0.17153466,0.12744571,"('insignificant', 'prestigious')",0.66589344,0.53530747,0.418714,0.3313766,-0.0873374
86,-1.917683,-1.9305679,"('uninfluential', 'influential')",0.18346897,0.094216,-0.867107,-0.9181759,-0.0510689
87,-0.054337077,-0.08256896,"('unsuccessful', 'successful')",1.3275907,1.3539927,0.6366268,0.6357118,-0.000915
88,-0.7263785,-0.80879724,"('low', 'eminent')",-0.0016799602,-0.040999196,-0.3640292,-0.4248982,-0.060869
