,ceridian_male,ceridian_female,tuple,h_male,h_female,c_male,c_female,m_male,m_female,holding_male,holding_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.049312316,-0.18321836,"('unsociable', 'sociable')",0.19695656,0.0996604,-0.3295297,-0.39421487,-0.485434,-0.45806873,0.562812,0.47270244,-0.09620609,-0.2634855,-0.0334523,-0.1211041,-0.0876518
1,-2.835341,-2.9129763,"('unfriendly', 'friendly')",-0.7000778,-0.7953742,-0.68087125,-0.86348677,-0.10292081,-0.24499966,-0.25514445,-0.45927638,0.9459711,0.72617316,-0.6047308,-0.7583234,-0.1535926
2,0.956681,0.9918404,"('unlikable', 'likable')",1.4499358,1.5114999,1.1339031,1.1362792,0.610651,0.6071045,1.7077788,1.8054065,0.56124157,0.69826865,1.0700319,1.1250664,0.0550345
3,0.22719891,0.30007464,"('repellent', 'pleasant')",0.61293167,0.5998481,1.1218127,1.1325309,1.8116732,1.8096642,-0.00856729,0.13775365,0.53261423,0.5639524,0.7162772,0.757304,0.0410268
4,-0.7386145,-0.7093874,"('disliked', 'liked')",0.67017114,0.64047945,1.1130308,1.0202874,0.7355121,0.64785284,-0.0995626,-0.13551392,-4.6515603,-4.4575257,-0.4951706,-0.4989679,-0.0037973
5,-1.889256,-1.8519901,"('distant', 'outgoing')",-0.38965225,-0.33069938,0.47433996,0.37577343,1.0510213,0.9247801,-1.6934011,-1.7364033,-0.17130703,-0.17930177,-0.4363759,-0.4663068,-0.0299309
6,-2.1608977,-2.0585396,"('distant', 'open')",-0.6412138,-0.5229604,0.46483937,0.4184332,0.94298327,0.8420986,-1.1243654,-1.2145811,0.32200667,0.2934338,-0.3661079,-0.3736859,-0.007578
7,0.38995495,0.41907018,"('insensitive', 'sensitive')",0.3488497,0.34599787,-0.9618103,-0.8602914,-1.0172371,-0.89490503,0.312876,0.39957204,0.66816795,0.59773624,-0.0431998,0.0011966,0.0443964
8,-1.3429168,-1.2809829,"('unaffectionate', 'affectionate')",-0.87279403,-0.8375285,-0.52868444,-0.5384919,-1.5483007,-1.5228409,0.15748748,0.0053529404,-0.0037490353,-0.15720803,-0.6898263,-0.7219499,-0.0321236
9,-1.4990836,-1.460591,"('unaffectionate', 'caring')",-0.32124072,-0.31427675,0.1038571,0.07849176,-0.51050407,-0.49306,0.91613877,0.70206916,1.001618,0.83286774,-0.0515358,-0.1090832,-0.0575474
10,0.18623638,0.16252941,"('unsympathetic', 'sympathetic')",0.3445611,0.29883903,-1.0838008,-1.0323313,-1.1322706,-1.0627364,0.44127667,0.47130582,0.6834634,0.50883037,-0.0934223,-0.1089272,-0.0155049
11,0.39465353,0.421347,"('unhelpful', 'helpful')",0.5810095,0.57109195,-0.48430052,-0.46300948,-0.5589276,-0.4685848,-0.052793093,-0.029665187,2.0552354,1.8977138,0.3224795,0.3214822,-0.0009973
12,-0.1529343,-0.06003453,"('unsupportive', 'supportive')",1.248545,1.3325151,0.8614199,0.96835196,-0.060780007,0.05532136,0.422504,0.4736576,-1.2527034,-1.259429,0.1776752,0.2517304,0.0740552
13,0.878109,0.8397999,"('impolite', 'polite')",0.47524303,0.4672974,-0.3834729,-0.31471685,-0.19485667,-0.114050895,1.1613898,1.1752552,-0.20239523,-0.23659505,0.2890029,0.3028316,0.0138287
14,1.5406665,1.5817662,"('antisocial', 'social')",1.682028,1.7239728,0.21989104,0.37581393,-0.2745862,-0.113053024,2.65077,2.718699,-0.16186632,-0.1566351,0.9428172,1.0217606,0.0789434
15,-0.23120551,-0.29632348,"('boring', 'funny')",0.45703757,0.41530275,0.9657198,0.9158586,0.61913306,0.5468328,-0.24219453,-0.29689792,0.88599044,0.85929716,0.4090801,0.357345,-0.0517351
16,-1.12039,-1.052131,"('unpopular', 'popular')",0.5121708,0.52258176,1.0845344,1.0195577,1.714678,1.6853538,-0.7397145,-0.54804826,0.10985309,0.268681,0.2601887,0.3159992,0.0558105
17,0.038728274,0.11251759,"('nasty', 'nice')",0.5871506,0.6035888,0.6648435,0.6909964,0.5430357,0.5835198,-0.3340613,-0.34559247,-0.3245336,-0.23104021,0.1958605,0.235665,0.0398045
