,lowes_male,lowes_female,tuple,companies_male,companies_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.3741494,-0.5253475,"('unsociable', 'sociable')",0.9212376,0.7735639,-0.38259006,-0.49472797,0.0548327,-0.0821705,-0.1370032
1,-0.3425609,-0.5096113,"('unfriendly', 'friendly')",-0.5221264,-0.76213497,1.7751031,1.6762977,0.3034719,0.1348505,-0.1686214
2,1.0944576,1.1265758,"('unlikable', 'likable')",1.2516102,1.3395797,0.5551158,0.69960845,0.9670612,1.0552546,0.0881934
3,-0.6487451,-0.55323154,"('repellent', 'pleasant')",0.6332375,0.629199,0.24764575,0.31244722,0.0773794,0.1294716,0.0520922
4,0.26797578,0.095804855,"('disliked', 'liked')",0.3959547,0.29436797,-5.8375273,-5.904012,-1.7245323,-1.8379464,-0.1134141
5,-0.70487,-0.73160267,"('distant', 'outgoing')",-1.3716352,-1.3207494,-0.34407896,-0.33135858,-0.8068614,-0.7945702,0.0122912
6,-0.82623225,-0.8249173,"('distant', 'open')",-1.8966151,-1.8985822,0.44784996,0.37623537,-0.7583325,-0.7824214,-0.0240889
7,0.85606503,0.7973661,"('insensitive', 'sensitive')",0.75660294,0.7145163,0.90511936,0.8434783,0.8392625,0.7851202,-0.0541423
8,-0.53526944,-0.56405306,"('unaffectionate', 'affectionate')",-0.7557375,-0.8076387,0.5196657,0.44136763,-0.2571137,-0.310108,-0.0529943
9,-0.32273984,-0.38700265,"('unaffectionate', 'caring')",0.07570112,0.0026993798,1.0834517,1.0459002,0.2788043,0.2205323,-0.058272
10,-0.26739123,-0.29843682,"('unsympathetic', 'sympathetic')",0.7824261,0.71539754,-0.053207465,-0.090495616,0.1539425,0.1088217,-0.0451208
11,0.06332732,0.025324076,"('unhelpful', 'helpful')",1.2415456,1.2561067,2.0651202,2.1499634,1.1233311,1.143798,0.0204669
12,0.33113068,0.41958052,"('unsupportive', 'supportive')",1.2252609,1.3652685,-1.6899357,-1.6247867,-0.0445147,0.0533541,0.0978688
13,0.8374661,0.7510521,"('impolite', 'polite')",1.4467233,1.4874507,-0.19279781,-0.21755174,0.6971305,0.6736503,-0.0234802
14,0.53779715,0.47406706,"('antisocial', 'social')",2.3325028,2.2874312,-0.37623942,-0.3865447,0.8313535,0.7916512,-0.0397023
15,0.5311071,0.36785614,"('boring', 'funny')",-0.10384833,-0.19011864,0.36815843,0.3228428,0.2651391,0.1668601,-0.098279
16,-0.72417974,-0.7583529,"('unpopular', 'popular')",-1.276806,-1.3149242,0.45589936,0.4505472,-0.5150288,-0.5409099,-0.0258811
