,agl_male,agl_female,tuple,resources_male,resources_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.121269,-1.2394626,"('unsociable', 'sociable')",0.64248896,0.4639711,-0.6978216,-0.83837634,-0.3922005,-0.5379559,-0.1457554
1,-1.7019362,-1.9484779,"('unfriendly', 'friendly')",0.61830145,0.35805017,1.9243691,1.7919297,0.2802447,0.0671674,-0.2130773
2,0.68884933,0.75305974,"('unlikable', 'likable')",1.0258509,1.0908142,0.4630015,0.5774076,0.7259006,0.8070939,0.0811933
3,-0.35185695,-0.30650374,"('repellent', 'pleasant')",0.91322786,1.0142771,0.30533728,0.31605414,0.2889027,0.3412758,0.0523731
4,-0.23828728,-0.2627663,"('disliked', 'liked')",-0.36607262,-0.4517698,-6.311036,-6.2930346,-2.3051321,-2.3358569,-0.0307248
5,-1.1022807,-1.1835008,"('distant', 'outgoing')",-0.55945605,-0.47418982,-0.04514826,-0.058210872,-0.5689617,-0.5719671,-0.0030054
6,-1.3791037,-1.4625075,"('distant', 'open')",-1.2099682,-1.1773291,0.4224218,0.41759798,-0.7222166,-0.7407462,-0.0185296
7,0.27545553,0.28553668,"('insensitive', 'sensitive')",1.2038344,1.2154233,1.0337481,1.0167344,0.8376794,0.8392315,0.0015521
8,-0.90420854,-1.0662388,"('unaffectionate', 'affectionate')",-0.57830405,-0.6478609,1.139181,1.0101655,-0.1144439,-0.2346447,-0.1202008
9,-1.1644336,-1.3187294,"('unaffectionate', 'caring')",0.6950298,0.6178792,1.2747899,1.1929969,0.268462,0.1640489,-0.1044131
10,-1.0701171,-1.0835985,"('unsympathetic', 'sympathetic')",0.18255943,0.12623979,-0.5199351,-0.5148182,-0.4691643,-0.4907256,-0.0215613
11,-0.4490976,-0.35722774,"('unhelpful', 'helpful')",1.0843965,1.116444,1.4595065,1.5677199,0.6982684,0.7756454,0.077377
12,-0.34918636,-0.36057362,"('unsupportive', 'supportive')",1.2842026,1.2845883,-1.6952151,-1.6902387,-0.2533996,-0.255408,-0.0020084
13,-0.33972734,-0.2682364,"('impolite', 'polite')",0.21472047,0.19447309,-0.48644537,-0.4927453,-0.2038174,-0.1888362,0.0149812
14,0.3003577,0.3737471,"('antisocial', 'social')",1.1298821,1.1424078,-0.6430912,-0.70621246,0.2623829,0.2699808,0.0075979
15,0.034418106,-0.019009573,"('boring', 'funny')",-0.72594583,-0.787234,0.52652514,0.4951202,-0.0550009,-0.1037078,-0.0487069
16,-0.494394,-0.5166882,"('unpopular', 'popular')",-0.326805,-0.3768612,0.38267744,0.42449176,-0.1461739,-0.1563526,-0.0101787
17,-0.29315022,-0.18901722,"('nasty', 'nice')",-0.33140737,-0.19161776,-0.41953528,-0.35742703,-0.348031,-0.2460207,0.1020103
18,-0.91104436,-0.9080308,"('disagreeable', 'welcoming')",-0.38974383,-0.37541562,-0.36156556,-0.35508668,-0.5541179,-0.5461777,0.0079402
19,-1.1013578,-1.0794517,"('inhospitable', 'hospitable')",-1.4309785,-1.3215784,0.16178802,0.22917332,-0.7901827,-0.7239522,0.0662305
20,-0.384795,-0.37126607,"('rough', 'thoughtful')",-0.0370714,0.04902152,0.858515,0.80512077,0.1455495,0.1609587,0.0154092
21,0.05821442,0.1462624,"('immoral', 'moral')",1.1366028,1.1152232,-0.76999825,-0.69267976,0.1416063,0.1896019,0.0479956
22,-0.36124247,-0.3563671,"('untrustworthy', 'trustworthy')",0.16836073,0.10704494,-0.8447349,-0.8733671,-0.3458722,-0.3742297,-0.0283575
23,-0.9106938,-0.9822922,"('insincere', 'sincere')",1.453163,1.3852377,5.585121,5.490099,2.0425301,1.9643482,-0.0781819
24,0.028265033,0.024135822,"('dishonest', 'honest')",0.57569623,0.51826644,0.66912997,0.5980989,0.4243638,0.380167,-0.0441968
25,-0.06270729,-0.13986418,"('egoistic', 'altruistic')",0.70752954,0.6328178,1.7258403,1.667783,0.7902209,0.7202455,-0.0699754
26,-0.28870982,-0.4475927,"('hardhearted', 'benevolent')",1.0286732,0.92728436,1.5507146,1.4728572,0.7635593,0.6508496,-0.1127097
27,-1.0117711,-1.0532962,"('hardhearted', 'softhearted')",0.18548685,0.26517442,1.7133721,1.6002547,0.295696,0.2707109,-0.0249851
28,-0.501031,-0.63939005,"('disloyal', 'loyal')",0.295003,0.075841784,0.77630866,0.651309,0.1900936,0.0292536,-0.16084
29,-0.6201523,-0.6722741,"('unfair', 'fair')",0.12941705,0.09561679,-0.2070724,-0.38010702,-0.2326026,-0.3189214,-0.0863188
30,-0.26411963,-0.22945902,"('intolerant', 'tolerant')",1.6931752,1.6566471,0.92807305,0.94380754,0.7857095,0.7903318,0.0046223
31,-1.302445,-1.307748,"('evil', 'good')",-1.1390598,-1.1612605,-0.5471215,-0.6560925,-0.9962088,-1.0417004,-0.0454916
32,-0.4513057,-0.52910286,"('unkind', 'kind')",0.69334507,0.61264807,0.79864323,0.64559853,0.3468942,0.2430479,-0.1038463
33,0.51205844,0.38682982,"('wrong', 'right')",0.8938782,0.820384,-0.1735637,-0.30980143,0.410791,0.2991375,-0.1116535
34,-0.45069993,-0.3289356,"('mean', 'honorable')",0.14686185,0.22311991,5.8260813,6.0029697,1.8407477,1.965718,0.1249703
35,0.15359,0.01958125,"('corrupt', 'incorrupt')",-1.6712962,-1.7362359,0.17112972,-0.016006034,-0.4488589,-0.5775536,-0.1286947
36,-0.9204265,-1.0719248,"('hostile', 'amicable')",-2.4160788,-2.5723763,0.4486404,0.24124499,-0.9626217,-1.134352,-0.1717303
37,0.73940027,0.6963434,"('fake', 'genuine')",0.18054682,0.11689707,0.49586806,0.4992391,0.4719384,0.4374932,-0.0344452
38,-0.6711645,-0.71031505,"('untruthful', 'truthful')",0.5258109,0.43900412,-0.18684356,-0.12235372,-0.1107324,-0.1312216,-0.0204892
39,1.3580843,1.4434893,"('exploitative', 'cooperative')",0.33842313,0.45157,0.19234514,0.16089517,0.6296175,0.6853182,0.0557007
40,0.1967307,0.10753653,"('stingy', 'generous')",0.39306507,0.29367277,-1.1377891,-1.229245,-0.1826645,-0.2760119,-0.0933474
