,cnx_male,cnx_female,tuple,resources_male,resources_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.87764055,-1.1261588,"('unsociable', 'sociable')",0.18323869,-0.06895667,0.16303536,0.037023526,-0.1771222,-0.3860307,-0.2089085
1,-1.6903356,-1.8309764,"('unfriendly', 'friendly')",-0.17489547,-0.34022495,0.84024864,0.6087196,-0.3416608,-0.5208272,-0.1791664
2,1.171857,1.0902579,"('unlikable', 'likable')",0.8753535,0.82657886,0.95539117,0.92521477,1.0008672,0.9473505,-0.0535167
3,0.27946174,0.32496524,"('repellent', 'pleasant')",0.7246253,0.7692411,0.7100251,0.76159614,0.5713707,0.6186008,0.0472301
4,-0.43105274,-0.49142662,"('disliked', 'liked')",-0.14588998,-0.16729829,-5.6698093,-5.706609,-2.0822508,-2.1217779,-0.0395271
5,-0.79864424,-0.80751824,"('distant', 'outgoing')",0.054052703,0.15754446,-0.8338573,-0.8058662,-0.5261496,-0.48528,0.0408696
6,-1.1717176,-1.1637496,"('distant', 'open')",-0.7160653,-0.6515657,-1.1772437,-1.188866,-1.0216756,-1.0013938,0.0202818
7,0.10561648,0.085912205,"('insensitive', 'sensitive')",0.8382616,0.7975097,0.48504582,0.4997585,0.4763079,0.4610601,-0.0152478
8,-1.1260705,-1.1967996,"('unaffectionate', 'affectionate')",-0.7045523,-0.765949,-0.18892007,-0.29270905,-0.673181,-0.7518192,-0.0786382
9,-0.9259713,-1.058563,"('unaffectionate', 'caring')",0.4706032,0.41778794,0.6846042,0.631726,0.076412,-0.0030164,-0.0794284
10,-0.43394917,-0.6399192,"('unsympathetic', 'sympathetic')",-0.4756255,-0.677219,-0.01137173,-0.09430278,-0.3069821,-0.4704803,-0.1634982
11,0.105797745,-0.015964966,"('unhelpful', 'helpful')",0.6298524,0.6310665,2.533715,2.462116,1.0897884,1.0257392,-0.0640492
12,0.33370194,0.31552637,"('unsupportive', 'supportive')",0.5200043,0.52695495,-1.6729493,-1.6022875,-0.273081,-0.2532687,0.0198123
13,-0.17980938,-0.23802549,"('impolite', 'polite')",0.13040146,0.054875,-0.18427467,-0.14553687,-0.0778942,-0.1095625,-0.0316683
14,0.14568904,0.14332783,"('antisocial', 'social')",1.1368779,1.110435,0.38314217,0.3545026,0.5552363,0.5360885,-0.0191478
15,0.4724266,0.35959345,"('boring', 'funny')",-0.22899173,-0.24596298,0.06747008,0.009438827,0.103635,0.0410231,-0.0626119
16,-0.042244107,-0.13938542,"('unpopular', 'popular')",-0.033386894,-0.11605752,0.21735576,0.20304719,0.0472416,-0.0174653,-0.0647069
17,-0.43079785,-0.36154544,"('nasty', 'nice')",-0.16146448,-0.10591446,-0.4951784,-0.41824853,-0.3624802,-0.2952362,0.067244
18,-0.7382461,-0.7651237,"('disagreeable', 'welcoming')",-0.8886322,-0.9356367,-0.5558009,-0.6458826,-0.7275597,-0.7822143,-0.0546546
19,-0.5412335,-0.6159195,"('inhospitable', 'hospitable')",-1.1788999,-1.2184917,-0.65062463,-0.69766736,-0.7902527,-0.8440262,-0.0537735
20,-0.1768837,-0.1594698,"('rough', 'thoughtful')",-0.11820661,-0.16053852,0.5427315,0.5374602,0.0825471,0.072484,-0.0100631
21,0.1103255,-0.06348854,"('immoral', 'moral')",1.0304137,0.8810809,0.0059989756,0.035561573,0.3822461,0.2843846,-0.0978615
22,0.2855755,0.23715743,"('untrustworthy', 'trustworthy')",-0.23560004,-0.38204145,-0.82163125,-0.8402273,-0.2572186,-0.3283705,-0.0711519
23,-0.29589078,-0.4325413,"('insincere', 'sincere')",0.56128055,0.42181045,5.6977115,5.5698786,1.9877005,1.8530493,-0.1346512
24,0.40445143,0.4042273,"('dishonest', 'honest')",0.06732768,-0.0031893793,0.9894015,0.92549556,0.4870602,0.4421778,-0.0448824
25,-0.6977626,-0.7245755,"('egoistic', 'altruistic')",0.39476937,0.4160194,0.6635585,0.59858143,0.1201884,0.0966751,-0.0235133
26,-0.6600285,-0.7913479,"('hardhearted', 'benevolent')",0.18745649,0.10300272,1.1445403,0.958272,0.2239894,0.0899756,-0.1340138
27,-1.4750189,-1.3400259,"('hardhearted', 'softhearted')",-0.44131303,-0.33651623,0.46705982,0.48848495,-0.4830907,-0.3960191,0.0870716
28,-0.3016438,-0.4341426,"('disloyal', 'loyal')",-0.06562812,-0.25524032,1.0903232,0.90870506,0.2410171,0.0731074,-0.1679097
29,0.44918486,0.47720623,"('unfair', 'fair')",0.16928215,0.1937463,-0.5288317,-0.6234174,0.0298784,0.0158451,-0.0140333
30,1.0196642,0.93276817,"('intolerant', 'tolerant')",1.4646801,1.357162,1.3859488,1.2978071,1.2900977,1.1959124,-0.0941853
31,-1.2677563,-1.2598486,"('evil', 'good')",-1.2581407,-1.2558708,-1.6228151,-1.7069957,-1.3829041,-1.4075718,-0.0246677
32,0.044610895,-0.09069282,"('unkind', 'kind')",0.124302626,0.02911431,1.0273691,0.81924057,0.3987609,0.252554,-0.1462069
33,0.18980566,0.12862305,"('wrong', 'right')",1.1712327,1.1796883,-0.89594483,-0.85037506,0.1550312,0.1526454,-0.0023858
34,-0.28757697,-0.28339827,"('mean', 'honorable')",0.07209169,0.07711143,5.476046,5.581237,1.7535203,1.79165,0.0381297
35,-0.63024634,-0.61247504,"('corrupt', 'incorrupt')",-1.1254718,-1.0850263,-0.96814156,-1.0514878,-0.9079533,-0.9163297,-0.0083764
36,-1.1938958,-1.3836846,"('hostile', 'amicable')",-2.4051766,-2.5062153,-0.8057758,-0.9427898,-1.4682827,-1.6108966,-0.1426139
37,-0.43691775,-0.4762915,"('fake', 'genuine')",-0.33819976,-0.4193026,-0.19743538,-0.20796208,-0.3241843,-0.3678521,-0.0436678
38,-0.66314036,-0.7806267,"('untruthful', 'truthful')",0.18540403,0.10745127,0.32663265,0.3734459,-0.0503679,-0.0999099,-0.049542
39,1.3395478,1.3700368,"('exploitative', 'cooperative')",0.15234779,0.20804481,0.17072222,0.208657,0.5542059,0.5955795,0.0413736
40,0.13011079,0.15873253,"('stingy', 'generous')",0.0018023923,-0.009120334,-1.8501093,-1.8459322,-0.5727321,-0.56544,0.0072921
41,-0.86771905,-0.96710247,"('unforgiving', 'forgiving')",-0.2384602,-0.3698132,0.24815468,0.15069026,-0.2860082,-0.3954085,-0.1094003
42,0.81019,0.7497598,"('unreliable', 'reliable')",0.65177727,0.6472355,-2.4205818,-2.3587344,-0.3195382,-0.3205797,-0.0010415
43,0.26249844,0.21459538,"('irresponsible', 'responsible')",-0.19290528,-0.24233308,0.5610266,0.48967928,0.2102066,0.1539805,-0.0562261
44,0.19352856,0.18614866,"('prejudiced', 'unprejudiced')",-0.72843575,-0.6870675,-1.3417329,-1.4017539,-0.6255467,-0.6342243,-0.0086776
45,-0.12711318,-0.18976003,"('incompetent', 'competent')",-0.26539204,-0.4125627,0.32857597,0.23431525,-0.0213098,-0.1226692,-0.1013594
46,0.6173584,0.5285134,"('uncompetitive', 'competitive')",0.42319447,0.31120086,-0.22304235,-0.15200031,0.2725035,0.229238,-0.0432655
47,0.12439152,0.21459164,"('stupid', 'smart')",0.52773607,0.5478531,5.167028,5.2509484,1.9397186,2.0044645,0.0647459
48,-0.07534314,-0.14408365,"('unintelligent', 'intelligent')",0.4393883,0.29614103,0.91132313,0.8921688,0.4251228,0.3480754,-0.0770474
49,0.012808673,0.036682896,"('unable', 'able')",-0.105311766,-0.11415367,-0.24929346,-0.09863368,-0.1139322,-0.0587015,0.0552307
50,0.26329806,0.18649517,"('clumsy', 'skillful')",-0.050301783,-0.06395687,-0.06607452,-0.08353842,0.0489739,0.013,-0.0359739
51,-0.088992484,-0.22126536,"('uneducated', 'educated')",-0.28534475,-0.36620173,1.0191195,0.94902617,0.2149274,0.1205197,-0.0944077
52,-0.42320427,-0.58760715,"('irrational', 'rational')",-0.49781615,-0.5765448,-0.5673164,-0.65428895,-0.4961123,-0.606147,-0.1100347
53,-0.42305487,-0.55900097,"('uncreative', 'creative')",0.109741904,0.016632564,0.61590654,0.48935077,0.1008645,-0.0176725,-0.118537
54,-0.23774791,-0.4265777,"('incapable', 'capable')",-0.2819996,-0.39540425,0.3568312,0.29113677,-0.0543054,-0.1769484,-0.122643
55,0.29389754,0.2425288,"('incompetent', 'clever')",-0.2706157,-0.41271257,0.70806086,0.68774223,0.2437809,0.1725195,-0.0712614
56,0.58826,0.4708298,"('impractical', 'practical')",1.3390796,1.2380062,0.22295406,0.20775229,0.7167645,0.6388628,-0.0779017
57,-0.7281781,-0.952316,"('unimaginative', 'imaginative')",-0.13592723,-0.27698243,-2.6289299,-2.7051826,-1.1643451,-1.3114936,-0.1471485
58,-0.025648795,-0.110600345,"('undiscriminating', 'discriminating')",0.40206593,0.33797544,0.26841974,0.20737532,0.2149456,0.1449168,-0.0700288
59,0.57601786,0.6658632,"('foolish', 'wise')",0.9732393,1.0806749,-0.3924085,-0.29772833,0.3856162,0.4829366,0.0973204
60,0.28753638,0.25432414,"('inefficient', 'efficient')",1.1825764,1.1533582,0.5588034,0.6652695,0.6763054,0.6909839,0.0146785
61,0.6207283,0.49821272,"('illogical', 'logical')",0.7710522,0.6314272,0.6456725,0.56305856,0.679151,0.5642328,-0.1149182
62,0.9194698,0.97974163,"('incompetent', 'brilliant')",0.44592425,0.44972116,0.9564523,1.1045635,0.7739487,0.8446754,0.0707267
63,0.22712223,0.17470233,"('unperceptive', 'insightful')",1.2601161,1.1957669,1.1875072,1.292769,0.8915819,0.887746,-0.0038359
64,0.80590975,0.7424297,"('shy', 'confident')",0.94790316,0.91665035,-5.3929095,-5.3066044,-1.2130322,-1.2158415,-0.0028093
65,0.016166192,-0.055896312,"('insecure', 'secure')",-0.13618487,-0.184196,0.18094933,0.27718264,0.0203102,0.0123634,-0.0079468
66,0.16651133,0.15180126,"('inactive', 'active')",-0.6466814,-0.5820204,0.4453278,0.455261,-0.0116141,0.0083473,0.0199614
67,0.73997176,0.70578176,"('doubtful', 'determined')",1.0528463,1.0740063,-0.086612776,-0.15939517,0.5687351,0.5401309,-0.0286042
68,0.009403748,-0.0544319,"('dependent', 'independent')",-0.6529212,-0.73230845,-0.48789194,-0.39917323,-0.3771365,-0.3953045,-0.018168
69,0.31000978,0.33851975,"('lazy', 'industrious')",1.0889722,1.2148416,-0.96829367,-0.87978923,0.1435628,0.2245241,0.0809613
70,0.24226883,0.1546952,"('lethargic', 'energetic')",0.6062442,0.5558916,0.6215031,0.6684093,0.4900054,0.4596654,-0.03034
71,0.33840156,0.3368716,"('diffident', 'self-confident')",1.8050277,1.8337607,0.35791156,0.33140805,0.8337803,0.8340135,0.0002332
72,-0.3765041,-0.28285164,"('unambitious', 'ambitious')",0.43765384,0.50860316,-0.7051723,-0.6178555,-0.2146742,-0.1307013,0.0839729
73,0.75587946,0.6988707,"('helpless', 'self-reliant')",0.5765905,0.5816766,-3.545966,-3.4131331,-0.737832,-0.7108619,0.0269701
74,0.29830706,0.22696628,"('undedicated', 'dedicated')",0.61205155,0.5767781,-0.20706974,-0.30078927,0.2344296,0.1676517,-0.0667779
75,0.063328825,0.07566307,"('meek', 'impulsive')",-0.024722844,0.023177981,-0.48524734,-0.4277464,-0.1488805,-0.1096351,0.0392454
76,0.85450506,0.87746054,"('anxious', 'daring')",0.09299557,0.14476366,0.48774958,0.4851888,0.4784168,0.502471,0.0240542
77,-0.50467366,-0.55289555,"('unmotivated', 'motivated')",1.1492813,1.0450786,-0.72645545,-0.59333354,-0.0272826,-0.0337168,-0.0064342
78,-0.88457465,-0.8797519,"('nonresilient', 'resilient')",-0.05149862,-0.024170939,-0.09575008,0.03993894,-0.3439411,-0.2879946,0.0559465
79,-0.74892944,-0.8742015,"('wavering', 'unwavering')",-0.97769034,-1.0110787,-0.5413505,-0.5899219,-0.75599,-0.8250674,-0.0690774
80,0.9326127,1.0208873,"('dominated', 'dominating')",0.36814535,0.44480342,-0.10069123,0.073254004,0.4000223,0.5129815,0.1129592
81,0.85377276,0.68806934,"('submissive', 'aggressive')",1.4477719,1.3115659,0.37874138,0.4475304,0.8934286,0.8157218,-0.0777068
82,0.15929581,0.08363178,"('poor', 'rich')",-0.074355595,-0.15774663,6.131571,6.0532494,2.0721704,1.9930449,-0.0791255
83,0.4489038,0.2787582,"('powerless', 'powerful')",0.38295263,0.32367846,-0.67877066,-0.7288062,0.0510286,-0.0421232,-0.0931518
84,1.4460645,1.4027027,"('inferior', 'superior')",1.1061449,1.1269066,0.9045319,0.96141756,1.1522471,1.1636756,0.0114285
85,-0.392358,-0.4442574,"('insignificant', 'prestigious')",0.33399072,0.3249455,-0.28498086,-0.4199276,-0.1144494,-0.1797465,-0.0652971
86,-0.74915045,-0.96158856,"('uninfluential', 'influential')",-0.21274671,-0.37506646,0.015561512,-0.07161028,-0.3154452,-0.4694218,-0.1539766
87,0.70867807,0.71436524,"('unsuccessful', 'successful')",0.6761352,0.65031034,0.87242854,1.0116638,0.7524139,0.7921131,0.0396992
88,0.020376654,-0.19937795,"('low', 'eminent')",-0.13998885,-0.2588076,0.049632706,-0.16351269,-0.0233265,-0.2072328,-0.1839063
