,conagra_male,conagra_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,female-male
46,-0.6729981,-0.66927016,"('uncompetitive', 'competitive')",1.4318619,1.3054944,-0.2607639,-0.3455248,0.1660333,0.0968998,-0.0691335
47,-0.13257878,-0.013486788,"('stupid', 'smart')",1.5779203,1.6022196,5.319068,5.3024864,2.2548032,2.297073,0.0422698
48,-0.85282916,-0.8183929,"('unintelligent', 'intelligent')",-0.6509045,-0.69313216,0.17477958,0.1091585,-0.4429847,-0.4674555,-0.0244708
49,-0.6687943,-0.56093496,"('unable', 'able')",0.675907,0.79094607,-0.23309703,-0.05627349,-0.0753281,0.0579125,0.1332406
50,0.009675991,0.013596997,"('clumsy', 'skillful')",0.05136081,0.15758535,0.30912942,0.32817,0.1233887,0.1664508,0.0430621
51,-0.8002174,-0.94042677,"('uneducated', 'educated')",0.11446738,-0.15156987,0.39431,0.26700515,-0.0971467,-0.2749972,-0.1778505
52,-0.6607449,-0.7754687,"('irrational', 'rational')",-1.1031063,-1.1055659,-0.16520666,-0.21489035,-0.6430193,-0.6986416,-0.0556223
53,-1.2427324,-1.0232402,"('uncreative', 'creative')",0.892419,1.0344778,0.80160147,0.8238321,0.1504293,0.2783566,0.1279273
54,-0.8426974,-0.8369438,"('incapable', 'capable')",1.1564437,1.1856118,1.0684059,1.1235216,0.4607174,0.4907299,0.0300125
55,-0.46860343,-0.42254198,"('incompetent', 'clever')",1.0205499,0.9005168,0.0032373257,-0.11530843,0.1850613,0.1208888,-0.0641725
56,0.6264235,0.59283936,"('impractical', 'practical')",2.115587,1.9263084,0.36823812,0.3345248,1.0367496,0.9512242,-0.0855254
57,-1.5629896,-1.5145854,"('unimaginative', 'imaginative')",-0.49818856,-0.5812204,-2.3504226,-2.45156,-1.4705337,-1.5157886,-0.0452549
58,-0.4979706,-0.39879006,"('undiscriminating', 'discriminating')",0.69489396,0.70913905,0.008014365,0.00930503,0.0683126,0.1065513,0.0382387
59,0.4494266,0.38282013,"('foolish', 'wise')",0.27133143,0.26244807,0.3114395,0.33130854,0.3440658,0.3255256,-0.0185402
60,-0.0847815,-0.055157144,"('inefficient', 'efficient')",1.8983012,1.7664545,-0.02430008,0.03453245,0.5964065,0.5819432,-0.0144633
61,-0.3190699,-0.35993293,"('illogical', 'logical')",0.12323615,-0.05209846,0.19870336,0.01750493,0.0009565,-0.1315088,-0.1324653
62,-0.21322717,-0.12718835,"('incompetent', 'brilliant')",1.3664691,1.4802271,0.059429772,0.19924876,0.4042239,0.5174292,0.1132053
63,-0.72042644,-0.62798357,"('unperceptive', 'insightful')",0.69306904,0.71823263,0.9609179,1.0599661,0.3111868,0.383405,0.0722182
64,0.023280654,-0.04962485,"('shy', 'confident')",0.2979338,0.119069576,-5.9704556,-5.9774036,-1.8830805,-1.9693197,-0.0862392
65,-0.1871494,-0.47726697,"('insecure', 'secure')",0.93632555,0.40749672,0.0059572347,-0.21434972,0.2517111,-0.0947067,-0.3464178
66,0.049991526,0.1211035,"('inactive', 'active')",-0.56777376,-0.44905007,0.83627343,0.8041573,0.1061637,0.1587369,0.0525732
67,0.787861,0.67403513,"('doubtful', 'determined')",0.18488087,0.11373914,-0.21733792,-0.22067557,0.2518013,0.1890329,-0.0627684
68,-0.50961626,-0.6247545,"('dependent', 'independent')",-0.24949396,-0.42075244,-0.5702916,-0.549839,-0.4431339,-0.531782,-0.0886481
69,0.7486794,0.8461632,"('lazy', 'industrious')",-0.0025712159,0.15706155,-0.7082001,-0.5164249,0.012636,0.1622666,0.1496306
70,-0.4806593,-0.40279722,"('lethargic', 'energetic')",0.49132365,0.52620953,0.7171467,0.6837082,0.2426037,0.2690402,0.0264365
71,-0.055831667,0.039523587,"('diffident', 'self-confident')",2.2202876,2.2100883,0.51398885,0.4206226,0.892815,0.8900781,-0.0027369
72,-0.81668246,-0.932412,"('unambitious', 'ambitious')",-0.7598555,-0.8171402,-1.2216289,-1.199052,-0.9327223,-0.982868,-0.0501457
73,1.0044137,0.951953,"('helpless', 'self-reliant')",0.91971225,0.96691495,-3.1609683,-3.0427084,-0.4122808,-0.3746135,0.0376673
74,0.43259427,0.57024455,"('undedicated', 'dedicated')",1.0653963,1.0739603,0.46947834,0.45729724,0.655823,0.7005007,0.0446777
75,-0.2489712,-0.2580186,"('meek', 'impulsive')",-1.617462,-1.3773254,-0.44957903,-0.3028052,-0.7720041,-0.6460497,0.1259544
76,0.6094332,0.62749374,"('anxious', 'daring')",1.4105957,1.363827,0.78889704,0.75548446,0.9363086,0.9156017,-0.0207069
77,-1.0151734,-0.9379929,"('unmotivated', 'motivated')",-0.061098002,-0.07094574,-1.1861145,-1.112839,-0.7541286,-0.7072592,0.0468694
78,-1.2513039,-1.0760463,"('nonresilient', 'resilient')",0.5244515,0.71590906,0.18019025,0.30992925,-0.1822207,-0.016736,0.1654847
79,-0.1970507,-0.15250435,"('wavering', 'unwavering')",-1.2372392,-1.049326,0.06342667,0.17419028,-0.4569544,-0.3425467,0.1144077
80,0.089177355,-0.13177718,"('dominated', 'dominating')",0.5538027,0.30795714,-1.2353991,-1.3293403,-0.197473,-0.3843868,-0.1869138
81,-0.2719819,-0.5769902,"('submissive', 'aggressive')",0.5225872,0.07221078,-0.6598855,-0.8309317,-0.1364267,-0.445237,-0.3088103
82,-0.09507246,-0.04304666,"('poor', 'rich')",0.9804603,1.03996,6.2358603,6.1612353,2.3737494,2.3860496,0.0123002
83,-0.046069473,-0.17792548,"('powerless', 'powerful')",0.65585077,0.7110536,-0.71103585,-0.77364945,-0.0337515,-0.0801738,-0.0464223
84,0.67694086,0.41940224,"('inferior', 'superior')",0.35172442,0.15654805,0.8063921,0.7316068,0.6116858,0.4358524,-0.1758334
85,0.030777447,0.07536059,"('insignificant', 'prestigious')",-0.1732411,0.08581505,0.63803905,0.73809874,0.1651918,0.2997581,0.1345663
86,-1.9726295,-1.9489659,"('uninfluential', 'influential')",0.26518098,0.033820584,-0.06833168,-0.24321015,-0.5919268,-0.7194518,-0.127525
87,0.5074963,0.3318832,"('unsuccessful', 'successful')",1.9360408,1.7228696,0.7304405,0.6234936,1.0579925,0.8927488,-0.1652437
88,-0.4134065,-0.5590496,"('low', 'eminent')",0.8492328,0.72431105,0.3147367,0.29852104,0.2501877,0.1545942,-0.0955935
