,spectra_male,spectra_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.2722851,-0.35795388,"('unsociable', 'sociable')",0.02038424,-0.09288795,-0.43858674,-0.55397296,-0.2301625,-0.3349383,-0.1047758
1,0.6181391,0.45411742,"('unfriendly', 'friendly')",0.38491753,0.17971274,1.3671938,1.3325272,0.7900835,0.6554525,-0.134631
2,0.46788153,0.46316388,"('unlikable', 'likable')",1.2995889,1.2782576,0.8310823,0.7922143,0.8661842,0.8445452,-0.021639
3,-0.19932668,-0.02222501,"('repellent', 'pleasant')",-0.23327494,-0.09655495,0.799658,0.7978522,0.1223521,0.2263574,0.1040053
4,-0.6953462,-0.8181868,"('disliked', 'liked')",0.5502097,0.35974663,-6.231683,-6.5000567,-2.1256064,-2.319499,-0.1938926
5,-0.31839484,-0.4818512,"('distant', 'outgoing')",-0.4457668,-0.50383526,-0.45815912,-0.32658345,-0.4074403,-0.4374233,-0.029983
6,-0.86081934,-0.99286383,"('distant', 'open')",-1.0864147,-1.1543454,-0.69656754,-0.5436459,-0.8812672,-0.8969517,-0.0156845
7,1.3865333,1.50178,"('insensitive', 'sensitive')",0.69132316,0.8411646,0.3750151,0.48054886,0.8176239,0.9411645,0.1235406
8,0.04633662,-0.073820114,"('unaffectionate', 'affectionate')",-0.31747076,-0.44087297,0.62842363,0.69661945,0.1190965,0.0606421,-0.0584544
9,1.3485426,1.2614697,"('unaffectionate', 'caring')",0.24107817,0.21665433,1.0635377,1.1971087,0.8843861,0.8917443,0.0073582
10,0.3850259,0.50211895,"('unsympathetic', 'sympathetic')",-0.71341664,-0.6535631,-1.0158374,-0.9980473,-0.448076,-0.3831638,0.0649122
11,-0.65617734,-0.58043617,"('unhelpful', 'helpful')",0.24480596,0.40618902,1.7879003,1.9502499,0.458843,0.5920009,0.1331579
12,1.1668417,1.2260774,"('unsupportive', 'supportive')",0.624865,0.6946118,-1.9520516,-1.916268,-0.0534483,0.0014737,0.054922
13,-0.65280104,-0.6303613,"('impolite', 'polite')",-0.29800493,-0.25124842,-1.0086913,-1.0151213,-0.6531657,-0.6322437,0.020922
14,0.44504416,0.52500117,"('antisocial', 'social')",1.3755014,1.4620422,0.097075656,-0.03920737,0.6392071,0.6492787,0.0100716
15,-0.06317337,-0.2407944,"('boring', 'funny')",-0.2941214,-0.43823278,-0.20299537,-0.21434987,-0.1867634,-0.2977924,-0.111029
16,-0.5491887,-0.5736996,"('unpopular', 'popular')",-0.13729405,-0.22138935,0.36944848,0.36760032,-0.1056781,-0.1424962,-0.0368181
17,0.4533306,0.48178333,"('nasty', 'nice')",-0.6911483,-0.70931375,-0.57774585,-0.5393525,-0.2718545,-0.2556276,0.0162269
18,-0.32366866,-0.38868904,"('disagreeable', 'welcoming')",-0.3251288,-0.31384706,-0.4851975,-0.45240664,-0.3779983,-0.3849809,-0.0069826
19,-0.39849526,-0.44036445,"('inhospitable', 'hospitable')",-1.0146158,-1.1158892,-0.500758,-0.38717958,-0.6379563,-0.6478111,-0.0098548
20,0.85677487,0.93996006,"('rough', 'thoughtful')",0.362204,0.39909106,0.506854,0.51833177,0.5752776,0.6191276,0.04385
21,0.16574876,0.1813225,"('immoral', 'moral')",1.37716,1.3822114,-0.5539993,-0.5306059,0.3296365,0.3443093,0.0146728
22,-0.2093179,-0.1450563,"('untrustworthy', 'trustworthy')",-0.4756779,-0.5323361,-0.8066399,-0.81097835,-0.4972119,-0.4961236,0.0010883
23,1.7173893,1.8055454,"('insincere', 'sincere')",0.01145275,0.087849244,5.697659,5.8992424,2.4755004,2.5975456,0.1220452
24,0.48123994,0.6002866,"('dishonest', 'honest')",0.60249484,0.6791574,0.62711,0.7248681,0.5702816,0.668104,0.0978224
25,-0.035061218,-0.15071878,"('egoistic', 'altruistic')",0.96501875,0.8944688,1.4024309,1.4025075,0.7774628,0.7154191,-0.0620437
26,0.74596125,0.48428124,"('hardhearted', 'benevolent')",0.9966887,0.83953923,1.7618036,1.522952,1.1681512,0.9489241,-0.2192271
27,0.40906808,0.5123821,"('hardhearted', 'softhearted')",0.15903184,0.2531089,1.1325896,1.1524493,0.5668965,0.6393134,0.0724169
28,0.7315633,0.6981797,"('disloyal', 'loyal')",0.5940447,0.519243,1.2769177,1.2475771,0.8675086,0.8216666,-0.045842
29,0.28160268,0.25417888,"('unfair', 'fair')",-0.6567609,-0.7024289,-0.048813287,-0.18592948,-0.1413238,-0.2113932,-0.0700694
