,duke_male,duke_female,tuple,realty_male,realty_female,corp_male,corp_female,average_male,average_female,female-male
0,0.6134213,0.49123985,"('unsociable', 'sociable')",-0.15717196,-0.27049595,-0.1275805,-0.212172,0.1095563,0.0028573,-0.106699
1,0.09015018,0.05486025,"('unfriendly', 'friendly')",-0.31233853,-0.4090418,1.6901287,1.5090029,0.4893134,0.3849405,-0.1043729
2,0.81280243,0.86206216,"('unlikable', 'likable')",0.9951011,1.0659245,0.5488659,0.5773534,0.7855899,0.8351134,0.0495235
3,0.056021724,0.15548468,"('repellent', 'pleasant')",-0.75669056,-0.6674038,0.77866703,0.8217632,0.0259994,0.1032814,0.077282
4,-0.8233336,-0.8532689,"('disliked', 'liked')",0.65412444,0.61048114,-7.643863,-7.7417555,-2.6043574,-2.6615144,-0.057157
5,-0.6854173,-0.6623945,"('distant', 'outgoing')",0.55565643,0.5657691,-0.2704908,-0.35255882,-0.1334172,-0.1497281,-0.0163109
6,-1.1376953,-1.1087319,"('distant', 'open')",0.33225095,0.3528046,0.03236375,-0.087779135,-0.2576935,-0.2812355,-0.023542
7,0.764129,0.72613287,"('insensitive', 'sensitive')",-0.65893435,-0.6204098,0.4704396,0.46374092,0.1918781,0.1898213,-0.0020568
8,0.19673899,0.16597567,"('unaffectionate', 'affectionate')",-0.4019162,-0.40958402,1.0216053,0.910317,0.2721427,0.2222362,-0.0499065
9,0.6558616,0.57999015,"('unaffectionate', 'caring')",0.013607826,-0.018751234,1.5338079,1.4704661,0.7344258,0.677235,-0.0571908
10,1.0093122,0.8937749,"('unsympathetic', 'sympathetic')",-1.8822699,-1.9052783,-0.4674456,-0.47386736,-0.4468011,-0.4951236,-0.0483225
11,-0.04394053,-0.08242983,"('unhelpful', 'helpful')",-0.64879894,-0.6269308,1.6574483,1.7975488,0.3215696,0.3627294,0.0411598
12,2.0035293,2.0284734,"('unsupportive', 'supportive')",0.24516158,0.33353895,-2.15747,-2.139981,0.030407,0.0740105,0.0436035
13,0.5815482,0.56601614,"('impolite', 'polite')",-0.40244347,-0.41999608,-0.6265731,-0.5801924,-0.1491561,-0.1447241,0.004432
14,0.99479157,0.91158384,"('antisocial', 'social')",0.23177554,0.22158383,-0.4249133,-0.48425853,0.267218,0.216303,-0.050915
15,-0.18069163,-0.21232039,"('boring', 'funny')",0.8007516,0.74864346,-0.117941394,-0.1290422,0.1673729,0.1357603,-0.0316126
16,-1.7737564,-1.7164291,"('unpopular', 'popular')",0.29693538,0.2915675,0.38439053,0.32040134,-0.3641435,-0.3681535,-0.00401
17,-0.6916131,-0.6329254,"('nasty', 'nice')",0.32510254,0.3888855,-0.5943155,-0.5475407,-0.3202753,-0.2638602,0.0564151
18,-0.12339038,-0.115501165,"('disagreeable', 'welcoming')",-0.2968898,-0.20634758,-0.5106104,-0.6302194,-0.3102969,-0.3173561,-0.0070592
19,-0.07515272,-0.034510836,"('inhospitable', 'hospitable')",-0.8992119,-0.8350846,-0.4523375,-0.43998754,-0.4755673,-0.4365276,0.0390397
20,-0.08132783,-0.053777076,"('rough', 'thoughtful')",0.19095746,0.2370113,0.7606358,0.76182824,0.2900885,0.3150208,0.0249323
21,1.3498055,1.3604441,"('immoral', 'moral')",-0.49407828,-0.4914937,-0.76192665,-0.68905336,0.0312668,0.0599657,0.0286989
