,heyday_male,heyday_female,tuple,average_male,average_female,female-male
0,0.19384506,0.033622317,"('unsociable', 'sociable')",0.1938451,0.0336223,-0.1602228
1,-0.3254829,-0.4383108,"('unfriendly', 'friendly')",-0.3254829,-0.4383108,-0.1128279
2,-0.37246662,-0.452406,"('unlikable', 'likable')",-0.3724666,-0.452406,-0.0799394
3,-0.16692425,-0.13946268,"('repellent', 'pleasant')",-0.1669243,-0.1394627,0.0274616
4,-3.5597842,-3.6002326,"('disliked', 'liked')",-3.5597842,-3.6002326,-0.0404484
5,-1.3624142,-1.2852296,"('distant', 'outgoing')",-1.3624142,-1.2852296,0.0771846
6,-1.3979034,-1.3007131,"('distant', 'open')",-1.3979034,-1.3007131,0.0971903
7,0.44568413,0.41383442,"('insensitive', 'sensitive')",0.4456841,0.4138344,-0.0318497
8,-0.17048198,-0.3398391,"('unaffectionate', 'affectionate')",-0.170482,-0.3398391,-0.1693571
9,0.27529222,0.21500431,"('unaffectionate', 'caring')",0.2752922,0.2150043,-0.0602879
10,0.23253569,0.19132698,"('unsympathetic', 'sympathetic')",0.2325357,0.191327,-0.0412087
11,1.5562694,1.5386362,"('unhelpful', 'helpful')",1.5562694,1.5386362,-0.0176332
12,-0.97770876,-0.9309781,"('unsupportive', 'supportive')",-0.9777088,-0.9309781,0.0467307
13,-0.13170819,-0.3243769,"('impolite', 'polite')",-0.1317082,-0.3243769,-0.1926687
14,0.33216688,0.14157744,"('antisocial', 'social')",0.3321669,0.1415774,-0.1905895
15,-0.44416067,-0.6553671,"('boring', 'funny')",-0.4441607,-0.6553671,-0.2112064
16,-0.5558442,-0.74221987,"('unpopular', 'popular')",-0.5558442,-0.7422199,-0.1863757
17,-0.9003527,-0.9081314,"('nasty', 'nice')",-0.9003527,-0.9081314,-0.0077787
18,-0.49930543,-0.6123441,"('disagreeable', 'welcoming')",-0.4993054,-0.6123441,-0.1130387
19,-1.0360082,-1.032234,"('inhospitable', 'hospitable')",-1.0360082,-1.032234,0.0037742
20,0.34097403,0.42045644,"('rough', 'thoughtful')",0.340974,0.4204564,0.0794824
21,0.748618,0.68567765,"('immoral', 'moral')",0.748618,0.6856776,-0.0629404
22,0.26500446,0.15200725,"('untrustworthy', 'trustworthy')",0.2650045,0.1520073,-0.1129972
23,3.6631513,3.6013575,"('insincere', 'sincere')",3.6631513,3.6013575,-0.0617938
24,0.72171026,0.64092654,"('dishonest', 'honest')",0.7217103,0.6409265,-0.0807838
25,-0.054069877,-0.14132093,"('egoistic', 'altruistic')",-0.0540699,-0.1413209,-0.087251
26,0.34237468,0.19415441,"('hardhearted', 'benevolent')",0.3423747,0.1941544,-0.1482203
27,0.1899628,0.15425183,"('hardhearted', 'softhearted')",0.1899628,0.1542518,-0.035711
28,0.5197696,0.459444,"('disloyal', 'loyal')",0.5197696,0.459444,-0.0603256
29,-0.8697462,-0.8725322,"('unfair', 'fair')",-0.8697462,-0.8725322,-0.002786
30,0.18139867,0.024788942,"('intolerant', 'tolerant')",0.1813987,0.0247889,-0.1566098
31,-2.3236156,-2.2527192,"('evil', 'good')",-2.3236156,-2.2527192,0.0708964
32,1.0965291,0.9297669,"('unkind', 'kind')",1.0965291,0.9297669,-0.1667622
33,-0.4972866,-0.48358965,"('wrong', 'right')",-0.4972866,-0.4835896,0.013697
34,3.1367915,3.1768389,"('mean', 'honorable')",3.1367915,3.1768389,0.0400474
35,-0.7323436,-0.7193792,"('corrupt', 'incorrupt')",-0.7323436,-0.7193792,0.0129644
36,-1.9339998,-2.0152285,"('hostile', 'amicable')",-1.9339998,-2.0152285,-0.0812287
37,0.3320334,0.27006054,"('fake', 'genuine')",0.3320334,0.2700605,-0.0619729
38,0.0034103394,0.05141295,"('untruthful', 'truthful')",0.0034103,0.051413,0.0480027
39,0.41652435,0.42754763,"('exploitative', 'cooperative')",0.4165244,0.4275476,0.0110232
40,-2.1760948,-2.226147,"('stingy', 'generous')",-2.1760948,-2.2261469,-0.0500521
41,-0.36640984,-0.46766475,"('unforgiving', 'forgiving')",-0.3664098,-0.4676647,-0.1012549
42,-1.8665708,-1.9327818,"('unreliable', 'reliable')",-1.8665708,-1.9327818,-0.066211
43,0.4401263,0.49842998,"('irresponsible', 'responsible')",0.4401263,0.49843,0.0583037
44,-0.49225885,-0.46082562,"('prejudiced', 'unprejudiced')",-0.4922588,-0.4608256,0.0314332
45,-0.3989821,-0.34738517,"('incompetent', 'competent')",-0.3989821,-0.3473852,0.0515969
46,0.14017874,0.08914062,"('uncompetitive', 'competitive')",0.1401787,0.0891406,-0.0510381
47,2.5075998,2.5063643,"('stupid', 'smart')",2.5075998,2.5063643,-0.0012355
48,-0.06715718,-0.013332233,"('unintelligent', 'intelligent')",-0.0671572,-0.0133322,0.053825
49,0.11101672,0.19727889,"('unable', 'able')",0.1110167,0.1972789,0.0862622
50,-0.5342651,-0.6553594,"('clumsy', 'skillful')",-0.5342651,-0.6553594,-0.1210943
51,0.32342565,0.091959566,"('uneducated', 'educated')",0.3234257,0.0919596,-0.2314661
52,-1.5402642,-1.6681966,"('irrational', 'rational')",-1.5402642,-1.6681966,-0.1279324
53,-1.1210675,-1.2619587,"('uncreative', 'creative')",-1.1210675,-1.2619587,-0.1408912
54,0.00012225658,-0.085056506,"('incapable', 'capable')",0.0001223,-0.0850565,-0.0851788
55,0.8181906,0.80958617,"('incompetent', 'clever')",0.8181906,0.8095862,-0.0086044
56,1.0084858,0.8967512,"('impractical', 'practical')",1.0084858,0.8967512,-0.1117346
57,-2.6785495,-2.7198954,"('unimaginative', 'imaginative')",-2.6785495,-2.7198954,-0.0413459
58,-0.6213975,-0.6464535,"('undiscriminating', 'discriminating')",-0.6213975,-0.6464535,-0.025056
59,-0.63122344,-0.6475584,"('foolish', 'wise')",-0.6312234,-0.6475584,-0.016335
60,0.62744427,0.65451866,"('inefficient', 'efficient')",0.6274443,0.6545187,0.0270744
61,-0.048599906,-0.08277768,"('illogical', 'logical')",-0.0485999,-0.0827777,-0.0341778
62,0.66429716,0.75510496,"('incompetent', 'brilliant')",0.6642972,0.755105,0.0908078
63,0.6209486,0.65498024,"('unperceptive', 'insightful')",0.6209486,0.6549802,0.0340316
64,-3.2231436,-3.2165473,"('shy', 'confident')",-3.2231436,-3.2165473,0.0065963
65,0.08623724,-0.019905405,"('insecure', 'secure')",0.0862372,-0.0199054,-0.1061426
66,-1.0288782,-1.1044331,"('inactive', 'active')",-1.0288782,-1.1044331,-0.0755549
67,0.33547768,0.25956237,"('doubtful', 'determined')",0.3354777,0.2595624,-0.0759153
68,0.35091507,0.38162038,"('dependent', 'independent')",0.3509151,0.3816204,0.0307053
69,-1.6671695,-1.6103495,"('lazy', 'industrious')",-1.6671695,-1.6103495,0.05682
70,0.3983438,0.23763089,"('lethargic', 'energetic')",0.3983438,0.2376309,-0.1607129
71,-0.43749467,-0.40607357,"('diffident', 'self-confident')",-0.4374947,-0.4060736,0.0314211
72,0.023251634,0.037658405,"('unambitious', 'ambitious')",0.0232516,0.0376584,0.0144068
73,-1.6631105,-1.6325557,"('helpless', 'self-reliant')",-1.6631105,-1.6325557,0.0305548
74,0.0072690723,-0.05991535,"('undedicated', 'dedicated')",0.0072691,-0.0599153,-0.0671844
75,-0.72967917,-0.706091,"('meek', 'impulsive')",-0.7296792,-0.706091,0.0235882
76,0.8134145,0.7464384,"('anxious', 'daring')",0.8134145,0.7464384,-0.0669761
77,-0.5526282,-0.40793285,"('unmotivated', 'motivated')",-0.5526282,-0.4079328,0.1446954
78,-0.22230802,-0.1629514,"('nonresilient', 'resilient')",-0.222308,-0.1629514,0.0593566
79,-0.97087085,-0.9936392,"('wavering', 'unwavering')",-0.9708709,-0.9936392,-0.0227683
80,1.3742105,1.3591824,"('dominated', 'dominating')",1.3742105,1.3591824,-0.0150281
81,0.92458296,0.90771794,"('submissive', 'aggressive')",0.924583,0.9077179,-0.0168651
82,2.6954546,2.5032504,"('poor', 'rich')",2.6954546,2.5032504,-0.1922042
83,-0.069080345,-0.10417867,"('powerless', 'powerful')",-0.0690803,-0.1041787,-0.0350984
84,-0.0024610758,0.013714679,"('inferior', 'superior')",-0.0024611,0.0137147,0.0161758
85,-0.30597275,-0.3745232,"('insignificant', 'prestigious')",-0.3059728,-0.3745232,-0.0685504
86,0.3097059,0.12480377,"('uninfluential', 'influential')",0.3097059,0.1248038,-0.1849021
87,0.38392586,0.37839854,"('unsuccessful', 'successful')",0.3839259,0.3783985,-0.0055274
88,0.5726132,0.38164026,"('low', 'eminent')",0.5726132,0.3816403,-0.1909729
