,fratricide_male,fratricide_female,tuple,average_male,average_female,female-male
0,-0.09962584,-0.11348912,"('unsociable', 'sociable')",-0.0996258,-0.1134891,-0.0138633
1,-0.6106333,-0.6183814,"('unfriendly', 'friendly')",-0.6106333,-0.6183814,-0.0077481
2,0.62575346,0.6209338,"('unlikable', 'likable')",0.6257535,0.6209338,-0.0048197
3,-0.96752626,-0.9005764,"('repellent', 'pleasant')",-0.9675263,-0.9005764,0.0669499
4,-1.9943979,-1.983378,"('disliked', 'liked')",-1.9943979,-1.9833781,0.0110198
5,-0.65601724,-0.5281442,"('distant', 'outgoing')",-0.6560172,-0.5281442,0.127873
6,-0.7793411,-0.63272536,"('distant', 'open')",-0.7793411,-0.6327254,0.1466157
7,-0.5809059,-0.5806936,"('insensitive', 'sensitive')",-0.5809059,-0.5806936,0.0002123
8,-0.3278278,-0.36568215,"('unaffectionate', 'affectionate')",-0.3278278,-0.3656822,-0.0378544
9,-0.4913049,-0.51634777,"('unaffectionate', 'caring')",-0.4913049,-0.5163478,-0.0250429
10,-0.88073593,-0.899196,"('unsympathetic', 'sympathetic')",-0.8807359,-0.899196,-0.0184601
11,-0.09754175,-0.15957503,"('unhelpful', 'helpful')",-0.0975417,-0.159575,-0.0620333
12,-0.9537593,-0.81681526,"('unsupportive', 'supportive')",-0.9537593,-0.8168153,0.136944
13,-0.32835513,-0.4343513,"('impolite', 'polite')",-0.3283551,-0.4343513,-0.1059962
14,-0.0002703555,-0.07051714,"('antisocial', 'social')",-0.0002704,-0.0705171,-0.0702467
15,0.15855905,0.029412488,"('boring', 'funny')",0.1585591,0.0294125,-0.1291466
16,0.001270812,0.052696534,"('unpopular', 'popular')",0.0012708,0.0526965,0.0514257
17,-0.6160423,-0.5544504,"('nasty', 'nice')",-0.6160423,-0.5544504,0.0615919
18,-0.39169934,-0.4094733,"('disagreeable', 'welcoming')",-0.3916993,-0.4094733,-0.017774
19,-1.1688023,-1.0782646,"('inhospitable', 'hospitable')",-1.1688023,-1.0782646,0.0905377
20,0.629579,0.5765922,"('rough', 'thoughtful')",0.629579,0.5765922,-0.0529868
21,-0.12047196,-0.17793636,"('immoral', 'moral')",-0.120472,-0.1779364,-0.0574644
22,-0.23693286,-0.27741158,"('untrustworthy', 'trustworthy')",-0.2369329,-0.2774116,-0.0404787
23,0.86386466,0.82131034,"('insincere', 'sincere')",0.8638647,0.8213103,-0.0425544
24,-0.24857157,-0.357762,"('dishonest', 'honest')",-0.2485716,-0.357762,-0.1091904
25,-0.006864395,-0.06981312,"('egoistic', 'altruistic')",-0.0068644,-0.0698131,-0.0629487
26,1.0309653,0.9421681,"('hardhearted', 'benevolent')",1.0309653,0.9421681,-0.0887972
27,0.79511297,0.7382174,"('hardhearted', 'softhearted')",0.795113,0.7382174,-0.0568956
28,-0.3611881,-0.5703869,"('disloyal', 'loyal')",-0.3611881,-0.5703869,-0.2091988
29,-0.053132713,-0.10687123,"('unfair', 'fair')",-0.0531327,-0.1068712,-0.0537385
30,0.37708852,0.2706151,"('intolerant', 'tolerant')",0.3770885,0.2706151,-0.1064734
31,-0.98929995,-0.7527234,"('evil', 'good')",-0.9893,-0.7527234,0.2365766
32,0.42531517,0.2707907,"('unkind', 'kind')",0.4253152,0.2707907,-0.1545245
33,-0.08138764,-0.10536433,"('wrong', 'right')",-0.0813876,-0.1053643,-0.0239767
34,1.6674458,1.8436923,"('mean', 'honorable')",1.6674458,1.8436923,0.1762465
35,0.44024172,0.35238022,"('corrupt', 'incorrupt')",0.4402417,0.3523802,-0.0878615
36,-0.31064972,-0.27202582,"('hostile', 'amicable')",-0.3106497,-0.2720258,0.0386239
37,0.43689957,0.40174994,"('fake', 'genuine')",0.4368996,0.4017499,-0.0351497
38,-0.28778115,-0.25282595,"('untruthful', 'truthful')",-0.2877811,-0.2528259,0.0349552
39,0.7342431,0.7202194,"('exploitative', 'cooperative')",0.7342431,0.7202194,-0.0140237
40,-0.6042242,-0.6373281,"('stingy', 'generous')",-0.6042242,-0.6373281,-0.0331039
41,0.10127711,0.12201547,"('unforgiving', 'forgiving')",0.1012771,0.1220155,0.0207384
42,-0.33018845,-0.3335912,"('unreliable', 'reliable')",-0.3301885,-0.3335912,-0.0034027
43,0.035269253,0.085648865,"('irresponsible', 'responsible')",0.0352693,0.0856489,0.0503796
44,0.1645463,0.1669718,"('prejudiced', 'unprejudiced')",0.1645463,0.1669718,0.0024255
45,-0.72021097,-0.5816682,"('incompetent', 'competent')",-0.720211,-0.5816682,0.1385428
46,-0.9191442,-0.89141804,"('uncompetitive', 'competitive')",-0.9191442,-0.891418,0.0277262
47,1.203042,1.2661642,"('stupid', 'smart')",1.203042,1.2661642,0.0631222
48,0.06707293,0.05654269,"('unintelligent', 'intelligent')",0.0670729,0.0565427,-0.0105302
49,-0.08706595,0.027190804,"('unable', 'able')",-0.087066,0.0271908,0.1142568
50,0.047149688,-0.034299176,"('clumsy', 'skillful')",0.0471497,-0.0342992,-0.0814489
51,-0.6440427,-0.8023579,"('uneducated', 'educated')",-0.6440427,-0.8023579,-0.1583152
52,-0.7466612,-0.87905365,"('irrational', 'rational')",-0.7466612,-0.8790537,-0.1323925
53,-1.7892478,-1.854075,"('uncreative', 'creative')",-1.7892478,-1.854075,-0.0648272
54,-0.61980253,-0.6669663,"('incapable', 'capable')",-0.6198025,-0.6669663,-0.0471638
55,-0.38923174,-0.3756185,"('incompetent', 'clever')",-0.3892317,-0.3756185,0.0136132
56,0.47132146,0.45799622,"('impractical', 'practical')",0.4713215,0.4579962,-0.0133253
57,-2.031757,-2.0230787,"('unimaginative', 'imaginative')",-2.0317571,-2.0230787,0.0086784
58,-0.4417575,-0.4537653,"('undiscriminating', 'discriminating')",-0.4417575,-0.4537653,-0.0120078
59,-0.35703158,-0.3644433,"('foolish', 'wise')",-0.3570316,-0.3644433,-0.0074117
60,0.61779904,0.61592317,"('inefficient', 'efficient')",0.617799,0.6159232,-0.0018758
61,-0.29382032,-0.41487575,"('illogical', 'logical')",-0.2938203,-0.4148757,-0.1210554
62,-0.06163159,0.0048234332,"('incompetent', 'brilliant')",-0.0616316,0.0048234,0.066455
63,-0.38995603,-0.29688722,"('unperceptive', 'insightful')",-0.389956,-0.2968872,0.0930688
64,-2.0575702,-2.114335,"('shy', 'confident')",-2.0575702,-2.1143351,-0.0567649
65,-0.29270184,-0.4187069,"('insecure', 'secure')",-0.2927018,-0.4187069,-0.1260051
66,-1.1567048,-1.1525366,"('inactive', 'active')",-1.1567048,-1.1525366,0.0041682
67,0.20359854,0.18303727,"('doubtful', 'determined')",0.2035985,0.1830373,-0.0205612
68,-0.21455461,-0.21232416,"('dependent', 'independent')",-0.2145546,-0.2123242,0.0022304
69,0.68978757,0.7620809,"('lazy', 'industrious')",0.6897876,0.7620809,0.0722933
70,-0.5481123,-0.5897616,"('lethargic', 'energetic')",-0.5481123,-0.5897616,-0.0416493
71,0.5007232,0.57506984,"('diffident', 'self-confident')",0.5007232,0.5750698,0.0743466
72,-0.31824642,-0.33894816,"('unambitious', 'ambitious')",-0.3182464,-0.3389482,-0.0207018
73,-0.44909498,-0.5056969,"('helpless', 'self-reliant')",-0.449095,-0.5056969,-0.0566019
74,0.2669523,0.22957669,"('undedicated', 'dedicated')",0.2669523,0.2295767,-0.0373756
75,-0.20136416,-0.12007949,"('meek', 'impulsive')",-0.2013642,-0.1200795,0.0812847
76,-0.10248839,-0.14321901,"('anxious', 'daring')",-0.1024884,-0.143219,-0.0407306
77,-1.1936039,-1.1302012,"('unmotivated', 'motivated')",-1.1936039,-1.1302012,0.0634027
78,0.1888538,0.27912322,"('nonresilient', 'resilient')",0.1888538,0.2791232,0.0902694
79,-0.5589004,-0.458196,"('wavering', 'unwavering')",-0.5589004,-0.458196,0.1007044
80,-0.34017777,-0.4743914,"('dominated', 'dominating')",-0.3401778,-0.4743914,-0.1342136
81,-0.86986965,-0.9631239,"('submissive', 'aggressive')",-0.8698696,-0.9631239,-0.0932543
82,0.97596556,1.0086614,"('poor', 'rich')",0.9759656,1.0086614,0.0326958
83,-0.44760782,-0.46543315,"('powerless', 'powerful')",-0.4476078,-0.4654332,-0.0178254
84,0.3140128,0.21081832,"('inferior', 'superior')",0.3140128,0.2108183,-0.1031945
85,0.15989693,0.17589344,"('insignificant', 'prestigious')",0.1598969,0.1758934,0.0159965
86,-1.4289179,-1.4822352,"('uninfluential', 'influential')",-1.4289179,-1.4822352,-0.0533173
87,-0.11590576,-0.13558303,"('unsuccessful', 'successful')",-0.1159058,-0.135583,-0.0196772
88,0.0773351,-0.048355293,"('low', 'eminent')",0.0773351,-0.0483553,-0.1256904
