,west_male,west_female,tuple,pharmaceutical_male,pharmaceutical_female,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.31133512,-0.37854767,"('unsociable', 'sociable')",0.3534755,0.25408152,0.5083541,0.4150878,-0.19812164,-0.3227598,0.0880932,-0.0080345,-0.0961277
1,-1.4240956,-1.475904,"('unfriendly', 'friendly')",0.89771956,0.83494157,-0.42135483,-0.5515652,1.6956502,1.5679667,0.1869798,0.0938598,-0.09312
2,1.2530882,1.2405084,"('unlikable', 'likable')",0.99130446,0.9971304,1.4730766,1.5006549,0.68908507,0.7807465,1.1016386,1.1297601,0.0281215
3,0.80760133,0.97448385,"('repellent', 'pleasant')",-1.8218174,-1.7327005,0.18687376,0.35973975,0.24576631,0.32767922,-0.145394,-0.0176994,0.1276946
4,-0.6278851,-0.7880082,"('disliked', 'liked')",0.36826906,0.31022343,0.53812927,0.42883873,-5.9634814,-5.8093634,-1.421242,-1.4645773,-0.0433353
5,-1.7226561,-1.7499399,"('distant', 'outgoing')",0.65721357,0.66313326,-0.4236029,-0.441975,-0.09367408,-0.089134045,-0.3956799,-0.4044789,-0.008799
6,-1.9493135,-1.9313989,"('distant', 'open')",0.7727954,0.80680716,-0.7595289,-0.76869094,0.7360148,0.6950328,-0.3000081,-0.2995625,0.0004456
7,1.8091357,1.9079075,"('insensitive', 'sensitive')",-0.6751282,-0.63226473,-0.10443929,-0.049499527,0.9257511,0.9532283,0.4888298,0.5448429,0.0560131
8,-1.0471127,-1.0612273,"('unaffectionate', 'affectionate')",0.50123113,0.44508904,-0.6482327,-0.65373874,0.57842195,0.4743777,-0.1539231,-0.1988748,-0.0449517
9,-0.081505686,-0.07292923,"('unaffectionate', 'caring')",0.6835139,0.63775676,0.3328676,0.30200058,1.1781386,1.1616079,0.5282536,0.507109,-0.0211446
10,1.4627852,1.5961165,"('unsympathetic', 'sympathetic')",-0.831122,-0.8045407,-0.63088197,-0.504938,0.0023651575,0.025531024,0.0007866,0.0780422,0.0772556
11,0.93901384,0.9839085,"('unhelpful', 'helpful')",0.2761928,0.28963336,1.2302948,1.2743992,1.8828094,1.9047678,1.0820777,1.1131772,0.0310995
12,1.0069125,1.1201437,"('unsupportive', 'supportive')",1.056464,1.1388247,1.1251928,1.2563292,-1.7179105,-1.6104325,0.3676646,0.4762162,0.1085516
13,0.9645663,1.0510643,"('impolite', 'polite')",-0.108662315,-0.10138874,0.6597211,0.66722816,0.09896814,0.061943006,0.4036483,0.4197117,0.0160634
14,0.6071891,0.5853955,"('antisocial', 'social')",0.306616,0.27928516,0.7997576,0.6882902,-0.59067774,-0.6243501,0.2807212,0.2321552,-0.048566
15,0.8148277,0.67545843,"('boring', 'funny')",1.3912106,1.307684,-0.14723448,-0.26330996,0.4845104,0.4575311,0.6358286,0.5443408,-0.0914878
16,-0.9862204,-0.9972163,"('unpopular', 'popular')",-0.6873288,-0.6654508,-0.077092424,-0.002946753,0.57744133,0.6146584,-0.2933001,-0.2627388,0.0305613
17,0.054534554,0.10167269,"('nasty', 'nice')",-0.6954838,-0.63076043,0.26958203,0.33833924,-0.29226583,-0.22434963,-0.1659083,-0.1037745,0.0621338
18,-0.25088996,-0.11891861,"('disagreeable', 'welcoming')",-0.16554537,-0.15117364,0.34764373,0.4143306,-0.15767647,-0.09176718,-0.056617,0.0131178,0.0697348
19,0.36957306,0.47342744,"('inhospitable', 'hospitable')",-0.11783601,-0.089175485,-0.08545056,-0.025097106,0.15735932,0.22194995,0.0809115,0.1452762,0.0643647
