,best_male,best_female,tuple,buy_male,buy_female,company_male,company_female,inc_male,inc_female,average_male,average_female,female-male
0,0.3076092,0.3099781,"('unsociable', 'sociable')",0.3264891,0.37368184,1.1549004,1.0624205,-0.57658666,-0.75742406,0.303103,0.2471641,-0.0559389
1,0.061642975,-0.010682333,"('unfriendly', 'friendly')",0.7075806,0.71100724,-0.012227368,-0.2405273,2.5863838,2.4889317,0.835845,0.7371823,-0.0986627
2,0.096689,0.15693882,"('unlikable', 'likable')",0.5768765,0.63423806,0.8676546,1.0063763,0.37528512,0.5144721,0.4791263,0.5780063,0.09888
3,-1.0571748,-0.91810626,"('repellent', 'pleasant')",-0.8456985,-0.6438938,0.5356089,0.5745935,0.38281217,0.42022154,-0.2461131,-0.1417963,0.1043168
4,-0.20943889,-0.08304727,"('disliked', 'liked')",0.7154813,0.82505953,-0.8724271,-0.91649354,-6.731224,-6.8787026,-1.7744021,-1.763296,0.0111061
5,0.4291689,0.46574494,"('distant', 'outgoing')",0.7775783,0.7947652,-1.1690816,-1.2275096,0.22712846,0.26312068,0.0661985,0.0740303,0.0078318
6,0.34545565,0.38307425,"('distant', 'open')",0.8730098,0.9052074,-1.5734092,-1.70033,0.8302021,0.8757192,0.1188146,0.1159177,-0.0028969
7,0.81956637,0.85238886,"('insensitive', 'sensitive')",0.03595411,0.20035069,0.8203267,0.93739194,1.2892121,1.2365679,0.7412648,0.8066748,0.06541
8,-0.19094366,-0.18758643,"('unaffectionate', 'affectionate')",0.57610846,0.5794709,-0.31744716,-0.41123074,1.4740767,1.4427099,0.3854486,0.3558409,-0.0296077
9,0.90513796,0.9563143,"('unaffectionate', 'caring')",0.8562871,0.9159121,0.06279954,-0.00018785149,1.8357612,1.8456053,0.9149964,0.9294109,0.0144145
10,0.7466936,0.8500158,"('unsympathetic', 'sympathetic')",-0.18718156,0.0050957203,0.7471561,0.8235338,-0.47994715,-0.4823557,0.2066802,0.2990724,0.0923922
11,0.9013914,0.95328796,"('unhelpful', 'helpful')",0.28597537,0.3597707,1.0724491,1.2338706,1.5583059,1.7162882,0.9545304,1.0658044,0.111274
12,1.6870499,1.8333026,"('unsupportive', 'supportive')",0.95309436,1.1709025,1.1382644,1.3116765,-1.4318519,-1.4887455,0.5866392,0.7067841,0.1201449
13,1.0585319,1.0626338,"('impolite', 'polite')",0.5588461,0.62306064,1.2418569,1.4282403,-0.61222684,-0.58616036,0.561752,0.6319436,0.0701916
14,-0.25670785,-0.2499929,"('antisocial', 'social')",0.4956166,0.59884995,1.3154596,1.4384818,-0.7846647,-0.823774,0.1924259,0.2408912,0.0484653
15,1.1364912,1.0323393,"('boring', 'funny')",0.54779565,0.4823485,0.17354468,0.15689622,0.53231853,0.4990286,0.5975375,0.5426531,-0.0548844
16,-1.1410631,-1.0657554,"('unpopular', 'popular')",-1.5049002,-1.3678763,-1.1252996,-1.2029791,0.1509418,0.20118567,-0.9050802,-0.8588563,0.0462239
17,0.43961012,0.603092,"('nasty', 'nice')",0.40934077,0.5011157,-0.4002902,-0.27643305,-0.50940514,-0.4138752,-0.0151861,0.1034749,0.118661
18,-0.65671587,-0.6157286,"('disagreeable', 'welcoming')",-0.4192407,-0.32229248,-0.45882,-0.44480985,-0.12424076,-0.114204586,-0.4147543,-0.3742589,0.0404954
19,0.08587991,0.12791389,"('inhospitable', 'hospitable')",0.4007346,0.40500134,-0.62684864,-0.6262193,0.37942168,0.45529035,0.0597969,0.0904966,0.0306997
20,-0.81146395,-0.6810702,"('rough', 'thoughtful')",-0.8595597,-0.6408675,-0.18330054,-0.07955122,0.8119387,0.7613143,-0.2605963,-0.1600437,0.1005526
21,0.258533,0.29862264,"('immoral', 'moral')",0.1453069,0.29587936,1.310911,1.458847,-0.9661768,-0.91785103,0.1871435,0.2838745,0.096731
22,0.46070555,0.49290586,"('untrustworthy', 'trustworthy')",-0.14452529,-0.013757821,0.9981966,1.0117338,-0.8275246,-0.84380615,0.1217131,0.1617689,0.0400558
23,0.70479256,0.74952394,"('insincere', 'sincere')",0.2870943,0.41282678,0.6401966,0.72233665,6.0965486,6.165998,1.932158,2.0126712,0.0805132
24,0.4879323,0.5454339,"('dishonest', 'honest')",0.13517764,0.18450888,-0.19020432,-0.13556576,0.9259924,0.9005046,0.3397245,0.3737204,0.0339959
25,0.24249679,0.1890503,"('egoistic', 'altruistic')",1.2299261,1.1639252,0.7124324,0.52517563,1.9582818,1.8241571,1.0357842,0.925577,-0.1102072
26,0.11926904,-0.054200727,"('hardhearted', 'benevolent')",0.81647474,0.7771905,1.3753765,1.2843475,1.9843229,1.8798742,1.0738608,0.9718029,-0.1020579
27,1.2967325,1.3674537,"('hardhearted', 'softhearted')",0.57882947,0.62252766,0.38673952,0.37444282,2.0466406,1.8752514,1.0772355,1.0599189,-0.0173166
28,0.34102356,0.2870018,"('disloyal', 'loyal')",0.4803959,0.5126005,-0.049560048,-0.09092544,0.90893286,0.84956235,0.4201981,0.3895598,-0.0306383
29,0.16116044,0.19098546,"('unfair', 'fair')",-0.2676537,-0.30215725,-1.6469944,-1.7123272,-0.25583392,-0.4325276,-0.5023304,-0.5640067,-0.0616763
30,1.2163392,1.2911909,"('intolerant', 'tolerant')",0.29393384,0.40371272,1.5461088,1.5946832,0.95356923,0.9596539,1.0024878,1.0623102,0.0598224
31,-1.3641503,-1.4169714,"('evil', 'good')",-0.65423894,-0.613168,-1.4632963,-1.6275866,-0.55112636,-0.6890485,-1.008203,-1.0866936,-0.0784906
32,0.7673243,0.78752327,"('unkind', 'kind')",0.89280534,0.9249982,1.0175507,1.060734,1.2589868,1.1291031,0.9841669,0.9755896,-0.0085773
33,1.2249628,1.1954994,"('wrong', 'right')",1.360149,1.2591027,0.22739188,0.10720008,-0.052486934,-0.19568652,0.6900042,0.591529,-0.0984752
34,0.09023766,0.23170425,"('mean', 'honorable')",0.10849364,0.2944553,0.4548943,0.6157787,5.844036,6.087495,1.6244154,1.8073583,0.1829429
35,-0.7194958,-0.7235726,"('corrupt', 'incorrupt')",-0.8480982,-0.93190545,-2.215132,-2.4268422,-0.07711318,-0.22938666,-0.9649598,-1.0779268,-0.112967
36,-0.89187485,-1.009156,"('hostile', 'amicable')",-0.51711345,-0.49590605,-2.0211027,-2.382455,0.39008334,0.22536111,-0.7600019,-0.915539,-0.1555371
37,0.95321727,1.086063,"('fake', 'genuine')",0.26664978,0.33752775,-0.47078896,-0.37818223,0.5376762,0.5485306,0.3216886,0.3984848,0.0767962
38,0.8797945,0.919667,"('untruthful', 'truthful')",1.050113,1.0992872,-0.08624889,-0.030828146,-0.194062,-0.07765966,0.4123991,0.4776166,0.0652175
39,0.626276,0.6731386,"('exploitative', 'cooperative')",0.6169229,0.6740418,0.9490937,1.1256119,0.4500788,0.44053543,0.6605929,0.7283319,0.067739
40,0.5883506,0.6541964,"('stingy', 'generous')",0.26903746,0.39030465,0.47378567,0.45153093,-1.3452529,-1.5317047,-0.0035198,-0.0089182,-0.0053984
41,0.3447665,0.37941486,"('unforgiving', 'forgiving')",0.47914702,0.6334063,0.8650532,0.84734803,0.091870315,0.035814065,0.4452093,0.4739958,0.0287865
42,1.4090589,1.5851403,"('unreliable', 'reliable')",1.249285,1.3986943,0.9846214,1.1784456,-3.0292976,-3.0097792,0.1534169,0.2881252,0.1347083
43,1.1976968,1.3782872,"('irresponsible', 'responsible')",0.18148576,0.36855018,1.2485386,1.4512931,0.66454124,0.7423534,0.8230656,0.985121,0.1620554
44,0.07863548,0.17575535,"('prejudiced', 'unprejudiced')",0.33664367,0.35429922,-0.32695448,-0.26066065,-1.5725086,-1.5219644,-0.371046,-0.3131426,0.0579034
45,0.87692773,1.0014837,"('incompetent', 'competent')",-0.22460224,0.11881786,0.8935077,0.9472065,-0.3455497,-0.38600105,0.3000709,0.4203767,0.1203058
46,1.1923093,1.2303469,"('uncompetitive', 'competitive')",0.7804439,0.9726424,2.471518,2.4709034,-1.1414707,-1.2029294,0.8257001,0.8677409,0.0420408
47,0.34663033,0.4705175,"('stupid', 'smart')",-0.12588015,0.046119038,0.528584,0.64951575,5.374342,5.576596,1.5309191,1.6856871,0.154768
48,-0.571419,-0.5472733,"('unintelligent', 'intelligent')",-1.0614086,-0.94341046,0.0021126345,0.013969455,0.23519263,0.21216944,-0.3488806,-0.3161362,0.0327444
49,-0.6917936,-0.47284243,"('unable', 'able')",-0.33832118,-0.09913987,-0.7816429,-0.64947027,-0.5049854,-0.3019092,-0.5791858,-0.3808404,0.1983454
50,0.38817465,0.42946652,"('clumsy', 'skillful')",-0.18482216,-0.11455622,-0.44269133,-0.49968997,0.04195991,0.010895412,-0.0493447,-0.0434711,0.0058736
51,-0.50958645,-0.63136816,"('uneducated', 'educated')",-0.73869056,-0.84296995,0.9466648,0.8930967,0.59693754,0.46317038,0.0738313,-0.0295177,-0.103349
52,-0.31176236,-0.44967878,"('irrational', 'rational')",-0.053929716,-0.3108345,-1.2064806,-1.3935314,0.4319594,0.31203935,-0.2850533,-0.4605013,-0.175448
53,-0.88545614,-0.83743364,"('uncreative', 'creative')",-0.5419099,-0.37375364,-0.038861357,-0.12652655,1.2562054,1.1931814,-0.0525055,-0.0361331,0.0163724
54,0.24114338,0.15935996,"('incapable', 'capable')",0.933976,0.78068215,-0.1281191,-0.13884076,1.2956873,1.3576536,0.5856719,0.5397137,-0.0459582
55,0.41605484,0.48217076,"('incompetent', 'clever')",-0.368869,-0.085536204,1.5612127,1.6616981,-0.25937968,-0.25489733,0.3372547,0.4508588,0.1136041
56,1.3290548,1.4743873,"('impractical', 'practical')",1.0586491,1.292632,1.3921129,1.5910302,-0.76762897,-0.6615405,0.7530469,0.9241272,0.1710803
