,penn_male,penn_female,tuple,national_male,national_female,gaming_male,gaming_female,inc_male,inc_female,average_male,average_female,female-male
20,0.04712347,0.143357,"('rough', 'thoughtful')",0.2059122,0.31851804,-1.109741,-1.0309557,0.7810015,0.7995374,-0.0189259,0.0576142,0.0765401
21,0.42367893,0.28892618,"('immoral', 'moral')",0.16310288,0.15267298,-0.40090698,-0.44291857,-0.57716954,-0.5526748,-0.0978237,-0.1384985,-0.0406748
22,-0.014395611,0.025868839,"('untrustworthy', 'trustworthy')",0.15305215,0.22220448,-0.5678736,-0.6183156,-0.69745684,-0.6821615,-0.2816685,-0.263101,0.0185675
23,0.5692557,0.39147428,"('insincere', 'sincere')",-0.279951,-0.30320987,0.0355519,0.02828173,5.538191,5.2782845,1.4657619,1.3487077,-0.1170542
24,0.72301716,0.69117785,"('dishonest', 'honest')",-0.11241783,-0.07098493,0.22623554,0.20954603,1.073081,0.9298611,0.477479,0.4399,-0.037579
25,0.342631,0.45716357,"('egoistic', 'altruistic')",-0.9471423,-0.94659233,0.55214536,0.52588207,1.1861231,1.1510342,0.2834393,0.2968719,0.0134326
26,-0.21169376,-0.20318021,"('hardhearted', 'benevolent')",0.4460599,0.42305082,1.3801448,1.3479937,1.2994994,1.198285,0.7285026,0.6915373,-0.0369653
27,0.6285567,0.7200543,"('hardhearted', 'softhearted')",-1.1327883,-0.9575023,-0.13812761,-0.09744902,1.5073122,1.4413728,0.2162382,0.276619,0.0603808
28,0.95850956,0.8107463,"('disloyal', 'loyal')",0.0233934,-0.08019839,0.40892833,0.31417325,0.8233304,0.59510905,0.5535404,0.4099575,-0.1435829
29,-1.0935618,-1.0822988,"('unfair', 'fair')",-0.10026683,-0.076728426,-0.3331723,-0.35620135,-0.35314864,-0.4578782,-0.4700374,-0.4932767,-0.0232393
30,0.29676288,0.34227484,"('intolerant', 'tolerant')",-0.1114932,-0.0757753,1.307409,1.3647907,1.2671812,1.189259,0.689965,0.7051373,0.0151723
31,-1.1720818,-0.88952804,"('evil', 'good')",-0.7347086,-0.7135163,-1.265322,-1.2941473,-1.4141895,-1.3990303,-1.1465755,-1.0740554,0.0725201
32,0.8258075,0.5797765,"('unkind', 'kind')",0.010583561,-0.05368924,-0.00639442,-0.13220589,1.1965574,0.98204654,0.5066385,0.343982,-0.1626565
33,0.24934189,0.2796384,"('wrong', 'right')",0.7901927,0.7618765,0.55261374,0.49145225,-0.59893167,-0.58724177,0.2483042,0.2364313,-0.0118729
34,0.3356805,0.32167566,"('mean', 'honorable')",-0.51973975,-0.43768772,-0.15215558,-0.08961606,5.5512238,5.5029945,1.3037522,1.3243417,0.0205895
35,-0.752348,-0.62697166,"('corrupt', 'incorrupt')",-1.0887755,-1.0376915,-2.0534868,-2.0896149,-0.5580937,-0.63971615,-1.113176,-1.0984986,0.0146774
36,-0.57525134,-0.3275746,"('hostile', 'amicable')",-1.4842236,-1.5745517,-1.3093867,-1.4251832,-0.35224187,-0.47831756,-0.9302759,-0.9514068,-0.0211309
37,0.43800834,0.38040718,"('fake', 'genuine')",-0.10278703,-0.025919817,-1.2336651,-1.1895585,0.29251915,0.26742074,-0.1514812,-0.1419126,0.0095686
38,0.35805774,0.38766277,"('untruthful', 'truthful')",-0.08580996,-0.07994017,-0.27475774,-0.3172593,0.17133062,0.13366649,0.0422052,0.0310324,-0.0111728
39,0.7432032,0.6758163,"('exploitative', 'cooperative')",1.1362723,1.2042456,0.029392572,0.083934285,0.041360155,0.091332525,0.4875571,0.5138322,0.0262751
40,1.0547352,1.2071077,"('stingy', 'generous')",0.449823,0.48893872,-0.22123349,-0.2625298,-1.5721496,-1.6084473,-0.0722062,-0.0437327,0.0284735
41,0.7894603,0.84106815,"('unforgiving', 'forgiving')",-0.1592381,-0.17089666,-0.42045754,-0.5089536,0.037959635,-0.043206036,0.0619311,0.029503,-0.0324281
42,0.12045757,0.16784509,"('unreliable', 'reliable')",0.76246643,0.85036933,-0.13212243,-0.12942807,-2.3663545,-2.215705,-0.4038882,-0.3317297,0.0721585
43,0.26536697,0.17239454,"('irresponsible', 'responsible')",-0.0045837946,0.058729798,0.5152618,0.5743164,0.72981846,0.70973086,0.3764659,0.3787929,0.002327
44,-1.1136018,-0.9660658,"('prejudiced', 'unprejudiced')",0.30335832,0.47631854,-1.428951,-1.3170359,-1.3964617,-1.3124499,-0.908914,-0.7798083,0.1291057
45,-0.96003824,-0.9320278,"('incompetent', 'competent')",-1.4289702,-1.3824904,-0.3445845,-0.3187347,-0.4166085,-0.43548,-0.7875504,-0.7671832,0.0203672
46,0.62858576,0.5737699,"('uncompetitive', 'competitive')",0.41070378,0.39887425,0.35513836,0.34398806,-0.45236036,-0.4646965,0.2355168,0.2129839,-0.0225329
47,0.17532411,0.089481756,"('stupid', 'smart')",-0.46429485,-0.3483099,-0.13060991,-0.04687265,5.251322,5.193444,1.2079353,1.2219357,0.0140004
48,0.23254278,0.0609176,"('unintelligent', 'intelligent')",-0.29169378,-0.42350328,0.6986354,0.63509697,0.7476532,0.6314592,0.3467844,0.2259926,-0.1207918
49,-0.41203517,-0.50165504,"('unable', 'able')",-1.725797,-1.6857069,-0.44822323,-0.42553788,-0.18838172,-0.07802716,-0.6936092,-0.6727318,0.0208774
50,-0.41867837,-0.4833465,"('clumsy', 'skillful')",0.006992735,-0.06657201,-0.14433657,-0.14950377,0.12113946,0.09811855,-0.1087207,-0.1503259,-0.0416052
51,0.8648508,0.5375537,"('uneducated', 'educated')",0.26101193,0.067916736,-0.52643055,-0.7380404,0.69448733,0.51483554,0.3234799,0.0955664,-0.2279135
52,-0.5006584,-0.48177633,"('irrational', 'rational')",-0.26926428,-0.37601757,0.650111,0.5755316,-0.547994,-0.6376935,-0.1669514,-0.229989,-0.0630376
53,1.0611295,1.0206636,"('uncreative', 'creative')",-0.8110932,-0.9252448,0.77459776,0.7197918,0.70877635,0.5749782,0.4333526,0.3475472,-0.0858054
54,-0.10312471,-0.16076502,"('incapable', 'capable')",-0.2248103,-0.2821421,1.037833,0.9580958,0.8360038,0.80529493,0.3864754,0.3301209,-0.0563545
55,0.37103412,0.28826275,"('incompetent', 'clever')",-0.7145716,-0.74509543,0.6051643,0.60043526,0.17271772,0.14239359,0.1085861,0.071499,-0.0370871
56,0.7049519,0.5254699,"('impractical', 'practical')",0.32874495,0.35578555,0.74325395,0.7590054,-0.14177059,-0.16901603,0.4087951,0.3678112,-0.0409839
57,0.45122698,0.4684379,"('unimaginative', 'imaginative')",-0.7045581,-0.7221154,0.25281924,0.29623505,-2.2373536,-2.1978793,-0.5594664,-0.5388305,0.0206359
58,-0.82835263,-0.80172265,"('undiscriminating', 'discriminating')",-1.1095192,-1.1511894,-0.19148415,-0.23917757,-0.23937686,-0.28948882,-0.5921832,-0.6203946,-0.0282114
59,-0.8195873,-0.76724684,"('foolish', 'wise')",0.034275375,0.061932154,0.16516644,0.17149489,0.03993927,0.054531246,-0.1450516,-0.1198221,0.0252295
60,0.6709108,0.47104797,"('inefficient', 'efficient')",-0.20363769,-0.18103567,1.0559548,1.1208651,0.19891198,0.20952867,0.430535,0.4051015,-0.0254335
61,0.52889377,0.42656213,"('illogical', 'logical')",-0.6955476,-0.76589656,1.2647339,1.1833674,0.33860195,0.21597542,0.3591705,0.2650021,-0.0941684
62,0.115667105,0.019707263,"('incompetent', 'brilliant')",-0.80990225,-0.7273689,0.70308995,0.7834507,0.09087899,0.18834743,0.0249334,0.0660341,0.0411007
63,0.6208149,0.50860626,"('unperceptive', 'insightful')",0.27905965,0.21166004,0.117296025,0.05078936,1.1298604,1.1641628,0.5367577,0.4838046,-0.0529531
64,-0.69195986,-0.7492987,"('shy', 'confident')",-0.027399492,-0.021356735,0.44999456,0.41398698,-5.748569,-5.59229,-1.5044835,-1.4872396,0.0172439
65,-0.18890405,-0.3588077,"('insecure', 'secure')",0.10256356,0.07828742,0.77189773,0.81342345,-0.02233867,-0.04018739,0.1658046,0.123179,-0.0426256
66,0.21946746,0.21118103,"('inactive', 'active')",0.017397773,0.056874324,-1.122617,-1.136928,0.9245891,0.9540693,0.0097093,0.0212992,0.0115899
67,-0.155477,-0.2523109,"('doubtful', 'determined')",0.55160856,0.5545217,0.019581608,0.02433724,-0.35104007,-0.3089252,0.0161683,0.0044057,-0.0117626
68,-0.59260887,-0.6977888,"('dependent', 'independent')",-0.5397467,-0.63066375,-1.1366374,-1.2345232,-0.37433255,-0.4187624,-0.6608313,-0.7454346,-0.0846033
69,-0.028249212,0.026671175,"('lazy', 'industrious')",0.11880824,0.133988,-0.7845343,-0.7864657,-0.65518,-0.5156446,-0.3372888,-0.2853628,0.051926
70,0.9964289,0.9357699,"('lethargic', 'energetic')",0.6386818,0.7282729,-0.6416661,-0.60845536,0.88834196,0.95349306,0.4704466,0.5022702,0.0318236
71,-0.16513167,-0.110087804,"('diffident', 'self-confident')",0.39244616,0.3837119,1.2290301,1.1680619,0.47180384,0.4145773,0.4820371,0.4640658,-0.0179713
72,1.0196903,0.9872943,"('unambitious', 'ambitious')",-0.45542157,-0.41044688,0.18156342,0.20040856,-1.2018553,-1.1904421,-0.1140058,-0.1032965,0.0107093
73,0.15307438,0.2580077,"('helpless', 'self-reliant')",0.7372612,0.76151246,-0.20354265,-0.2355103,-3.2990994,-3.1756692,-0.6530766,-0.5979148,0.0551618
74,1.3027954,1.334784,"('undedicated', 'dedicated')",0.35317773,0.36995506,0.11239918,0.087977014,-0.052853018,-0.10599919,0.4288799,0.4216792,-0.0072007
75,0.16266188,0.2995078,"('meek', 'impulsive')",-0.36423588,-0.34167585,-0.6509134,-0.59628856,-0.2168018,-0.10485211,-0.2673223,-0.1858272,0.0814951
76,0.40241653,0.36450553,"('anxious', 'daring')",0.6546505,0.74061775,-0.029356375,0.07159378,0.5758578,0.64398426,0.4008921,0.4551753,0.0542832
77,0.10422939,0.037348803,"('unmotivated', 'motivated')",-0.4288418,-0.5475639,-0.020980682,-0.110520534,-0.93942183,-0.8718206,-0.3212537,-0.3731391,-0.0518854
78,-0.95765185,-1.0057551,"('nonresilient', 'resilient')",-1.2915019,-1.3406333,0.14990678,0.101340406,0.089820795,0.16164199,-0.5023565,-0.5208515,-0.018495
79,-0.5236892,-0.42063618,"('wavering', 'unwavering')",-0.10550242,-0.15035349,-1.447523,-1.5026872,-0.110987194,-0.11025396,-0.5469254,-0.5459827,0.0009427
80,1.0185608,0.8938174,"('dominated', 'dominating')",0.060415946,0.12349801,-0.71160483,-0.6643576,-0.9617859,-0.86064607,-0.1486035,-0.1269221,0.0216814
81,0.22499843,-0.100940645,"('submissive', 'aggressive')",0.39677817,0.32099962,0.2777747,0.27209073,-0.29541564,-0.26165742,0.1510339,0.0576231,-0.0934108
82,0.26779222,0.08053395,"('poor', 'rich')",-0.56352794,-0.59898907,1.186731,1.2095213,5.780099,5.654542,1.6677735,1.5864021,-0.0813714
83,-1.0441303,-1.1107157,"('powerless', 'powerful')",-0.17443582,-0.17049123,-0.14629713,-0.18377486,-1.1864449,-1.2243446,-0.637827,-0.6723316,-0.0345046
84,-0.20688663,-0.29027113,"('inferior', 'superior')",0.34555313,0.30603412,0.6964521,0.6621951,0.4350118,0.40898216,0.3175326,0.2717351,-0.0457975
85,-1.2706265,-1.0339538,"('insignificant', 'prestigious')",-0.84470284,-0.8303027,-0.009236012,-0.060279146,0.10952388,0.09045306,-0.5037604,-0.4585207,0.0452397
86,0.25086245,0.1307103,"('uninfluential', 'influential')",-0.69287306,-0.8016457,0.40738484,0.25769633,-0.30580035,-0.43587795,-0.0851065,-0.2122793,-0.1271728
87,-0.98624915,-1.1432347,"('unsuccessful', 'successful')",-0.16607496,-0.23754466,0.113137916,0.09284458,0.15062486,0.26073375,-0.2221403,-0.2568003,-0.03466
88,-0.6951763,-0.8277636,"('low', 'eminent')",-0.4795288,-0.5739132,-0.4277259,-0.4862982,0.22588882,0.15096246,-0.3441356,-0.4342532,-0.0901176
