,quanta_male,quanta_female,tuple,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.9431332,-0.949821,"('unsociable', 'sociable')",0.96008295,0.83938044,-0.2812601,-0.44052076,-0.0881034,-0.1836538,-0.0955504
1,-1.4933416,-1.4771681,"('unfriendly', 'friendly')",0.20308778,0.08183487,2.0594494,1.9798063,0.2563986,0.1948244,-0.0615742
2,0.60470986,0.696787,"('unlikable', 'likable')",1.4945956,1.6381721,0.81622463,0.94451123,0.9718434,1.0931567,0.1213133
3,-0.42252117,-0.2161685,"('repellent', 'pleasant')",0.31313914,0.46062073,0.14613244,0.16608343,0.0122501,0.1368452,0.1245951
4,-0.42205694,-0.5077853,"('disliked', 'liked')",-0.37590843,-0.42871425,-5.6129966,-5.5852594,-2.1369874,-2.1739197,-0.0369323
5,-0.8953419,-0.9860067,"('distant', 'outgoing')",-0.47561514,-0.4685104,0.11747859,0.18014467,-0.4178261,-0.4247908,-0.0069647
6,-1.1174803,-1.1029674,"('distant', 'open')",-0.857928,-0.82270926,0.8148853,0.85095865,-0.386841,-0.3582393,0.0286017
7,0.08975306,0.24577121,"('insensitive', 'sensitive')",0.31698146,0.42548597,0.70132047,0.7247687,0.3693517,0.465342,0.0959903
8,-1.2549961,-1.2343678,"('unaffectionate', 'affectionate')",-0.5984404,-0.5261874,1.0840588,1.0457231,-0.2564592,-0.2382774,0.0181818
9,-1.340262,-1.3111138,"('unaffectionate', 'caring')",0.66034013,0.68242383,1.3739128,1.3712138,0.2313303,0.2475079,0.0161776
10,-0.7968044,-0.5529674,"('unsympathetic', 'sympathetic')",0.2288898,0.34675586,-0.39860246,-0.4538159,-0.3221724,-0.2200092,0.1021632
11,0.17826445,0.3191892,"('unhelpful', 'helpful')",1.4900267,1.5944365,1.388988,1.4437928,1.019093,1.1191395,0.1000465
12,-0.035772327,0.18006594,"('unsupportive', 'supportive')",1.4543718,1.6883177,-1.4895939,-1.4365891,-0.0236648,0.1439315,0.1675963
13,-0.376754,-0.43376505,"('impolite', 'polite')",0.65077245,0.65921646,-0.36866057,-0.46832052,-0.0315474,-0.0809564,-0.049409
14,0.57769513,0.62768704,"('antisocial', 'social')",1.1839375,1.1840973,-0.72249573,-0.8014428,0.346379,0.3367805,-0.0095985
15,0.14013845,-0.023689961,"('boring', 'funny')",-0.12930587,-0.20190264,0.5275615,0.5424705,0.1794647,0.105626,-0.0738387
16,-0.6869141,-0.6691798,"('unpopular', 'popular')",-0.2081126,-0.15442666,0.56194,0.5579085,-0.1110289,-0.088566,0.0224629
17,-0.47823626,-0.3753994,"('nasty', 'nice')",0.19058707,0.3118448,-0.54297596,-0.45829237,-0.2768751,-0.173949,0.1029261
18,-0.32822365,-0.12641445,"('disagreeable', 'welcoming')",0.41262951,0.54065925,-0.13226663,-0.08421262,-0.0159536,0.1100107,0.1259643
19,-1.6859151,-1.6614865,"('inhospitable', 'hospitable')",-0.4096597,-0.38035837,0.17888547,0.3371112,-0.6388965,-0.5682445,0.070652
20,-0.055673685,0.098388575,"('rough', 'thoughtful')",0.4359457,0.49532554,1.0107219,0.97362924,0.4636647,0.5224478,0.0587831
21,0.11450104,0.19560802,"('immoral', 'moral')",1.2562073,1.2645272,-0.64663535,-0.6234826,0.2413577,0.2788842,0.0375265
22,0.6177657,0.77018,"('untrustworthy', 'trustworthy')",0.6186959,0.6312989,-0.59895647,-0.6609985,0.2125017,0.2468268,0.0343251
23,-0.72299284,-0.5714462,"('insincere', 'sincere')",1.4662178,1.4518049,4.9410377,4.782989,1.8947543,1.8877826,-0.0069717
24,-0.23372245,-0.1385632,"('dishonest', 'honest')",0.38165674,0.39491275,0.6585076,0.6298967,0.268814,0.2954154,0.0266014
25,-0.6641465,-0.67047286,"('egoistic', 'altruistic')",0.7615197,0.7497982,1.6826392,1.6482524,0.5933375,0.5758592,-0.0174783
26,0.017364915,-0.001969778,"('hardhearted', 'benevolent')",1.5521898,1.5180857,1.9911566,1.9264243,1.1869038,1.1475134,-0.0393904
27,-0.5810578,-0.41085243,"('hardhearted', 'softhearted')",1.0098366,1.0948452,1.8933213,1.822334,0.7740334,0.8354422,0.0614088
28,-0.50890565,-0.5602766,"('disloyal', 'loyal')",0.34450194,0.20705369,1.0178747,0.93461984,0.2844903,0.193799,-0.0906913
29,0.11666742,0.029711667,"('unfair', 'fair')",-0.2795444,-0.35652792,-0.3475294,-0.43567538,-0.1701355,-0.2541639,-0.0840284
30,0.6603636,0.7927948,"('intolerant', 'tolerant')",1.3803754,1.4059296,1.0918283,1.0679773,1.0441891,1.0889006,0.0447115
31,-1.1205426,-1.0394725,"('evil', 'good')",-1.4284389,-1.4502912,-0.5844862,-0.59374774,-1.0444893,-1.0278371,0.0166522
32,-0.0902549,-0.025967605,"('unkind', 'kind')",1.2645766,1.2848594,1.0129392,0.88455194,0.729087,0.7144813,-0.0146057
33,0.33819503,0.20322353,"('wrong', 'right')",0.54373103,0.5194806,-0.1786777,-0.23632759,0.2344161,0.1621255,-0.0722906
34,-0.15296884,0.053285815,"('mean', 'honorable')",0.50556093,0.6117838,5.523031,5.661354,1.9585411,2.1088079,0.1502668
35,-0.042298213,-0.22058427,"('corrupt', 'incorrupt')",-1.3277382,-1.4981688,0.15803605,0.059705727,-0.4040001,-0.5530158,-0.1490157
36,-0.7438285,-0.7857816,"('hostile', 'amicable')",-1.5296971,-1.6892885,0.5441068,0.43944454,-0.5764729,-0.6785418,-0.1020689
37,0.07469417,0.17412707,"('fake', 'genuine')",0.6816045,0.7677322,0.5165728,0.56719434,0.4242905,0.5030179,0.0787274
38,-0.4913244,-0.45770335,"('untruthful', 'truthful')",-0.27715448,-0.2578689,-0.29618543,-0.2367333,-0.3548881,-0.3174352,0.0374529
39,0.979343,1.0778809,"('exploitative', 'cooperative')",1.1036907,1.0924104,0.12474628,0.10139237,0.7359267,0.7572279,0.0213012
40,-0.12073976,-0.08680946,"('stingy', 'generous')",0.5222205,0.5258266,-1.0634519,-1.095016,-0.2206571,-0.2186663,0.0019908
41,-0.07692203,0.04732693,"('unforgiving', 'forgiving')",0.9935417,1.0643307,0.47316262,0.39119747,0.4632608,0.5009517,0.0376909
42,1.2367369,1.5009027,"('unreliable', 'reliable')",1.2535144,1.5696412,-2.352673,-2.1722515,0.0458594,0.2994308,0.2535714
43,-0.35852548,-0.10084157,"('irresponsible', 'responsible')",1.2161816,1.4141299,0.4038594,0.43078688,0.4205052,0.5813584,0.1608532
44,0.44878903,0.47790793,"('prejudiced', 'unprejudiced')",0.06463067,0.057600114,-1.3773891,-1.3388383,-0.2879898,-0.2677768,0.020213
45,-0.7865369,-0.5082736,"('incompetent', 'competent')",1.4115982,1.5001713,0.023203537,-0.07554584,0.2160883,0.3054506,0.0893623
46,-0.083141156,0.13150774,"('uncompetitive', 'competitive')",0.89600575,1.0221509,-0.64247185,-0.7007821,0.0567976,0.1509588,0.0941612
47,0.46910423,0.6412891,"('stupid', 'smart')",1.4714098,1.5317996,5.3494043,5.3560414,2.4299728,2.50971,0.0797372
48,-0.25707695,-0.1475668,"('unintelligent', 'intelligent')",-0.09197936,-0.0686837,0.45404178,0.4861879,0.0349952,0.0899791,0.0549839
49,-0.28574872,-0.06313192,"('unable', 'able')",0.2823017,0.46155563,-0.023803528,0.13453184,-0.0090835,0.1776518,0.1867353
50,0.8242197,0.92387116,"('clumsy', 'skillful')",0.4625613,0.59239465,0.08434014,0.051393054,0.4570404,0.522553,0.0655126
51,-0.62283105,-0.76643753,"('uneducated', 'educated')",0.29826227,0.18297334,-0.047629848,-0.122321315,-0.1240662,-0.2352618,-0.1111956
52,0.0006595664,-0.31822553,"('irrational', 'rational')",0.36796185,0.09386599,0.36957037,0.21770737,0.2460639,-0.0022174,-0.2482813
53,-1.6518204,-1.5758461,"('uncreative', 'creative')",-0.13995902,-0.1378046,1.1774285,1.2298651,-0.2047836,-0.1612619,0.0435217
54,-0.70278203,-0.72631454,"('incapable', 'capable')",0.33416098,0.33807802,1.0335699,1.1325557,0.2216496,0.2481064,0.0264568
55,-0.04558015,0.22736493,"('incompetent', 'clever')",0.23277807,0.35992056,0.048769012,0.025554992,0.0786556,0.2042802,0.1256246
56,0.24072605,0.38396615,"('impractical', 'practical')",1.2459416,1.3539149,-0.20538062,-0.16908333,0.4270957,0.5229325,0.0958368
57,-0.8063139,-0.6505084,"('unimaginative', 'imaginative')",-0.29568008,-0.25962415,-1.9603997,-1.9378535,-1.0207979,-0.9493287,0.0714692
58,-0.19872369,-0.16096672,"('undiscriminating', 'discriminating')",0.45105737,0.44456327,0.16305219,0.12771887,0.138462,0.1371051,-0.0013569
59,0.87141466,0.7577503,"('foolish', 'wise')",0.37592736,0.32963398,0.50326926,0.5195303,0.5835371,0.5356382,-0.0478989
60,0.412036,0.6543951,"('inefficient', 'efficient')",1.8805918,2.0505612,-0.45702833,-0.37355024,0.6118665,0.7771354,0.1652689
61,-0.040934637,-0.18231817,"('illogical', 'logical')",0.6742926,0.41334105,0.3381082,0.13237038,0.3238221,0.1211311,-0.202691
62,0.14963304,0.31075862,"('incompetent', 'brilliant')",1.0493237,1.1942447,-0.116124645,-0.040847886,0.360944,0.4880518,0.1271078
63,-0.014512437,0.14258334,"('unperceptive', 'insightful')",1.7920893,1.932018,0.8521244,0.9278542,0.8765671,1.0008186,0.1242515
64,0.4666337,0.3858577,"('shy', 'confident')",0.14811829,0.11100764,-6.1872215,-6.1727705,-1.8574899,-1.8919684,-0.0344785
65,0.90084404,0.8371418,"('insecure', 'secure')",0.43646294,0.36687854,-0.37721124,-0.3923996,0.3200319,0.2705403,-0.0494916
66,-1.0013797,-1.0543789,"('inactive', 'active')",0.040588476,0.029839367,1.2277849,1.2102277,0.0889979,0.0618961,-0.0271018
67,0.75122887,0.61404943,"('doubtful', 'determined')",0.82454145,0.8918497,-0.64506274,-0.58425957,0.3102359,0.3072132,-0.0030227
68,-0.21528594,-0.28145266,"('dependent', 'independent')",0.18706518,0.12527253,-0.6439228,-0.610644,-0.2240479,-0.255608,-0.0315601
69,0.33931637,0.26935604,"('lazy', 'industrious')",0.9496892,1.0196456,-0.29413557,-0.21024667,0.3316233,0.359585,0.0279617
70,0.5296315,0.7429503,"('lethargic', 'energetic')",1.0564816,1.2514483,0.5724898,0.65301615,0.7195343,0.8824716,0.1629373
71,0.15704754,0.21115887,"('diffident', 'self-confident')",1.2567899,1.287424,0.72039586,0.72752947,0.7114111,0.7420375,0.0306264
72,-0.35081673,-0.45507643,"('unambitious', 'ambitious')",-0.76425844,-0.7343453,-1.0142827,-0.98731,-0.7097859,-0.7255773,-0.0157914
73,1.1515921,1.0924115,"('helpless', 'self-reliant')",-0.17274007,-0.18777584,-2.6342697,-2.5853333,-0.5518059,-0.5602326,-0.0084267
74,0.045878597,0.2346454,"('undedicated', 'dedicated')",0.6636313,0.7939074,0.33989835,0.3694634,0.3498027,0.4660054,0.1162027
75,-0.34175596,-0.42113706,"('meek', 'impulsive')",-1.4062282,-1.3735749,-0.43315315,-0.3664585,-0.7270458,-0.7203902,0.0066556
