,cake_male,cake_female,tuple,average_male,average_female,female-male
0,0.21285132,-0.008902937,"('unsociable', 'sociable')",0.2128513,-0.0089029,-0.2217542
1,1.0219568,1.0707229,"('unfriendly', 'friendly')",1.0219568,1.0707229,0.0487661
2,0.41839498,0.6469757,"('unlikable', 'likable')",0.418395,0.6469757,0.2285807
3,0.84265655,0.9039522,"('repellent', 'pleasant')",0.8426566,0.9039522,0.0612956
4,-7.1610637,-7.23531,"('disliked', 'liked')",-7.1610637,-7.2353101,-0.0742464
5,-0.5991097,-0.22749999,"('distant', 'outgoing')",-0.5991097,-0.2275,0.3716097
6,-0.30154207,0.098345265,"('distant', 'open')",-0.3015421,0.0983453,0.3998874
7,0.71337503,0.71549577,"('insensitive', 'sensitive')",0.713375,0.7154958,0.0021208
8,0.88613135,1.0721409,"('unaffectionate', 'affectionate')",0.8861313,1.0721409,0.1860096
9,1.4647045,1.7814162,"('unaffectionate', 'caring')",1.4647045,1.7814162,0.3167117
10,1.4954565,1.4666909,"('unsympathetic', 'sympathetic')",1.4954565,1.4666909,-0.0287656
11,2.0595963,2.057344,"('unhelpful', 'helpful')",2.0595963,2.057344,-0.0022523
12,-1.373227,-1.3755153,"('unsupportive', 'supportive')",-1.373227,-1.3755153,-0.0022883
13,0.5816517,0.47405308,"('impolite', 'polite')",0.5816517,0.4740531,-0.1075986
14,-0.048368074,-0.37245077,"('antisocial', 'social')",-0.0483681,-0.3724508,-0.3240827
15,0.24898088,0.19871202,"('boring', 'funny')",0.2489809,0.198712,-0.0502689
16,-0.34413445,-0.12511437,"('unpopular', 'popular')",-0.3441344,-0.1251144,0.21902
17,-0.02265674,-0.00022776052,"('nasty', 'nice')",-0.0226567,-0.0002278,0.0224289
18,-0.6871014,-0.7577543,"('disagreeable', 'welcoming')",-0.6871014,-0.7577543,-0.0706529
19,-0.772625,-0.42676952,"('inhospitable', 'hospitable')",-0.772625,-0.4267695,0.3458555
20,0.8172968,0.6588121,"('rough', 'thoughtful')",0.8172968,0.6588121,-0.1584847
21,0.2260608,0.32958674,"('immoral', 'moral')",0.2260608,0.3295867,0.1035259
22,-0.3068412,-0.3580525,"('untrustworthy', 'trustworthy')",-0.3068412,-0.3580525,-0.0512113
23,6.172632,6.251369,"('insincere', 'sincere')",6.1726322,6.251369,0.0787368
24,1.7173898,1.7634588,"('dishonest', 'honest')",1.7173898,1.7634588,0.046069
25,0.23911315,0.18295166,"('egoistic', 'altruistic')",0.2391132,0.1829517,-0.0561615
26,0.21726677,-0.032128353,"('hardhearted', 'benevolent')",0.2172668,-0.0321284,-0.2493952
27,1.5175015,1.4632288,"('hardhearted', 'softhearted')",1.5175015,1.4632288,-0.0542727
28,1.1567096,1.2010039,"('disloyal', 'loyal')",1.1567096,1.2010039,0.0442943
29,-0.56839764,-0.6087964,"('unfair', 'fair')",-0.5683976,-0.6087964,-0.0403988
30,0.8070803,0.80111015,"('intolerant', 'tolerant')",0.8070803,0.8011101,-0.0059702
31,-1.8542413,-1.7322514,"('evil', 'good')",-1.8542413,-1.7322514,0.1219899
32,1.4608939,1.3415725,"('unkind', 'kind')",1.4608939,1.3415725,-0.1193214
33,-0.46023664,-0.2590793,"('wrong', 'right')",-0.4602366,-0.2590793,0.2011573
34,4.3744125,4.6666822,"('mean', 'honorable')",4.3744125,4.6666822,0.2922697
35,-1.3468714,-1.2588122,"('corrupt', 'incorrupt')",-1.3468714,-1.2588122,0.0880592
