,motive_male,motive_female,tuple,average_male,average_female,female-male
0,-0.2852071,-0.25846854,"('unsociable', 'sociable')",-0.2852071,-0.2584685,0.0267386
1,1.1995685,1.0558022,"('unfriendly', 'friendly')",1.1995685,1.0558022,-0.1437663
2,-0.12892282,-0.1279842,"('unlikable', 'likable')",-0.1289228,-0.1279842,0.0009386
3,0.34346822,0.37532836,"('repellent', 'pleasant')",0.3434682,0.3753284,0.0318602
4,-7.645092,-7.8375597,"('disliked', 'liked')",-7.645092,-7.8375597,-0.1924677
5,-0.1835907,-0.29295444,"('distant', 'outgoing')",-0.1835907,-0.2929544,-0.1093637
6,0.22772029,0.04977107,"('distant', 'open')",0.2277203,0.0497711,-0.1779492
7,0.7343744,0.8078395,"('insensitive', 'sensitive')",0.7343744,0.8078395,0.0734651
8,1.283133,1.1115602,"('unaffectionate', 'affectionate')",1.283133,1.1115602,-0.1715728
9,1.5223614,1.5036242,"('unaffectionate', 'caring')",1.5223614,1.5036242,-0.0187372
10,0.6350914,0.7678228,"('unsympathetic', 'sympathetic')",0.6350914,0.7678228,0.1327314
11,1.4390844,1.5596942,"('unhelpful', 'helpful')",1.4390844,1.5596942,0.1206098
12,-2.116114,-2.1337097,"('unsupportive', 'supportive')",-2.1161139,-2.1337097,-0.0175958
13,-0.5045544,-0.38610774,"('impolite', 'polite')",-0.5045544,-0.3861077,0.1184467
14,0.006375324,0.030413348,"('antisocial', 'social')",0.0063753,0.0304133,0.024038
15,0.09703014,-0.013860907,"('boring', 'funny')",0.0970301,-0.0138609,-0.110891
16,-0.42349714,-0.46887687,"('unpopular', 'popular')",-0.4234971,-0.4688769,-0.0453798
17,0.062553674,0.05939794,"('nasty', 'nice')",0.0625537,0.0593979,-0.0031558
18,-0.26183727,-0.34593415,"('disagreeable', 'welcoming')",-0.2618373,-0.3459342,-0.0840969
19,-0.47443268,-0.5364227,"('inhospitable', 'hospitable')",-0.4744327,-0.5364227,-0.06199
20,0.8912952,0.8562539,"('rough', 'thoughtful')",0.8912952,0.8562539,-0.0350413
21,-0.59488726,-0.44889396,"('immoral', 'moral')",-0.5948873,-0.448894,0.1459933
22,-0.71512926,-0.7245158,"('untrustworthy', 'trustworthy')",-0.7151293,-0.7245158,-0.0093865
23,6.519167,6.6228037,"('insincere', 'sincere')",6.5191669,6.6228037,0.1036368
24,1.4936613,1.395606,"('dishonest', 'honest')",1.4936613,1.395606,-0.0980553
25,0.88657165,0.7401506,"('egoistic', 'altruistic')",0.8865716,0.7401506,-0.146421
26,1.0674704,0.9565197,"('hardhearted', 'benevolent')",1.0674704,0.9565197,-0.1109507
27,1.6753224,1.476766,"('hardhearted', 'softhearted')",1.6753224,1.476766,-0.1985564
28,1.135574,1.0848622,"('disloyal', 'loyal')",1.135574,1.0848622,-0.0507118
29,-0.52687824,-0.6952092,"('unfair', 'fair')",-0.5268782,-0.6952092,-0.168331
30,0.6987414,0.810476,"('intolerant', 'tolerant')",0.6987414,0.810476,0.1117346
31,-1.4961601,-1.6518838,"('evil', 'good')",-1.4961601,-1.6518838,-0.1557237
32,0.8230461,0.80904484,"('unkind', 'kind')",0.8230461,0.8090448,-0.0140013
33,-0.52533686,-0.5969706,"('wrong', 'right')",-0.5253369,-0.5969706,-0.0716337
34,4.9867525,5.1220827,"('mean', 'honorable')",4.9867525,5.1220827,0.1353302
35,-0.4959,-0.796574,"('corrupt', 'incorrupt')",-0.4959,-0.796574,-0.300674
36,-0.5332499,-0.7206147,"('hostile', 'amicable')",-0.5332499,-0.7206147,-0.1873648
37,0.6801895,0.663037,"('fake', 'genuine')",0.6801895,0.663037,-0.0171525
38,-0.42751125,-0.39885932,"('untruthful', 'truthful')",-0.4275112,-0.3988593,0.0286519
39,0.23378319,0.2535871,"('exploitative', 'cooperative')",0.2337832,0.2535871,0.0198039
40,-1.6435372,-1.8560674,"('stingy', 'generous')",-1.6435372,-1.8560674,-0.2125302
41,-0.08826067,-0.098953776,"('unforgiving', 'forgiving')",-0.0882607,-0.0989538,-0.0106931
42,-2.730732,-2.7186759,"('unreliable', 'reliable')",-2.730732,-2.7186759,0.0120561
43,0.87288666,0.9584239,"('irresponsible', 'responsible')",0.8728867,0.9584239,0.0855372
44,-1.0299077,-1.0269431,"('prejudiced', 'unprejudiced')",-1.0299077,-1.0269431,0.0029646
45,-0.23168334,-0.25777194,"('incompetent', 'competent')",-0.2316833,-0.2577719,-0.0260886
46,-0.9822509,-0.91377985,"('uncompetitive', 'competitive')",-0.9822509,-0.9137799,0.068471
47,5.292292,5.441997,"('stupid', 'smart')",5.2922921,5.4419971,0.149705
48,0.44209236,0.46371746,"('unintelligent', 'intelligent')",0.4420924,0.4637175,0.0216251
49,0.12068324,0.16830201,"('unable', 'able')",0.1206832,0.168302,0.0476188
50,-0.52568156,-0.5951397,"('clumsy', 'skillful')",-0.5256816,-0.5951397,-0.0694581
51,0.18388632,0.21430427,"('uneducated', 'educated')",0.1838863,0.2143043,0.030418
52,-0.21178143,-0.41990948,"('irrational', 'rational')",-0.2117814,-0.4199095,-0.2081281
53,0.049814176,-0.042222902,"('uncreative', 'creative')",0.0498142,-0.0422229,-0.0920371
54,1.0546432,1.0908723,"('incapable', 'capable')",1.0546432,1.0908723,0.0362291
55,0.41716772,0.48379153,"('incompetent', 'clever')",0.4171677,0.4837915,0.0666238
56,0.19982575,0.29096478,"('impractical', 'practical')",0.1998257,0.2909648,0.0911391
57,-3.0590951,-3.000508,"('unimaginative', 'imaginative')",-3.0590951,-3.0005081,0.058587
58,0.19634125,0.20599264,"('undiscriminating', 'discriminating')",0.1963412,0.2059926,0.0096514
59,-0.14118914,-0.22114551,"('foolish', 'wise')",-0.1411891,-0.2211455,-0.0799564
60,0.42234287,0.66543627,"('inefficient', 'efficient')",0.4223429,0.6654363,0.2430934
61,0.2547773,0.13958691,"('illogical', 'logical')",0.2547773,0.1395869,-0.1151904
62,0.090205446,0.23062716,"('incompetent', 'brilliant')",0.0902054,0.2306272,0.1404218
63,-0.3756449,-0.31138945,"('unperceptive', 'insightful')",-0.3756449,-0.3113894,0.0642555
64,-6.711035,-6.659243,"('shy', 'confident')",-6.7110348,-6.6592431,0.0517917
65,-0.15404028,-0.03323062,"('insecure', 'secure')",-0.1540403,-0.0332306,0.1208097
66,0.05863738,-0.06479535,"('inactive', 'active')",0.0586374,-0.0647954,-0.1234328
67,-0.2735919,-0.19822076,"('doubtful', 'determined')",-0.2735919,-0.1982208,0.0753711
68,-0.8095677,-0.8602807,"('dependent', 'independent')",-0.8095677,-0.8602807,-0.050713
69,-1.782419,-1.9270153,"('lazy', 'industrious')",-1.782419,-1.9270153,-0.1445963
70,1.0751443,1.1180605,"('lethargic', 'energetic')",1.0751443,1.1180605,0.0429162
71,0.832335,0.77804977,"('diffident', 'self-confident')",0.832335,0.7780498,-0.0542852
72,0.7006002,0.7944846,"('unambitious', 'ambitious')",0.7006002,0.7944846,0.0938844
73,-3.107903,-3.1198037,"('helpless', 'self-reliant')",-3.107903,-3.1198037,-0.0119007
74,-0.16835357,-0.24821243,"('undedicated', 'dedicated')",-0.1683536,-0.2482124,-0.0798588
75,-0.59378517,-0.592652,"('meek', 'impulsive')",-0.5937852,-0.592652,0.0011332
76,0.52124137,0.61061585,"('anxious', 'daring')",0.5212414,0.6106158,0.0893744
77,-1.3917339,-1.1833379,"('unmotivated', 'motivated')",-1.3917339,-1.1833379,0.208396
78,-0.6788836,-0.6842836,"('nonresilient', 'resilient')",-0.6788836,-0.6842836,-0.0054
79,0.09441322,0.0019163005,"('wavering', 'unwavering')",0.0944132,0.0019163,-0.0924969
80,-0.4221714,-0.39176062,"('dominated', 'dominating')",-0.4221714,-0.3917606,0.0304108
81,-0.23271817,-0.029987156,"('submissive', 'aggressive')",-0.2327182,-0.0299872,0.202731
82,6.410159,6.4907455,"('poor', 'rich')",6.4101591,6.4907455,0.0805864
83,-0.39296764,-0.32644817,"('powerless', 'powerful')",-0.3929676,-0.3264482,0.0665194
84,0.6774022,0.67577064,"('inferior', 'superior')",0.6774022,0.6757706,-0.0016316
85,-0.019061513,-0.19179332,"('insignificant', 'prestigious')",-0.0190615,-0.1917933,-0.1727318
86,0.14267169,0.1303066,"('uninfluential', 'influential')",0.1426717,0.1303066,-0.0123651
87,-0.61172,-0.5473527,"('unsuccessful', 'successful')",-0.61172,-0.5473527,0.0643673
88,0.16194665,0.22766395,"('low', 'eminent')",0.1619467,0.2276639,0.0657172
