,brookfield_male,brookfield_female,tuple,property_male,property_female,reit_male,reit_female,inc_male,inc_female,average_male,average_female,female-male
21,0.051516317,0.106880955,"('immoral', 'moral')",0.7904116,0.79772836,0.2685062,0.40659103,-0.5644929,-0.4789682,0.1364853,0.208058,0.0715727
22,0.407644,0.40170616,"('untrustworthy', 'trustworthy')",-1.3677258,-1.3665947,-0.1406312,-0.09932407,-0.49954975,-0.5322635,-0.4000657,-0.399119,0.0009467
23,-0.93276083,-0.9903509,"('insincere', 'sincere')",0.6316001,0.5438687,-0.05884674,-0.027819425,6.133801,6.057393,1.4434484,1.3957728,-0.0476756
24,0.03842327,0.042446565,"('dishonest', 'honest')",-0.3276221,-0.36742055,-0.48799473,-0.4146297,1.0620174,1.0285233,0.071206,0.0722299,0.0010239
25,0.10796622,0.09185905,"('egoistic', 'altruistic')",-0.26759532,-0.23844522,0.45751023,0.4712908,1.5235101,1.4655023,0.4553478,0.4475517,-0.0077961
26,-0.099708155,-0.17576069,"('hardhearted', 'benevolent')",0.670267,0.6327404,1.6223414,1.6188995,1.7876291,1.7807044,0.9951323,0.9641459,-0.0309864
27,-0.71978647,-0.73323554,"('hardhearted', 'softhearted')",-0.7072943,-0.6622789,0.32096487,0.4096352,1.5922816,1.4044294,0.1215414,0.1046375,-0.0169039
28,-0.11078775,-0.23497553,"('disloyal', 'loyal')",0.98117465,0.82432216,-0.49453077,-0.56442463,1.1432799,1.0523603,0.379784,0.2693206,-0.1104634
29,0.30872604,0.30873618,"('unfair', 'fair')",-0.7806129,-0.7860793,-0.8425579,-0.8328432,-0.28379434,-0.40006816,-0.3995598,-0.4275636,-0.0280038
30,0.062387608,0.08556353,"('intolerant', 'tolerant')",1.6997429,1.6937927,0.43095505,0.54356426,1.1170101,1.1569259,0.8275239,0.8699616,0.0424377
31,-0.637097,-0.52680546,"('evil', 'good')",-2.0939188,-2.0387893,-0.7826281,-0.71552384,-1.0799516,-1.1892356,-1.1483989,-1.1175885,0.0308104
32,-1.0737991,-1.1259199,"('unkind', 'kind')",-0.08699463,-0.10580471,-0.40404496,-0.3483793,1.168309,1.0786998,-0.0991324,-0.125351,-0.0262186
33,0.39689058,0.37140694,"('wrong', 'right')",0.60096294,0.587142,0.64979863,0.64551264,-0.6855484,-0.74021703,0.2405259,0.2159611,-0.0245648
34,-0.45756385,-0.3823631,"('mean', 'honorable')",0.15715918,0.2014928,0.34912416,0.47271204,6.155357,6.241965,1.5510191,1.6334517,0.0824326
35,1.0756495,1.0335836,"('corrupt', 'incorrupt')",-1.3711351,-1.4266433,0.41266954,0.2883918,-0.20351915,-0.42437512,-0.0215838,-0.1322607,-0.1106769
36,0.12297295,0.09521049,"('hostile', 'amicable')",-0.62404275,-0.693888,1.3071269,1.2265605,0.37779108,0.19896701,0.295962,0.2067125,-0.0892495
37,-0.13351212,-0.13734064,"('fake', 'genuine')",-0.22143836,-0.26523668,-0.84062326,-0.78507394,0.6266853,0.6153313,-0.1422221,-0.14308,-0.0008579
38,-0.082533896,-0.07826918,"('untruthful', 'truthful')",-0.048855282,-0.0632394,-0.494265,-0.40248153,-0.22112079,-0.16168597,-0.2116937,-0.176419,0.0352747
39,1.4158119,1.4613097,"('exploitative', 'cooperative')",0.05666008,0.091455184,0.33557346,0.3989583,0.519434,0.53660524,0.5818698,0.6220821,0.0402123
40,0.4038811,0.40525728,"('stingy', 'generous')",1.1240563,1.1320071,0.61824256,0.6895683,-1.2562388,-1.3935452,0.2224853,0.2083219,-0.0141634
41,-0.41650772,-0.3825186,"('unforgiving', 'forgiving')",-0.645708,-0.67360526,0.19631906,0.22914068,0.13547224,0.11887525,-0.1826061,-0.177027,0.0055791
42,0.82785875,0.88246745,"('unreliable', 'reliable')",0.90982825,1.0169001,1.1946454,1.3371936,-2.8129678,-2.7211416,0.0298412,0.1288549,0.0990137
43,-0.87171644,-0.8379005,"('irresponsible', 'responsible')",0.8411343,0.8958807,-0.14566924,0.0135945305,1.0961106,1.1530445,0.2299648,0.3061548,0.07619
44,0.33528095,0.4063901,"('prejudiced', 'unprejudiced')",-0.6594856,-0.5457494,-0.19017865,-0.17285421,-1.4146969,-1.429794,-0.4822701,-0.4355019,0.0467682
45,-0.47148588,-0.48014596,"('incompetent', 'competent')",0.024650946,-0.029635455,-0.64441407,-0.57301176,-0.0005919561,-0.022878502,-0.2729602,-0.2764179,-0.0034577
46,-0.3431196,-0.394927,"('uncompetitive', 'competitive')",0.41330266,0.4230172,0.037638564,0.094303146,-0.4260702,-0.3936947,-0.0795621,-0.0678253,0.0117368
47,-0.28054377,-0.20867498,"('stupid', 'smart')",0.6500087,0.6512202,0.6273515,0.66179574,5.8327127,5.882694,1.7073822,1.7467587,0.0393765
48,-1.0869834,-1.1667343,"('unintelligent', 'intelligent')",-0.09315311,-0.14108503,-1.2488364,-1.2097921,0.5322303,0.5941383,-0.4741856,-0.4808683,-0.0066827
49,-1.1218596,-1.0883654,"('unable', 'able')",-1.5311803,-1.5079453,-1.5726615,-1.5224441,-0.5761142,-0.45629197,-1.2004539,-1.1437618,0.0566921
50,0.06176634,0.016766854,"('clumsy', 'skillful')",-0.051330052,-0.061358415,0.6083855,0.60910016,0.13297468,0.071349494,0.1879491,0.1589645,-0.0289846
51,-0.2614719,-0.32803974,"('uneducated', 'educated')",-0.72332096,-0.75264907,-1.4450771,-1.5431732,0.29152158,0.2505585,-0.5345871,-0.5933259,-0.0587388
52,0.38402593,0.29973707,"('irrational', 'rational')",-0.7464739,-0.8164634,0.21608225,0.1486227,0.02173866,-0.114936456,-0.0311568,-0.12076,-0.0896032
53,-0.5929201,-0.6475298,"('uncreative', 'creative')",0.27334303,0.22546145,-0.6390534,-0.58555365,1.2932453,1.2167755,0.0836537,0.0522884,-0.0313653
54,-0.33166584,-0.324572,"('incapable', 'capable')",-0.4301287,-0.41997427,-0.2953064,-0.28339982,1.0386152,1.0754021,-0.0046214,0.011864,0.0164854
55,-0.6391781,-0.6237428,"('incompetent', 'clever')",-0.005880393,-0.011567457,-0.9912054,-0.9126312,0.18134663,0.23194079,-0.3637293,-0.3290002,0.0347291
56,-0.67771095,-0.656334,"('impractical', 'practical')",0.9507777,0.9589462,-0.38808802,-0.32530466,-0.3369643,-0.24684504,-0.1129964,-0.0673844,0.045612
57,-0.57060075,-0.63568705,"('unimaginative', 'imaginative')",0.29511273,0.29213527,-0.23561479,-0.199501,-2.415456,-2.3366742,-0.7316397,-0.7199317,0.011708
58,-0.9934261,-1.0262461,"('undiscriminating', 'discriminating')",0.5083821,0.46199086,0.1869793,0.17563412,0.1812888,0.15848403,-0.029194,-0.0575343,-0.0283403
59,0.7719089,0.7995742,"('foolish', 'wise')",-0.4247989,-0.41821492,0.55479,0.52971333,0.24664627,0.20792215,0.2871366,0.2797487,-0.0073879
60,-0.72194684,-0.7054347,"('inefficient', 'efficient')",0.3658346,0.39226016,-0.58046496,-0.46471885,-0.108353324,0.05928415,-0.2612326,-0.1796523,0.0815803
61,0.63918775,0.5604384,"('illogical', 'logical')",-0.2715134,-0.36678785,0.32566768,0.24255955,0.4378917,0.30386484,0.2828084,0.1850187,-0.0977897
62,-0.30153686,-0.23112376,"('incompetent', 'brilliant')",0.17183515,0.24832883,-0.39920753,-0.24705541,0.09180798,0.24434938,-0.1092753,0.0036248,0.1129001
63,-0.07874365,-0.092207715,"('unperceptive', 'insightful')",0.65217394,0.63725317,-0.03477022,0.07837649,0.9886812,1.1215458,0.3818353,0.4362419,0.0544066
64,0.44771844,0.44348142,"('shy', 'confident')",0.9003318,0.9520396,0.38749704,0.44789582,-6.866616,-6.79525,-1.2827671,-1.2379582,0.0448089
65,-0.672301,-0.7620946,"('insecure', 'secure')",0.039160553,-0.009752646,0.6244184,0.5427978,-0.010098269,0.00958132,-0.0047051,-0.054867,-0.0501619
66,0.10096806,0.07929137,"('inactive', 'active')",0.311617,0.3308727,0.7449298,0.7550048,1.1160058,1.0453458,0.5683801,0.5526286,-0.0157515
67,0.01850117,0.03667747,"('doubtful', 'determined')",1.0835074,1.0643946,0.47381747,0.52437156,-0.6143874,-0.50605977,0.2403597,0.279846,0.0394863
68,-0.40307733,-0.41527474,"('dependent', 'independent')",-2.4119463,-2.449966,-2.6162498,-2.6410923,-0.7344347,-0.7731004,-1.541427,-1.5698583,-0.0284313
69,0.44383597,0.5023335,"('lazy', 'industrious')",-0.13943766,-0.11400499,0.75908315,0.7274914,-0.77756923,-0.82518584,0.0714781,0.0726585,0.0011804
70,0.08848202,0.063106686,"('lethargic', 'energetic')",0.41825402,0.465008,0.54151326,0.62913877,1.3417313,1.4552943,0.5974951,0.653137,0.0556419
71,1.0886084,1.1072662,"('diffident', 'self-confident')",1.4716842,1.4923024,-0.44915617,-0.35563475,0.4136589,0.3960677,0.6311988,0.6600004,0.0288016
72,-1.1419834,-1.175759,"('unambitious', 'ambitious')",1.1511042,1.1527297,-0.33016777,-0.30302137,-0.7464658,-0.7095887,-0.2668782,-0.2589098,0.0079684
73,1.5572224,1.5939964,"('helpless', 'self-reliant')",1.2831565,1.2900398,0.57351774,0.55720717,-3.318607,-3.3365145,0.0238224,0.0261822,0.0023598
74,-0.27024207,-0.24750759,"('undedicated', 'dedicated')",-0.56098056,-0.61595136,-1.1144519,-1.094381,0.18220605,0.19515166,-0.4408671,-0.4406721,0.000195
75,0.01798667,0.036519703,"('meek', 'impulsive')",-0.39098617,-0.3002563,0.062071804,0.09999793,-0.246864,-0.19017252,-0.1394479,-0.0884778,0.0509701
76,-0.18179756,-0.17816904,"('anxious', 'daring')",0.470187,0.4975786,0.7809018,0.83257884,0.2391713,0.34881172,0.3271156,0.3752,0.0480844
77,-1.0021732,-1.0177023,"('unmotivated', 'motivated')",0.9441033,0.91360855,0.31441656,0.3784512,-1.1973348,-1.0317994,-0.235247,-0.1893605,0.0458865
78,-0.5991692,-0.6407699,"('nonresilient', 'resilient')",0.55055976,0.5446897,0.10045776,0.1855022,0.11051096,0.16249025,0.0405898,0.0629781,0.0223883
79,-0.06862395,-0.13176498,"('wavering', 'unwavering')",-0.40210572,-0.43137828,-0.3242097,-0.3973592,-0.09814821,-0.08938563,-0.2232719,-0.262472,-0.0392001
80,0.7746411,0.7606263,"('dominated', 'dominating')",-0.08167857,-0.08815139,0.5341977,0.48818606,-1.4309254,-1.3397741,-0.0509413,-0.0447783,0.006163
81,-0.43893066,-0.4991582,"('submissive', 'aggressive')",0.5576152,0.49858156,0.29197934,0.26568475,-0.74768174,-0.6058039,-0.0842545,-0.0851739,-0.0009194
82,-0.35461724,-0.36757755,"('poor', 'rich')",0.0042189993,-0.03416647,-0.08207579,-0.11073188,6.5511036,6.5579295,1.5296574,1.5113634,-0.018294
83,-0.7095565,-0.7321182,"('powerless', 'powerful')",1.3068722,1.3203864,-0.018277954,0.05720835,-1.2157354,-1.1917408,-0.1591744,-0.136566,0.0226084
84,0.40498874,0.3349206,"('inferior', 'superior')",-0.021037837,-0.057688087,0.48530936,0.37805557,0.7601623,0.6897129,0.4073556,0.3362502,-0.0711054
85,0.3155611,0.35529837,"('insignificant', 'prestigious')",0.572088,0.5938302,0.43948832,0.44084048,0.79523396,0.7322089,0.5305928,0.5305445,-4.83e-05
86,-1.2443844,-1.3266466,"('uninfluential', 'influential')",-1.0559458,-1.1341214,-1.8314378,-1.8019451,-0.081072435,-0.13955861,-1.0532101,-1.1005679,-0.0473578
87,0.3319094,0.22880779,"('unsuccessful', 'successful')",0.48858604,0.42003277,0.64841324,0.5426991,0.35919714,0.36373731,0.4570265,0.3888192,-0.0682073
88,-1.1905172,-1.2002741,"('low', 'eminent')",-1.079265,-1.1519264,-1.6478741,-1.6801816,0.09626445,0.1477989,-0.955348,-0.9711457,-0.0157977
