,bristol_male,bristol_female,tuple,myers_male,myers_female,squibb_male,squibb_female,co_male,co_female,average_male,average_female,female-male
0,-0.24923451,-0.40163207,"('unsociable', 'sociable')",-0.085631154,-0.1930847,-1.8249463,-1.8432945,-0.003078553,-0.111383915,-0.5407226,-0.6373488,-0.0966262
1,0.20776477,-0.05550072,"('unfriendly', 'friendly')",1.4171085,1.270639,-0.8531089,-0.9010862,1.5439968,1.2603434,0.5789403,0.3935989,-0.1853414
2,0.37287658,0.461388,"('unlikable', 'likable')",0.12189902,0.27509606,-0.80973697,-0.7312439,0.3665007,0.541984,0.0128848,0.136806,0.1239212
3,-1.235738,-1.0188012,"('repellent', 'pleasant')",-1.5477334,-1.4055647,-1.4315108,-1.3242085,0.43441972,0.5754757,-0.9451407,-0.7932747,0.151866
4,0.0013108887,-0.076527596,"('disliked', 'liked')",-0.43206745,-0.36411384,0.25067058,0.20561062,-7.366171,-7.3421125,-1.8865643,-1.8942858,-0.0077215
5,-0.92229,-0.9203678,"('distant', 'outgoing')",0.32431433,0.39408925,1.2586005,1.2802365,-0.4676984,-0.40911564,0.0482316,0.0862106,0.037979
6,-1.1635506,-1.0882386,"('distant', 'open')",0.14075778,0.19647025,0.92687744,0.98020095,-0.44755208,-0.3805864,-0.1358669,-0.0730384,0.0628285
7,0.103054926,0.15808101,"('insensitive', 'sensitive')",-0.06985268,0.013815283,-1.8690171,-1.7567208,0.11720337,0.23172301,-0.4296529,-0.3382754,0.0913775
8,-0.87077236,-1.0958946,"('unaffectionate', 'affectionate')",-0.26334724,-0.4803491,-1.7981162,-1.8836497,0.55368,0.37381518,-0.5946389,-0.7715195,-0.1768806
9,0.24807909,-0.073894046,"('unaffectionate', 'caring')",0.7137451,0.49543035,-1.2590234,-1.3179396,1.2329527,1.1252466,0.2339384,0.0572108,-0.1767276
10,0.009728767,-0.11297454,"('unsympathetic', 'sympathetic')",-0.40729332,-0.59482825,-2.5768857,-2.5209668,-0.042660356,-0.044282377,-0.7542777,-0.818263,-0.0639853
11,0.89748657,0.69109666,"('unhelpful', 'helpful')",0.84894437,0.71755415,-1.1536467,-1.1145564,2.2928889,2.2953978,0.7214183,0.6473731,-0.0740452
12,0.31931555,0.39247957,"('unsupportive', 'supportive')",1.0787132,1.1383018,-1.8776113,-1.7805539,-1.9648712,-1.8008124,-0.6111134,-0.5126462,0.0984672
13,-0.0013769642,-0.12559028,"('impolite', 'polite')",-0.31360233,-0.4815491,-0.9271836,-0.9513166,-0.21232912,-0.15476283,-0.363623,-0.4283047,-0.0646817
14,-0.049193136,-0.10119593,"('antisocial', 'social')",-0.21199682,-0.33629495,-1.6509025,-1.666814,-0.19096197,-0.29660246,-0.5257636,-0.6002268,-0.0744632
15,0.31849653,0.14763471,"('boring', 'funny')",1.0069103,0.8565391,1.7070398,1.6631587,0.57726485,0.6413202,0.9024279,0.8271632,-0.0752647
16,-0.18435511,-0.13251233,"('unpopular', 'popular')",0.25580066,0.46597344,0.5535064,0.6242639,0.14832327,0.04885646,0.1933188,0.2516454,0.0583266
