,dover_male,dover_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.5961668,0.5911456,"('unsociable', 'sociable')",-0.21148515,-0.26466238,0.1923408,0.1632416,-0.0290992
1,0.66826975,0.44425488,"('unfriendly', 'friendly')",1.5640575,1.3539366,1.1161636,0.8990957,-0.2170679
2,0.5647733,0.6139566,"('unlikable', 'likable')",0.42876962,0.43774456,0.4967715,0.5258505,0.029079
3,-0.16017488,0.054041695,"('repellent', 'pleasant')",0.7353522,0.78818256,0.2875887,0.4211121,0.1335234
4,-0.9883652,-1.097184,"('disliked', 'liked')",-7.2405047,-7.4672885,-4.1144352,-4.2822361,-0.1678009
5,-0.22980453,-0.43972704,"('distant', 'outgoing')",-0.38952994,-0.5383111,-0.3096672,-0.4890191,-0.1793519
6,0.26675045,0.0630514,"('distant', 'open')",-0.17694342,-0.33791038,0.0449035,-0.1374295,-0.182333
7,0.31891057,0.5121987,"('insensitive', 'sensitive')",0.22132821,0.29819265,0.2701194,0.4051957,0.1350763
8,0.2882247,0.17895037,"('unaffectionate', 'affectionate')",0.99343175,0.8792248,0.6408283,0.5290875,-0.1117408
9,0.5801077,0.53673244,"('unaffectionate', 'caring')",1.1975576,1.1456381,0.8888326,0.8411853,-0.0476473
10,0.96006733,1.1040629,"('unsympathetic', 'sympathetic')",-0.62229544,-0.5386366,0.1688859,0.2827131,0.1138272
11,-0.028702743,0.06018227,"('unhelpful', 'helpful')",1.3076626,1.4843503,0.6394799,0.7722663,0.1327864
12,0.3894157,0.46905065,"('unsupportive', 'supportive')",-2.139224,-2.1426575,-0.8749042,-0.8368034,0.0381008
13,0.7501394,0.8271344,"('impolite', 'polite')",-1.1431985,-1.0090032,-0.1965295,-0.0909344,0.1055951
14,1.5294123,1.6423618,"('antisocial', 'social')",-0.17010123,-0.16276202,0.6796556,0.7397999,0.0601443
15,-0.25765476,-0.37030828,"('boring', 'funny')",-0.19200005,-0.2017479,-0.2248274,-0.2860281,-0.0612007
16,-2.1841538,-2.270586,"('unpopular', 'popular')",0.25483596,0.12236677,-0.9646589,-1.0741097,-0.1094508
17,-0.24080107,-0.16889012,"('nasty', 'nice')",-0.50167745,-0.46132568,-0.3712392,-0.3151079,0.0561313
18,-0.43721437,-0.45206627,"('disagreeable', 'welcoming')",-0.4777501,-0.5862231,-0.4574822,-0.5191447,-0.0616625
19,-1.3714876,-1.4026558,"('inhospitable', 'hospitable')",-0.6099384,-0.62367237,-0.990713,-1.013164,-0.022451
20,0.029576775,0.053166613,"('rough', 'thoughtful')",0.99810505,0.96050084,0.5138409,0.5068337,-0.0070072
21,0.86781716,0.9478752,"('immoral', 'moral')",-0.51562417,-0.39636758,0.1760965,0.2757538,0.0996573
22,1.0078732,1.0163391,"('untrustworthy', 'trustworthy')",-0.8625694,-0.8897316,0.0726519,0.0633037,-0.0093482
23,0.90162313,1.0053474,"('insincere', 'sincere')",5.7826214,5.891966,3.3421223,3.4486566,0.1065343
24,1.4372495,1.4974308,"('dishonest', 'honest')",0.6987155,0.73417026,1.0679826,1.1158005,0.0478179
25,1.0150421,0.91960055,"('egoistic', 'altruistic')",1.4604976,1.3670532,1.2377698,1.1433269,-0.0944429
26,0.8463497,0.66344863,"('hardhearted', 'benevolent')",1.6193218,1.5444157,1.2328358,1.1039321,-0.1289037
27,0.31127205,0.32462838,"('hardhearted', 'softhearted')",1.3645482,1.275546,0.8379101,0.8000872,-0.0378229
28,0.31707883,0.27723497,"('disloyal', 'loyal')",1.2489803,1.2262571,0.7830296,0.7517461,-0.0312835
29,-0.89528793,-0.9759828,"('unfair', 'fair')",-0.013050934,-0.16293085,-0.4541694,-0.5694568,-0.1152874
30,1.0636452,1.1719742,"('intolerant', 'tolerant')",0.65105855,0.7211746,0.8573519,0.9465744,0.0892225
31,-0.86080587,-0.98854196,"('evil', 'good')",-0.6603414,-0.85751396,-0.7605736,-0.923028,-0.1624544
32,-0.073200546,-0.039342303,"('unkind', 'kind')",0.25543875,0.20669453,0.0911191,0.0836761,-0.007443
33,0.35971934,0.19229876,"('wrong', 'right')",-0.46664888,-0.5392869,-0.0534648,-0.1734941,-0.1200293
34,0.43097878,0.49653152,"('mean', 'honorable')",5.499918,5.6983414,2.9654484,3.0974364,0.131988
35,-0.60025465,-0.83465993,"('corrupt', 'incorrupt')",-0.1191472,-0.2498813,-0.3597009,-0.5422706,-0.1825697
36,-0.039502144,-0.22698092,"('hostile', 'amicable')",0.23363794,0.0013035694,0.0970679,-0.1128387,-0.2099066
37,0.35798207,0.3766385,"('fake', 'genuine')",0.2546248,0.32118964,0.3063034,0.3489141,0.0426107
38,-0.32888338,-0.27987915,"('untruthful', 'truthful')",-0.42683426,-0.33886996,-0.3778588,-0.3093746,0.0684842
39,1.6306932,1.7096437,"('exploitative', 'cooperative')",0.21397647,0.2771672,0.9223348,0.9934055,0.0710707
40,0.8593641,0.8764819,"('stingy', 'generous')",-1.8101728,-1.9880415,-0.4754044,-0.5557798,-0.0803754
41,0.5411529,0.60626566,"('unforgiving', 'forgiving')",-0.07005979,-0.16701275,0.2355466,0.2196265,-0.0159201
42,-0.1433993,0.01896184,"('unreliable', 'reliable')",-3.5510945,-3.5858564,-1.8472469,-1.7834473,0.0637996
43,0.009268403,0.18699323,"('irresponsible', 'responsible')",0.2013424,0.2942495,0.1053054,0.2406214,0.135316
44,-1.0154228,-0.96692187,"('prejudiced', 'unprejudiced')",-1.4424189,-1.4392408,-1.2289209,-1.2030814,0.0258395
45,0.37345415,0.47909683,"('incompetent', 'competent')",-0.16688362,-0.1749142,0.1032853,0.1520913,0.048806
46,0.25390095,0.3612917,"('uncompetitive', 'competitive')",-1.0387633,-0.98348844,-0.3924312,-0.3110984,0.0813328
47,0.7428103,0.77685124,"('stupid', 'smart')",5.5730977,5.7078032,3.157954,3.2423272,0.0843732
48,0.87876683,0.8605499,"('unintelligent', 'intelligent')",0.6671952,0.72625333,0.772981,0.7934016,0.0204206
49,-0.39553455,-0.3585072,"('unable', 'able')",-0.19766814,-0.17211753,-0.2966014,-0.2653124,0.031289
50,-1.6956832,-1.6532227,"('clumsy', 'skillful')",-0.2231034,-0.32491213,-0.9593933,-0.9890674,-0.0296741
51,-0.60551614,-0.5939694,"('uneducated', 'educated')",-0.15370668,-0.16568832,-0.3796114,-0.3798289,-0.0002175
52,-1.062192,-1.2721109,"('irrational', 'rational')",0.4485047,0.24808769,-0.3068436,-0.5120116,-0.205168
53,0.45081446,0.29496598,"('uncreative', 'creative')",0.31387383,0.19055434,0.3823441,0.2427602,-0.1395839
54,-0.17428586,-0.26391023,"('incapable', 'capable')",0.77067107,0.7814119,0.2981926,0.2587508,-0.0394418
55,0.7072119,0.84879714,"('incompetent', 'clever')",0.11781452,0.18451026,0.4125132,0.5166537,0.1041405
56,1.0416662,1.1732346,"('impractical', 'practical')",-0.82584167,-0.71923167,0.1079122,0.2270015,0.1190893
57,0.45757595,0.46562058,"('unimaginative', 'imaginative')",-3.3966544,-3.4517467,-1.4695392,-1.4930631,-0.0235239
58,0.29240778,0.23102656,"('undiscriminating', 'discriminating')",0.25164914,0.15984377,0.2720284,0.1954352,-0.0765932
59,-1.232288,-1.2922978,"('foolish', 'wise')",0.32007286,0.30308613,-0.4561076,-0.4946058,-0.0384982
60,1.3668863,1.5657195,"('inefficient', 'efficient')",-0.40859112,-0.13710736,0.4791476,0.7143061,0.2351585
61,1.5091407,1.3606337,"('illogical', 'logical')",0.8365097,0.67417556,1.1728252,1.0174047,-0.1554205
62,1.2216423,1.3975552,"('incompetent', 'brilliant')",0.11598423,0.2967409,0.6688132,0.8471481,0.1783349
63,0.08308999,0.116373785,"('unperceptive', 'insightful')",0.2298809,0.26032755,0.1564854,0.1883507,0.0318653
64,-0.42026582,-0.36739737,"('shy', 'confident')",-6.601882,-6.6761913,-3.5110738,-3.5217943,-0.0107205
65,0.756143,0.8213873,"('insecure', 'secure')",-0.4426595,-0.32635862,0.1567417,0.2475143,0.0907726
66,-0.44241753,-0.50726384,"('inactive', 'active')",0.54336166,0.46272326,0.0504721,-0.0222703,-0.0727424
67,-0.7384717,-0.70132655,"('doubtful', 'determined')",-0.39903393,-0.3998164,-0.5687528,-0.5505714,0.0181814
68,-0.7498567,-0.7785811,"('dependent', 'independent')",-0.7317315,-0.7778509,-0.7407941,-0.778216,-0.0374219
69,-0.58402675,-0.68143785,"('lazy', 'industrious')",-0.6064723,-0.69569737,-0.5952495,-0.6885676,-0.0933181
70,-0.0753567,0.10602371,"('lethargic', 'energetic')",-0.087154806,-0.0327862,-0.0812557,0.0366188,0.1178745
71,0.7772461,0.67798984,"('diffident', 'self-confident')",0.52994895,0.4608281,0.6535975,0.569409,-0.0841885
72,0.78328747,0.8582801,"('unambitious', 'ambitious')",-0.6380839,-0.5893293,0.0726018,0.1344754,0.0618736
73,-0.047803134,-0.027697047,"('helpless', 'self-reliant')",-3.0950756,-3.142413,-1.5714394,-1.585055,-0.0136156
74,0.19508508,0.23141474,"('undedicated', 'dedicated')",-0.42146564,-0.50058705,-0.1131903,-0.1345862,-0.0213959
75,-1.9466133,-1.9641483,"('meek', 'impulsive')",-0.84487224,-0.87894917,-1.3957428,-1.4215487,-0.0258059
76,0.76514196,0.9840771,"('anxious', 'daring')",-0.49006805,-0.3426611,0.137537,0.320708,0.183171
77,-0.83582544,-0.77452874,"('unmotivated', 'motivated')",-1.4742416,-1.3125808,-1.1550336,-1.0435548,0.1114788
78,-0.28961042,-0.29566795,"('nonresilient', 'resilient')",0.05727099,0.02726239,-0.1161697,-0.1342028,-0.0180331
79,-0.8614842,-1.0049287,"('wavering', 'unwavering')",-0.35815012,-0.40259522,-0.6098171,-0.7037619,-0.0939448
80,0.4699954,0.5575249,"('dominated', 'dominating')",-0.9345108,-0.7667164,-0.2322577,-0.1045958,0.1276619
81,0.14731617,0.2501192,"('submissive', 'aggressive')",-1.006878,-0.8069805,-0.4297809,-0.2784306,0.1513503
82,0.25546175,0.29604638,"('poor', 'rich')",5.9779086,6.0128217,3.1166852,3.154434,0.0377488
83,-0.124025725,-0.22254542,"('powerless', 'powerful')",-0.93495417,-0.9324558,-0.5294899,-0.5775006,-0.0480107
84,0.72244227,0.5773056,"('inferior', 'superior')",0.95335716,0.8911123,0.8378997,0.7342089,-0.1036908
85,-0.5751715,-0.7258841,"('insignificant', 'prestigious')",0.1210369,-0.045860536,-0.2270673,-0.3858723,-0.158805
86,0.56858724,0.41555345,"('uninfluential', 'influential')",-0.46447942,-0.56985176,0.0520539,-0.0771492,-0.1292031
87,0.018251918,-0.06364014,"('unsuccessful', 'successful')",0.68825984,0.6697869,0.3532559,0.3030734,-0.0501825
88,-0.017734533,-0.14694786,"('low', 'eminent')",-0.5790301,-0.60284275,-0.2983823,-0.3748953,-0.076513
