,lincoln_male,lincoln_female,tuple,national_male,national_female,corp_male,corp_female,average_male,average_female,female-male
0,0.25148055,0.06564812,"('unsociable', 'sociable')",0.22726496,0.12736137,-0.22357725,-0.24560682,0.0850561,-0.0175324,-0.1025885
1,-0.962463,-1.1196529,"('unfriendly', 'friendly')",-0.18289551,-0.30887228,1.196644,0.9376147,0.0170951,-0.1636368,-0.1807319
2,0.087463304,0.104584605,"('unlikable', 'likable')",0.812166,0.8310819,0.6335022,0.66595197,0.5110438,0.5338728,0.022829
3,0.4648059,0.5445759,"('repellent', 'pleasant')",-0.26987407,-0.19981591,0.47570628,0.6645744,0.223546,0.3364448,0.1128988
4,-0.7570881,-0.8361671,"('disliked', 'liked')",-0.0051077437,-0.12004851,-7.05245,-7.325008,-2.6048821,-2.7604078,-0.1555257
5,-0.92636764,-0.92742777,"('distant', 'outgoing')",-0.2520333,-0.31569326,-0.4901932,-0.6665269,-0.556198,-0.6365493,-0.0803513
6,-1.2529563,-1.1933593,"('distant', 'open')",-0.64206,-0.6976667,-0.6774769,-0.8525482,-0.8574977,-0.9145247,-0.057027
7,0.33471507,0.29206964,"('insensitive', 'sensitive')",-0.27920094,-0.1261401,0.3030832,0.42810187,0.1195324,0.1980105,0.0784781
8,-0.742165,-0.798452,"('unaffectionate', 'affectionate')",-0.8789972,-1.0265788,0.13449669,-0.00018589944,-0.4955552,-0.6084056,-0.1128504
9,0.19607678,0.11993975,"('unaffectionate', 'caring')",-0.31973562,-0.37475336,0.94402564,0.9007252,0.2734556,0.2153039,-0.0581517
10,0.632764,0.5529733,"('unsympathetic', 'sympathetic')",-0.8348796,-0.7542408,-0.594614,-0.45183662,-0.2655765,-0.2177014,0.0478751
11,0.5786358,0.58471394,"('unhelpful', 'helpful')",0.5351454,0.5546818,1.9656824,2.0575676,1.0264878,1.0656544,0.0391666
12,1.5191387,1.5471065,"('unsupportive', 'supportive')",0.7746244,0.8360808,-2.0708125,-2.066587,0.0743169,0.1055334,0.0312165
13,0.46211854,0.3924132,"('impolite', 'polite')",0.46772903,0.5023933,-0.43233526,-0.30377913,0.1658374,0.1970091,0.0311717
14,0.035643052,0.06840238,"('antisocial', 'social')",1.2539568,1.3280509,0.06799439,0.1389611,0.4525314,0.5118048,0.0592734
15,-0.9456765,-1.0384051,"('boring', 'funny')",0.019602709,-0.04107234,0.25911885,0.22807322,-0.2223183,-0.2838014,-0.0614831
16,-1.5202408,-1.6705335,"('unpopular', 'popular')",0.017431997,-0.070029624,0.1645408,0.034844622,-0.4460893,-0.5685728,-0.1224835
17,0.10560581,0.1952,"('nasty', 'nice')",-0.15459615,-0.12140264,-0.5322238,-0.50638306,-0.1937381,-0.1441952,0.0495429
18,-0.19516525,-0.2630511,"('disagreeable', 'welcoming')",0.8725195,0.89087486,-0.74686503,-0.8621446,-0.0231703,-0.0781069,-0.0549366
19,-0.7447166,-0.8043604,"('inhospitable', 'hospitable')",-0.7070816,-0.8031398,-0.9931358,-1.0404893,-0.814978,-0.8826632,-0.0676852
20,-0.19626455,-0.16234972,"('rough', 'thoughtful')",0.15049542,0.16676797,0.70897967,0.72299147,0.2210702,0.2424699,0.0213997
21,0.034427352,-0.004078606,"('immoral', 'moral')",0.5710155,0.7052298,-0.57193166,-0.32867146,0.0111704,0.1241599,0.1129895
22,-0.4774481,-0.40743893,"('untrustworthy', 'trustworthy')",0.3438526,0.40074122,-1.0852005,-0.92333525,-0.4062653,-0.310011,0.0962543
23,0.9050921,0.85334665,"('insincere', 'sincere')",0.35120645,0.3949229,5.995498,6.114366,2.4172656,2.4542119,0.0369463
24,0.6018229,0.57331777,"('dishonest', 'honest')",0.6527573,0.6894489,0.5169481,0.5282156,0.5905095,0.5969941,0.0064846
25,-0.021889769,-0.05088613,"('egoistic', 'altruistic')",-0.3826754,-0.33341584,1.0131721,0.95301616,0.202869,0.1895714,-0.0132976
26,-0.25389946,-0.28144845,"('hardhearted', 'benevolent')",1.5089811,1.4472275,1.3523406,1.139966,0.8691408,0.7685817,-0.1005591
27,-0.54209256,-0.41688788,"('hardhearted', 'softhearted')",-1.3556032,-1.1638169,0.7486289,0.7689839,-0.3830223,-0.2705736,0.1124487
28,-0.046227895,-0.25998253,"('disloyal', 'loyal')",0.28721172,0.1527407,1.0475798,0.9269018,0.4295212,0.27322,-0.1563012
29,-0.6990634,-0.66292846,"('unfair', 'fair')",-0.2631338,-0.2793191,-0.10136818,-0.22391921,-0.3545218,-0.3887223,-0.0342005
30,0.6764333,0.6832602,"('intolerant', 'tolerant')",0.22378017,0.22522172,0.77465475,0.7562553,0.5582894,0.5549124,-0.003377
31,-1.7292287,-1.7196242,"('evil', 'good')",0.043356873,-0.03911131,-1.1005172,-1.344577,-0.9287963,-1.0344375,-0.1056412
32,0.037795924,-0.07794748,"('unkind', 'kind')",0.5354893,0.6149672,0.71335024,0.6432462,0.4288785,0.393422,-0.0354565
33,0.7955267,0.7171489,"('wrong', 'right')",1.3206087,1.2042713,-0.44217592,-0.5357581,0.5579865,0.4618874,-0.0960991
34,-0.3613765,-0.24603552,"('mean', 'honorable')",-0.0030056685,0.04831995,5.279451,5.4311647,1.6383562,1.744483,0.1061268
35,-1.4471685,-1.4863251,"('corrupt', 'incorrupt')",-0.88282895,-1.0285436,-0.7701497,-0.97815317,-1.0333824,-1.1643407,-0.1309583
36,-2.2940586,-2.4407935,"('hostile', 'amicable')",-1.0374585,-1.3538604,-0.75169337,-0.9810524,-1.3610702,-1.5919021,-0.2308319
37,-0.19449607,-0.15777016,"('fake', 'genuine')",-0.491565,-0.43636128,-0.35262486,-0.28452072,-0.3462286,-0.2928841,0.0533445
38,0.3100245,0.285499,"('untruthful', 'truthful')",0.59359556,0.5173099,0.12149816,0.0687622,0.3417061,0.2905237,-0.0511824
39,0.9784773,1.0653356,"('exploitative', 'cooperative')",1.5053836,1.5595855,0.11805678,0.19891669,0.8673059,0.9412793,0.0739734
40,1.0118798,0.9982767,"('stingy', 'generous')",0.34634426,0.37121662,-2.016299,-2.202057,-0.2193583,-0.2775212,-0.0581629
41,-0.15283355,-0.15975231,"('unforgiving', 'forgiving')",0.58268917,0.5614776,-0.023619529,-0.14330655,0.135412,0.0861396,-0.0492724
42,-0.13665408,-0.023799345,"('unreliable', 'reliable')",-0.008707989,0.13620791,-3.177741,-3.0376472,-1.1077011,-0.9750795,0.1326216
43,0.9193372,0.97486275,"('irresponsible', 'responsible')",0.092685476,0.20628008,0.40483224,0.4907355,0.472285,0.5572928,0.0850078
44,-1.0599961,-0.9701909,"('prejudiced', 'unprejudiced')",0.34709057,0.424394,-1.4071289,-1.372859,-0.7066782,-0.639552,0.0671262
45,-0.5238114,-0.5502732,"('incompetent', 'competent')",-0.49252176,-0.40511477,-0.33609432,-0.2841786,-0.4508092,-0.4131889,0.0376203
46,0.83803475,0.78237414,"('uncompetitive', 'competitive')",0.1496585,0.24648485,-1.0207971,-0.858721,-0.0110346,0.0567127,0.0677473
47,-0.10116051,0.055342503,"('stupid', 'smart')",0.117294945,0.22377837,5.2238064,5.436337,1.7466469,1.9051526,0.1585057
48,0.85673815,0.68831474,"('unintelligent', 'intelligent')",0.23408005,0.192895,1.0956511,1.0840105,0.7288231,0.6550734,-0.0737497
49,-0.61036146,-0.60210377,"('unable', 'able')",-1.2353114,-1.1864483,-0.29823223,-0.1472979,-0.7146351,-0.6452833,0.0693518
50,-1.3050734,-1.4018083,"('clumsy', 'skillful')",-0.94540244,-1.002293,-0.30722153,-0.33040124,-0.8525658,-0.9115009,-0.0589351
51,-0.33667445,-0.49142373,"('uneducated', 'educated')",0.07782654,0.015700627,0.3978183,0.3920983,0.0463235,-0.0278749,-0.0741984
52,-0.028852344,-0.12982407,"('irrational', 'rational')",-0.6727945,-0.9141769,-0.19154538,-0.3106585,-0.2977307,-0.4515532,-0.1538225
