,centerpoint_male,centerpoint_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.5394811,-0.56884927,"('unsociable', 'sociable')",0.29753,0.16144185,-0.71754766,-0.8540886,-0.3198329,-0.4204987,-0.1006658
1,-1.4061457,-1.4874018,"('unfriendly', 'friendly')",0.5470293,0.32965222,2.128102,2.0252798,0.4229952,0.2891767,-0.1338185
2,0.4634945,0.49158257,"('unlikable', 'likable')",1.3555379,1.3401287,0.58651644,0.6669803,0.8018496,0.8328972,0.0310476
3,0.41976038,0.53015023,"('repellent', 'pleasant')",-0.06710014,0.0038806517,-0.040159263,-0.028055254,0.104167,0.1686586,0.0644916
4,-0.26515654,-0.29500505,"('disliked', 'liked')",0.4647255,0.3179341,-6.2613316,-6.4452505,-2.0205876,-2.1407738,-0.1201862
5,-0.77320874,-0.8208835,"('distant', 'outgoing')",-0.0075897127,-0.06468566,0.097427756,0.072222084,-0.2277902,-0.2711157,-0.0433255
6,-0.973809,-0.9993207,"('distant', 'open')",-0.5948044,-0.70326024,0.6844426,0.65403736,-0.2947236,-0.3495145,-0.0547909
7,1.3235736,1.4057553,"('insensitive', 'sensitive')",0.98161775,1.0067837,0.6019738,0.6009281,0.969055,1.004489,0.035434
8,-1.1435683,-1.2159542,"('unaffectionate', 'affectionate')",-0.7656448,-0.9049649,0.88073325,0.8145806,-0.3428266,-0.4354462,-0.0926196
9,-0.4065934,-0.45543462,"('unaffectionate', 'caring')",0.23421258,0.12741733,1.1045097,1.0840031,0.3107096,0.2519953,-0.0587143
10,0.21739182,0.32570747,"('unsympathetic', 'sympathetic')",-0.36706477,-0.40505105,-0.7741783,-0.7958012,-0.3079504,-0.2917149,0.0162355
11,0.48810238,0.5527374,"('unhelpful', 'helpful')",0.6663944,0.7313716,1.4091519,1.5017267,0.8545496,0.9286119,0.0740623
12,1.0009717,1.0246829,"('unsupportive', 'supportive')",0.8701318,0.8638467,-1.8573585,-1.9205496,0.0045817,-0.0106734,-0.0152551
13,-0.11009274,-0.080004215,"('impolite', 'polite')",0.25897843,0.3367802,-0.7180468,-0.73598754,-0.1897204,-0.1597372,0.0299832
14,0.95481896,1.0518082,"('antisocial', 'social')",1.0853994,1.1309773,-1.0554856,-1.0997419,0.3282442,0.3610145,0.0327703
15,0.11759943,0.043570902,"('boring', 'funny')",-0.25713232,-0.33144394,0.43074217,0.39840594,0.0970698,0.0368443,-0.0602255
16,-0.24323015,-0.29284877,"('unpopular', 'popular')",-0.4955424,-0.6186004,0.44825956,0.41492486,-0.0968377,-0.1655081,-0.0686704
17,-0.47820592,-0.42597228,"('nasty', 'nice')",-0.9345515,-0.8870376,-0.55577934,-0.49393874,-0.6561789,-0.6023162,0.0538627
18,-0.37763584,-0.38057354,"('disagreeable', 'welcoming')",-0.6985595,-0.7634915,-0.27884108,-0.34991205,-0.4516788,-0.4979924,-0.0463136
19,-0.9736625,-0.9860428,"('inhospitable', 'hospitable')",-0.78362477,-0.8261237,0.0989454,0.15573062,-0.5527806,-0.5521453,0.0006353
20,0.2988432,0.3434622,"('rough', 'thoughtful')",0.06849033,0.1166286,0.8531651,0.8207108,0.4068329,0.4269338,0.0201009
21,1.1475414,1.2034849,"('immoral', 'moral')",1.4135586,1.3913869,-1.0170151,-0.99244606,0.514695,0.5341419,0.0194469
22,0.48507375,0.5134719,"('untrustworthy', 'trustworthy')",-0.45987177,-0.5242916,-1.088727,-1.121952,-0.3545083,-0.3775906,-0.0230823
23,0.11714225,0.11795061,"('insincere', 'sincere')",0.3268684,0.29251432,5.4019322,5.4056425,1.9486477,1.9387024,-0.0099453
24,0.001493128,0.0025421511,"('dishonest', 'honest')",0.87539417,0.8499845,0.4840908,0.4525844,0.4536594,0.435037,-0.0186224
25,-0.26995862,-0.33082873,"('egoistic', 'altruistic')",0.83295876,0.71337533,1.8444139,1.769047,0.8024713,0.7171979,-0.0852734
26,-1.3626168,-1.4171023,"('hardhearted', 'benevolent')",0.59826946,0.54037327,1.530741,1.4977975,0.2554646,0.2070228,-0.0484418
27,-0.42541468,-0.45356885,"('hardhearted', 'softhearted')",0.2367905,0.24004096,1.6297913,1.5081491,0.480389,0.4315404,-0.0488486
28,-0.07023292,-0.12718304,"('disloyal', 'loyal')",0.22524548,0.043986913,0.9655191,0.8912459,0.3735105,0.2693499,-0.1041606
29,0.8534272,0.8004086,"('unfair', 'fair')",-0.5123174,-0.55487126,-0.31228572,-0.4472882,0.009608,-0.0672503,-0.0768583
30,0.048604354,0.07019669,"('intolerant', 'tolerant')",1.0959829,1.0586146,0.933456,0.8866676,0.6926811,0.6718264,-0.0208547
31,-1.3740747,-1.3872435,"('evil', 'good')",-1.3760196,-1.4175915,-0.5961455,-0.67775154,-1.1154133,-1.1608621,-0.0454488
